"id","year","type","value","scenario"
"p118",2016,"price",318.446489297246,"BAU"
"p118",2018,"price",308.206255974815,"BAU"
"p118",2020,"price",305.223095031785,"BAU"
"p118",2022,"price",325.937473187303,"BAU"
"p118",2024,"price",297.679150443441,"BAU"
"p118",2026,"price",269.121505965901,"BAU"
"p118",2028,"price",241.173251327975,"BAU"
"p118",2030,"price",216.938561066661,"BAU"
"p118",2032,"price",192.647833403651,"BAU"
"p118",2034,"price",170.547276057161,"BAU"
"p118",2036,"price",197.593437153612,"BAU"
"p118",2038,"price",186.055492352566,"BAU"
"p118",2040,"price",252.061316662088,"BAU"
"p118",2042,"price",233.392899994904,"BAU"
"p118",2044,"price",261.156653759944,"BAU"
"p118",2046,"price",285.71983472437,"BAU"
"p118",2048,"price",352.472691282069,"BAU"
"p118",2050,"price",364.64608755743,"BAU"
"p119",2010,"price",112.253905757199,"BAU"
"p119",2012,"price",196.196858693274,"BAU"
"p119",2014,"price",193.924651657681,"BAU"
"p119",2016,"price",236.273570008287,"BAU"
"p119",2018,"price",279.438565815071,"BAU"
"p119",2020,"price",273.616549201023,"BAU"
"p119",2022,"price",255.108427329291,"BAU"
"p119",2024,"price",233.905415958178,"BAU"
"p119",2026,"price",213.575536647644,"BAU"
"p119",2028,"price",197.117475684358,"BAU"
"p119",2030,"price",179.654991061582,"BAU"
"p119",2032,"price",164.701338376728,"BAU"
"p119",2034,"price",160.945920434569,"BAU"
"p119",2036,"price",276.70205245166,"BAU"
"p119",2038,"price",249.294085743986,"BAU"
"p119",2040,"price",234.563812514703,"BAU"
"p119",2042,"price",235.753233473222,"BAU"
"p119",2044,"price",235.718551841441,"BAU"
"p119",2046,"price",222.267988579543,"BAU"
"p119",2048,"price",237.987342170688,"BAU"
"p119",2050,"price",258.752470745138,"BAU"
"p120",2010,"price",102.38717027327,"BAU"
"p120",2012,"price",219.437872780369,"BAU"
"p120",2014,"price",234.365759255122,"BAU"
"p120",2016,"price",209.362342131823,"BAU"
"p120",2018,"price",281.370456448766,"BAU"
"p120",2020,"price",287.377620663001,"BAU"
"p120",2022,"price",274.956245939375,"BAU"
"p120",2024,"price",253.733720641729,"BAU"
"p120",2026,"price",239.818939019389,"BAU"
"p120",2028,"price",223.362601666394,"BAU"
"p120",2030,"price",219.355788929146,"BAU"
"p120",2032,"price",195.259588594618,"BAU"
"p120",2034,"price",169.509944750833,"BAU"
"p120",2036,"price",153.217036917044,"BAU"
"p120",2038,"price",150.6973155991,"BAU"
"p120",2040,"price",148.70003983152,"BAU"
"p120",2042,"price",135.825796213296,"BAU"
"p120",2044,"price",124.178943973165,"BAU"
"p120",2046,"price",127.171527836843,"BAU"
"p120",2048,"price",222.145541723993,"BAU"
"p120",2050,"price",213.904073853966,"BAU"
"p121",2010,"price",115.45298402049,"BAU"
"p121",2012,"price",268.747309114317,"BAU"
"p121",2014,"price",253.768476549541,"BAU"
"p121",2016,"price",237.00898843516,"BAU"
"p121",2018,"price",238.842693941119,"BAU"
"p121",2020,"price",264.449845155925,"BAU"
"p121",2022,"price",323.448175561423,"BAU"
"p121",2024,"price",331.342897121571,"BAU"
"p121",2026,"price",332.099213776458,"BAU"
"p121",2028,"price",325.415876015348,"BAU"
"p121",2030,"price",323.785605096037,"BAU"
"p121",2032,"price",295.587103337706,"BAU"
"p121",2034,"price",266.158155306619,"BAU"
"p121",2036,"price",237.581820223693,"BAU"
"p121",2038,"price",208.139111715354,"BAU"
"p121",2040,"price",180.358472437392,"BAU"
"p121",2042,"price",189.794798116297,"BAU"
"p121",2044,"price",203.238873343887,"BAU"
"p121",2046,"price",187.524258052685,"BAU"
"p121",2048,"price",185.015671098665,"BAU"
"p121",2050,"price",174.647179542231,"BAU"
"p122",2010,"price",138.41317585441,"BAU"
"p122",2012,"price",160.288027699532,"BAU"
"p122",2014,"price",165.088324681651,"BAU"
"p122",2016,"price",215.655542903946,"BAU"
"p122",2018,"price",263.594782607216,"BAU"
"p122",2020,"price",259.69656727959,"BAU"
"p122",2022,"price",238.586910052391,"BAU"
"p122",2024,"price",219.880321999106,"BAU"
"p122",2026,"price",199.939170579613,"BAU"
"p122",2028,"price",182.256058332382,"BAU"
"p122",2030,"price",165.604658431387,"BAU"
"p122",2032,"price",150.470096567492,"BAU"
"p122",2034,"price",136.106392423677,"BAU"
"p122",2036,"price",133.173321707367,"BAU"
"p122",2038,"price",118.553193574273,"BAU"
"p122",2040,"price",105.961655705072,"BAU"
"p122",2042,"price",108.362575181385,"BAU"
"p122",2044,"price",110.514164650041,"BAU"
"p122",2046,"price",116.102865257098,"BAU"
"p122",2048,"price",116.089860320412,"BAU"
"p122",2050,"price",133.533186331774,"BAU"
"p123",2010,"price",177.593120409787,"BAU"
"p123",2012,"price",187.878535288228,"BAU"
"p123",2014,"price",187.547713634412,"BAU"
"p123",2016,"price",215.570347969235,"BAU"
"p123",2018,"price",261.962985254822,"BAU"
"p123",2020,"price",290.14601086005,"BAU"
"p123",2022,"price",286.693414696155,"BAU"
"p123",2024,"price",273.225981681707,"BAU"
"p123",2026,"price",267.519413901902,"BAU"
"p123",2028,"price",263.598735267753,"BAU"
"p123",2030,"price",252.457988228657,"BAU"
"p123",2032,"price",240.725315045635,"BAU"
"p123",2034,"price",228.488121176394,"BAU"
"p123",2036,"price",231.474848243193,"BAU"
"p123",2038,"price",227.280284405744,"BAU"
"p123",2040,"price",210.432409825667,"BAU"
"p123",2042,"price",205.142941715942,"BAU"
"p123",2044,"price",201.46605812904,"BAU"
"p123",2046,"price",213.612746228968,"BAU"
"p123",2048,"price",229.783468492505,"BAU"
"p123",2050,"price",301.775774023471,"BAU"
"p124",2010,"price",123.448789129614,"BAU"
"p124",2012,"price",227.710567934673,"BAU"
"p124",2014,"price",221.876817266203,"BAU"
"p124",2016,"price",563.829607831821,"BAU"
"p124",2018,"price",597.014993124982,"BAU"
"p124",2020,"price",570.958886032336,"BAU"
"p124",2022,"price",528.837597615199,"BAU"
"p124",2024,"price",481.795260312525,"BAU"
"p124",2026,"price",451.551205885266,"BAU"
"p124",2028,"price",396.710087055271,"BAU"
"p124",2030,"price",350.998204200698,"BAU"
"p124",2032,"price",303.848846818417,"BAU"
"p124",2034,"price",256.23555068277,"BAU"
"p124",2036,"price",217.521609524697,"BAU"
"p124",2038,"price",173.439743110654,"BAU"
"p124",2040,"price",124.977965603061,"BAU"
"p124",2042,"price",104.660829933186,"BAU"
"p124",2044,"price",86.6370835215363,"BAU"
"p124",2046,"price",230.869153954963,"BAU"
"p124",2048,"price",314.37479061584,"BAU"
"p124",2050,"price",305.460835388291,"BAU"
"p125",2010,"price",141.295958377355,"BAU"
"p125",2012,"price",198.684079249226,"BAU"
"p125",2014,"price",200.279983016038,"BAU"
"p125",2016,"price",220.505310055772,"BAU"
"p125",2018,"price",296.084621682763,"BAU"
"p125",2020,"price",308.399599411652,"BAU"
"p125",2022,"price",282.667501195963,"BAU"
"p125",2024,"price",269.905216362179,"BAU"
"p125",2026,"price",270.934361109624,"BAU"
"p125",2028,"price",265.085129835868,"BAU"
"p125",2030,"price",244.94131698776,"BAU"
"p125",2032,"price",228.878382678032,"BAU"
"p125",2034,"price",203.079572144427,"BAU"
"p125",2036,"price",175.4505802406,"BAU"
"p125",2038,"price",148.751129332882,"BAU"
"p125",2040,"price",117.000141903219,"BAU"
"p125",2042,"price",97.7239066556623,"BAU"
"p125",2044,"price",96.764289204609,"BAU"
"p125",2046,"price",91.989842119352,"BAU"
"p125",2048,"price",122.684941816584,"BAU"
"p125",2050,"price",143.807865486212,"BAU"
"p126",2010,"price",166.781326372506,"BAU"
"p126",2012,"price",191.49211951597,"BAU"
"p126",2014,"price",207.374426789598,"BAU"
"p126",2016,"price",203.201570234729,"BAU"
"p126",2018,"price",275.714112288882,"BAU"
"p126",2020,"price",324.196015292462,"BAU"
"p126",2022,"price",300.302192355033,"BAU"
"p126",2024,"price",298.013421772139,"BAU"
"p126",2026,"price",316.595927970455,"BAU"
"p126",2028,"price",325.617043786527,"BAU"
"p126",2030,"price",325.6610260083,"BAU"
"p126",2032,"price",296.998735983919,"BAU"
"p126",2034,"price",268.340469847177,"BAU"
"p126",2036,"price",238.247860085835,"BAU"
"p126",2038,"price",217.266284487432,"BAU"
"p126",2040,"price",183.196122994279,"BAU"
"p126",2042,"price",165.664539508735,"BAU"
"p126",2044,"price",145.767303196967,"BAU"
"p126",2046,"price",139.904754478176,"BAU"
"p126",2048,"price",156.00351651656,"BAU"
"p126",2050,"price",188.442956563755,"BAU"
"p127",2010,"price",159.565864740223,"BAU"
"p127",2012,"price",172.442536342377,"BAU"
"p127",2014,"price",174.652628069822,"BAU"
"p127",2016,"price",164.04318400813,"BAU"
"p127",2018,"price",344.02535317781,"BAU"
"p127",2020,"price",356.75988156022,"BAU"
"p127",2022,"price",347.48492447015,"BAU"
"p127",2024,"price",343.772670466547,"BAU"
"p127",2026,"price",337.768510472408,"BAU"
"p127",2028,"price",324.731718505059,"BAU"
"p127",2030,"price",323.594686726822,"BAU"
"p127",2032,"price",296.01792614478,"BAU"
"p127",2034,"price",268.986273485694,"BAU"
"p127",2036,"price",241.480733600016,"BAU"
"p127",2038,"price",212.962906313507,"BAU"
"p127",2040,"price",190.711259517712,"BAU"
"p127",2042,"price",170.576830881004,"BAU"
"p127",2044,"price",156.297385677842,"BAU"
"p127",2046,"price",140.393290800271,"BAU"
"p127",2048,"price",197.600925939484,"BAU"
"p127",2050,"price",226.738862984656,"BAU"
"p128",2010,"price",215.377261019049,"BAU"
"p128",2012,"price",214.347212573262,"BAU"
"p128",2014,"price",222.563867109286,"BAU"
"p128",2016,"price",228.319525871453,"BAU"
"p128",2018,"price",425.868290644847,"BAU"
"p128",2020,"price",423.832947337042,"BAU"
"p128",2022,"price",389.224794493417,"BAU"
"p128",2024,"price",370.313214528201,"BAU"
"p128",2026,"price",363.283067622718,"BAU"
"p128",2028,"price",349.017211856232,"BAU"
"p128",2030,"price",312.18724888346,"BAU"
"p128",2032,"price",291.784607874053,"BAU"
"p128",2034,"price",256.614685183416,"BAU"
"p128",2036,"price",237.289143267158,"BAU"
"p128",2038,"price",215.125311791648,"BAU"
"p128",2040,"price",191.621116410763,"BAU"
"p128",2042,"price",169.07945564296,"BAU"
"p128",2044,"price",151.576213661853,"BAU"
"p128",2046,"price",141.302248100229,"BAU"
"p128",2048,"price",227.835130227166,"BAU"
"p128",2050,"price",264.50697102671,"BAU"
"p129",2010,"price",141.203860328806,"BAU"
"p129",2012,"price",207.697340474185,"BAU"
"p129",2014,"price",663.934027787123,"BAU"
"p129",2016,"price",586.74163505668,"BAU"
"p129",2018,"price",664.64742067355,"BAU"
"p129",2020,"price",566.079851840925,"BAU"
"p129",2022,"price",542.618057034729,"BAU"
"p129",2024,"price",462.799254989861,"BAU"
"p129",2026,"price",414.318866219227,"BAU"
"p129",2028,"price",410.389018181873,"BAU"
"p129",2030,"price",427.624649769511,"BAU"
"p129",2032,"price",391.487312397644,"BAU"
"p129",2034,"price",369.384231635203,"BAU"
"p129",2036,"price",345.810933130057,"BAU"
"p129",2038,"price",333.338625278539,"BAU"
"p129",2040,"price",302.806288279342,"BAU"
"p129",2042,"price",308.911040922928,"BAU"
"p129",2044,"price",275.057137189493,"BAU"
"p129",2046,"price",250.803943504791,"BAU"
"p129",2048,"price",300.66526755998,"BAU"
"p129",2050,"price",283.558955241476,"BAU"
"p130",2010,"price",164.870534014097,"BAU"
"p130",2012,"price",241.33665031925,"BAU"
"p130",2014,"price",242.809707959707,"BAU"
"p130",2016,"price",256.610811251845,"BAU"
"p130",2018,"price",312.468415407607,"BAU"
"p130",2020,"price",271.111272674601,"BAU"
"p130",2022,"price",246.066728014504,"BAU"
"p130",2024,"price",213.836735898152,"BAU"
"p130",2026,"price",207.371317367786,"BAU"
"p130",2028,"price",193.521759285789,"BAU"
"p130",2030,"price",173.765843910103,"BAU"
"p130",2032,"price",147.992423899561,"BAU"
"p130",2034,"price",122.742883552798,"BAU"
"p130",2036,"price",97.6335779202324,"BAU"
"p130",2038,"price",74.4259966220728,"BAU"
"p130",2040,"price",47.1133043668486,"BAU"
"p130",2042,"price",43.9804938743662,"BAU"
"p130",2044,"price",38.810753524249,"BAU"
"p130",2046,"price",36.1446194504826,"BAU"
"p130",2048,"price",50.5402085457673,"BAU"
"p130",2050,"price",223.723681649289,"BAU"
"p131",2010,"price",149.521152098705,"BAU"
"p131",2012,"price",210.902054117241,"BAU"
"p131",2014,"price",340.700964871678,"BAU"
"p131",2016,"price",358.348759744523,"BAU"
"p131",2018,"price",541.410469757346,"BAU"
"p131",2020,"price",522.081355858331,"BAU"
"p131",2022,"price",484.741155698639,"BAU"
"p131",2024,"price",415.826377968781,"BAU"
"p131",2026,"price",397.21026588731,"BAU"
"p131",2028,"price",374.006808962936,"BAU"
"p131",2030,"price",354.746049307262,"BAU"
"p131",2032,"price",327.057127304546,"BAU"
"p131",2034,"price",289.890046936318,"BAU"
"p131",2036,"price",270.327743837921,"BAU"
"p131",2038,"price",246.232911064235,"BAU"
"p131",2040,"price",222.617802406368,"BAU"
"p131",2042,"price",204.957770466283,"BAU"
"p131",2044,"price",186.606866349775,"BAU"
"p131",2046,"price",170.359301166013,"BAU"
"p131",2048,"price",183.420111008965,"BAU"
"p131",2050,"price",181.265819812722,"BAU"
"p132",2010,"price",193.761371341074,"BAU"
"p132",2012,"price",224.902462204145,"BAU"
"p132",2014,"price",204.870540190762,"BAU"
"p132",2016,"price",198.097780337588,"BAU"
"p132",2018,"price",240.616936898303,"BAU"
"p132",2020,"price",238.726581055059,"BAU"
"p132",2022,"price",222.575890319188,"BAU"
"p132",2024,"price",224.425363811864,"BAU"
"p132",2026,"price",208.600728973068,"BAU"
"p132",2028,"price",197.730828721669,"BAU"
"p132",2030,"price",183.550700152647,"BAU"
"p132",2032,"price",168.552221089018,"BAU"
"p132",2034,"price",152.119441986281,"BAU"
"p132",2036,"price",165.803236370527,"BAU"
"p132",2038,"price",145.580556443211,"BAU"
"p132",2040,"price",128.380973753717,"BAU"
"p132",2042,"price",116.459466167675,"BAU"
"p132",2044,"price",106.10103585481,"BAU"
"p132",2046,"price",126.282139768408,"BAU"
"p132",2048,"price",142.579023934069,"BAU"
"p132",2050,"price",162.513460696868,"BAU"
"p133",2010,"price",157.803011544627,"BAU"
"p133",2012,"price",220.400859378785,"BAU"
"p133",2014,"price",322.434284712779,"BAU"
"p133",2016,"price",295.357048679219,"BAU"
"p133",2018,"price",506.518876235794,"BAU"
"p133",2020,"price",464.475938115631,"BAU"
"p133",2022,"price",450.824408941616,"BAU"
"p133",2024,"price",508.383704741124,"BAU"
"p133",2026,"price",457.801683777551,"BAU"
"p133",2028,"price",427.751017077964,"BAU"
"p133",2030,"price",381.828903796264,"BAU"
"p133",2032,"price",348.204421954791,"BAU"
"p133",2034,"price",310.002514344951,"BAU"
"p133",2036,"price",287.88638201828,"BAU"
"p133",2038,"price",241.730317857543,"BAU"
"p133",2040,"price",210.200655968719,"BAU"
"p133",2042,"price",188.768280078647,"BAU"
"p133",2044,"price",168.068875265953,"BAU"
"p133",2046,"price",155.029945943593,"BAU"
"p133",2048,"price",193.200656167619,"BAU"
"p133",2050,"price",192.275288032101,"BAU"
"p134",2010,"price",150.649088434451,"BAU"
"p134",2012,"price",232.374674854962,"BAU"
"p134",2014,"price",302.662604265804,"BAU"
"p134",2016,"price",300.196148211842,"BAU"
"p134",2018,"price",427.164245221818,"BAU"
"p134",2020,"price",345.870266677692,"BAU"
"p134",2022,"price",349.832469029336,"BAU"
"p134",2024,"price",304.568943458296,"BAU"
"p134",2026,"price",275.243835348728,"BAU"
"p134",2028,"price",248.921556456486,"BAU"
"p134",2030,"price",213.538077757325,"BAU"
"p134",2032,"price",182.017643235429,"BAU"
"p134",2034,"price",155.192307877027,"BAU"
"p134",2036,"price",126.571388756796,"BAU"
"p134",2038,"price",4446.95765745277,"BAU"
"p134",2040,"price",852.846132649783,"BAU"
"p134",2042,"price",1365.31935639529,"BAU"
"p134",2044,"price",77.5713632063402,"BAU"
"p134",2046,"price",112.096443849517,"BAU"
"p134",2048,"price",199.643358738356,"BAU"
"p134",2050,"price",184.122586676695,"BAU"
"p135",2010,"price",NA,"BAU"
"p135",2012,"price",NA,"BAU"
"p135",2014,"price",NA,"BAU"
"p135",2016,"price",NA,"BAU"
"p135",2018,"price",NA,"BAU"
"p135",2020,"price",NA,"BAU"
"p135",2022,"price",NA,"BAU"
"p135",2024,"price",NA,"BAU"
"p135",2026,"price",NA,"BAU"
"p135",2028,"price",NA,"BAU"
"p135",2030,"price",NA,"BAU"
"p135",2032,"price",NA,"BAU"
"p135",2034,"price",NA,"BAU"
"p135",2036,"price",NA,"BAU"
"p135",2038,"price",NA,"BAU"
"p135",2040,"price",NA,"BAU"
"p135",2042,"price",NA,"BAU"
"p135",2044,"price",NA,"BAU"
"p135",2046,"price",NA,"BAU"
"p135",2048,"price",NA,"BAU"
"p135",2050,"price",NA,"BAU"
"p136",2010,"price",NA,"BAU"
"p136",2012,"price",NA,"BAU"
"p136",2014,"price",NA,"BAU"
"p136",2016,"price",NA,"BAU"
"p136",2018,"price",NA,"BAU"
"p136",2020,"price",NA,"BAU"
"p136",2022,"price",NA,"BAU"
"p136",2024,"price",NA,"BAU"
"p136",2026,"price",NA,"BAU"
"p136",2028,"price",NA,"BAU"
"p136",2030,"price",NA,"BAU"
"p136",2032,"price",NA,"BAU"
"p136",2034,"price",NA,"BAU"
"p136",2036,"price",NA,"BAU"
"p136",2038,"price",NA,"BAU"
"p136",2040,"price",NA,"BAU"
"p136",2042,"price",NA,"BAU"
"p136",2044,"price",NA,"BAU"
"p136",2046,"price",NA,"BAU"
"p136",2048,"price",NA,"BAU"
"p136",2050,"price",NA,"BAU"
"p137",2010,"price",59.0785659292035,"BAU"
"p137",2012,"price",173.057264451194,"BAU"
"p137",2014,"price",1257.27892542357,"BAU"
"p137",2016,"price",1776.03783686479,"BAU"
"p137",2018,"price",1790.75454894843,"BAU"
"p137",2020,"price",1665.16697486896,"BAU"
"p137",2022,"price",1337.26298634476,"BAU"
"p137",2024,"price",1595.54486631843,"BAU"
"p137",2026,"price",1435.63011447748,"BAU"
"p137",2028,"price",1316.00555184892,"BAU"
"p137",2030,"price",1636.63232718979,"BAU"
"p137",2032,"price",1487.67082799701,"BAU"
"p137",2034,"price",1353.59961852461,"BAU"
"p137",2036,"price",1253.90369747651,"BAU"
"p137",2038,"price",1080.13811139552,"BAU"
"p137",2040,"price",906.001793744691,"BAU"
"p137",2042,"price",734.404807638045,"BAU"
"p137",2044,"price",588.546423321235,"BAU"
"p137",2046,"price",491.649658952949,"BAU"
"p137",2048,"price",410.762915071315,"BAU"
"p137",2050,"price",333.622139753975,"BAU"
"p138",2010,"price",59.0785659292035,"BAU"
"p138",2012,"price",182.379810156857,"BAU"
"p138",2014,"price",2309.02910047226,"BAU"
"p138",2016,"price",2792.80222699593,"BAU"
"p138",2018,"price",2623.16679417471,"BAU"
"p138",2020,"price",2608.37534424115,"BAU"
"p138",2022,"price",2386.14847541491,"BAU"
"p138",2024,"price",3903.12751149387,"BAU"
"p138",2026,"price",3495.22625302066,"BAU"
"p138",2028,"price",3129.36151775728,"BAU"
"p138",2030,"price",2809.44895097528,"BAU"
"p138",2032,"price",2489.02012460329,"BAU"
"p138",2034,"price",2169.50325925541,"BAU"
"p138",2036,"price",1817.59666211507,"BAU"
"p138",2038,"price",1499.41722414406,"BAU"
"p138",2040,"price",1185.89771277888,"BAU"
"p138",2042,"price",880.281628013726,"BAU"
"p138",2044,"price",630.488220159767,"BAU"
"p138",2046,"price",467.948533585768,"BAU"
"p138",2048,"price",334.549919384696,"BAU"
"p138",2050,"price",212.303015926168,"BAU"
"p139",2010,"price",59.0785659292035,"BAU"
"p139",2012,"price",109.591580130423,"BAU"
"p139",2014,"price",1827.76072656419,"BAU"
"p139",2016,"price",2067.29413405002,"BAU"
"p139",2018,"price",1888.70027440622,"BAU"
"p139",2020,"price",1754.38834151993,"BAU"
"p139",2022,"price",1605.96375198952,"BAU"
"p139",2024,"price",1459.27641221816,"BAU"
"p139",2026,"price",1311.49083191696,"BAU"
"p139",2028,"price",1142.01161780487,"BAU"
"p139",2030,"price",998.513543816266,"BAU"
"p139",2032,"price",855.361851419706,"BAU"
"p139",2034,"price",693.986477807468,"BAU"
"p139",2036,"price",555.321435809708,"BAU"
"p139",2038,"price",419.049744022019,"BAU"
"p139",2040,"price",289.981557343842,"BAU"
"p139",2042,"price",176.013699382355,"BAU"
"p139",2044,"price",123.524621740045,"BAU"
"p139",2046,"price",134.040412664498,"BAU"
"p139",2048,"price",143.847686985977,"BAU"
"p139",2050,"price",138.387103620277,"BAU"
"p140",2010,"price",99.3645213628319,"BAU"
"p140",2012,"price",173.631611018873,"BAU"
"p140",2014,"price",359.136480527732,"BAU"
"p140",2016,"price",334.799452885922,"BAU"
"p140",2018,"price",302.908673167451,"BAU"
"p140",2020,"price",319.336886198515,"BAU"
"p140",2022,"price",393.354761258542,"BAU"
"p140",2024,"price",541.869529924269,"BAU"
"p140",2026,"price",515.708640148909,"BAU"
"p140",2028,"price",527.719437892062,"BAU"
"p140",2030,"price",665.52928898497,"BAU"
"p140",2032,"price",593.130208693637,"BAU"
"p140",2034,"price",510.176150463885,"BAU"
"p140",2036,"price",473.700444088686,"BAU"
"p140",2038,"price",394.996901873633,"BAU"
"p140",2040,"price",338.287898986827,"BAU"
"p140",2042,"price",291.817828685117,"BAU"
"p140",2044,"price",283.427580522059,"BAU"
"p140",2046,"price",230.401434436203,"BAU"
"p140",2048,"price",210.01831840335,"BAU"
"p140",2050,"price",199.741817602597,"BAU"
"p141",2010,"price",76.6333398053097,"BAU"
"p141",2012,"price",187.382263511284,"BAU"
"p141",2014,"price",176.332070047665,"BAU"
"p141",2016,"price",178.942465981452,"BAU"
"p141",2018,"price",181.889577652153,"BAU"
"p141",2020,"price",198.408899120807,"BAU"
"p141",2022,"price",192.111716425425,"BAU"
"p141",2024,"price",202.330928887003,"BAU"
"p141",2026,"price",217.470865907185,"BAU"
"p141",2028,"price",202.200594400626,"BAU"
"p141",2030,"price",272.548896823447,"BAU"
"p141",2032,"price",241.088196264045,"BAU"
"p141",2034,"price",203.875857701594,"BAU"
"p141",2036,"price",181.088295294033,"BAU"
"p141",2038,"price",164.308239910465,"BAU"
"p141",2040,"price",156.02959105485,"BAU"
"p141",2042,"price",151.802972053805,"BAU"
"p141",2044,"price",159.827737424711,"BAU"
"p141",2046,"price",144.01396142778,"BAU"
"p141",2048,"price",149.200626735305,"BAU"
"p141",2050,"price",161.676571868205,"BAU"
"p142",2010,"price",82.709992300885,"BAU"
"p142",2012,"price",113.412592064495,"BAU"
"p142",2014,"price",162.160690984587,"BAU"
"p142",2016,"price",147.185059508019,"BAU"
"p142",2018,"price",138.635525737521,"BAU"
"p142",2020,"price",168.912244452179,"BAU"
"p142",2022,"price",238.107173308133,"BAU"
"p142",2024,"price",228.441437129495,"BAU"
"p142",2026,"price",361.571510656845,"BAU"
"p142",2028,"price",341.094393637264,"BAU"
"p142",2030,"price",342.149558696141,"BAU"
"p142",2032,"price",381.565460695791,"BAU"
"p142",2034,"price",349.401655507304,"BAU"
"p142",2036,"price",314.843147169342,"BAU"
"p142",2038,"price",297.759253358362,"BAU"
"p142",2040,"price",288.952777133334,"BAU"
"p142",2042,"price",277.080977051036,"BAU"
"p142",2044,"price",265.541477388552,"BAU"
"p142",2046,"price",219.86785449616,"BAU"
"p142",2048,"price",209.880702738584,"BAU"
"p142",2050,"price",191.351127893175,"BAU"
"p143",2010,"price",47.1503221415929,"BAU"
"p143",2012,"price",609.060965206774,"BAU"
"p143",2014,"price",619.627759526586,"BAU"
"p143",2016,"price",578.536564188492,"BAU"
"p143",2018,"price",532.363764155925,"BAU"
"p143",2020,"price",1366.56882796679,"BAU"
"p143",2022,"price",1256.43510523424,"BAU"
"p143",2024,"price",1144.92899995919,"BAU"
"p143",2026,"price",1031.44506417844,"BAU"
"p143",2028,"price",924.893874592253,"BAU"
"p143",2030,"price",820.044121789021,"BAU"
"p143",2032,"price",706.180846821342,"BAU"
"p143",2034,"price",600.801883071839,"BAU"
"p143",2036,"price",497.384137351093,"BAU"
"p143",2038,"price",393.651497155463,"BAU"
"p143",2040,"price",292.227150947157,"BAU"
"p143",2042,"price",215.580868170894,"BAU"
"p143",2044,"price",154.515406718623,"BAU"
"p143",2046,"price",100.547747559773,"BAU"
"p143",2048,"price",54.3377899380293,"BAU"
"p143",2050,"price",30.0799152028031,"BAU"
"p144",2010,"price",111.855418159292,"BAU"
"p144",2012,"price",207.422972002852,"BAU"
"p144",2014,"price",457.007558343528,"BAU"
"p144",2016,"price",774.985305217486,"BAU"
"p144",2018,"price",818.560417925169,"BAU"
"p144",2020,"price",772.483672823506,"BAU"
"p144",2022,"price",707.693576909808,"BAU"
"p144",2024,"price",1312.24961086042,"BAU"
"p144",2026,"price",1863.62733721725,"BAU"
"p144",2028,"price",2346.70960802568,"BAU"
"p144",2030,"price",2741.32392916643,"BAU"
"p144",2032,"price",3067.95198290524,"BAU"
"p144",2034,"price",3599.67524962594,"BAU"
"p144",2036,"price",3710.66446444385,"BAU"
"p144",2038,"price",4024.9226080916,"BAU"
"p144",2040,"price",3650.91633166044,"BAU"
"p144",2042,"price",3215.70919721838,"BAU"
"p144",2044,"price",2879.63166551048,"BAU"
"p144",2046,"price",2513.81308683069,"BAU"
"p144",2048,"price",2034.37171664357,"BAU"
"p144",2050,"price",1742.88557714974,"BAU"
"p145",2010,"price",111.855418159292,"BAU"
"p145",2012,"price",117.791665546083,"BAU"
"p145",2014,"price",1477.12262411835,"BAU"
"p145",2016,"price",2097.64621537437,"BAU"
"p145",2018,"price",2017.10567695403,"BAU"
"p145",2020,"price",1874.00386284732,"BAU"
"p145",2022,"price",1716.2439548162,"BAU"
"p145",2024,"price",1560.37833801826,"BAU"
"p145",2026,"price",1400.35415756449,"BAU"
"p145",2028,"price",1240.27681626632,"BAU"
"p145",2030,"price",1075.08012862792,"BAU"
"p145",2032,"price",913.99806637495,"BAU"
"p145",2034,"price",774.526313001181,"BAU"
"p145",2036,"price",622.226103401622,"BAU"
"p145",2038,"price",468.613433674782,"BAU"
"p145",2040,"price",329.500977571847,"BAU"
"p145",2042,"price",186.234264847917,"BAU"
"p145",2044,"price",122.310245396613,"BAU"
"p145",2046,"price",136.147772558664,"BAU"
"p145",2048,"price",127.08820785464,"BAU"
"p145",2050,"price",166.391903712322,"BAU"
"p146",2010,"price",111.855418159292,"BAU"
"p146",2012,"price",214.117271338256,"BAU"
"p146",2014,"price",210.949183346428,"BAU"
"p146",2016,"price",218.51974687641,"BAU"
"p146",2018,"price",221.513598524446,"BAU"
"p146",2020,"price",211.600387890093,"BAU"
"p146",2022,"price",199.199647877801,"BAU"
"p146",2024,"price",194.310694248624,"BAU"
"p146",2026,"price",172.275979422002,"BAU"
"p146",2028,"price",150.899092638993,"BAU"
"p146",2030,"price",129.176518608645,"BAU"
"p146",2032,"price",110.802336590736,"BAU"
"p146",2034,"price",93.3754774720738,"BAU"
"p146",2036,"price",80.2225854724205,"BAU"
"p146",2038,"price",88.3634447393804,"BAU"
"p146",2040,"price",76.4610011327694,"BAU"
"p146",2042,"price",80.8259063192543,"BAU"
"p146",2044,"price",148.335794166749,"BAU"
"p146",2046,"price",205.591656088743,"BAU"
"p146",2048,"price",204.028957060889,"BAU"
"p146",2050,"price",210.441381573332,"BAU"
"p147",2010,"price",109.717336725664,"BAU"
"p147",2012,"price",132.594880363571,"BAU"
"p147",2014,"price",186.458264065468,"BAU"
"p147",2016,"price",213.235544743514,"BAU"
"p147",2018,"price",223.644724091882,"BAU"
