"","sector","gid","year","customer_expec_elec_rates","ownership_model","loan_term_yrs","loan_rate","down_payment","discount_rate","tax_rate","length_of_irr_analysis_yrs","market_share_last_year","number_of_adopters_last_year","installed_capacity_last_year","market_value_last_year","value_of_increment","value_of_pbi_fit","value_of_ptc","pbi_fit_length","ptc_length","value_of_rebate","value_of_tax_credit_or_deduction","cap","ic","aep","payback_period","lcoe","payback_key","max_market_share","diffusion_market_share","new_market_share","new_adopters","new_capacity","new_market_value","market_share","number_of_adopters","installed_capacity","market_value","county_id","state_abbr","census_division_abbr","utility_type","census_region","row_number","max_height","elec_rate_cents_per_kwh","carbon_price_cents_per_kwh","cap_cost_multiplier","fixed_om_dollars_per_kw_per_yr","variable_om_dollars_per_kwh","installed_costs_dollars_per_kw","ann_cons_kwh","prob","weight","customers_in_bin","initial_customers_in_bin","load_kwh_in_bin","initial_load_kwh_in_bin","load_kwh_per_customer_in_bin","nem_system_limit_kw","excess_generation_factor","i","j","cf_bin","aep_scale_factor","derate_factor","naep","nameplate_capacity_kw","power_curve_id","turbine_height_m","scoe"
"4057","industrial",1592019,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000424496970172438,0.00777378769313883,0.268343847243626,551.344158715534,0,51912.9315948486,0,10,0,0,0,1500,3081927.33527616,2076517.26379395,30,14.8892787475101,300,0,0.000424496970172438,0,0,0,0,0.000424496970172438,0.00777378769313883,0.268343847243626,551.344158715534,306,"CA","PAC","IOU","West",9,80,6.73198778304534,0,1.13514818978864,0,0.02,2054.61822351744,14500.5274480733,0.325513989,27.017661087,18.3129403490936,18.3129403490936,80635885.0487493,80635885.0487493,4403218.89940193,1000,0.488999992609024,22,99,18,1,0.85,1384.3448425293,1500,3,80,0.0635825897419
"4058","industrial",1592317,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000424496970172438,0.00275054953675382,0.0949463857082355,195.078574333256,0,109753.33694458,0,10,0,0,0,3000,6163854.67055232,4390133.4777832,30,14.1931645005801,300,0,0.000424496970172438,0,0,0,0,0.000424496970172438,0.00275054953675382,0.0949463857082355,195.078574333256,306,"CA","PAC","IOU","West",8,80,6.73198778304534,0,1.13514818978864,0,0.02,2054.61822351744,30471.4740901733,0.115174531,9.559486073,6.47955045624117,6.47955045624117,59954918.4815229,59954918.4815229,9252944.14889132,1000,0.535000026226044,21,99,18,1,0.85,1463.37782592773,3000,3,80,0.0612288147766
"4059","industrial",1592332,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000424496970172438,0.00018701620684201,0.00645562374763435,13.2638421960615,0,67374.3182373047,0,10,0,0,0,3000,6163854.67055232,2694972.72949219,30,21.862768586976,300,0,0.000424496970172438,0,0,0,0,0.000424496970172438,0.00018701620684201,0.00645562374763435,13.2638421960615,306,"CA","PAC","IOU","West",5,80,6.73198778304534,0,1.13514818978864,0,0.02,2054.61822351744,582682.992881413,0.007830982,0.649971506,0.440559579885907,0.440559579885907,77951318.9923086,77951318.9923086,176937064.93114,1000,0.499000012874603,22,99,12,1,0.85,898.324243164063,3000,3,80,1.72524170194
"4060","industrial",1701736,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.00157999749753461,0.0039444598810333,7.86255669392123,0,107895.022888184,0,10,0,0,0,3000,5979949.29424523,4315800.91552734,30,14.033109421577,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.00157999749753461,0.0039444598810333,7.86255669392123,289,"CA","PAC","IOU","West",3,80,6.73198778304534,0,1.10127979636192,0,0.02,1993.31643141508,582682.992881413,0.007830982,0.649971506,3.62735515117399,3.62735515117399,46417428.3446434,46417428.3446434,12796493.9770567,1000,0.52700001001358,26,120,18,1,0.85,1438.60030517578,3000,3,80,0.0619389132035
"4061","industrial",2004658,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.000228713425621894,0.00496694669434283,10.0057513111576,0,122963.929138184,0,10,0,0,0,3000,6043401.66719753,4918557.16552734,30,12.670518030409,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.000228713425621894,0.00496694669434283,10.0057513111576,286,"CA","PAC","IOU","West",4,80,6.73198778304534,0,1.11296531624264,0,0.02,2014.46722239918,359161.092974784,0.009990251,0.829190833,0.536670892799617,0.536670892799617,36823297.4787973,36823297.4787973,68614299.6999588,1000,0.532000005245209,27,113,21,1,0.85,1639.51905517578,3000,3,80,0.427871723861
"4062","industrial",2005006,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000903346197295715,0.00583945340967087,11.8620739466081,0,49188.4790039062,0,10,0,0,0,3000,6094101.50972164,1967539.16015625,30,28.8985002575897,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000903346197295715,0.00583945340967087,11.8620739466081,288,"CA","PAC","IOU","West",8,80,6.73198778304534,0,1.12230230381614,0,0.02,2031.36716990721,212671.46960683,0.029487682,2.447477606,2.13691303925518,2.13691303925518,25842919.1280184,25842919.1280184,12093575.4770002,1000,0.460999995470047,20,115,9,1,0.85,655.84638671875,3000,3,80,0.253671035025
"4063","industrial",2005024,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000306048310303933,0.00197837202888372,4.37474132982917,0,11318.8765716553,0,10,0,0,0,1000,2211283.45223198,452755.062866211,30,44.4153317096881,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000306048310303933,0.00197837202888372,4.37474132982917,288,"CA","PAC","IOU","West",5,50,6.73198778304534,0,1.12230230381614,0,0.02,2211.28345223198,359161.092974784,0.009990251,0.829190833,0.723973407856613,0.723973407856613,14786227.579107,14786227.579107,20423716.4219649,1000,0.439000010490417,20,115,9,1,0.85,452.755062866211,1000,3,50,1.15522217272
"4064","industrial",2005105,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000127214836669491,0.000822348191617172,1.67049111868369,0,49188.4790039062,0,10,0,0,0,3000,6094101.50972164,1967539.16015625,30,28.8985002575897,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000127214836669491,0.000822348191617172,1.67049111868369,288,"CA","PAC","IOU","West",1,80,6.73198778304534,0,1.12230230381614,0,0.02,2031.36716990721,1014015.99151335,0.004152639,0.344669037,0.300933400815282,0.300933400815282,17352445.3146796,17352445.3146796,57662078.2793426,1000,0.460999995470047,20,115,9,1,0.85,655.84638671875,3000,3,80,0.78751249574
"4065","industrial",2005126,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000119816220411519,0.000774521704868467,1.57333796365037,0,31940.8530807495,0,10,0,0,0,3000,6094101.50972164,1277634.12322998,30,43.4233242866778,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000119816220411519,0.000774521704868467,1.57333796365037,288,"CA","PAC","IOU","West",3,80,6.73198778304534,0,1.12230230381614,0,0.02,2031.36716990721,1717261.95450005,0.003911128,0.324623624,0.283431584123704,0.283431584123704,27677717.9739729,27677717.9739729,97652200.8284472,1000,0.460999995470047,20,115,6,1,0.85,425.87804107666,3000,3,80,1.92342693793
"4066","industrial",2005488,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,2.89805367625439e-05,0.000629367431673932,1.26784006195269,0,87371.0948181152,0,10,0,0,0,3000,6043401.66719753,3494843.79272461,30,17.0174245348574,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,2.89805367625439e-05,0.000629367431673932,1.26784006195269,286,"CA","PAC","IOU","West",2,80,6.73198778304534,0,1.11296531624264,0,0.02,2014.46722239918,4868909.64325741,0.001265876,0.105067708,0.0680021756303828,0.0680021756303828,63252817.2018663,63252817.2018663,930158728.239358,1000,0.499000012874603,28,114,15,1,0.85,1164.9479309082,3000,3,80,6.71227646656
"4067","industrial",2005846,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.00263676673683224,0.0572624007167524,125.569956497826,0,12097.6675415039,0,10,0,0,0,1000,2192886.69224604,483906.701660156,30,41.3546743000846,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.00263676673683224,0.0572624007167524,125.569956497826,286,"CA","PAC","IOU","West",8,50,6.73198778304534,0,1.11296531624264,0,0.02,2192.88669224604,30471.4740901733,0.115174531,9.559486073,6.18711365505703,6.18711365505703,36016947.9927969,36016947.9927969,5821284.36631489,1000,0.479999989271164,28,114,9,1,0.85,483.906701660156,1000,3,50,0.444436820082
"4068","industrial",2005869,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.00745220710791325,0.161838839847557,326.019038184014,0,34824.5542144775,0,10,0,0,0,1500,3021700.83359877,1392982.1685791,30,20.8385587777811,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.00745220710791325,0.161838839847557,326.019038184014,286,"CA","PAC","IOU","West",9,80,6.73198778304534,0,1.11296531624264,0,0.02,2014.46722239918,14500.5274480733,0.325513989,27.017661087,17.4864358358358,17.4864358358358,48440704.3110065,48440704.3110065,2770187.40501335,1000,0.505999982357025,28,114,12,1,0.85,928.654779052734,1500,3,80,0.0849685272657
"4069","industrial",2006035,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.00171469076332793,0.0110841855032115,22.5160505363854,0,31940.8530807495,0,10,0,0,0,3000,6094101.50972164,1277634.12322998,30,43.4233242866778,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.00171469076332793,0.0110841855032115,22.5160505363854,288,"CA","PAC","IOU","West",7,80,6.73198778304534,0,1.12230230381614,0,0.02,2031.36716990721,90360.8192582252,0.05597218,4.64569094,4.05619137094391,4.05619137094391,20842225.187693,20842225.187693,5138373.23776044,1000,0.460999995470047,20,115,6,1,0.85,425.87804107666,3000,3,80,0.161668100992
"4070","industrial",2006234,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,6.18810743344686e-06,0.000213607654517451,0.431064532381133,0,131782.985229492,0,10,0,0,0,3000,6054060.1883616,5271319.40917969,30,11.9739955244037,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,6.18810743344686e-06,0.000213607654517451,0.431064532381133,287,"CA","PAC","IOU","West",2,80,6.73198778304534,0,1.11492821148464,0,0.02,2018.0200627872,4868909.64325741,0.001265876,0.105067708,0.0145202544713666,0.0145202544713666,21468041.1539182,21468041.1539182,1478489319.60886,1000,0.528999984264374,26,115,24,0.875,0.85,1757.10646972656,3000,3,80,7.47298060899
"4071","industrial",2006334,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.00352833683584106,0.0228080426177681,46.3315089835787,0,16267.852935791,0,10,0,0,0,1500,3047050.75486082,650714.117431641,30,42.6659784908082,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.00352833683584106,0.0228080426177681,46.3315089835787,288,"CA","PAC","IOU","West",6,80,6.73198778304534,0,1.12230230381614,0,0.02,2031.36716990721,30471.4740901733,0.115174531,9.559486073,8.34646674106157,8.34646674106157,14462441.611401,14462441.611401,1732762.14475894,1000,0.477999985218048,21,116,6,1,0.85,433.809411621094,1500,3,80,0.159077972301
"4072","industrial",2006623,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000239899759187283,0.00155077142180831,3.15018615429172,0,155723.086853027,0,10,0,0,0,3000,6094101.50972164,6228923.47412109,30,10.4964685834013,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000239899759187283,0.00155077142180831,3.15018615429172,288,"CA","PAC","IOU","West",4,80,6.73198778304534,0,1.12230230381614,0,0.02,2031.36716990721,582682.992881413,0.007830982,0.649971506,0.567495523926655,0.567495523926655,18803568.2144309,18803568.2144309,33134302.2484546,1000,0.495999991893768,18,117,27,1,0.85,2076.30782470703,3000,3,80,0.180979772267
"4073","industrial",2006728,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.00997202235596915,0.0644616207188349,172.760875951844,0,13212.8888511658,0,10,0,0,0,750,2010043.42613471,528515.554046631,30,35.0285444149118,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.00997202235596915,0.0644616207188349,172.760875951844,288,"CA","PAC","IOU","West",9,80,6.73198778304534,0,1.12230230381614,0,0.02,2680.05790151294,14500.5274480733,0.325513989,27.017661087,23.5893444440315,23.5893444440315,19451144.4404779,19451144.4404779,824573.33592411,1000,0.493000000715256,20,116,9,1,0.85,704.687405395508,750,3,80,0.132957886562
"4074","industrial",2006756,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.00218365148137836,0.0753775974702129,200.688976521135,0,30662.8258895874,0,10,0,0,0,750,1996836.42676899,1226513.0355835,30,16.1387849682752,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.00218365148137836,0.0753775974702129,200.688976521135,287,"CA","PAC","IOU","West",6,80,6.73198778304534,0,1.11492821148464,0,0.02,2662.44856902532,4071.60818432675,0.446700713,37.076159179,5.12388893169701,5.12388893169701,6335080.85816524,6335080.85816524,1236381.37801459,1000,0.533999979496002,25,115,24,1,0.85,1635.35071411133,750,3,50,0.0686745743975
"4075","industrial",2006762,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.00159124237683773,0.0549281917841159,110.846193032969,0,62831.9361877441,0,10,0,0,0,1500,3027030.0941808,2513277.44750977,30,12.4596721398497,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.00159124237683773,0.0549281917841159,110.846193032969,287,"CA","PAC","IOU","West",10,80,6.73198778304534,0,1.11492821148464,0,0.02,2018.0200627872,14500.5274480733,0.325513989,27.017661087,3.73381433431838,3.73381433431838,16440801.8437286,16440801.8437286,4403218.89940194,1000,0.550000011920929,25,115,21,1,0.85,1675.51829833984,1500,3,80,0.056008758241
"4076","industrial",2006834,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,3.82809674291863e-05,0.0013214230284707,2.6666581828829,0,146662.742614746,0,10,0,0,0,3000,6054060.1883616,5866509.70458984,30,10.96207776725,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,3.82809674291863e-05,0.0013214230284707,2.6666581828829,287,"CA","PAC","IOU","West",3,80,6.73198778304534,0,1.11492821148464,0,0.02,2018.0200627872,582682.992881413,0.007830982,0.649971506,0.0898254263456224,0.0898254263456224,15893447.2937828,15893447.2937828,176937064.93114,1000,0.533999979496002,25,115,24,1,0.85,1955.50323486328,3000,3,80,0.856139322914
"4077","industrial",2007123,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.0005630191041025,0.0194348904845794,39.2199989159533,0,75304.5629882813,0,10,0,0,0,1500,3027030.0941808,3012182.51953125,30,10.7272460838533,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.0005630191041025,0.0194348904845794,39.2199989159533,287,"CA","PAC","IOU","West",9,80,6.73198778304534,0,1.11492821148464,0,0.02,2018.0200627872,30471.4740901733,0.115174531,9.559486073,1.32111162447214,1.32111162447214,12224172.0756918,12224172.0756918,9252944.14889134,1000,0.528999984264374,26,115,24,1,0.85,2008.1216796875,1500,3,80,0.0500446601138
"4078","industrial",2008204,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,3.87797274417131e-05,0.000250681756688115,0.509226690630906,0,137897.428894043,0,10,0,0,0,3000,6094101.50972164,5515897.15576172,30,11.5947859635124,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,3.87797274417131e-05,0.000250681756688115,0.509226690630906,288,"CA","PAC","IOU","West",2,80,6.73198778304534,0,1.12230230381614,0,0.02,2031.36716990721,4868909.64325741,0.001265876,0.105067708,0.0917354890927062,0.0917354890927062,25398880.9857394,25398880.9857394,276870829.784008,1000,0.504999995231628,18,117,24,1,0.85,1838.63238525391,3000,3,80,1.32023968604
"4079","industrial",2008299,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.013684540901446,0.088460259495143,410.22146030993,0,6567.71106719971,0,10,0,0,0,250,1159338.27984207,262708.442687988,30,40.3246249256094,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.013684540901446,0.088460259495143,410.22146030993,288,"CA","PAC","IOU","West",10,80,6.73198778304534,0,1.12230230381614,0,0.02,4637.35311936829,4071.60818432675,0.446700713,37.076159179,32.3715027262667,32.3715027262667,7495046.40865697,7495046.40865697,231532.23599272,1000,0.514999985694885,18,117,24,1,0.85,1050.83377075195,250,2,50,0.151070524346
"4080","industrial",2008502,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.00128140814753556,0.0278282131676333,61.024118324289,0,27837.6712036133,0,10,0,0,0,1000,2192886.69224604,1113506.84814453,30,19.1027153242903,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.00128140814753556,0.0278282131676333,61.024118324289,286,"CA","PAC","IOU","West",6,50,6.73198778304534,0,1.11296531624264,0,0.02,2192.88669224604,90360.8192582252,0.05597218,4.64569094,3.0067953059979,3.0067953059979,51905021.3518256,51905021.3518256,17262572.296919,1000,0.483000010251999,27,116,18,1,0.85,1113.50684814453,1000,3,50,0.453376885489
"4081","industrial",2008863,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.000675081012866349,0.0146606671477756,29.5334334276985,0,84387.2103881836,0,10,0,0,0,3000,6043401.66719753,3375488.41552734,30,17.5484322437402,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.000675081012866349,0.0146606671477756,29.5334334276985,286,"CA","PAC","IOU","West",7,80,6.73198778304534,0,1.11296531624264,0,0.02,2014.46722239918,212671.46960683,0.029487682,2.447477606,1.58406236495271,1.58406236495271,64358640.0709919,64358640.0709919,40628854.9585693,1000,0.515999972820282,27,116,15,1,0.85,1125.16280517578,3000,3,80,0.384161937888
"4082","industrial",2009098,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.0102266149567186,0.222090378889974,590.263186396436,0,20878.25340271,0,10,0,0,0,750,1993320.88139057,835130.136108398,30,22.7283545200528,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.0102266149567186,0.222090378889974,590.263186396436,286,"CA","PAC","IOU","West",10,50,6.73198778304534,0,1.11296531624264,0,0.02,2657.76117518742,4071.60818432675,0.446700713,37.076159179,23.9965212545646,23.9965212545646,18665499.5026145,18665499.5026145,777841.892356126,1000,0.483000010251999,27,116,18,1,0.85,1113.50684814453,750,3,50,0.0914858647997
"4083","industrial",2009151,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,4.88363366357368e-05,0.00168578445610046,3.40194685394553,0,153853.543395996,0,10,0,0,0,3000,6054060.1883616,6154141.73583984,30,10.5432085336406,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,4.88363366357368e-05,0.00168578445610046,3.40194685394553,287,"CA","PAC","IOU","West",5,80,6.73198778304534,0,1.11492821148464,0,0.02,2018.0200627872,359161.092974784,0.009990251,0.829190833,0.114593362029792,0.114593362029792,12497847.5373658,12497847.5373658,109062578.459969,1000,0.51800000667572,26,116,24,1,0.85,2051.38057861328,3000,3,80,0.508406173848
"4084","industrial",2009196,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.000144147565937989,0.00497583854119714,10.0413420053256,0,153853.543395996,0,10,0,0,0,3000,6054060.1883616,6154141.73583984,30,10.5432085336406,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.000144147565937989,0.00497583854119714,10.0413420053256,287,"CA","PAC","IOU","West",7,80,6.73198778304534,0,1.11492821148464,0,0.02,2018.0200627872,212671.46960683,0.029487682,2.447477606,0.338239011096455,0.338239011096455,21843358.0475131,21843358.0475131,64579653.2360489,1000,0.51800000667572,26,116,24,1,0.85,2051.38057861328,3000,3,80,0.321197651912
"4085","industrial",2009207,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.000273614369120061,0.00944491094548645,19.0600197792301,0,143854.878845215,0,10,0,0,0,3000,6054060.1883616,5754195.15380859,30,11.1370060954679,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.000273614369120061,0.00944491094548645,19.0600197792301,287,"CA","PAC","IOU","West",8,80,6.73198778304534,0,1.11492821148464,0,0.02,2018.0200627872,90360.8192582252,0.05597218,4.64569094,0.642029943625706,0.642029943625706,17616592.9640698,17616592.9640698,27438896.1745062,1000,0.513999998569489,25,117,24,1,0.85,1918.06505126953,3000,3,80,0.174005835053
"4086","industrial",2009290,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0004261707290082,0.000179279851847906,0.00389340269412232,7.84313211091007,0,103562.832183838,0,10,0,0,0,3000,6043401.66719753,4142513.28735352,30,14.669495370982,300,0,0.0004261707290082,0,0,0,0,0.0004261707290082,0.000179279851847906,0.00389340269412232,7.84313211091007,286,"CA","PAC","IOU","West",5,80,6.73198778304534,0,1.11296531624264,0,0.02,2014.46722239918,582682.992881413,0.007830982,0.649971506,0.420676127300278,0.420676127300278,46827994.6537021,46827994.6537021,111316025.832567,1000,0.486999988555908,28,117,18,1,0.85,1380.83776245117,3000,3,80,0.718017112982
"4087","industrial",2009859,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,4.56651340750261e-05,0.00157631752323309,3.15118044920631,0,144016.790771484,0,10,0,0,0,3000,5997231.65433658,5760671.63085938,30,11.0410625005358,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,4.56651340750261e-05,0.00157631752323309,3.15118044920631,291,"CA","PAC","IOU","West",5,80,6.73198778304534,0,1.1044625514432,0,0.02,1999.07721811219,582682.992881413,0.007830982,0.649971506,0.0955817502396046,0.0955817502396046,16911954.3483769,16911954.3483769,176937064.93114,1000,0.495000004768372,26,118,24,1,0.85,1920.22387695312,3000,3,80,0.811607765803
"4088","industrial",2009910,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,2.28071248924578e-05,0.000787280522673605,1.57383455714026,0,144016.790771484,0,10,0,0,0,3000,5997231.65433658,5760671.63085938,30,11.0410625005358,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,2.28071248924578e-05,0.000787280522673605,1.57383455714026,291,"CA","PAC","IOU","West",3,80,6.73198778304534,0,1.1044625514432,0,0.02,1999.07721811219,1717261.95450005,0.003911128,0.324623624,0.0477376221336129,0.0477376221336129,24893376.4860569,24893376.4860569,521462430.960277,1000,0.495000004768372,26,118,24,1,0.85,1920.22387695312,3000,3,80,2.29181761593
"4089","industrial",2010290,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,2.42154581251984e-05,0.000835894862657218,1.67101837667506,0,115202.561187744,0,10,0,0,0,3000,5997231.65433658,4608102.44750977,30,13.3023946088284,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,2.42154581251984e-05,0.000835894862657218,1.67101837667506,291,"CA","PAC","IOU","West",2,80,6.73198778304534,0,1.1044625514432,0,0.02,1999.07721811219,1014015.99151335,0.004152639,0.344669037,0.0506854062151134,0.0506854062151134,15606812.475589,15606812.475589,307915308.192505,1000,0.507000029087067,26,119,21,1,0.85,1536.03414916992,3000,3,80,1.75317620462
"4090","industrial",2010300,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,0.000326392922901814,0.0112667770335262,22.5231572892718,0,103925.246887207,0,10,0,0,0,3000,5997231.65433658,4157009.87548828,30,14.5288594012651,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,0.000326392922901814,0.0112667770335262,22.5231572892718,291,"CA","PAC","IOU","West",6,80,6.73198778304534,0,1.1044625514432,0,0.02,1999.07721811219,90360.8192582252,0.05597218,4.64569094,0.683173442248519,0.683173442248519,18745525.1510371,18745525.1510371,27438896.1745062,1000,0.513000011444092,26,119,18,1,0.85,1385.66995849609,3000,3,80,0.232847149533
"4091","industrial",2010329,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,5.82565700391296e-05,0.002010962062331,11.9824692057238,0,2054.48188018799,0,10,0,0,0,100,595857.546503606,82179.2752075195,30,64.9682907428921,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,5.82565700391296e-05,0.002010962062331,11.9824692057238,291,"CA","PAC","IOU","West",4,40,6.73198778304534,0,1.1044625514432,0,0.02,5958.57546503606,359161.092974784,0.009990251,0.829190833,0.121936900878199,0.121936900878199,13298752.819194,13298752.819194,109062578.459969,1000,0.524999976158142,26,119,21,1,0.85,821.792752075195,100,2,40,66.5953286643
"4092","industrial",2010348,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,0.000171952757916151,0.0059356476436959,11.8658179792538,0,115202.561187744,0,10,0,0,0,3000,5997231.65433658,4608102.44750977,30,13.3023946088284,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,0.000171952757916151,0.0059356476436959,11.8658179792538,291,"CA","PAC","IOU","West",7,80,6.73198778304534,0,1.1044625514432,0,0.02,1999.07721811219,212671.46960683,0.029487682,2.447477606,0.359914536397719,0.359914536397719,23243155.9551779,23243155.9551779,64579653.2360487,1000,0.507000029087067,26,119,21,1,0.85,1536.03414916992,3000,3,80,0.414542943471
"4093","industrial",2010787,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,7.38175585927253e-06,0.000254811276675162,0.509387418119399,0,103925.246887207,0,10,0,0,0,3000,5997231.65433658,4157009.87548828,30,14.5288594012651,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,7.38175585927253e-06,0.000254811276675162,0.509387418119399,291,"CA","PAC","IOU","West",1,80,6.73198778304534,0,1.1044625514432,0,0.02,1999.07721811219,4868909.64325741,0.001265876,0.105067708,0.0154507625820503,0.0154507625820503,22843787.4573735,22843787.4573735,1478489319.60885,1000,0.513000011444092,26,119,18,1,0.85,1385.66995849609,3000,3,80,9.18626446298
"4094","industrial",2011081,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,0.00260486461985927,0.0899174792564478,237.153446678695,0,26973.7557220459,0,10,0,0,0,750,1978092.42963477,1078950.22888184,30,17.9216083485488,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,0.00260486461985927,0.0899174792564478,237.153446678695,291,"CA","PAC","IOU","West",9,80,6.73198778304534,0,1.1044625514432,0,0.02,2637.45657284636,4071.60818432675,0.446700713,37.076159179,5.4522454504198,5.4522454504198,6741054.74326377,6741054.74326377,1236381.37801458,1000,0.52700001001358,26,120,18,1,0.85,1438.60030517578,750,3,80,0.0753315606243
"4095","industrial",2011330,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.00268635667101853,0.0927305082959663,185.71491455659,0,50763.6806488037,0,10,0,0,0,3000,6008214.05929903,2030547.22595215,30,27.6965056603296,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.00268635667101853,0.0927305082959663,185.71491455659,294,"CA","PAC","IOU","West",9,80,6.73198778304534,0,1.10648509379356,0,0.02,2002.73801976634,14500.5274480733,0.325513989,27.017661087,6.3547182858295,6.3547182858295,27981215.6565395,27981215.6565395,4403218.89940193,1000,0.486000001430511,19,121,9,1,0.85,676.849075317383,3000,3,80,0.109138532553
