parameter 
	 ePrice(T) 
			 / 
		3215	0.0725
		3216	0.0725
		3217	0.0725
		3218	0.0725
		3219	0.0725
		3220	0.0725
		3221	0.0725
		3222	0.0725
		3223	0.0725
		3224	0.0725
		3225	0.0915
		3226	0.0915
		3227	0.0915
		3228	0.0915
		3229	0.0915
		3230	0.0915
		3231	0.0915
		3232	0.0915
		3233	0.0915
		3234	0.0915
		3235	0.0915
		3236	0.0915
		3237	0.0915
		3238	0.0725
		3239	0.0725
		3240	0.0725
		3241	0.0725
		3242	0.0725
		3243	0.0725
		3244	0.0725
		3245	0.0725
		3246	0.0725
		3247	0.0725
		3248	0.0725
		3249	0.0915
		3250	0.0915
		3251	0.0915
		3252	0.0915
		3253	0.0915
		3254	0.0915
		3255	0.0915
		3256	0.0915
		3257	0.0915
		3258	0.0915
		3259	0.0915
		3260	0.0915
		3261	0.0915
		3262	0.0725
		3263	0.0725
		3264	0.0725
		3265	0.0725
		3266	0.0725
		3267	0.0725
		3268	0.0725
		3269	0.0725
		3270	0.0725
		3271	0.0725
		3272	0.0725
		3273	0.0915
		3274	0.0915
		3275	0.0915
		3276	0.0915
		3277	0.0915
		3278	0.0915
		3279	0.0915
		3280	0.0915
		3281	0.0915
		3282	0.0915
		3283	0.0915
		3284	0.0915
		3285	0.0915
		3286	0.0725
		3287	0.0725
		3288	0.0725
		3289	0.0725
		3290	0.0725
		3291	0.0725
		3292	0.0725
		3293	0.0725
		3294	0.0725
		3295	0.0725
		3296	0.0725
		3297	0.0915
		3298	0.0915
		3299	0.0915
		3300	0.0915
		3301	0.0915
		3302	0.0915
		3303	0.0915
		3304	0.0915
		3305	0.0915
		3306	0.0915
		3307	0.0915
		3308	0.0915
		3309	0.0915
		3310	0.0725
		3311	0.0725
		3312	0.0725
		3313	0.0725
		3314	0.0725
		3315	0.0725
		3316	0.0725
		3317	0.0725
		3318	0.0725
		3319	0.0725
		3320	0.0725
		3321	0.0725
		3322	0.0725
		3323	0.0725
		3324	0.0725
		3325	0.0725
		3326	0.0725
		3327	0.0725
		3328	0.0725
		3329	0.0725
		3330	0.0725
		3331	0.0725
		3332	0.0725
		3333	0.0725
		3334	0.0725
		3335	0.0725
		3336	0.0725
		3337	0.0725
		3338	0.0725
		3339	0.0725
		3340	0.0725
		3341	0.0725
		3342	0.0725
		3343	0.0725
		3344	0.0725
		3345	0.0725
		3346	0.0725
		3347	0.0725
		3348	0.0725
		3349	0.0725
		3350	0.0725
		3351	0.0725
		3352	0.0725
		3353	0.0725
		3354	0.0725
		3355	0.0725
		3356	0.0725
		3357	0.0725
		3358	0.0725
		3359	0.0725
		3360	0.0725
		3361	0.0725
		3362	0.0725
		3363	0.0725
		3364	0.0725
		3365	0.0725
		3366	0.0725
		3367	0.0725
		3368	0.0725
		3369	0.0915
		3370	0.0915
		3371	0.0915
		3372	0.0915
		3373	0.0915
		3374	0.0915
		3375	0.0915
		3376	0.0915
		3377	0.0915
		3378	0.0915
		3379	0.0915
		3380	0.0915
		3381	0.0915
		3382	0.0725
		3383	0.0725
		3384	0.0725
		3385	0.0725
		3386	0.0725
		3387	0.0725
		3388	0.0725
		3389	0.0725
		3390	0.0725
		3391	0.0725
		3392	0.0725
		3393	0.0915
		3394	0.0915
		3395	0.0915
		3396	0.0915
		3397	0.0915
		3398	0.0915
		3399	0.0915
		3400	0.0915
		3401	0.0915
		3402	0.0915
		3403	0.0915
		3404	0.0915
		3405	0.0915
		3406	0.0725
		3407	0.0725
		3408	0.0725
		3409	0.0725
		3410	0.0725
		3411	0.0725
		3412	0.0725
		3413	0.0725
		3414	0.0725
		3415	0.0725
		3416	0.0725
		3417	0.0915
		3418	0.0915
		3419	0.0915
		3420	0.0915
		3421	0.0915
		3422	0.0915
		3423	0.0915
		3424	0.0915
		3425	0.0915
		3426	0.0915
		3427	0.0915
		3428	0.0915
		3429	0.0915
		3430	0.0725
		3431	0.0725
		3432	0.0725
		3433	0.0725
		3434	0.0725
		3435	0.0725
		3436	0.0725
		3437	0.0725
		3438	0.0725
		3439	0.0725
		3440	0.0725
		3441	0.0915
		3442	0.0915
		3443	0.0915
		3444	0.0915
		3445	0.0915
		3446	0.0915
		3447	0.0915
		3448	0.0915
		3449	0.0915
		3450	0.0915
		3451	0.0915
		3452	0.0915
		3453	0.0915
		3454	0.0725
		3455	0.0725
		3456	0.0725
		3457	0.0725
		3458	0.0725
		3459	0.0725
		3460	0.0725
		3461	0.0725
		3462	0.0725
		3463	0.0725
		3464	0.0725
		3465	0.0915
		3466	0.0915
		3467	0.0915
		3468	0.0915
		3469	0.0915
		3470	0.0915
		3471	0.0915
		3472	0.0915
		3473	0.0915
		3474	0.0915
		3475	0.0915
		3476	0.0915
		3477	0.0915
		3478	0.0725
		3479	0.0725
		3480	0.0725
		3481	0.0725
		3482	0.0725
		3483	0.0725
		3484	0.0725
		3485	0.0725
		3486	0.0725
		3487	0.0725
		3488	0.0725
		3489	0.0725
		3490	0.0725
		3491	0.0725
		3492	0.0725
		3493	0.0725
		3494	0.0725
		3495	0.0725
		3496	0.0725
		3497	0.0725
		3498	0.0725
		3499	0.0725
		3500	0.0725
		3501	0.0725
		3502	0.0725
		3503	0.0725
		3504	0.0725
		3505	0.0725
		3506	0.0725
		3507	0.0725
		3508	0.0725
		3509	0.0725
		3510	0.0725
		3511	0.0725
		3512	0.0725
		3513	0.0725
		3514	0.0725
		3515	0.0725
		3516	0.0725
		3517	0.0725
		3518	0.0725
		3519	0.0725
		3520	0.0725
		3521	0.0725
		3522	0.0725
		3523	0.0725
		3524	0.0725
		3525	0.0725
		3526	0.0725
		3527	0.0725
		3528	0.0725
		3529	0.0725
		3530	0.0725
		3531	0.0725
		3532	0.0725
		3533	0.0725
		3534	0.0725
		3535	0.0725
		3536	0.0725
		3537	0.0915
		3538	0.0915
		3539	0.0915
		3540	0.0915
		3541	0.0915
		3542	0.0915
		3543	0.0915
		3544	0.0915
		3545	0.0915
		3546	0.0915
		3547	0.0915
		3548	0.0915
		3549	0.0915
		3550	0.0725
		3551	0.0725
		3552	0.0725
		3553	0.0725
		3554	0.0725
		3555	0.0725
		3556	0.0725
		3557	0.0725
		3558	0.0725
		3559	0.0725
		3560	0.0725
		3561	0.0915
		3562	0.0915
		3563	0.0915
		3564	0.0915
		3565	0.0915
		3566	0.0915
		3567	0.0915
		3568	0.0915
		3569	0.0915
		3570	0.0915
		3571	0.0915
		3572	0.0915
		3573	0.0915
		3574	0.0725
		3575	0.0725
		3576	0.0725
		3577	0.0725
		3578	0.0725
		3579	0.0725
		3580	0.0725
		3581	0.0725
		3582	0.0725
		3583	0.0725
		3584	0.0725
		3585	0.0915
		3586	0.0915
		3587	0.0915
		3588	0.0915
		3589	0.0915
		3590	0.0915
		3591	0.0915
		3592	0.0915
		3593	0.0915
		3594	0.0915
		3595	0.0915
		3596	0.0915
		3597	0.0915
		3598	0.0725
		3599	0.0725
		3600	0.0725
		3601	0.0725
		3602	0.0725
		3603	0.0725
		3604	0.0725
		3605	0.0725
		3606	0.0725
		3607	0.0725
		3608	0.0725
		3609	0.0915
		3610	0.0915
		3611	0.0915
		3612	0.0915
		3613	0.0915
		3614	0.0915
		3615	0.0915
		3616	0.0915
		3617	0.0915
		3618	0.0915
		3619	0.0915
		3620	0.0915
		3621	0.0915
		3622	0.0725
		3623	0.0725
		3624	0.0725
		3625	0.0679
		3626	0.0679
		3627	0.0679
		3628	0.0679
		3629	0.0679
		3630	0.0679
		3631	0.0679
		3632	0.0679
		3633	0.1372
		3634	0.1372
		3635	0.1372
		3636	0.1372
		3637	0.3365
		3638	0.3365
		3639	0.3365
		3640	0.3365
		3641	0.3365
		3642	0.3365
		3643	0.1372
		3644	0.1372
		3645	0.1372
		3646	0.0679
		3647	0.0679
		3648	0.0679
		3649	0.0679
		3650	0.0679
		3651	0.0679
		3652	0.0679
		3653	0.0679
		3654	0.0679
		3655	0.0679
		3656	0.0679
		3657	0.0679
		3658	0.0679
		3659	0.0679
		3660	0.0679
		3661	0.0679
		3662	0.0679
		3663	0.0679
		3664	0.0679
		3665	0.0679
		3666	0.0679
		3667	0.0679
		3668	0.0679
		3669	0.0679
		3670	0.0679
		3671	0.0679
		3672	0.0679
		3673	0.0679
		3674	0.0679
		3675	0.0679
		3676	0.0679
		3677	0.0679
		3678	0.0679
		3679	0.0679
		3680	0.0679
		3681	0.0679
		3682	0.0679
		3683	0.0679
		3684	0.0679
		3685	0.0679
		3686	0.0679
		3687	0.0679
		3688	0.0679
		3689	0.0679
		3690	0.0679
		3691	0.0679
		3692	0.0679
		3693	0.0679
		3694	0.0679
		3695	0.0679
		3696	0.0679
		3697	0.0679
		3698	0.0679
		3699	0.0679
		3700	0.0679
		3701	0.0679
		3702	0.0679
		3703	0.0679
		3704	0.0679
		3705	0.1372
		3706	0.1372
		3707	0.1372
		3708	0.1372
		3709	0.3365
		3710	0.3365
		3711	0.3365
		3712	0.3365
		3713	0.3365
		3714	0.3365
		3715	0.1372
		3716	0.1372
		3717	0.1372
		3718	0.0679
		3719	0.0679
		3720	0.0679
		3721	0.0679
		3722	0.0679
		3723	0.0679
		3724	0.0679
		3725	0.0679
		3726	0.0679
		3727	0.0679
		3728	0.0679
		3729	0.1372
		3730	0.1372
		3731	0.1372
		3732	0.1372
		3733	0.3365
		3734	0.3365
		3735	0.3365
		3736	0.3365
		3737	0.3365
		3738	0.3365
		3739	0.1372
		3740	0.1372
		3741	0.1372
		3742	0.0679
		3743	0.0679
		3744	0.0679
		3745	0.0679
		3746	0.0679
		3747	0.0679
		3748	0.0679
		3749	0.0679
		3750	0.0679
		3751	0.0679
		3752	0.0679
		3753	0.1372
		3754	0.1372
		3755	0.1372
		3756	0.1372
		3757	0.3365
		3758	0.3365
		3759	0.3365
		3760	0.3365
		3761	0.3365
		3762	0.3365
		3763	0.1372
		3764	0.1372
		3765	0.1372
		3766	0.0679
		3767	0.0679
		3768	0.0679
		3769	0.0679
		3770	0.0679
		3771	0.0679
		3772	0.0679
		3773	0.0679
		3774	0.0679
		3775	0.0679
		3776	0.0679
		3777	0.1372
		3778	0.1372
		3779	0.1372
		3780	0.1372
		3781	0.3365
		3782	0.3365
		3783	0.3365
		3784	0.3365
		3785	0.3365
		3786	0.3365
		3787	0.1372
		3788	0.1372
		3789	0.1372
		3790	0.0679
		3791	0.0679
		3792	0.0679
		3793	0.0679
		3794	0.0679
		3795	0.0679
		3796	0.0679
		3797	0.0679
		3798	0.0679
		3799	0.0679
		3800	0.0679
		3801	0.1372
		3802	0.1372
		3803	0.1372
		3804	0.1372
		3805	0.3365
		3806	0.3365
		3807	0.3365
		3808	0.3365
		3809	0.3365
		3810	0.3365
		3811	0.1372
		3812	0.1372
		3813	0.1372
		3814	0.0679
		3815	0.0679
		3816	0.0679
		3817	0.0679
		3818	0.0679
		3819	0.0679
		3820	0.0679
		3821	0.0679
		3822	0.0679
		3823	0.0679
		3824	0.0679
		3825	0.0679
		3826	0.0679
		3827	0.0679
		3828	0.0679
		3829	0.0679
		3830	0.0679
		3831	0.0679
		3832	0.0679
		3833	0.0679
		3834	0.0679
		3835	0.0679
		3836	0.0679
		3837	0.0679
		3838	0.0679
		3839	0.0679
		3840	0.0679
		3841	0.0679
		3842	0.0679
		3843	0.0679
		3844	0.0679
		3845	0.0679
		3846	0.0679
		3847	0.0679
		3848	0.0679
		3849	0.0679
		3850	0.0679
		3851	0.0679
		3852	0.0679
		3853	0.0679
		3854	0.0679
		3855	0.0679
		3856	0.0679
		3857	0.0679
		3858	0.0679
		3859	0.0679
		3860	0.0679
		3861	0.0679
		3862	0.0679
		3863	0.0679
		3864	0.0679
		3865	0.0679
		3866	0.0679
		3867	0.0679
		3868	0.0679
		3869	0.0679
		3870	0.0679
		3871	0.0679
		3872	0.0679
		3873	0.1372
		3874	0.1372
		3875	0.1372
		3876	0.1372
		3877	0.3365
		3878	0.3365
		3879	0.3365
		3880	0.3365
		3881	0.3365
		3882	0.3365
		3883	0.1372
		3884	0.1372
		3885	0.1372
		3886	0.0679
		3887	0.0679
		3888	0.0679
		3889	0.0679
		3890	0.0679
		3891	0.0679
		3892	0.0679
		3893	0.0679
		3894	0.0679
		3895	0.0679
		3896	0.0679
		3897	0.1372
		3898	0.1372
		3899	0.1372
		3900	0.1372
		3901	0.3365
		3902	0.3365
		3903	0.3365
		3904	0.3365
		3905	0.3365
		3906	0.3365
		3907	0.1372
		3908	0.1372
		3909	0.1372
		3910	0.0679
		3911	0.0679
		3912	0.0679
		3913	0.0679
		3914	0.0679
		3915	0.0679
		3916	0.0679
		3917	0.0679
		3918	0.0679
		3919	0.0679
		3920	0.0679
		3921	0.1372
		3922	0.1372
		3923	0.1372
		3924	0.1372
		3925	0.3365
		3926	0.3365
		3927	0.3365
		3928	0.3365
		3929	0.3365
		3930	0.3365
		3931	0.1372
		3932	0.1372
		3933	0.1372
		3934	0.0679
		3935	0.0679
		3936	0.0679
		3937	0.0679
		3938	0.0679
		3939	0.0679
		3940	0.0679
		3941	0.0679
		3942	0.0679
		3943	0.0679
		3944	0.0679
		3945	0.1372
		3946	0.1372
		3947	0.1372
		3948	0.1372
		3949	0.3365
		3950	0.3365
		3951	0.3365
		3952	0.3365
		3953	0.3365
		3954	0.3365
		3955	0.1372
		3956	0.1372
		3957	0.1372
		3958	0.0679
		3959	0.0679
		3960	0.0679
		3961	0.0679
		3962	0.0679
		3963	0.0679
		3964	0.0679
		3965	0.0679
		3966	0.0679
		3967	0.0679
		3968	0.0679
		3969	0.1372
		3970	0.1372
		3971	0.1372
		3972	0.1372
		3973	0.3365
		3974	0.3365
		3975	0.3365
		3976	0.3365
		3977	0.3365
		3978	0.3365
		3979	0.1372
		3980	0.1372
		3981	0.1372
		3982	0.0679
		3983	0.0679
		3984	0.0679
		3985	0.0679
		3986	0.0679
		3987	0.0679
		3988	0.0679
		3989	0.0679
		3990	0.0679
		3991	0.0679
		3992	0.0679
		3993	0.0679
		3994	0.0679
		3995	0.0679
		3996	0.0679
		3997	0.0679
		3998	0.0679
		3999	0.0679
		4000	0.0679
		4001	0.0679
		4002	0.0679
		4003	0.0679
		4004	0.0679
		4005	0.0679
		4006	0.0679
		4007	0.0679
		4008	0.0679
		4009	0.0679
		4010	0.0679
		4011	0.0679
		4012	0.0679
		4013	0.0679
		4014	0.0679
		4015	0.0679
		4016	0.0679
		4017	0.0679
		4018	0.0679
		4019	0.0679
		4020	0.0679
		4021	0.0679
		4022	0.0679
		4023	0.0679
		4024	0.0679
		4025	0.0679
		4026	0.0679
		4027	0.0679
		4028	0.0679
		4029	0.0679
		4030	0.0679
		4031	0.0679
		4032	0.0679
		4033	0.0679
		4034	0.0679
		4035	0.0679
		4036	0.0679
		4037	0.0679
		4038	0.0679
		4039	0.0679
		4040	0.0679
		4041	0.1372
		4042	0.1372
		4043	0.1372
		4044	0.1372
		4045	0.3365
		4046	0.3365
		4047	0.3365
		4048	0.3365
		4049	0.3365
		4050	0.3365
		4051	0.1372
		4052	0.1372
		4053	0.1372
		4054	0.0679
		4055	0.0679
		4056	0.0679
		4057	0.0679
		4058	0.0679
		4059	0.0679
		4060	0.0679
		4061	0.0679
		4062	0.0679
		4063	0.0679
		4064	0.0679
		4065	0.1372
		4066	0.1372
		4067	0.1372
		4068	0.1372
		4069	0.3365
		4070	0.3365
		4071	0.3365
		4072	0.3365
		4073	0.3365
		4074	0.3365
		4075	0.1372
		4076	0.1372
		4077	0.1372
		4078	0.0679
		4079	0.0679
		4080	0.0679
		4081	0.0679
		4082	0.0679
		4083	0.0679
		4084	0.0679
		4085	0.0679
		4086	0.0679
		4087	0.0679
		4088	0.0679
		4089	0.1372
		4090	0.1372
		4091	0.1372
		4092	0.1372
		4093	0.3365
		4094	0.3365
		4095	0.3365
		4096	0.3365
		4097	0.3365
		4098	0.3365
		4099	0.1372
		4100	0.1372
		4101	0.1372
		4102	0.0679
		4103	0.0679
		4104	0.0679
		4105	0.0679
		4106	0.0679
		4107	0.0679
		4108	0.0679
		4109	0.0679
		4110	0.0679
		4111	0.0679
		4112	0.0679
		4113	0.1372
		4114	0.1372
		4115	0.1372
		4116	0.1372
		4117	0.3365
		4118	0.3365
		4119	0.3365
		4120	0.3365
		4121	0.3365
		4122	0.3365
		4123	0.1372
		4124	0.1372
		4125	0.1372
		4126	0.0679
		4127	0.0679
		4128	0.0679
		4129	0.0679
		4130	0.0679
		4131	0.0679
		4132	0.0679
		4133	0.0679
		4134	0.0679
		4135	0.0679
		4136	0.0679
		4137	0.1372
		4138	0.1372
		4139	0.1372
		4140	0.1372
		4141	0.3365
		4142	0.3365
		4143	0.3365
		4144	0.3365
		4145	0.3365
		4146	0.3365
		4147	0.1372
		4148	0.1372
		4149	0.1372
		4150	0.0679
		4151	0.0679
		4152	0.0679
		4153	0.0679
		4154	0.0679
		4155	0.0679
		4156	0.0679
		4157	0.0679
		4158	0.0679
		4159	0.0679
		4160	0.0679
		4161	0.0679
		4162	0.0679
		4163	0.0679
		4164	0.0679
		4165	0.0679
		4166	0.0679
		4167	0.0679
		4168	0.0679
		4169	0.0679
		4170	0.0679
		4171	0.0679
		4172	0.0679
		4173	0.0679
		4174	0.0679
		4175	0.0679
		4176	0.0679
		4177	0.0679
		4178	0.0679
		4179	0.0679
		4180	0.0679
		4181	0.0679
		4182	0.0679
		4183	0.0679
		4184	0.0679
		4185	0.0679
		4186	0.0679
		4187	0.0679
		4188	0.0679
		4189	0.0679
		4190	0.0679
		4191	0.0679
		4192	0.0679
		4193	0.0679
		4194	0.0679
		4195	0.0679
		4196	0.0679
		4197	0.0679
		4198	0.0679
		4199	0.0679
		4200	0.0679
		4201	0.0679
		4202	0.0679
		4203	0.0679
		4204	0.0679
		4205	0.0679
		4206	0.0679
		4207	0.0679
		4208	0.0679
		4209	0.1372
		4210	0.1372
		4211	0.1372
		4212	0.1372
		4213	0.3365
		4214	0.3365
		4215	0.3365
		4216	0.3365
		4217	0.3365
		4218	0.3365
		4219	0.1372
		4220	0.1372
		4221	0.1372
		4222	0.0679
		4223	0.0679
		4224	0.0679
		4225	0.0679
		4226	0.0679
		4227	0.0679
		4228	0.0679
		4229	0.0679
		4230	0.0679
		4231	0.0679
		4232	0.0679
		4233	0.1372
		4234	0.1372
		4235	0.1372
		4236	0.1372
		4237	0.3365
		4238	0.3365
		4239	0.3365
		4240	0.3365
		4241	0.3365
		4242	0.3365
		4243	0.1372
		4244	0.1372
		4245	0.1372
		4246	0.0679
		4247	0.0679
		4248	0.0679
		4249	0.0679
		4250	0.0679
		4251	0.0679
		4252	0.0679
		4253	0.0679
		4254	0.0679
		4255	0.0679
		4256	0.0679
		4257	0.1372
		4258	0.1372
		4259	0.1372
		4260	0.1372
		4261	0.3365
		4262	0.3365
		4263	0.3365
		4264	0.3365
		4265	0.3365
		4266	0.3365
		4267	0.1372
		4268	0.1372
		4269	0.1372
		4270	0.0679
		4271	0.0679
		4272	0.0679
		4273	0.0679
		4274	0.0679
		4275	0.0679
		4276	0.0679
		4277	0.0679
		4278	0.0679
		4279	0.0679
		4280	0.0679
		4281	0.1372
		4282	0.1372
		4283	0.1372
		4284	0.1372
		4285	0.3365
		4286	0.3365
		4287	0.3365
		4288	0.3365
		4289	0.3365
		4290	0.3365
		4291	0.1372
		4292	0.1372
		4293	0.1372
		4294	0.0679
		4295	0.0679
		4296	0.0679
		4297	0.0679
		4298	0.0679
		4299	0.0679
		4300	0.0679
		4301	0.0679
		4302	0.0679
		4303	0.0679
		4304	0.0679
		4305	0.1372
		4306	0.1372
		4307	0.1372
		4308	0.1372
		4309	0.3365
		4310	0.3365
		4311	0.3365
		4312	0.3365
		4313	0.3365
		4314	0.3365
		4315	0.1372
		4316	0.1372
		4317	0.1372
		4318	0.0679
		4319	0.0679
		4320	0.0679
		4321	0.0679
		4322	0.0679
		4323	0.0679
		4324	0.0679
		4325	0.0679
		4326	0.0679
		4327	0.0679
		4328	0.0679
		4329	0.0679
		4330	0.0679
		4331	0.0679
		4332	0.0679
		4333	0.0679
		4334	0.0679
		4335	0.0679
		4336	0.0679
		4337	0.0679
		4338	0.0679
		4339	0.0679
		4340	0.0679
		4341	0.0679
		4342	0.0679
		4343	0.0679
		4344	0.0679
		4345	0.0679
		4346	0.0679
		4347	0.0679
		4348	0.0679
		4349	0.0679
		4350	0.0679
		4351	0.0679
		4352	0.0679
		4353	0.0679
		4354	0.0679
		4355	0.0679
		4356	0.0679
		4357	0.0679
		4358	0.0679
		4359	0.0679
		4360	0.0679
		4361	0.0679
		4362	0.0679
		4363	0.0679
		4364	0.0679
		4365	0.0679
		4366	0.0679
		4367	0.0679
		4368	0.0679
		4369	0.0679
		4370	0.0679
		4371	0.0679
		4372	0.0679
		4373	0.0679
		4374	0.0679
		4375	0.0679
		4376	0.0679
		4377	0.1372
		4378	0.1372
		4379	0.1372
		4380	0.1372
		4381	0.3365
		4382	0.3365
		4383	0.3365
		4384	0.3365
		4385	0.3365
		4386	0.3365
		4387	0.1372
		4388	0.1372
		4389	0.1372
		4390	0.0679
		4391	0.0679
		4392	0.0679
		4393	0.0679
		4394	0.0679
		4395	0.0679
		4396	0.0679
		4397	0.0679
		4398	0.0679
		4399	0.0679
		4400	0.0679
		4401	0.1372
		4402	0.1372
		4403	0.1372
		4404	0.1372
		4405	0.3365
		4406	0.3365
		4407	0.3365
		4408	0.3365
		4409	0.3365
		4410	0.3365
		4411	0.1372
		4412	0.1372
		4413	0.1372
		4414	0.0679
		4415	0.0679
		4416	0.0679
		4417	0.0679
		4418	0.0679
		4419	0.0679
		4420	0.0679
		4421	0.0679
		4422	0.0679
		4423	0.0679
		4424	0.0679
		4425	0.1372
		4426	0.1372
		4427	0.1372
		4428	0.1372
		4429	0.3365
		4430	0.3365
		4431	0.3365
		4432	0.3365
		4433	0.3365
		4434	0.3365
		4435	0.1372
		4436	0.1372
		4437	0.1372
		4438	0.0679
		4439	0.0679
		4440	0.0679
		4441	0.0679
		4442	0.0679
		4443	0.0679
		4444	0.0679
		4445	0.0679
		4446	0.0679
		4447	0.0679
		4448	0.0679
		4449	0.1372
		4450	0.1372
		4451	0.1372
		4452	0.1372
		4453	0.3365
		4454	0.3365
		4455	0.3365
		4456	0.3365
		4457	0.3365
		4458	0.3365
		4459	0.1372
		4460	0.1372
		4461	0.1372
		4462	0.0679
		4463	0.0679
		4464	0.0679
		4465	0.0679
		4466	0.0679
		4467	0.0679
		4468	0.0679
		4469	0.0679
		4470	0.0679
		4471	0.0679
		4472	0.0679
		4473	0.1372
		4474	0.1372
		4475	0.1372
		4476	0.1372
		4477	0.3365
		4478	0.3365
		4479	0.3365
		4480	0.3365
		4481	0.3365
		4482	0.3365
		4483	0.1372
		4484	0.1372
		4485	0.1372
		4486	0.0679
		4487	0.0679
		4488	0.0679
		4489	0.0679
		4490	0.0679
		4491	0.0679
		4492	0.0679
		4493	0.0679
		4494	0.0679
		4495	0.0679
		4496	0.0679
		4497	0.0679
		4498	0.0679
		4499	0.0679
		4500	0.0679
		4501	0.0679
		4502	0.0679
		4503	0.0679
		4504	0.0679
		4505	0.0679
		4506	0.0679
		4507	0.0679
		4508	0.0679
		4509	0.0679
		4510	0.0679
		4511	0.0679
		4512	0.0679
		4513	0.0679
		4514	0.0679
		4515	0.0679
		4516	0.0679
		4517	0.0679
		4518	0.0679
		4519	0.0679
		4520	0.0679
		4521	0.0679
		4522	0.0679
		4523	0.0679
		4524	0.0679
		4525	0.0679
		4526	0.0679
		4527	0.0679
		4528	0.0679
		4529	0.0679
		4530	0.0679
		4531	0.0679
		4532	0.0679
		4533	0.0679
		4534	0.0679
		4535	0.0679
		4536	0.0679
		4537	0.0679
		4538	0.0679
		4539	0.0679
		4540	0.0679
		4541	0.0679
		4542	0.0679
		4543	0.0679
		4544	0.0679
		4545	0.1372
		4546	0.1372
		4547	0.1372
		4548	0.1372
		4549	0.3365
		4550	0.3365
		4551	0.3365
		4552	0.3365
		4553	0.3365
		4554	0.3365
		4555	0.1372
		4556	0.1372
		4557	0.1372
		4558	0.0679
		4559	0.0679
		4560	0.0679
		4561	0.0679
		4562	0.0679
		4563	0.0679
		4564	0.0679
		4565	0.0679
		4566	0.0679
		4567	0.0679
		4568	0.0679
		4569	0.1372
		4570	0.1372
		4571	0.1372
		4572	0.1372
		4573	0.3365
		4574	0.3365
		4575	0.3365
		4576	0.3365
		4577	0.3365
		4578	0.3365
		4579	0.1372
		4580	0.1372
		4581	0.1372
		4582	0.0679
		4583	0.0679
		4584	0.0679
		4585	0.0679
		4586	0.0679
		4587	0.0679
		4588	0.0679
		4589	0.0679
		4590	0.0679
		4591	0.0679
		4592	0.0679
		4593	0.1372
		4594	0.1372
		4595	0.1372
		4596	0.1372
		4597	0.3365
		4598	0.3365
		4599	0.3365
		4600	0.3365
		4601	0.3365
		4602	0.3365
		4603	0.1372
		4604	0.1372
		4605	0.1372
		4606	0.0679
		4607	0.0679
		4608	0.0679
		4609	0.0679
		4610	0.0679
		4611	0.0679
		4612	0.0679
		4613	0.0679
		4614	0.0679
		4615	0.0679
		4616	0.0679
		4617	0.1372
		4618	0.1372
		4619	0.1372
		4620	0.1372
		4621	0.3365
		4622	0.3365
		4623	0.3365
		4624	0.3365
		4625	0.3365
		4626	0.3365
		4627	0.1372
		4628	0.1372
		4629	0.1372
		4630	0.0679
		4631	0.0679
		4632	0.0679
		4633	0.0679
		4634	0.0679
		4635	0.0679
		4636	0.0679
		4637	0.0679
		4638	0.0679
		4639	0.0679
		4640	0.0679
		4641	0.1372
		4642	0.1372
		4643	0.1372
		4644	0.1372
		4645	0.3365
		4646	0.3365
		4647	0.3365
		4648	0.3365
		4649	0.3365
		4650	0.3365
		4651	0.1372
		4652	0.1372
		4653	0.1372
		4654	0.0679
		4655	0.0679
		4656	0.0679
		4657	0.0679
		4658	0.0679
		4659	0.0679
		4660	0.0679
		4661	0.0679
		4662	0.0679
		4663	0.0679
		4664	0.0679
		4665	0.0679
		4666	0.0679
		4667	0.0679
		4668	0.0679
		4669	0.0679
		4670	0.0679
		4671	0.0679
		4672	0.0679
		4673	0.0679
		4674	0.0679
		4675	0.0679
		4676	0.0679
		4677	0.0679
		4678	0.0679
		4679	0.0679
		4680	0.0679
		4681	0.0679
		4682	0.0679
		4683	0.0679
		4684	0.0679
		4685	0.0679
		4686	0.0679
		4687	0.0679
		4688	0.0679
		4689	0.0679
		4690	0.0679
		4691	0.0679
		4692	0.0679
		4693	0.0679
		4694	0.0679
		4695	0.0679
		4696	0.0679
		4697	0.0679
		4698	0.0679
		4699	0.0679
		4700	0.0679
		4701	0.0679
		4702	0.0679
		4703	0.0679
		4704	0.0679
		4705	0.0679
		4706	0.0679
		4707	0.0679
		4708	0.0679
		4709	0.0679
		4710	0.0679
		4711	0.0679
		4712	0.0679
		4713	0.1372
		4714	0.1372
		4715	0.1372
		4716	0.1372
		4717	0.3365
		4718	0.3365
		4719	0.3365
		4720	0.3365
		4721	0.3365
		4722	0.3365
		4723	0.1372
		4724	0.1372
		4725	0.1372
		4726	0.0679
		4727	0.0679
		4728	0.0679
		4729	0.0679
		4730	0.0679
		4731	0.0679
		4732	0.0679
		4733	0.0679
		4734	0.0679
		4735	0.0679
		4736	0.0679
		4737	0.1372
		4738	0.1372
		4739	0.1372
		4740	0.1372
		4741	0.3365
		4742	0.3365
		4743	0.3365
		4744	0.3365
		4745	0.3365
		4746	0.3365
		4747	0.1372
		4748	0.1372
		4749	0.1372
		4750	0.0679
		4751	0.0679
		4752	0.0679
		4753	0.0679
		4754	0.0679
		4755	0.0679
		4756	0.0679
		4757	0.0679
		4758	0.0679
		4759	0.0679
		4760	0.0679
		4761	0.1372
		4762	0.1372
		4763	0.1372
		4764	0.1372
		4765	0.3365
		4766	0.3365
		4767	0.3365
