control_reg_id,state_id,sector_abbr,p,q,teq_yr1,tech
38,1017,com,0.00285301,0.573395,2,solar
12,1017,com,0.00285301,0.573395,2,solar
35,1017,com,0.00285301,0.573395,2,solar
33,1017,com,0.00285301,0.573395,2,solar
2,1017,com,0.00285301,0.573395,2,solar
18,1017,com,0.00285301,0.573395,2,solar
27,1017,com,0.00285301,0.573395,2,solar
30,1017,com,0.00285301,0.573395,2,solar
24,984,com,0.00285301,0.573395,2,solar
42,984,com,0.00285301,0.573395,2,solar
17,1014,com,0.00285301,0.573395,2,solar
24,313,com,0.00285301,0.573395,2,solar
38,313,com,0.00285301,0.573395,2,solar
42,313,com,0.00285301,0.573395,2,solar
29,313,com,0.00285301,0.573395,2,solar
18,313,com,0.00285301,0.573395,2,solar
12,313,com,0.00285301,0.573395,2,solar
33,313,com,0.00285301,0.573395,2,solar
28,11,com,0.00285301,0.573395,2,solar
8,115,com,0.00285301,0.573395,2,solar
33,115,com,0.00285301,0.573395,2,solar
8,84,com,0.00285301,0.573395,2,solar
33,84,com,0.00285301,0.573395,2,solar
24,277,com,0.00285301,0.573395,2,solar
24,760,com,0.00285301,0.573395,2,solar
17,65,com,0.00285301,0.573395,2,solar
8,135,com,0.00285301,0.573395,2,solar
24,168,com,0.00285301,0.573395,2,solar
24,440,com,0.00285301,0.573395,2,solar
28,785,com,0.00285301,0.573395,2,solar
28,254,com,0.00285301,0.573395,2,solar
24,99,com,0.00285301,0.573395,2,solar
38,99,com,0.00285301,0.573395,2,solar
42,99,com,0.00285301,0.573395,2,solar
35,99,com,0.00285301,0.573395,2,solar
33,99,com,0.00285301,0.573395,2,solar
18,99,com,0.00285301,0.573395,2,solar
12,99,com,0.00285301,0.573395,2,solar
31,917,com,0.00285301,0.573395,2,solar
42,917,com,0.00285301,0.573395,2,solar
24,272,com,0.00285301,0.573395,2,solar
35,272,com,0.00285301,0.573395,2,solar
12,272,com,0.00285301,0.573395,2,solar
18,272,com,0.00285301,0.573395,2,solar
24,295,com,0.00285301,0.573395,2,solar
33,295,com,0.00285301,0.573395,2,solar
30,295,com,0.00285301,0.573395,2,solar
42,295,com,0.00285301,0.573395,2,solar
8,986,com,0.00285301,0.573395,2,solar
33,986,com,0.00285301,0.573395,2,solar
8,443,com,0.00285301,0.573395,2,solar
35,443,com,0.00285301,0.573395,2,solar
2,443,com,0.00285301,0.573395,2,solar
18,443,com,0.00285301,0.573395,2,solar
33,443,com,0.00285301,0.573395,2,solar
41,567,com,0.00285301,0.573395,2,solar
8,72,com,0.00285301,0.573395,2,solar
24,230,com,0.00285301,0.573395,2,solar
18,230,com,0.00285301,0.573395,2,solar
28,289,com,0.00285301,0.573395,2,solar
8,703,com,0.00285301,0.573395,2,solar
3,703,com,0.00285301,0.573395,2,solar
8,54,com,0.00285301,0.573395,2,solar
33,54,com,0.00285301,0.573395,2,solar
18,54,com,0.00285301,0.573395,2,solar
38,54,com,0.00285301,0.573395,2,solar
30,54,com,0.00285301,0.573395,2,solar
24,192,com,0.00285301,0.573395,2,solar
18,192,com,0.00285301,0.573395,2,solar
17,1038,com,0.00285301,0.573395,2,solar
28,294,com,0.00285301,0.573395,2,solar
28,577,com,0.00285301,0.573395,2,solar
24,945,com,0.00285301,0.573395,2,solar
35,945,com,0.00285301,0.573395,2,solar
2,945,com,0.00285301,0.573395,2,solar
18,945,com,0.00285301,0.573395,2,solar
24,317,com,0.00285301,0.573395,2,solar
33,317,com,0.00285301,0.573395,2,solar
38,317,com,0.00285301,0.573395,2,solar
24,44,com,0.00285301,0.573395,2,solar
41,124,com,0.00285301,0.573395,2,solar
15,124,com,0.00285301,0.573395,2,solar
18,124,com,0.00285301,0.573395,2,solar
24,705,com,0.00285301,0.573395,2,solar
38,705,com,0.00285301,0.573395,2,solar
6,705,com,0.00285301,0.573395,2,solar
27,705,com,0.00285301,0.573395,2,solar
12,705,com,0.00285301,0.573395,2,solar
42,705,com,0.00285301,0.573395,2,solar
35,705,com,0.00285301,0.573395,2,solar
37,705,com,0.00285301,0.573395,2,solar
2,705,com,0.00285301,0.573395,2,solar
21,705,com,0.00285301,0.573395,2,solar
18,705,com,0.00285301,0.573395,2,solar
33,705,com,0.00285301,0.573395,2,solar
30,705,com,0.00285301,0.573395,2,solar
29,705,com,0.00285301,0.573395,2,solar
8,311,com,0.00285301,0.573395,2,solar
3,311,com,0.00285301,0.573395,2,solar
24,552,com,0.00285301,0.573395,2,solar
28,588,com,0.00285301,0.573395,2,solar
24,842,com,0.00285301,0.573395,2,solar
30,842,com,0.00285301,0.573395,2,solar
18,842,com,0.00285301,0.573395,2,solar
12,842,com,0.00285301,0.573395,2,solar
33,842,com,0.00285301,0.573395,2,solar
42,519,com,0.00285301,0.573395,2,solar
28,844,com,0.00285301,0.573395,2,solar
24,720,com,0.00285301,0.573395,2,solar
18,720,com,0.00285301,0.573395,2,solar
42,123,com,0.00285301,0.573395,2,solar
28,199,com,0.00285301,0.573395,2,solar
41,303,com,0.00285301,0.573395,2,solar
24,872,com,0.00285301,0.573395,2,solar
38,872,com,0.00285301,0.573395,2,solar
35,872,com,0.00285301,0.573395,2,solar
2,872,com,0.00285301,0.573395,2,solar
18,872,com,0.00285301,0.573395,2,solar
12,872,com,0.00285301,0.573395,2,solar
33,872,com,0.00285301,0.573395,2,solar
30,872,com,0.00285301,0.573395,2,solar
8,483,com,0.00285301,0.573395,2,solar
3,483,com,0.00285301,0.573395,2,solar
1,483,com,0.00285301,0.573395,2,solar
18,483,com,0.00285301,0.573395,2,solar
35,483,com,0.00285301,0.573395,2,solar
38,483,com,0.00285301,0.573395,2,solar
27,483,com,0.00285301,0.573395,2,solar
24,964,com,0.00285301,0.573395,2,solar
24,753,com,0.00285301,0.573395,2,solar
35,753,com,0.00285301,0.573395,2,solar
2,753,com,0.00285301,0.573395,2,solar
18,753,com,0.00285301,0.573395,2,solar
12,753,com,0.00285301,0.573395,2,solar
30,753,com,0.00285301,0.573395,2,solar
28,449,com,0.00285301,0.573395,2,solar
41,449,com,0.00285301,0.573395,2,solar
17,605,com,0.00285301,0.573395,2,solar
18,605,com,0.00285301,0.573395,2,solar
17,974,com,0.00285301,0.573395,2,solar
35,974,com,0.00285301,0.573395,2,solar
2,974,com,0.00285301,0.573395,2,solar
18,974,com,0.00285301,0.573395,2,solar
24,722,com,0.00285301,0.573395,2,solar
24,226,com,0.00285301,0.573395,2,solar
18,226,com,0.00285301,0.573395,2,solar
28,372,com,0.00285301,0.573395,2,solar
35,372,com,0.00285301,0.573395,2,solar
17,596,com,0.00285301,0.573395,2,solar
38,596,com,0.00285301,0.573395,2,solar
18,596,com,0.00285301,0.573395,2,solar
8,816,com,0.00285301,0.573395,2,solar
3,816,com,0.00285301,0.573395,2,solar
38,816,com,0.00285301,0.573395,2,solar
30,816,com,0.00285301,0.573395,2,solar
18,816,com,0.00285301,0.573395,2,solar
24,496,com,0.00285301,0.573395,2,solar
38,496,com,0.00285301,0.573395,2,solar
12,496,com,0.00285301,0.573395,2,solar
24,792,com,0.00285301,0.573395,2,solar
42,792,com,0.00285301,0.573395,2,solar
30,792,com,0.00285301,0.573395,2,solar
18,792,com,0.00285301,0.573395,2,solar
12,792,com,0.00285301,0.573395,2,solar
29,792,com,0.00285301,0.573395,2,solar
28,1056,com,0.00285301,0.573395,2,solar
24,478,com,0.00285301,0.573395,2,solar
38,478,com,0.00285301,0.573395,2,solar
12,478,com,0.00285301,0.573395,2,solar
42,478,com,0.00285301,0.573395,2,solar
32,478,com,0.00285301,0.573395,2,solar
35,478,com,0.00285301,0.573395,2,solar
21,478,com,0.00285301,0.573395,2,solar
30,478,com,0.00285301,0.573395,2,solar
27,478,com,0.00285301,0.573395,2,solar
33,478,com,0.00285301,0.573395,2,solar
40,478,com,0.00285301,0.573395,2,solar
18,478,com,0.00285301,0.573395,2,solar
17,421,com,0.00285301,0.573395,2,solar
3,536,com,0.00285301,0.573395,2,solar
25,536,com,0.00285301,0.573395,2,solar
18,536,com,0.00285301,0.573395,2,solar
6,536,com,0.00285301,0.573395,2,solar
38,536,com,0.00285301,0.573395,2,solar
12,536,com,0.00285301,0.573395,2,solar
42,536,com,0.00285301,0.573395,2,solar
35,536,com,0.00285301,0.573395,2,solar
33,536,com,0.00285301,0.573395,2,solar
2,536,com,0.00285301,0.573395,2,solar
22,536,com,0.00285301,0.573395,2,solar
27,536,com,0.00285301,0.573395,2,solar
32,536,com,0.00285301,0.573395,2,solar
29,536,com,0.00285301,0.573395,2,solar
30,536,com,0.00285301,0.573395,2,solar
40,536,com,0.00285301,0.573395,2,solar
24,555,com,0.00285301,0.573395,2,solar
38,555,com,0.00285301,0.573395,2,solar
12,555,com,0.00285301,0.573395,2,solar
42,555,com,0.00285301,0.573395,2,solar
35,555,com,0.00285301,0.573395,2,solar
30,555,com,0.00285301,0.573395,2,solar
33,555,com,0.00285301,0.573395,2,solar
18,555,com,0.00285301,0.573395,2,solar
24,846,com,0.00285301,0.573395,2,solar
24,191,com,0.00285301,0.573395,2,solar
33,191,com,0.00285301,0.573395,2,solar
6,191,com,0.00285301,0.573395,2,solar
38,191,com,0.00285301,0.573395,2,solar
12,191,com,0.00285301,0.573395,2,solar
42,191,com,0.00285301,0.573395,2,solar
35,191,com,0.00285301,0.573395,2,solar
18,191,com,0.00285301,0.573395,2,solar
29,191,com,0.00285301,0.573395,2,solar
30,191,com,0.00285301,0.573395,2,solar
17,191,com,0.00285301,0.573395,2,solar
8,1015,com,0.00285301,0.573395,2,solar
3,1015,com,0.00285301,0.573395,2,solar
18,1015,com,0.00285301,0.573395,2,solar
38,1015,com,0.00285301,0.573395,2,solar
27,1015,com,0.00285301,0.573395,2,solar
42,1015,com,0.00285301,0.573395,2,solar
35,1015,com,0.00285301,0.573395,2,solar
2,1015,com,0.00285301,0.573395,2,solar
12,1015,com,0.00285301,0.573395,2,solar
33,1015,com,0.00285301,0.573395,2,solar
30,1015,com,0.00285301,0.573395,2,solar
40,1015,com,0.00285301,0.573395,2,solar
24,437,com,0.00285301,0.573395,2,solar
28,437,com,0.00285301,0.573395,2,solar
12,437,com,0.00285301,0.573395,2,solar
42,894,com,0.00285301,0.573395,2,solar
38,894,com,0.00285301,0.573395,2,solar
39,77,com,0.00285301,0.573395,2,solar
2,77,com,0.00285301,0.573395,2,solar
35,77,com,0.00285301,0.573395,2,solar
18,77,com,0.00285301,0.573395,2,solar
24,518,com,0.00285301,0.573395,2,solar
33,518,com,0.00285301,0.573395,2,solar
38,518,com,0.00285301,0.573395,2,solar
42,518,com,0.00285301,0.573395,2,solar
35,518,com,0.00285301,0.573395,2,solar
29,518,com,0.00285301,0.573395,2,solar
2,518,com,0.00285301,0.573395,2,solar
21,518,com,0.00285301,0.573395,2,solar
18,518,com,0.00285301,0.573395,2,solar
11,518,com,0.00285301,0.573395,2,solar
30,518,com,0.00285301,0.573395,2,solar
27,518,com,0.00285301,0.573395,2,solar
32,518,com,0.00285301,0.573395,2,solar
42,298,com,0.00285301,0.573395,2,solar
24,24,com,0.00285301,0.573395,2,solar
6,24,com,0.00285301,0.573395,2,solar
38,24,com,0.00285301,0.573395,2,solar
12,24,com,0.00285301,0.573395,2,solar
42,24,com,0.00285301,0.573395,2,solar
33,24,com,0.00285301,0.573395,2,solar
2,24,com,0.00285301,0.573395,2,solar
21,24,com,0.00285301,0.573395,2,solar
30,24,com,0.00285301,0.573395,2,solar
18,24,com,0.00285301,0.573395,2,solar
24,41,com,0.00285301,0.573395,2,solar
24,746,com,0.00285301,0.573395,2,solar
24,645,com,0.00285301,0.573395,2,solar
38,645,com,0.00285301,0.573395,2,solar
33,645,com,0.00285301,0.573395,2,solar
18,645,com,0.00285301,0.573395,2,solar
6,645,com,0.00285301,0.573395,2,solar
27,645,com,0.00285301,0.573395,2,solar
1,645,com,0.00285301,0.573395,2,solar
12,645,com,0.00285301,0.573395,2,solar
42,645,com,0.00285301,0.573395,2,solar
32,645,com,0.00285301,0.573395,2,solar
35,645,com,0.00285301,0.573395,2,solar
29,645,com,0.00285301,0.573395,2,solar
37,645,com,0.00285301,0.573395,2,solar
2,645,com,0.00285301,0.573395,2,solar
30,645,com,0.00285301,0.573395,2,solar
21,645,com,0.00285301,0.573395,2,solar
17,645,com,0.00285301,0.573395,2,solar
3,645,com,0.00285301,0.573395,2,solar
40,645,com,0.00285301,0.573395,2,solar
24,781,com,0.00285301,0.573395,2,solar
25,821,com,0.00285301,0.573395,2,solar
42,821,com,0.00285301,0.573395,2,solar
38,821,com,0.00285301,0.573395,2,solar
1,821,com,0.00285301,0.573395,2,solar
12,821,com,0.00285301,0.573395,2,solar
35,821,com,0.00285301,0.573395,2,solar
2,821,com,0.00285301,0.573395,2,solar
18,821,com,0.00285301,0.573395,2,solar
27,821,com,0.00285301,0.573395,2,solar
3,821,com,0.00285301,0.573395,2,solar
32,821,com,0.00285301,0.573395,2,solar
33,821,com,0.00285301,0.573395,2,solar
30,821,com,0.00285301,0.573395,2,solar
40,821,com,0.00285301,0.573395,2,solar
24,734,com,0.00285301,0.573395,2,solar
38,734,com,0.00285301,0.573395,2,solar
27,734,com,0.00285301,0.573395,2,solar
18,734,com,0.00285301,0.573395,2,solar
12,734,com,0.00285301,0.573395,2,solar
42,1,com,0.00285301,0.573395,2,solar
24,149,com,0.00285301,0.573395,2,solar
18,149,com,0.00285301,0.573395,2,solar
17,265,com,0.00285301,0.573395,2,solar
12,265,com,0.00285301,0.573395,2,solar
24,1021,com,0.00285301,0.573395,2,solar
17,910,com,0.00285301,0.573395,2,solar
24,2,com,0.00285301,0.573395,2,solar
38,2,com,0.00285301,0.573395,2,solar
12,2,com,0.00285301,0.573395,2,solar
42,2,com,0.00285301,0.573395,2,solar
35,2,com,0.00285301,0.573395,2,solar
33,2,com,0.00285301,0.573395,2,solar
2,2,com,0.00285301,0.573395,2,solar
30,2,com,0.00285301,0.573395,2,solar
18,2,com,0.00285301,0.573395,2,solar
29,2,com,0.00285301,0.573395,2,solar
11,2,com,0.00285301,0.573395,2,solar
24,367,com,0.00285301,0.573395,2,solar
24,1005,com,0.00285301,0.573395,2,solar
24,75,com,0.00285301,0.573395,2,solar
18,75,com,0.00285301,0.573395,2,solar
12,75,com,0.00285301,0.573395,2,solar
33,75,com,0.00285301,0.573395,2,solar
24,589,com,0.00285301,0.573395,2,solar
24,147,com,0.00285301,0.573395,2,solar
18,147,com,0.00285301,0.573395,2,solar
42,375,com,0.00285301,0.573395,2,solar
24,711,com,0.00285301,0.573395,2,solar
24,132,com,0.00285301,0.573395,2,solar
18,132,com,0.00285301,0.573395,2,solar
24,156,com,0.00285301,0.573395,2,solar
38,156,com,0.00285301,0.573395,2,solar
12,156,com,0.00285301,0.573395,2,solar
42,156,com,0.00285301,0.573395,2,solar
35,156,com,0.00285301,0.573395,2,solar
33,156,com,0.00285301,0.573395,2,solar
2,156,com,0.00285301,0.573395,2,solar
30,156,com,0.00285301,0.573395,2,solar
21,156,com,0.00285301,0.573395,2,solar
18,156,com,0.00285301,0.573395,2,solar
40,156,com,0.00285301,0.573395,2,solar
17,184,com,0.00285301,0.573395,2,solar
42,710,com,0.00285301,0.573395,2,solar
5,129,com,0.00285301,0.573395,2,solar
3,129,com,0.00285301,0.573395,2,solar
41,968,com,0.00285301,0.573395,2,solar
28,968,com,0.00285301,0.573395,2,solar
2,968,com,0.00285301,0.573395,2,solar
38,968,com,0.00285301,0.573395,2,solar
5,672,com,0.00285301,0.573395,2,solar
42,197,com,0.00285301,0.573395,2,solar
17,503,com,0.00285301,0.573395,2,solar
2,503,com,0.00285301,0.573395,2,solar
24,995,com,0.00285301,0.573395,2,solar
33,995,com,0.00285301,0.573395,2,solar
18,995,com,0.00285301,0.573395,2,solar
42,862,com,0.00285301,0.573395,2,solar
3,862,com,0.00285301,0.573395,2,solar
38,862,com,0.00285301,0.573395,2,solar
24,815,com,0.00285301,0.573395,2,solar
41,582,com,0.00285301,0.573395,2,solar
5,301,com,0.00285301,0.573395,2,solar
18,301,com,0.00285301,0.573395,2,solar
17,102,com,0.00285301,0.573395,2,solar
18,102,com,0.00285301,0.573395,2,solar
38,102,com,0.00285301,0.573395,2,solar
6,102,com,0.00285301,0.573395,2,solar
1,102,com,0.00285301,0.573395,2,solar
42,102,com,0.00285301,0.573395,2,solar
35,102,com,0.00285301,0.573395,2,solar
2,102,com,0.00285301,0.573395,2,solar
11,102,com,0.00285301,0.573395,2,solar
30,102,com,0.00285301,0.573395,2,solar
27,102,com,0.00285301,0.573395,2,solar
12,102,com,0.00285301,0.573395,2,solar
33,102,com,0.00285301,0.573395,2,solar
40,102,com,0.00285301,0.573395,2,solar
24,757,com,0.00285301,0.573395,2,solar
24,1040,com,0.00285301,0.573395,2,solar
24,461,com,0.00285301,0.573395,2,solar
24,684,com,0.00285301,0.573395,2,solar
5,778,com,0.00285301,0.573395,2,solar
35,778,com,0.00285301,0.573395,2,solar
18,778,com,0.00285301,0.573395,2,solar
42,778,com,0.00285301,0.573395,2,solar
24,397,com,0.00285301,0.573395,2,solar
38,397,com,0.00285301,0.573395,2,solar
12,397,com,0.00285301,0.573395,2,solar
42,397,com,0.00285301,0.573395,2,solar
35,397,com,0.00285301,0.573395,2,solar
33,397,com,0.00285301,0.573395,2,solar
2,397,com,0.00285301,0.573395,2,solar
30,397,com,0.00285301,0.573395,2,solar
18,397,com,0.00285301,0.573395,2,solar
40,397,com,0.00285301,0.573395,2,solar
24,306,com,0.00285301,0.573395,2,solar
38,306,com,0.00285301,0.573395,2,solar
18,306,com,0.00285301,0.573395,2,solar
24,122,com,0.00285301,0.573395,2,solar
17,122,com,0.00285301,0.573395,2,solar
38,122,com,0.00285301,0.573395,2,solar
18,122,com,0.00285301,0.573395,2,solar
24,935,com,0.00285301,0.573395,2,solar
42,302,com,0.00285301,0.573395,2,solar
25,302,com,0.00285301,0.573395,2,solar
24,584,com,0.00285301,0.573395,2,solar
33,584,com,0.00285301,0.573395,2,solar
18,584,com,0.00285301,0.573395,2,solar
24,800,com,0.00285301,0.573395,2,solar
33,800,com,0.00285301,0.573395,2,solar
18,800,com,0.00285301,0.573395,2,solar
24,859,com,0.00285301,0.573395,2,solar
33,859,com,0.00285301,0.573395,2,solar
17,414,com,0.00285301,0.573395,2,solar
42,80,com,0.00285301,0.573395,2,solar
30,80,com,0.00285301,0.573395,2,solar
38,80,com,0.00285301,0.573395,2,solar
5,70,com,0.00285301,0.573395,2,solar
18,70,com,0.00285301,0.573395,2,solar
35,70,com,0.00285301,0.573395,2,solar
30,70,com,0.00285301,0.573395,2,solar
5,95,com,0.00285301,0.573395,2,solar
18,95,com,0.00285301,0.573395,2,solar
38,95,com,0.00285301,0.573395,2,solar
12,95,com,0.00285301,0.573395,2,solar
42,95,com,0.00285301,0.573395,2,solar
27,95,com,0.00285301,0.573395,2,solar
33,95,com,0.00285301,0.573395,2,solar
30,95,com,0.00285301,0.573395,2,solar
40,95,com,0.00285301,0.573395,2,solar
42,481,com,0.00285301,0.573395,2,solar
42,194,com,0.00285301,0.573395,2,solar
24,167,com,0.00285301,0.573395,2,solar
24,1053,com,0.00285301,0.573395,2,solar
33,1053,com,0.00285301,0.573395,2,solar
5,318,com,0.00285301,0.573395,2,solar
35,318,com,0.00285301,0.573395,2,solar
18,318,com,0.00285301,0.573395,2,solar
30,318,com,0.00285301,0.573395,2,solar
40,318,com,0.00285301,0.573395,2,solar
24,973,com,0.00285301,0.573395,2,solar
6,973,com,0.00285301,0.573395,2,solar
12,973,com,0.00285301,0.573395,2,solar
42,973,com,0.00285301,0.573395,2,solar
2,973,com,0.00285301,0.573395,2,solar
24,150,com,0.00285301,0.573395,2,solar
42,838,com,0.00285301,0.573395,2,solar
18,838,com,0.00285301,0.573395,2,solar
38,838,com,0.00285301,0.573395,2,solar
5,371,com,0.00285301,0.573395,2,solar
35,371,com,0.00285301,0.573395,2,solar
18,371,com,0.00285301,0.573395,2,solar
24,564,com,0.00285301,0.573395,2,solar
24,676,com,0.00285301,0.573395,2,solar
18,676,com,0.00285301,0.573395,2,solar
12,676,com,0.00285301,0.573395,2,solar
24,177,com,0.00285301,0.573395,2,solar
17,177,com,0.00285301,0.573395,2,solar
12,177,com,0.00285301,0.573395,2,solar
38,177,com,0.00285301,0.573395,2,solar
42,6,com,0.00285301,0.573395,2,solar
38,6,com,0.00285301,0.573395,2,solar
30,6,com,0.00285301,0.573395,2,solar
18,6,com,0.00285301,0.573395,2,solar
24,314,com,0.00285301,0.573395,2,solar
33,314,com,0.00285301,0.573395,2,solar
42,127,com,0.00285301,0.573395,2,solar
38,127,com,0.00285301,0.573395,2,solar
30,127,com,0.00285301,0.573395,2,solar
18,127,com,0.00285301,0.573395,2,solar
24,802,com,0.00285301,0.573395,2,solar
39,802,com,0.00285301,0.573395,2,solar
18,802,com,0.00285301,0.573395,2,solar
24,113,com,0.00285301,0.573395,2,solar
18,113,com,0.00285301,0.573395,2,solar
39,797,com,0.00285301,0.573395,2,solar
24,797,com,0.00285301,0.573395,2,solar
38,797,com,0.00285301,0.573395,2,solar
42,1027,com,0.00285301,0.573395,2,solar
24,282,com,0.00285301,0.573395,2,solar
33,282,com,0.00285301,0.573395,2,solar
18,282,com,0.00285301,0.573395,2,solar
6,282,com,0.00285301,0.573395,2,solar
38,282,com,0.00285301,0.573395,2,solar
2,282,com,0.00285301,0.573395,2,solar
30,282,com,0.00285301,0.573395,2,solar
12,282,com,0.00285301,0.573395,2,solar
27,282,com,0.00285301,0.573395,2,solar
35,282,com,0.00285301,0.573395,2,solar
42,992,com,0.00285301,0.573395,2,solar
18,992,com,0.00285301,0.573395,2,solar
38,992,com,0.00285301,0.573395,2,solar
30,992,com,0.00285301,0.573395,2,solar
5,761,com,0.00285301,0.573395,2,solar
5,616,com,0.00285301,0.573395,2,solar
30,616,com,0.00285301,0.573395,2,solar
39,504,com,0.00285301,0.573395,2,solar
38,504,com,0.00285301,0.573395,2,solar
24,172,com,0.00285301,0.573395,2,solar
12,172,com,0.00285301,0.573395,2,solar
39,31,com,0.00285301,0.573395,2,solar
38,31,com,0.00285301,0.573395,2,solar
18,31,com,0.00285301,0.573395,2,solar
24,505,com,0.00285301,0.573395,2,solar
18,505,com,0.00285301,0.573395,2,solar
30,505,com,0.00285301,0.573395,2,solar
24,225,com,0.00285301,0.573395,2,solar
18,225,com,0.00285301,0.573395,2,solar
24,961,com,0.00285301,0.573395,2,solar
33,961,com,0.00285301,0.573395,2,solar
38,961,com,0.00285301,0.573395,2,solar
29,961,com,0.00285301,0.573395,2,solar
18,961,com,0.00285301,0.573395,2,solar
35,961,com,0.00285301,0.573395,2,solar
30,961,com,0.00285301,0.573395,2,solar
17,422,com,0.00285301,0.573395,2,solar
24,9,com,0.00285301,0.573395,2,solar
24,581,com,0.00285301,0.573395,2,solar
18,581,com,0.00285301,0.573395,2,solar
5,471,com,0.00285301,0.573395,2,solar
24,963,com,0.00285301,0.573395,2,solar
17,963,com,0.00285301,0.573395,2,solar
33,963,com,0.00285301,0.573395,2,solar
18,963,com,0.00285301,0.573395,2,solar
38,963,com,0.00285301,0.573395,2,solar
12,963,com,0.00285301,0.573395,2,solar
24,145,com,0.00285301,0.573395,2,solar
24,270,com,0.00285301,0.573395,2,solar
17,270,com,0.00285301,0.573395,2,solar
38,270,com,0.00285301,0.573395,2,solar
12,270,com,0.00285301,0.573395,2,solar
5,591,com,0.00285301,0.573395,2,solar
42,82,com,0.00285301,0.573395,2,solar
12,82,com,0.00285301,0.573395,2,solar
4,82,com,0.00285301,0.573395,2,solar
17,506,com,0.00285301,0.573395,2,solar
17,960,com,0.00285301,0.573395,2,solar
39,993,com,0.00285301,0.573395,2,solar
38,993,com,0.00285301,0.573395,2,solar
42,993,com,0.00285301,0.573395,2,solar
15,993,com,0.00285301,0.573395,2,solar
2,993,com,0.00285301,0.573395,2,solar
18,993,com,0.00285301,0.573395,2,solar
12,993,com,0.00285301,0.573395,2,solar
35,993,com,0.00285301,0.573395,2,solar
11,993,com,0.00285301,0.573395,2,solar
30,993,com,0.00285301,0.573395,2,solar
17,993,com,0.00285301,0.573395,2,solar
27,993,com,0.00285301,0.573395,2,solar
1,993,com,0.00285301,0.573395,2,solar
40,993,com,0.00285301,0.573395,2,solar
32,993,com,0.00285301,0.573395,2,solar
24,630,com,0.00285301,0.573395,2,solar
39,1051,com,0.00285301,0.573395,2,solar
42,1051,com,0.00285301,0.573395,2,solar
18,1051,com,0.00285301,0.573395,2,solar
24,53,com,0.00285301,0.573395,2,solar
17,53,com,0.00285301,0.573395,2,solar
38,53,com,0.00285301,0.573395,2,solar
1,53,com,0.00285301,0.573395,2,solar
18,53,com,0.00285301,0.573395,2,solar
11,53,com,0.00285301,0.573395,2,solar
24,807,com,0.00285301,0.573395,2,solar
38,807,com,0.00285301,0.573395,2,solar
33,807,com,0.00285301,0.573395,2,solar
18,807,com,0.00285301,0.573395,2,solar
17,860,com,0.00285301,0.573395,2,solar
18,860,com,0.00285301,0.573395,2,solar
42,1007,com,0.00285301,0.573395,2,solar
17,472,com,0.00285301,0.573395,2,solar
6,472,com,0.00285301,0.573395,2,solar
38,472,com,0.00285301,0.573395,2,solar
30,472,com,0.00285301,0.573395,2,solar
18,472,com,0.00285301,0.573395,2,solar
24,866,com,0.00285301,0.573395,2,solar
17,866,com,0.00285301,0.573395,2,solar
24,571,com,0.00285301,0.573395,2,solar
17,459,com,0.00285301,0.573395,2,solar
12,459,com,0.00285301,0.573395,2,solar
42,606,com,0.00285301,0.573395,2,solar
33,606,com,0.00285301,0.573395,2,solar
6,606,com,0.00285301,0.573395,2,solar
38,606,com,0.00285301,0.573395,2,solar
27,606,com,0.00285301,0.573395,2,solar
18,606,com,0.00285301,0.573395,2,solar
12,606,com,0.00285301,0.573395,2,solar
32,606,com,0.00285301,0.573395,2,solar
35,606,com,0.00285301,0.573395,2,solar
30,606,com,0.00285301,0.573395,2,solar
24,574,com,0.00285301,0.573395,2,solar
18,574,com,0.00285301,0.573395,2,solar
17,179,com,0.00285301,0.573395,2,solar
42,597,com,0.00285301,0.573395,2,solar
18,597,com,0.00285301,0.573395,2,solar
17,142,com,0.00285301,0.573395,2,solar
6,142,com,0.00285301,0.573395,2,solar
38,142,com,0.00285301,0.573395,2,solar
35,142,com,0.00285301,0.573395,2,solar
2,142,com,0.00285301,0.573395,2,solar
18,142,com,0.00285301,0.573395,2,solar
33,142,com,0.00285301,0.573395,2,solar
27,142,com,0.00285301,0.573395,2,solar
12,142,com,0.00285301,0.573395,2,solar
30,142,com,0.00285301,0.573395,2,solar
40,142,com,0.00285301,0.573395,2,solar
17,205,com,0.00285301,0.573395,2,solar
18,205,com,0.00285301,0.573395,2,solar
39,687,com,0.00285301,0.573395,2,solar
38,687,com,0.00285301,0.573395,2,solar
18,687,com,0.00285301,0.573395,2,solar
24,687,com,0.00285301,0.573395,2,solar
24,337,com,0.00285301,0.573395,2,solar
42,336,com,0.00285301,0.573395,2,solar
26,336,com,0.00285301,0.573395,2,solar
38,336,com,0.00285301,0.573395,2,solar
26,633,com,0.00285301,0.573395,2,solar
42,633,com,0.00285301,0.573395,2,solar
38,633,com,0.00285301,0.573395,2,solar
35,633,com,0.00285301,0.573395,2,solar
18,633,com,0.00285301,0.573395,2,solar
27,633,com,0.00285301,0.573395,2,solar
12,633,com,0.00285301,0.573395,2,solar
32,633,com,0.00285301,0.573395,2,solar
33,633,com,0.00285301,0.573395,2,solar
30,633,com,0.00285301,0.573395,2,solar
40,633,com,0.00285301,0.573395,2,solar
26,479,com,0.00285301,0.573395,2,solar
42,479,com,0.00285301,0.573395,2,solar
17,793,com,0.00285301,0.573395,2,solar
17,275,com,0.00285301,0.573395,2,solar
12,275,com,0.00285301,0.573395,2,solar
