sector_abbr,control_reg_id,nem_system_size_limit_kw,year
com,36,5000,2034
com,36,5000,2035
com,36,5000,2036
com,36,5000,2037
com,36,5000,2038
com,36,5000,2039
com,36,5000,2040
com,36,5000,2041
com,36,5000,2042
com,36,5000,2043
com,36,5000,2044
com,36,5000,2045
com,36,5000,2046
com,36,5000,2047
com,36,5000,2048
com,36,5000,2049
com,36,5000,2050
com,37,5000,2015
com,37,5000,2016
com,37,5000,2017
com,37,5000,2018
com,37,5000,2019
com,37,5000,2020
com,37,5000,2021
com,37,5000,2022
com,37,5000,2023
com,37,5000,2024
com,37,5000,2025
com,37,5000,2026
com,37,5000,2027
com,37,5000,2028
com,37,5000,2029
com,37,5000,2030
com,37,5000,2031
com,37,5000,2032
com,37,5000,2033
com,37,5000,2034
com,37,5000,2035
com,37,5000,2036
com,37,5000,2037
com,37,5000,2038
com,37,5000,2039
com,37,5000,2040
com,37,5000,2041
com,37,5000,2042
com,37,5000,2043
com,37,5000,2044
com,37,5000,2045
com,37,5000,2046
com,37,5000,2047
com,37,5000,2048
com,37,5000,2049
com,37,5000,2050
com,38,5000,2015
com,38,5000,2016
com,38,5000,2017
com,38,5000,2018
com,38,5000,2019
com,38,5000,2020
com,38,5000,2021
com,38,5000,2022
com,38,5000,2023
com,38,5000,2024
com,38,5000,2025
com,38,5000,2026
com,38,5000,2027
com,38,5000,2028
com,38,5000,2029
com,38,5000,2030
com,38,5000,2031
com,38,5000,2032
com,38,5000,2033
com,38,5000,2034
com,38,5000,2035
com,38,5000,2036
com,38,5000,2037
com,38,5000,2038
com,38,5000,2039
com,38,5000,2040
com,38,5000,2041
com,38,5000,2042
com,38,5000,2043
com,38,5000,2044
com,38,5000,2045
com,38,5000,2046
com,38,5000,2047
com,38,5000,2048
com,38,5000,2049
com,38,5000,2050
com,39,5000,2015
com,39,5000,2016
com,39,5000,2017
com,39,5000,2018
com,39,5000,2019
com,39,5000,2020
com,39,5000,2021
com,39,5000,2022
com,39,5000,2023
com,39,5000,2024
com,39,5000,2025
com,39,5000,2026
com,39,5000,2027
com,39,5000,2028
com,39,5000,2029
com,39,5000,2030
com,39,5000,2031
com,39,5000,2032
com,39,5000,2033
com,39,5000,2034
com,39,5000,2035
com,39,5000,2036
com,39,5000,2037
com,39,5000,2038
com,39,5000,2039
com,39,5000,2040
com,39,5000,2041
com,39,5000,2042
com,39,5000,2043
com,39,5000,2044
com,39,5000,2045
com,39,5000,2046
com,39,5000,2047
com,39,5000,2048
com,39,5000,2049
com,39,5000,2050
com,40,5000,2015
com,40,5000,2016
com,40,5000,2017
com,40,5000,2018
com,40,5000,2019
com,40,5000,2020
com,40,5000,2021
com,40,5000,2022
com,40,5000,2023
com,40,5000,2024
com,40,5000,2025
com,40,5000,2026
com,40,5000,2027
com,40,5000,2028
com,40,5000,2029
com,40,5000,2030
com,40,5000,2031
com,40,5000,2032
com,40,5000,2033
com,40,5000,2034
com,40,5000,2035
com,40,5000,2036
com,40,5000,2037
com,40,5000,2038
com,40,5000,2039
com,40,5000,2040
com,40,5000,2041
com,40,5000,2042
com,40,5000,2043
com,40,5000,2044
com,40,5000,2045
com,40,5000,2046
com,40,5000,2047
com,40,5000,2048
com,40,5000,2049
com,40,5000,2050
com,41,5000,2015
com,41,5000,2016
com,41,5000,2017
com,41,5000,2018
com,41,5000,2019
com,41,5000,2020
com,41,5000,2021
com,41,5000,2022
com,41,5000,2023
com,41,5000,2024
com,41,5000,2025
com,41,5000,2026
com,41,5000,2027
com,41,5000,2028
com,41,5000,2029
com,41,5000,2030
com,41,5000,2031
com,41,5000,2032
com,41,5000,2033
com,41,5000,2034
com,41,5000,2035
com,41,5000,2036
com,41,5000,2037
com,41,5000,2038
com,41,5000,2039
com,41,5000,2040
com,41,5000,2041
com,41,5000,2042
com,41,5000,2043
com,41,5000,2044
com,41,5000,2045
com,41,5000,2046
com,41,5000,2047
com,41,5000,2048
com,41,5000,2049
com,41,5000,2050
com,42,5000,2015
com,42,5000,2016
com,42,5000,2017
com,42,5000,2018
com,42,5000,2019
com,42,5000,2020
com,42,5000,2021
com,42,5000,2022
com,42,5000,2023
com,42,5000,2024
com,42,5000,2025
com,42,5000,2026
com,42,5000,2027
com,42,5000,2028
com,42,5000,2029
com,42,5000,2030
com,42,5000,2031
com,42,5000,2032
com,42,5000,2033
com,42,5000,2034
com,42,5000,2035
com,42,5000,2036
com,42,5000,2037
com,42,5000,2038
com,42,5000,2039
com,42,5000,2040
com,42,5000,2041
com,42,5000,2042
com,42,5000,2043
com,42,5000,2044
com,42,5000,2045
com,42,5000,2046
com,42,5000,2047
com,42,5000,2048
com,42,5000,2049
com,42,5000,2050
ind,1,20000,2015
ind,1,20000,2016
ind,1,20000,2017
ind,1,20000,2018
ind,1,20000,2019
ind,1,20000,2020
ind,1,20000,2021
ind,1,20000,2022
ind,1,20000,2023
ind,1,20000,2024
ind,1,20000,2025
ind,1,20000,2026
ind,1,20000,2027
ind,1,20000,2028
ind,1,20000,2029
ind,1,20000,2030
ind,1,20000,2031
ind,1,20000,2032
ind,1,20000,2033
ind,1,20000,2034
ind,1,20000,2035
ind,1,20000,2036
ind,1,20000,2037
ind,1,20000,2038
ind,1,20000,2039
ind,1,20000,2040
ind,1,20000,2041
ind,1,20000,2042
ind,1,20000,2043
ind,1,20000,2044
ind,1,20000,2045
ind,1,20000,2046
ind,1,20000,2047
ind,1,20000,2048
ind,1,20000,2049
ind,1,20000,2050
ind,2,20000,2015
ind,2,20000,2016
ind,2,20000,2017
ind,2,20000,2018
ind,2,20000,2019
ind,2,20000,2020
ind,2,20000,2021
ind,2,20000,2022
ind,2,20000,2023
ind,2,20000,2024
ind,2,20000,2025
ind,2,20000,2026
ind,2,20000,2027
ind,2,20000,2028
ind,2,20000,2029
ind,2,20000,2030
ind,2,20000,2031
ind,2,20000,2032
ind,2,20000,2033
ind,2,20000,2034
ind,2,20000,2035
ind,2,20000,2036
ind,2,20000,2037
ind,2,20000,2038
ind,2,20000,2039
ind,2,20000,2040
ind,2,20000,2041
ind,2,20000,2042
ind,2,20000,2043
ind,2,20000,2044
ind,2,20000,2045
ind,2,20000,2046
ind,2,20000,2047
ind,2,20000,2048
ind,2,20000,2049
ind,2,20000,2050
ind,3,20000,2015
ind,3,20000,2016
ind,3,20000,2017
ind,3,20000,2018
ind,3,20000,2019
ind,3,20000,2020
ind,3,20000,2021
ind,3,20000,2022
ind,3,20000,2023
ind,3,20000,2024
ind,3,20000,2025
ind,3,20000,2026
ind,3,20000,2027
ind,3,20000,2028
ind,3,20000,2029
ind,3,20000,2030
ind,3,20000,2031
ind,3,20000,2032
ind,3,20000,2033
ind,3,20000,2034
ind,3,20000,2035
ind,3,20000,2036
ind,3,20000,2037
ind,3,20000,2038
ind,3,20000,2039
ind,3,20000,2040
ind,3,20000,2041
ind,3,20000,2042
ind,3,20000,2043
ind,3,20000,2044
ind,3,20000,2045
ind,3,20000,2046
ind,3,20000,2047
ind,3,20000,2048
ind,3,20000,2049
ind,3,20000,2050
ind,4,20000,2015
ind,4,20000,2016
ind,4,20000,2017
ind,4,20000,2018
ind,4,20000,2019
ind,4,20000,2020
ind,4,20000,2021
ind,4,20000,2022
ind,4,20000,2023
ind,4,20000,2024
ind,4,20000,2025
ind,4,20000,2026
ind,4,20000,2027
ind,4,20000,2028
ind,4,20000,2029
ind,4,20000,2030
ind,4,20000,2031
ind,4,20000,2032
ind,4,20000,2033
ind,4,20000,2034
ind,4,20000,2035
ind,4,20000,2036
ind,4,20000,2037
ind,4,20000,2038
ind,4,20000,2039
ind,4,20000,2040
ind,4,20000,2041
ind,4,20000,2042
ind,4,20000,2043
ind,4,20000,2044
ind,4,20000,2045
ind,4,20000,2046
ind,4,20000,2047
ind,4,20000,2048
ind,4,20000,2049
ind,4,20000,2050
ind,5,20000,2015
ind,5,20000,2016
ind,5,20000,2017
ind,5,20000,2018
ind,5,20000,2019
ind,5,20000,2020
ind,5,20000,2021
ind,5,20000,2022
ind,5,20000,2023
ind,5,20000,2024
ind,5,20000,2025
ind,5,20000,2026
ind,5,20000,2027
ind,5,20000,2028
ind,5,20000,2029
ind,5,20000,2030
ind,5,20000,2031
ind,5,20000,2032
ind,5,20000,2033
ind,5,20000,2034
ind,5,20000,2035
ind,5,20000,2036
ind,5,20000,2037
ind,5,20000,2038
ind,5,20000,2039
ind,5,20000,2040
ind,5,20000,2041
ind,5,20000,2042
ind,5,20000,2043
ind,5,20000,2044
ind,5,20000,2045
ind,5,20000,2046
ind,5,20000,2047
ind,5,20000,2048
ind,5,20000,2049
ind,5,20000,2050
ind,6,20000,2015
ind,6,20000,2016
ind,6,20000,2017
ind,6,20000,2018
ind,6,20000,2019
ind,6,20000,2020
ind,6,20000,2021
ind,6,20000,2022
ind,6,20000,2023
ind,6,20000,2024
ind,6,20000,2025
ind,6,20000,2026
ind,6,20000,2027
ind,6,20000,2028
ind,6,20000,2029
ind,6,20000,2030
ind,6,20000,2031
ind,6,20000,2032
ind,6,20000,2033
ind,6,20000,2034
ind,6,20000,2035
ind,6,20000,2036
ind,6,20000,2037
ind,6,20000,2038
ind,6,20000,2039
ind,6,20000,2040
ind,6,20000,2041
ind,6,20000,2042
ind,6,20000,2043
ind,6,20000,2044
ind,6,20000,2045
ind,6,20000,2046
ind,6,20000,2047
ind,6,20000,2048
ind,6,20000,2049
ind,6,20000,2050
ind,7,20000,2015
ind,7,20000,2016
ind,7,20000,2017
ind,7,20000,2018
ind,7,20000,2019
ind,7,20000,2020
ind,7,20000,2021
ind,7,20000,2022
ind,7,20000,2023
ind,7,20000,2024
ind,7,20000,2025
ind,7,20000,2026
ind,7,20000,2027
ind,7,20000,2028
ind,7,20000,2029
ind,7,20000,2030
ind,7,20000,2031
ind,7,20000,2032
ind,7,20000,2033
ind,7,20000,2034
ind,7,20000,2035
ind,7,20000,2036
ind,7,20000,2037
ind,7,20000,2038
ind,7,20000,2039
ind,7,20000,2040
ind,7,20000,2041
ind,7,20000,2042
ind,7,20000,2043
ind,7,20000,2044
ind,7,20000,2045
ind,7,20000,2046
ind,7,20000,2047
ind,7,20000,2048
ind,7,20000,2049
ind,7,20000,2050
ind,8,20000,2015
ind,8,20000,2016
ind,8,20000,2017
ind,8,20000,2018
ind,8,20000,2019
ind,8,20000,2020
ind,8,20000,2021
ind,8,20000,2022
ind,8,20000,2023
ind,8,20000,2024
ind,8,20000,2025
ind,8,20000,2026
ind,8,20000,2027
ind,8,20000,2028
ind,8,20000,2029
ind,8,20000,2030
ind,8,20000,2031
ind,8,20000,2032
ind,8,20000,2033
ind,8,20000,2034
ind,8,20000,2035
ind,8,20000,2036
ind,8,20000,2037
ind,8,20000,2038
ind,8,20000,2039
ind,8,20000,2040
ind,8,20000,2041
ind,8,20000,2042
ind,8,20000,2043
ind,8,20000,2044
ind,8,20000,2045
ind,8,20000,2046
ind,8,20000,2047
ind,8,20000,2048
ind,8,20000,2049
ind,8,20000,2050
ind,9,20000,2015
ind,9,20000,2016
ind,9,20000,2017
ind,9,20000,2018
ind,9,20000,2019
ind,9,20000,2020
ind,9,20000,2021
ind,9,20000,2022
ind,9,20000,2023
ind,9,20000,2024
ind,9,20000,2025
ind,9,20000,2026
ind,9,20000,2027
ind,9,20000,2028
ind,9,20000,2029
ind,9,20000,2030
ind,9,20000,2031
ind,9,20000,2032
ind,9,20000,2033
ind,9,20000,2034
ind,9,20000,2035
ind,9,20000,2036
ind,9,20000,2037
ind,9,20000,2038
ind,9,20000,2039
ind,9,20000,2040
ind,9,20000,2041
ind,9,20000,2042
ind,9,20000,2043
ind,9,20000,2044
ind,9,20000,2045
ind,9,20000,2046
ind,9,20000,2047
ind,9,20000,2048
ind,9,20000,2049
ind,9,20000,2050
ind,10,20000,2015
ind,10,20000,2016
ind,10,20000,2017
ind,10,20000,2018
ind,10,20000,2019
ind,10,20000,2020
ind,10,20000,2021
ind,10,20000,2022
ind,10,20000,2023
ind,10,20000,2024
ind,10,20000,2025
ind,10,20000,2026
ind,10,20000,2027
ind,10,20000,2028
ind,10,20000,2029
ind,10,20000,2030
ind,10,20000,2031
ind,10,20000,2032
ind,10,20000,2033
ind,10,20000,2034
ind,10,20000,2035
ind,10,20000,2036
ind,10,20000,2037
ind,10,20000,2038
ind,10,20000,2039
ind,10,20000,2040
ind,10,20000,2041
ind,10,20000,2042
ind,10,20000,2043
ind,10,20000,2044
ind,10,20000,2045
ind,10,20000,2046
ind,10,20000,2047
ind,10,20000,2048
ind,10,20000,2049
ind,10,20000,2050
ind,11,20000,2015
ind,11,20000,2016
ind,11,20000,2017
ind,11,20000,2018
ind,11,20000,2019
ind,11,20000,2020
ind,11,20000,2021
ind,11,20000,2022
ind,11,20000,2023
ind,11,20000,2024
ind,11,20000,2025
ind,11,20000,2026
ind,11,20000,2027
ind,11,20000,2028
ind,11,20000,2029
ind,11,20000,2030
ind,11,20000,2031
ind,11,20000,2032
ind,11,20000,2033
ind,11,20000,2034
ind,11,20000,2035
ind,11,20000,2036
ind,11,20000,2037
ind,11,20000,2038
ind,11,20000,2039
ind,11,20000,2040
ind,11,20000,2041
ind,11,20000,2042
ind,11,20000,2043
ind,11,20000,2044
ind,11,20000,2045
ind,11,20000,2046
ind,11,20000,2047
ind,11,20000,2048
ind,11,20000,2049
ind,11,20000,2050
ind,12,20000,2015
ind,12,20000,2016
ind,12,20000,2017
ind,12,20000,2018
ind,12,20000,2019
ind,12,20000,2020
ind,12,20000,2021
ind,12,20000,2022
ind,12,20000,2023
ind,12,20000,2024
ind,12,20000,2025
ind,12,20000,2026
ind,12,20000,2027
ind,12,20000,2028
ind,12,20000,2029
ind,12,20000,2030
ind,12,20000,2031
ind,12,20000,2032
ind,12,20000,2033
ind,12,20000,2034
ind,12,20000,2035
ind,12,20000,2036
ind,12,20000,2037
ind,12,20000,2038
ind,12,20000,2039
ind,12,20000,2040
ind,12,20000,2041
ind,12,20000,2042
ind,12,20000,2043
ind,12,20000,2044
ind,12,20000,2045
ind,12,20000,2046
ind,12,20000,2047
ind,12,20000,2048
ind,12,20000,2049
ind,12,20000,2050
ind,13,20000,2015
ind,13,20000,2016
ind,13,20000,2017
ind,13,20000,2018
ind,13,20000,2019
ind,13,20000,2020
ind,13,20000,2021
ind,13,20000,2022
ind,13,20000,2023
ind,13,20000,2024
ind,13,20000,2025
ind,13,20000,2026
ind,13,20000,2027
ind,13,20000,2028
ind,13,20000,2029
ind,13,20000,2030
ind,13,20000,2031
ind,13,20000,2032
ind,13,20000,2033
ind,13,20000,2034
ind,13,20000,2035
ind,13,20000,2036
ind,13,20000,2037
ind,13,20000,2038
ind,13,20000,2039
ind,13,20000,2040
ind,13,20000,2041
ind,13,20000,2042
ind,13,20000,2043
ind,13,20000,2044
ind,13,20000,2045
ind,13,20000,2046
ind,13,20000,2047
ind,13,20000,2048
ind,13,20000,2049
ind,13,20000,2050
ind,14,20000,2015
ind,14,20000,2016
ind,14,20000,2017
ind,14,20000,2018
ind,14,20000,2019
ind,14,20000,2020
ind,14,20000,2021
ind,14,20000,2022
ind,14,20000,2023
ind,14,20000,2024
ind,14,20000,2025
ind,14,20000,2026
ind,14,20000,2027
ind,14,20000,2028
ind,14,20000,2029
ind,14,20000,2030
ind,14,20000,2031
ind,14,20000,2032
ind,14,20000,2033
ind,14,20000,2034
ind,14,20000,2035
ind,14,20000,2036
ind,14,20000,2037
ind,14,20000,2038
ind,14,20000,2039
ind,14,20000,2040
ind,14,20000,2041
ind,14,20000,2042
ind,14,20000,2043
ind,14,20000,2044
ind,14,20000,2045
ind,14,20000,2046
ind,14,20000,2047
ind,14,20000,2048
ind,14,20000,2049
ind,14,20000,2050
ind,15,20000,2015
ind,15,20000,2016
ind,15,20000,2017
ind,15,20000,2018
ind,15,20000,2019
ind,15,20000,2020
ind,15,20000,2021
ind,15,20000,2022
ind,15,20000,2023
ind,15,20000,2024
ind,15,20000,2025
ind,15,20000,2026
ind,15,20000,2027
ind,15,20000,2028
ind,15,20000,2029
ind,15,20000,2030
ind,15,20000,2031
ind,15,20000,2032
ind,15,20000,2033
ind,15,20000,2034
ind,15,20000,2035
ind,15,20000,2036
ind,15,20000,2037
ind,15,20000,2038
ind,15,20000,2039
ind,15,20000,2040
ind,15,20000,2041
ind,15,20000,2042
ind,15,20000,2043
ind,15,20000,2044
ind,15,20000,2045
ind,15,20000,2046
ind,15,20000,2047
ind,15,20000,2048
ind,15,20000,2049
ind,15,20000,2050
ind,16,20000,2015
ind,16,20000,2016
ind,16,20000,2017
ind,16,20000,2018
ind,16,20000,2019
ind,16,20000,2020
ind,16,20000,2021
ind,16,20000,2022
ind,16,20000,2023
ind,16,20000,2024
ind,16,20000,2025
ind,16,20000,2026
ind,16,20000,2027
ind,16,20000,2028
ind,16,20000,2029
ind,16,20000,2030
ind,16,20000,2031
ind,16,20000,2032
ind,16,20000,2033
ind,16,20000,2034
ind,16,20000,2035
ind,16,20000,2036
ind,16,20000,2037
ind,16,20000,2038
ind,16,20000,2039
ind,16,20000,2040
ind,16,20000,2041
ind,16,20000,2042
ind,16,20000,2043
ind,16,20000,2044
ind,16,20000,2045
ind,16,20000,2046
ind,16,20000,2047
ind,16,20000,2048
ind,16,20000,2049
ind,16,20000,2050
ind,17,20000,2015
ind,17,20000,2016
ind,17,20000,2017
ind,17,20000,2018
ind,17,20000,2019
ind,17,20000,2020
ind,17,20000,2021
ind,17,20000,2022
ind,17,20000,2023
ind,17,20000,2024
ind,17,20000,2025
ind,17,20000,2026
ind,17,20000,2027
ind,17,20000,2028
ind,17,20000,2029
ind,17,20000,2030
ind,17,20000,2031
ind,17,20000,2032
ind,17,20000,2033
ind,17,20000,2034
ind,17,20000,2035
ind,17,20000,2036
ind,17,20000,2037
ind,17,20000,2038
ind,17,20000,2039
ind,17,20000,2040
ind,17,20000,2041
ind,17,20000,2042
ind,17,20000,2043
ind,17,20000,2044
ind,17,20000,2045
ind,17,20000,2046
ind,17,20000,2047
ind,17,20000,2048
ind,17,20000,2049
ind,17,20000,2050
ind,18,20000,2015
ind,18,20000,2016
ind,18,20000,2017
ind,18,20000,2018
ind,18,20000,2019
ind,18,20000,2020
ind,18,20000,2021
ind,18,20000,2022
ind,18,20000,2023
ind,18,20000,2024
ind,18,20000,2025
ind,18,20000,2026
ind,18,20000,2027
ind,18,20000,2028
ind,18,20000,2029
ind,18,20000,2030
ind,18,20000,2031
ind,18,20000,2032
ind,18,20000,2033
ind,18,20000,2034
ind,18,20000,2035
ind,18,20000,2036
ind,18,20000,2037
ind,18,20000,2038
ind,18,20000,2039
ind,18,20000,2040
ind,18,20000,2041
ind,18,20000,2042
ind,18,20000,2043
ind,18,20000,2044
ind,18,20000,2045
ind,18,20000,2046
ind,18,20000,2047
ind,18,20000,2048
ind,18,20000,2049
ind,18,20000,2050
ind,19,20000,2015
ind,19,20000,2016
ind,19,20000,2017
ind,19,20000,2018
ind,19,20000,2019
ind,19,20000,2020
ind,19,20000,2021
ind,19,20000,2022
ind,19,20000,2023
ind,19,20000,2024
ind,19,20000,2025
ind,19,20000,2026
ind,19,20000,2027
ind,19,20000,2028
ind,19,20000,2029
ind,19,20000,2030
ind,19,20000,2031
ind,19,20000,2032
ind,19,20000,2033
ind,19,20000,2034
ind,19,20000,2035
ind,19,20000,2036
ind,19,20000,2037
ind,19,20000,2038
ind,19,20000,2039
ind,19,20000,2040
ind,19,20000,2041
ind,19,20000,2042
ind,19,20000,2043
ind,19,20000,2044
ind,19,20000,2045
ind,19,20000,2046
ind,19,20000,2047
ind,19,20000,2048
ind,19,20000,2049
ind,19,20000,2050
ind,20,20000,2015
ind,20,20000,2016
ind,20,20000,2017
ind,20,20000,2018
ind,20,20000,2019
ind,20,20000,2020
ind,20,20000,2021
ind,20,20000,2022
ind,20,20000,2023
ind,20,20000,2024
ind,20,20000,2025
ind,20,20000,2026
ind,20,20000,2027
ind,20,20000,2028
ind,20,20000,2029
ind,20,20000,2030
ind,20,20000,2031
ind,20,20000,2032
ind,20,20000,2033
ind,20,20000,2034
ind,20,20000,2035
ind,20,20000,2036
ind,20,20000,2037
ind,20,20000,2038
ind,20,20000,2039
ind,20,20000,2040
ind,20,20000,2041
ind,20,20000,2042
ind,20,20000,2043
ind,20,20000,2044
ind,20,20000,2045
ind,20,20000,2046
ind,20,20000,2047
ind,20,20000,2048
ind,20,20000,2049
ind,20,20000,2050
ind,21,20000,2015
ind,21,20000,2016
ind,21,20000,2017
ind,21,20000,2018
ind,21,20000,2019
ind,21,20000,2020
ind,21,20000,2021
ind,21,20000,2022
ind,21,20000,2023
ind,21,20000,2024
ind,21,20000,2025
ind,21,20000,2026
ind,21,20000,2027
ind,21,20000,2028
ind,21,20000,2029
ind,21,20000,2030
ind,21,20000,2031
ind,21,20000,2032
ind,21,20000,2033
ind,21,20000,2034
ind,21,20000,2035
ind,21,20000,2036
ind,21,20000,2037
ind,21,20000,2038
ind,21,20000,2039
ind,21,20000,2040
ind,21,20000,2041
ind,21,20000,2042
ind,21,20000,2043
ind,21,20000,2044
ind,21,20000,2045
ind,21,20000,2046
ind,21,20000,2047
ind,21,20000,2048
ind,21,20000,2049
ind,21,20000,2050
ind,22,20000,2015
ind,22,20000,2016
ind,22,20000,2017
ind,22,20000,2018
ind,22,20000,2019
ind,22,20000,2020
ind,22,20000,2021
ind,22,20000,2022
ind,22,20000,2023
ind,22,20000,2024
ind,22,20000,2025
ind,22,20000,2026
ind,22,20000,2027
ind,22,20000,2028
ind,22,20000,2029
ind,22,20000,2030
ind,22,20000,2031
ind,22,20000,2032
ind,22,20000,2033
ind,22,20000,2034
ind,22,20000,2035
ind,22,20000,2036
ind,22,20000,2037
ind,22,20000,2038
ind,22,20000,2039
ind,22,20000,2040
ind,22,20000,2041
ind,22,20000,2042
ind,22,20000,2043
ind,22,20000,2044
ind,22,20000,2045
ind,22,20000,2046
ind,22,20000,2047
ind,22,20000,2048
ind,22,20000,2049
ind,22,20000,2050
ind,23,20000,2015
ind,23,20000,2016
ind,23,20000,2017
ind,23,20000,2018
ind,23,20000,2019
ind,23,20000,2020
ind,23,20000,2021
ind,23,20000,2022
ind,23,20000,2023
ind,23,20000,2024
ind,23,20000,2025
ind,23,20000,2026
ind,23,20000,2027
ind,23,20000,2028
ind,23,20000,2029
ind,23,20000,2030
ind,23,20000,2031
ind,23,20000,2032
ind,23,20000,2033
ind,23,20000,2034
ind,23,20000,2035
ind,23,20000,2036
ind,23,20000,2037
ind,23,20000,2038
ind,23,20000,2039
ind,23,20000,2040
ind,23,20000,2041
ind,23,20000,2042
ind,23,20000,2043
ind,23,20000,2044
ind,23,20000,2045
ind,23,20000,2046
ind,23,20000,2047
ind,23,20000,2048
ind,23,20000,2049
ind,23,20000,2050
ind,24,20000,2015
ind,24,20000,2016
ind,24,20000,2017
ind,24,20000,2018
ind,24,20000,2019
ind,24,20000,2020
ind,24,20000,2021
ind,24,20000,2022
ind,24,20000,2023
ind,24,20000,2024
ind,24,20000,2025
ind,24,20000,2026
ind,24,20000,2027
ind,24,20000,2028
ind,24,20000,2029
ind,24,20000,2030
ind,24,20000,2031
ind,24,20000,2032
ind,24,20000,2033
ind,24,20000,2034
ind,24,20000,2035
ind,24,20000,2036
ind,24,20000,2037
ind,24,20000,2038
ind,24,20000,2039
ind,24,20000,2040
ind,24,20000,2041
ind,24,20000,2042
ind,24,20000,2043
ind,24,20000,2044
ind,24,20000,2045
ind,24,20000,2046
ind,24,20000,2047
ind,24,20000,2048
ind,24,20000,2049
ind,24,20000,2050
ind,25,20000,2015
ind,25,20000,2016
ind,25,20000,2017
ind,25,20000,2018
ind,25,20000,2019
ind,25,20000,2020
ind,25,20000,2021
ind,25,20000,2022
ind,25,20000,2023
ind,25,20000,2024
ind,25,20000,2025
ind,25,20000,2026
ind,25,20000,2027
ind,25,20000,2028
ind,25,20000,2029
ind,25,20000,2030
ind,25,20000,2031
ind,25,20000,2032
ind,25,20000,2033
ind,25,20000,2034
ind,25,20000,2035
ind,25,20000,2036
ind,25,20000,2037
ind,25,20000,2038
ind,25,20000,2039
ind,25,20000,2040
ind,25,20000,2041
ind,25,20000,2042
ind,25,20000,2043
ind,25,20000,2044
ind,25,20000,2045
ind,25,20000,2046
ind,25,20000,2047
ind,25,20000,2048
ind,25,20000,2049
ind,25,20000,2050
ind,26,20000,2015
ind,26,20000,2016
ind,26,20000,2017
ind,26,20000,2018
ind,26,20000,2019
ind,26,20000,2020
ind,26,20000,2021
ind,26,20000,2022
ind,26,20000,2023
ind,26,20000,2024
ind,26,20000,2025
ind,26,20000,2026
ind,26,20000,2027
ind,26,20000,2028
ind,26,20000,2029
ind,26,20000,2030
ind,26,20000,2031
ind,26,20000,2032
ind,26,20000,2033
ind,26,20000,2034
ind,26,20000,2035
ind,26,20000,2036
ind,26,20000,2037
ind,26,20000,2038
ind,26,20000,2039
ind,26,20000,2040
ind,26,20000,2041
ind,26,20000,2042
ind,26,20000,2043
ind,26,20000,2044
ind,26,20000,2045
ind,26,20000,2046
ind,26,20000,2047
ind,26,20000,2048
ind,26,20000,2049
ind,26,20000,2050
ind,27,20000,2015
ind,27,20000,2016
ind,27,20000,2017
ind,27,20000,2018
ind,27,20000,2019
ind,27,20000,2020
ind,27,20000,2021
ind,27,20000,2022
ind,27,20000,2023
ind,27,20000,2024
ind,27,20000,2025
ind,27,20000,2026
ind,27,20000,2027
ind,27,20000,2028
ind,27,20000,2029
ind,27,20000,2030
ind,27,20000,2031
ind,27,20000,2032
ind,27,20000,2033
ind,27,20000,2034
ind,27,20000,2035
ind,27,20000,2036
ind,27,20000,2037
ind,27,20000,2038
ind,27,20000,2039
ind,27,20000,2040
ind,27,20000,2041
ind,27,20000,2042
ind,27,20000,2043
ind,27,20000,2044
ind,27,20000,2045
ind,27,20000,2046
ind,27,20000,2047
ind,27,20000,2048
ind,27,20000,2049
ind,27,20000,2050
ind,28,20000,2015
ind,28,20000,2016
ind,28,20000,2017
ind,28,20000,2018
ind,28,20000,2019
ind,28,20000,2020
ind,28,20000,2021
ind,28,20000,2022
ind,28,20000,2023
ind,28,20000,2024
ind,28,20000,2025
ind,28,20000,2026
ind,28,20000,2027
ind,28,20000,2028
ind,28,20000,2029
ind,28,20000,2030
ind,28,20000,2031
ind,28,20000,2032
ind,28,20000,2033
ind,28,20000,2034
ind,28,20000,2035
ind,28,20000,2036
ind,28,20000,2037
ind,28,20000,2038
ind,28,20000,2039
ind,28,20000,2040
ind,28,20000,2041
ind,28,20000,2042
ind,28,20000,2043
ind,28,20000,2044
ind,28,20000,2045
ind,28,20000,2046
ind,28,20000,2047
ind,28,20000,2048
ind,28,20000,2049
ind,28,20000,2050
ind,29,20000,2015
ind,29,20000,2016
ind,29,20000,2017
ind,29,20000,2018
ind,29,20000,2019
ind,29,20000,2020
ind,29,20000,2021
ind,29,20000,2022
ind,29,20000,2023
ind,29,20000,2024
ind,29,20000,2025
ind,29,20000,2026
ind,29,20000,2027
ind,29,20000,2028
ind,29,20000,2029
ind,29,20000,2030
ind,29,20000,2031
ind,29,20000,2032
ind,29,20000,2033
ind,29,20000,2034
ind,29,20000,2035
ind,29,20000,2036
ind,29,20000,2037
ind,29,20000,2038
ind,29,20000,2039
ind,29,20000,2040
ind,29,20000,2041
ind,29,20000,2042
ind,29,20000,2043
ind,29,20000,2044
ind,29,20000,2045
ind,29,20000,2046
ind,29,20000,2047
ind,29,20000,2048
ind,29,20000,2049
ind,29,20000,2050
ind,30,20000,2015
ind,30,20000,2016
ind,30,20000,2017
ind,30,20000,2018
ind,30,20000,2019
ind,30,20000,2020
ind,30,20000,2021
ind,30,20000,2022
ind,30,20000,2023
ind,30,20000,2024
ind,30,20000,2025
ind,30,20000,2026
ind,30,20000,2027
ind,30,20000,2028
