control_reg,control_reg_id,state_id,state,sector_abbr,tariff_class,developable_roof_sqft,customers_in_bin,load_in_bin_kwh,load_per_customer_in_bin_kwh,max_demand_kw,avg_monthly_kwh,interconnection_limit,owner_occupancy_status,cap_cost_multiplier,developable_buildings_pct,bldg_size_class,rate_id_alias,elevation,unsub_cost,departamento,agent_id
CDSD,24,932,YACOPI,res,estrato_2,560.79919,833,857078,1028.91,142.537,85.7425,1000,1,1,0.6,small,45,484,0.138109737,CUNDINAMARCA,9985
CDSD,24,932,YACOPI,res,estrato_2,560.79919,83,62046,747.54,10.319,62.295,1000,1,1,0.6,small,45,484,0.138109737,CUNDINAMARCA,9986
CDSD,24,932,YACOPI,res,estrato_2,560.79919,1698,755496,444.93,125.644,37.0775,1000,1,1,0.6,small,45,484,0.138109737,CUNDINAMARCA,9987
CDSD,24,69,PUERTO SALGAR,res,estrato_2,560.79919,660,1458839,2210.36,242.614,184.1966667,1000,1,1,0.6,small,45,148,0.138109737,CUNDINAMARCA,9988
CDSD,24,69,PUERTO SALGAR,res,estrato_2,560.79919,27,83567,3095.07,13.898,257.9225,1000,1,1,0.6,small,45,148,0.138109737,CUNDINAMARCA,9989
CDSD,24,69,PUERTO SALGAR,res,estrato_2,560.79919,179,684369,3823.29,113.815,318.6075,1000,1,1,0.6,small,45,148,0.138109737,CUNDINAMARCA,9990
CDSD,24,981,CHIQUINQUIRA,res,estrato_2,560.79919,728,462434,635.21,76.906,52.93416667,1000,1,1,0.6,small,45,1384,0.138109737,BOYACA,9991
CDSD,24,994,QUIPAMA,res,estrato_2,560.79919,196,92370,471.28,15.362,39.27333333,1000,1,1,0.6,small,45,399,0.138109737,BOYACA,9992
CDSD,24,357,SAN MIGUEL DE SEMA,res,estrato_2,560.79919,142,148010,1042.32,24.615,86.86,1000,1,1,0.6,small,45,1873,0.138109737,BOYACA,9993
CDSD,24,357,SAN MIGUEL DE SEMA,res,estrato_2,560.79919,682,456266,669.01,75.88,55.75083333,1000,1,1,0.6,small,45,1873,0.138109737,BOYACA,9994
CDSD,24,839,SIMIJACA,res,estrato_2,560.79919,1154,1322116,1145.68,219.876,95.47333333,1000,1,1,0.6,small,45,1234,0.138109737,CUNDINAMARCA,9995
CDSD,24,839,SIMIJACA,res,estrato_2,560.79919,15,15459,1030.6,2.571,85.88333333,1000,1,1,0.6,small,45,1234,0.138109737,CUNDINAMARCA,9996
CDSD,24,839,SIMIJACA,res,estrato_2,560.79919,1818,1468200,807.59,244.171,67.29916667,1000,1,1,0.6,small,45,1234,0.138109737,CUNDINAMARCA,9997
CDSD,24,195,RAQUIRA,res,estrato_2,560.79919,1,20,20,0.003,1.666666667,1000,1,1,0.6,small,45,1498,0.138109737,BOYACA,9998
CDSD,24,195,RAQUIRA,res,estrato_2,560.79919,717,473882,660.92,78.81,55.07666667,1000,1,1,0.6,small,45,1498,0.138109737,BOYACA,9999
CDSD,24,475,CAPARRAPI,res,estrato_2,560.79919,684,724356,1059,120.465,88.25,1000,1,1,0.6,small,45,425,0.138109737,CUNDINAMARCA,10000
CDSD,24,475,CAPARRAPI,res,estrato_2,560.79919,351,352315,1003.75,58.592,83.64583333,1000,1,1,0.6,small,45,425,0.138109737,CUNDINAMARCA,10001
CDSD,24,475,CAPARRAPI,res,estrato_2,560.79919,2386,1581873,662.98,263.075,55.24833333,1000,1,1,0.6,small,45,425,0.138109737,CUNDINAMARCA,10002
CDSD,24,911,BUENAVISTA,res,estrato_2,560.79919,13,3305,254.23,0.55,21.18583333,1000,1,1,0.6,small,45,897,0.138109737,BOYACA,10003
CDSD,24,667,COPER,res,estrato_2,560.79919,319,124726,390.99,20.743,32.5825,1000,1,1,0.6,small,45,831,0.138109737,BOYACA,10004
CDSD,24,13,SUSA,res,estrato_2,560.79919,559,681042,1218.32,113.262,101.5266667,1000,1,1,0.6,small,45,1562,0.138109737,CUNDINAMARCA,10005
CDSD,24,13,SUSA,res,estrato_2,560.79919,1681,1012748,602.47,168.426,50.20583333,1000,1,1,0.6,small,45,1562,0.138109737,CUNDINAMARCA,10006
CDSD,24,880,GUACHETA,res,estrato_2,560.79919,1250,1920791,1536.63,319.44,128.0525,1000,1,1,0.6,small,45,1604,0.138109737,CUNDINAMARCA,10007
CDSD,24,880,GUACHETA,res,estrato_2,560.79919,1,367,367,0.061,30.58333333,1000,1,1,0.6,small,45,1604,0.138109737,CUNDINAMARCA,10008
CDSD,24,880,GUACHETA,res,estrato_2,560.79919,2628,2223295,846,369.748,70.5,1000,1,1,0.6,small,45,1604,0.138109737,CUNDINAMARCA,10009
CDSD,24,262,FUQUENE,res,estrato_2,560.79919,73,84692,1160.16,14.085,96.68,1000,1,1,0.6,small,45,934,0.138109737,CUNDINAMARCA,10010
CDSD,24,262,FUQUENE,res,estrato_2,560.79919,165,232276,1407.73,38.629,117.3108333,1000,1,1,0.6,small,45,934,0.138109737,CUNDINAMARCA,10011
CDSD,24,262,FUQUENE,res,estrato_2,560.79919,1599,1426839,892.33,237.292,74.36083333,1000,1,1,0.6,small,45,934,0.138109737,CUNDINAMARCA,10012
CDSD,24,190,CARMEN DE CARUPA,res,estrato_2,560.79919,642,661233,1029.96,109.967,85.83,1000,1,1,0.6,small,45,1982,0.138109737,CUNDINAMARCA,10013
CDSD,24,190,CARMEN DE CARUPA,res,estrato_2,560.79919,1827,851083,465.84,141.54,38.82,1000,1,1,0.6,small,45,1982,0.138109737,CUNDINAMARCA,10014
CDSD,24,394,PAIME,res,estrato_2,560.79919,264,199492,755.65,33.177,62.97083333,1000,1,1,0.6,small,45,662,0.138109737,CUNDINAMARCA,10015
CDSD,24,394,PAIME,res,estrato_2,560.79919,81,68999,851.84,11.475,70.98666667,1000,1,1,0.6,small,45,662,0.138109737,CUNDINAMARCA,10016
CDSD,24,394,PAIME,res,estrato_2,560.79919,741,356552,481.18,59.297,40.09833333,1000,1,1,0.6,small,45,662,0.138109737,CUNDINAMARCA,10017
CDSD,24,1009,LA PALMA,res,estrato_2,560.79919,1149,1119872,974.65,186.242,81.22083333,1000,1,1,0.6,small,45,736,0.138109737,CUNDINAMARCA,10018
CDSD,24,1009,LA PALMA,res,estrato_2,560.79919,2104,1043096,495.77,173.473,41.31416667,1000,1,1,0.6,small,45,736,0.138109737,CUNDINAMARCA,10019
CDSD,24,300,GUADUAS,res,estrato_2,560.79919,3193,4093438,1282,680.765,106.8333333,1000,1,1,0.6,small,45,459,0.138109737,CUNDINAMARCA,10020
CDSD,24,300,GUADUAS,res,estrato_2,560.79919,193,319462,1655.24,53.129,137.9366667,1000,1,1,0.6,small,45,459,0.138109737,CUNDINAMARCA,10021
CDSD,24,300,GUADUAS,res,estrato_2,560.79919,2040,2499753,1225.37,415.725,102.1141667,1000,1,1,0.6,small,45,459,0.138109737,CUNDINAMARCA,10022
CDSD,24,333,SAN CAYETANO,res,estrato_2,560.79919,253,204227,807.22,33.964,67.26833333,1000,1,1,0.6,small,45,1361,0.138109737,CUNDINAMARCA,10023
CDSD,24,333,SAN CAYETANO,res,estrato_2,560.79919,60,59647,994.12,9.92,82.84333333,1000,1,1,0.6,small,45,1361,0.138109737,CUNDINAMARCA,10024
CDSD,24,333,SAN CAYETANO,res,estrato_2,560.79919,1271,628870,494.78,104.585,41.23166667,1000,1,1,0.6,small,45,1361,0.138109737,CUNDINAMARCA,10025
CDSD,24,520,TOPAIPI,res,estrato_2,560.79919,119,139513,1172.38,23.202,97.69833333,1000,1,1,0.6,small,45,856,0.138109737,CUNDINAMARCA,10026
CDSD,24,520,TOPAIPI,res,estrato_2,560.79919,53,49943,942.32,8.306,78.52666667,1000,1,1,0.6,small,45,856,0.138109737,CUNDINAMARCA,10027
CDSD,24,520,TOPAIPI,res,estrato_2,560.79919,1018,408788,401.56,67.984,33.46333333,1000,1,1,0.6,small,45,856,0.138109737,CUNDINAMARCA,10028
CDSD,24,695,LENGUAZAQUE,res,estrato_2,560.79919,486,619028,1273.72,102.948,106.1433333,1000,1,1,0.6,small,45,1574,0.138109737,CUNDINAMARCA,10029
CDSD,24,695,LENGUAZAQUE,res,estrato_2,560.79919,2111,1869572,885.63,310.922,73.8025,1000,1,1,0.6,small,45,1574,0.138109737,CUNDINAMARCA,10030
CDSD,24,776,VILLAGOMEZ,res,estrato_2,560.79919,185,189987,1026.96,31.596,85.58,1000,1,1,0.6,small,45,427,0.138109737,CUNDINAMARCA,10031
CDSD,24,776,VILLAGOMEZ,res,estrato_2,560.79919,324,161704,499.09,26.892,41.59083333,1000,1,1,0.6,small,45,427,0.138109737,CUNDINAMARCA,10032
CDSD,24,1050,VILLAPINZON,res,estrato_2,560.79919,1132,1667004,1472.62,277.233,122.7183333,1000,1,1,0.6,small,45,1267,0.138109737,CUNDINAMARCA,10033
CDSD,24,1050,VILLAPINZON,res,estrato_2,560.79919,3440,2974106,864.57,494.613,72.0475,1000,1,1,0.6,small,45,1267,0.138109737,CUNDINAMARCA,10034
CDSD,24,674,CUCUNUBA,res,estrato_2,560.79919,420,430594,1025.22,71.61,85.435,1000,1,1,0.6,small,45,1222,0.138109737,CUNDINAMARCA,10035
CDSD,24,674,CUCUNUBA,res,estrato_2,560.79919,1720,1621366,942.65,269.643,78.55416667,1000,1,1,0.6,small,45,1222,0.138109737,CUNDINAMARCA,10036
CDSD,24,424,PACHO,res,estrato_2,560.79919,2008,2008050,1000.02,333.951,83.335,1000,1,1,0.6,small,45,1196,0.138109737,CUNDINAMARCA,10037
CDSD,24,424,PACHO,res,estrato_2,560.79919,103,76053,738.38,12.648,61.53166667,1000,1,1,0.6,small,45,1196,0.138109737,CUNDINAMARCA,10038
CDSD,24,424,PACHO,res,estrato_2,560.79919,3561,3519060,988.22,585.242,82.35166667,1000,1,1,0.6,small,45,1196,0.138109737,CUNDINAMARCA,10039
CDSD,24,849,SUTATAUSA,res,estrato_2,560.79919,418,494097,1182.05,82.171,98.50416667,1000,1,1,0.6,small,45,1292,0.138109737,CUNDINAMARCA,10040
CDSD,24,849,SUTATAUSA,res,estrato_2,560.79919,1119,1195789,1068.62,198.867,89.05166667,1000,1,1,0.6,small,45,1292,0.138109737,CUNDINAMARCA,10041
CDSD,24,140,TAUSA,res,estrato_2,560.79919,205,288906,1409.3,48.047,117.4416667,1000,1,1,0.6,small,45,2042,0.138109737,CUNDINAMARCA,10042
CDSD,24,140,TAUSA,res,estrato_2,560.79919,55,74772,1359.49,12.435,113.2908333,1000,1,1,0.6,small,45,2042,0.138109737,CUNDINAMARCA,10043
CDSD,24,140,TAUSA,res,estrato_2,560.79919,1532,1285645,839.19,213.811,69.9325,1000,1,1,0.6,small,45,2042,0.138109737,CUNDINAMARCA,10044
CDSD,24,148,UTICA,res,estrato_2,560.79919,219,589579,2692.14,98.051,224.345,1000,1,1,0.6,small,45,573,0.138109737,CUNDINAMARCA,10045
CDSD,24,148,UTICA,res,estrato_2,560.79919,678,606208,894.11,100.816,74.50916667,1000,1,1,0.6,small,45,573,0.138109737,CUNDINAMARCA,10046
CDSD,24,701,CHOCONTA,res,estrato_2,560.79919,2599,3689825,1419.71,613.641,118.3091667,1000,1,1,0.6,small,45,1464,0.138109737,CUNDINAMARCA,10047
CDSD,24,701,CHOCONTA,res,estrato_2,560.79919,2,4362,2181,0.725,181.75,1000,1,1,0.6,small,45,1464,0.138109737,CUNDINAMARCA,10048
CDSD,24,701,CHOCONTA,res,estrato_2,560.79919,3064,3226335,1052.98,536.56,87.74833333,1000,1,1,0.6,small,45,1464,0.138109737,CUNDINAMARCA,10049
CDSD,24,850,SUESCA,res,estrato_2,560.79919,997,1397904,1402.11,232.48,116.8425,1000,1,1,0.6,small,45,1415,0.138109737,CUNDINAMARCA,10050
CDSD,24,850,SUESCA,res,estrato_2,560.79919,218,324775,1489.79,54.012,124.1491667,1000,1,1,0.6,small,45,1415,0.138109737,CUNDINAMARCA,10051
CDSD,24,850,SUESCA,res,estrato_2,560.79919,2733,2975882,1088.87,494.908,90.73916667,1000,1,1,0.6,small,45,1415,0.138109737,CUNDINAMARCA,10052
CDSD,24,751,NIMAIMA,res,estrato_2,560.79919,209,202250,967.7,33.635,80.64166667,1000,1,1,0.6,small,45,437,0.138109737,CUNDINAMARCA,10053
CDSD,24,751,NIMAIMA,res,estrato_2,560.79919,126,170984,1357.02,28.436,113.085,1000,1,1,0.6,small,45,437,0.138109737,CUNDINAMARCA,10054
CDSD,24,751,NIMAIMA,res,estrato_2,560.79919,501,536056,1069.97,89.149,89.16416667,1000,1,1,0.6,small,45,437,0.138109737,CUNDINAMARCA,10055
CDSD,24,931,VERGARA,res,estrato_2,560.79919,151,303343,2008.89,50.448,167.4075,1000,1,1,0.6,small,45,770,0.138109737,CUNDINAMARCA,10056
CDSD,24,931,VERGARA,res,estrato_2,560.79919,54,35380,655.19,5.884,54.59916667,1000,1,1,0.6,small,45,770,0.138109737,CUNDINAMARCA,10057
CDSD,24,931,VERGARA,res,estrato_2,560.79919,1940,1185681,611.18,197.186,50.93166667,1000,1,1,0.6,small,45,770,0.138109737,CUNDINAMARCA,10058
CDSD,24,248,COGUA,res,estrato_2,560.79919,1677,2369563,1412.98,394.073,117.7483333,1000,1,1,0.6,small,45,1274,0.138109737,CUNDINAMARCA,10059
CDSD,24,248,COGUA,res,estrato_2,560.79919,192,301951,1572.66,50.216,131.055,1000,1,1,0.6,small,45,1274,0.138109737,CUNDINAMARCA,10060
CDSD,24,248,COGUA,res,estrato_2,560.79919,4086,5759283,1409.52,957.805,117.46,1000,1,1,0.6,small,45,1274,0.138109737,CUNDINAMARCA,10061
CDSD,24,1017,ZIPAQUIRA,res,estrato_2,560.79919,16328,24154004,1479.3,4016.963,123.275,1000,1,1,0.6,small,45,1615,0.138109737,CUNDINAMARCA,10062
CDSD,24,1017,ZIPAQUIRA,res,estrato_2,560.79919,48,77515,1614.9,12.891,134.575,1000,1,1,0.6,small,45,1615,0.138109737,CUNDINAMARCA,10063
CDSD,24,1017,ZIPAQUIRA,res,estrato_2,560.79919,2320,2930742,1263.25,487.401,105.2708333,1000,1,1,0.6,small,45,1615,0.138109737,CUNDINAMARCA,10064
CDSD,24,984,QUEBRADANEGRA,res,estrato_2,560.79919,120,119134,992.78,19.813,82.73166667,1000,1,1,0.6,small,45,840,0.138109737,CUNDINAMARCA,10065
CDSD,24,984,QUEBRADANEGRA,res,estrato_2,560.79919,20,27694,1384.7,4.606,115.3916667,1000,1,1,0.6,small,45,840,0.138109737,CUNDINAMARCA,10066
CDSD,24,984,QUEBRADANEGRA,res,estrato_2,560.79919,687,950091,1382.96,158.006,115.2466667,1000,1,1,0.6,small,45,840,0.138109737,CUNDINAMARCA,10067
CDSD,24,313,NEMOCON,res,estrato_2,560.79919,1138,1579593,1388.04,262.696,115.67,1000,1,1,0.6,small,45,1710,0.138109737,CUNDINAMARCA,10068
CDSD,24,313,NEMOCON,res,estrato_2,560.79919,315,406309,1289.87,67.572,107.4891667,1000,1,1,0.6,small,45,1710,0.138109737,CUNDINAMARCA,10069
CDSD,24,313,NEMOCON,res,estrato_2,560.79919,1744,2357570,1351.82,392.079,112.6516667,1000,1,1,0.6,small,45,1710,0.138109737,CUNDINAMARCA,10070
CDSD,24,277,MACHETA,res,estrato_2,560.79919,476,617610,1297.5,102.712,108.125,1000,1,1,0.6,small,45,1068,0.138109737,CUNDINAMARCA,10071
CDSD,24,277,MACHETA,res,estrato_2,560.79919,814,867851,1066.16,144.329,88.84666667,1000,1,1,0.6,small,45,1068,0.138109737,CUNDINAMARCA,10072
CDSD,24,760,TIBIRITA,res,estrato_2,560.79919,228,189223,829.93,31.469,69.16083333,1000,1,1,0.6,small,45,1443,0.138109737,CUNDINAMARCA,10073
CDSD,24,760,TIBIRITA,res,estrato_2,560.79919,605,450612,744.81,74.94,62.0675,1000,1,1,0.6,small,45,1443,0.138109737,CUNDINAMARCA,10074
CDSD,24,168,SUPATA,res,estrato_2,560.79919,205,281797,1374.62,46.865,114.5516667,1000,1,1,0.6,small,45,1103,0.138109737,CUNDINAMARCA,10075
CDSD,24,168,SUPATA,res,estrato_2,560.79919,24,24554,1023.08,4.083,85.25666667,1000,1,1,0.6,small,45,1103,0.138109737,CUNDINAMARCA,10076
CDSD,24,168,SUPATA,res,estrato_2,560.79919,1480,977183,660.26,162.512,55.02166667,1000,1,1,0.6,small,45,1103,0.138109737,CUNDINAMARCA,10077
CDSD,24,440,NOCAIMA,res,estrato_2,560.79919,233,272344,1168.86,45.293,97.405,1000,1,1,0.6,small,45,455,0.138109737,CUNDINAMARCA,10078
CDSD,24,440,NOCAIMA,res,estrato_2,560.79919,78,75929,973.45,12.627,81.12083333,1000,1,1,0.6,small,45,455,0.138109737,CUNDINAMARCA,10079
CDSD,24,440,NOCAIMA,res,estrato_2,560.79919,606,979940,1617.06,162.97,134.755,1000,1,1,0.6,small,45,455,0.138109737,CUNDINAMARCA,10080
CDSD,24,99,VILLETA,res,estrato_2,560.79919,3542,5450172,1538.73,906.398,128.2275,1000,1,1,0.6,small,45,837,0.138109737,CUNDINAMARCA,10081
CDSD,24,99,VILLETA,res,estrato_2,560.79919,191,477165,2498.25,79.356,208.1875,1000,1,1,0.6,small,45,837,0.138109737,CUNDINAMARCA,10082
CDSD,24,99,VILLETA,res,estrato_2,560.79919,1878,3798556,2022.66,631.724,168.555,1000,1,1,0.6,small,45,837,0.138109737,CUNDINAMARCA,10083
CDSD,24,272,SESQUILE,res,estrato_2,560.79919,790,1169968,1480.97,194.573,123.4141667,1000,1,1,0.6,small,45,1653,0.138109737,CUNDINAMARCA,10084
CDSD,24,272,SESQUILE,res,estrato_2,560.79919,434,543193,1251.6,90.336,104.3,1000,1,1,0.6,small,45,1653,0.138109737,CUNDINAMARCA,10085
CDSD,24,272,SESQUILE,res,estrato_2,560.79919,1806,2459094,1361.62,408.963,113.4683333,1000,1,1,0.6,small,45,1653,0.138109737,CUNDINAMARCA,10086
CDSD,24,295,SUBACHOQUE,res,estrato_2,560.79919,1582,2432930,1537.88,404.612,128.1566667,1000,1,1,0.6,small,45,1664,0.138109737,CUNDINAMARCA,10087
CDSD,24,295,SUBACHOQUE,res,estrato_2,560.79919,341,515757,1512.48,85.774,126.04,1000,1,1,0.6,small,45,1664,0.138109737,CUNDINAMARCA,10088
CDSD,24,295,SUBACHOQUE,res,estrato_2,560.79919,2721,5512524,2025.92,916.767,168.8266667,1000,1,1,0.6,small,45,1664,0.138109737,CUNDINAMARCA,10089
CDSD,24,230,LA VEGA,res,estrato_2,560.79919,1347,1617239,1200.62,268.957,100.0516667,1000,1,1,0.6,small,45,1015,0.138109737,CUNDINAMARCA,10090
CDSD,24,230,LA VEGA,res,estrato_2,560.79919,7,14334,2047.71,2.384,170.6425,1000,1,1,0.6,small,45,1015,0.138109737,CUNDINAMARCA,10091
CDSD,24,230,LA VEGA,res,estrato_2,560.79919,3285,4683223,1425.64,778.85,118.8033333,1000,1,1,0.6,small,45,1015,0.138109737,CUNDINAMARCA,10092
CDSD,24,192,MANTA,res,estrato_2,560.79919,393,409277,1041.42,68.065,86.785,1000,1,1,0.6,small,45,1167,0.138109737,CUNDINAMARCA,10093
CDSD,24,192,MANTA,res,estrato_2,560.79919,72,86955,1207.71,14.461,100.6425,1000,1,1,0.6,small,45,1167,0.138109737,CUNDINAMARCA,10094
CDSD,24,945,GACHANCIPA,res,estrato_2,560.79919,2150,2686186,1249.39,446.73,104.1158333,1000,1,1,0.6,small,45,1345,0.138109737,CUNDINAMARCA,10095
CDSD,24,945,GACHANCIPA,res,estrato_2,560.79919,28,35098,1253.5,5.837,104.4583333,1000,1,1,0.6,small,45,1345,0.138109737,CUNDINAMARCA,10096
CDSD,24,945,GACHANCIPA,res,estrato_2,560.79919,1790,2295395,1282.34,381.739,106.8616667,1000,1,1,0.6,small,45,1345,0.138109737,CUNDINAMARCA,10097
CDSD,24,317,SASAIMA,res,estrato_2,560.79919,508,634969,1249.94,105.599,104.1616667,1000,1,1,0.6,small,45,860,0.138109737,CUNDINAMARCA,10098
CDSD,24,317,SASAIMA,res,estrato_2,560.79919,48,73981,1541.27,12.304,128.4391667,1000,1,1,0.6,small,45,860,0.138109737,CUNDINAMARCA,10099
CDSD,24,317,SASAIMA,res,estrato_2,560.79919,2792,3170251,1135.48,527.233,94.62333333,1000,1,1,0.6,small,45,860,0.138109737,CUNDINAMARCA,10100
CDSD,24,44,SAN FRANCISCO,res,estrato_2,560.79919,603,1004986,1666.64,167.136,138.8866667,1000,1,1,0.6,small,45,1203,0.138109737,CUNDINAMARCA,10101
CDSD,24,44,SAN FRANCISCO,res,estrato_2,560.79919,69,113592,1646.26,18.891,137.1883333,1000,1,1,0.6,small,45,1203,0.138109737,CUNDINAMARCA,10102
CDSD,24,44,SAN FRANCISCO,res,estrato_2,560.79919,2546,3282484,1289.27,545.898,107.4391667,1000,1,1,0.6,small,45,1203,0.138109737,CUNDINAMARCA,10103
CDSD,24,705,TOCANCIPA,res,estrato_2,560.79919,2320,3984037,1717.26,662.57,143.105,1000,1,1,0.6,small,45,1285,0.138109737,CUNDINAMARCA,10104
CDSD,24,705,TOCANCIPA,res,estrato_2,560.79919,1027,1495470,1456.15,248.706,121.3458333,1000,1,1,0.6,small,45,1285,0.138109737,CUNDINAMARCA,10105
CDSD,24,705,TOCANCIPA,res,estrato_2,560.79919,2866,4181816,1459.11,695.462,121.5925,1000,1,1,0.6,small,45,1285,0.138109737,CUNDINAMARCA,10106
CDSD,24,552,CHAGUANI,res,estrato_2,560.79919,213,296793,1393.39,49.359,116.1158333,1000,1,1,0.6,small,45,329,0.138109737,CUNDINAMARCA,10107
CDSD,24,552,CHAGUANI,res,estrato_2,560.79919,1,2579,2579,0.429,214.9166667,1000,1,1,0.6,small,45,329,0.138109737,CUNDINAMARCA,10108
CDSD,24,552,CHAGUANI,res,estrato_2,560.79919,556,462243,831.37,76.874,69.28083333,1000,1,1,0.6,small,45,329,0.138109737,CUNDINAMARCA,10109
CDSD,24,842,TABIO,res,estrato_2,560.79919,1043,1794010,1720.05,298.355,143.3375,1000,1,1,0.6,small,45,1328,0.138109737,CUNDINAMARCA,10110
CDSD,24,842,TABIO,res,estrato_2,560.79919,492,781756,1588.93,130.011,132.4108333,1000,1,1,0.6,small,45,1328,0.138109737,CUNDINAMARCA,10111
CDSD,24,842,TABIO,res,estrato_2,560.79919,3011,5313721,1764.77,883.705,147.0641667,1000,1,1,0.6,small,45,1328,0.138109737,CUNDINAMARCA,10112
CDSD,24,720,GUATAVITA,res,estrato_2,560.79919,317,469362,1480.64,78.058,123.3866667,1000,1,1,0.6,small,45,1357,0.138109737,CUNDINAMARCA,10113
CDSD,24,720,GUATAVITA,res,estrato_2,560.79919,1637,1941970,1186.3,322.962,98.85833333,1000,1,1,0.6,small,45,1357,0.138109737,CUNDINAMARCA,10114
CDSD,24,872,CAJICA,res,estrato_2,560.79919,8129,15204584,1870.41,2528.618,155.8675,1000,1,1,0.6,small,45,1280,0.138109737,CUNDINAMARCA,10115
CDSD,24,872,CAJICA,res,estrato_2,560.79919,3322,6885587,2072.72,1145.117,172.7266667,1000,1,1,0.6,small,45,1280,0.138109737,CUNDINAMARCA,10116
CDSD,24,872,CAJICA,res,estrato_2,560.79919,2851,6556867,2299.85,1090.448,191.6541667,1000,1,1,0.6,small,45,1280,0.138109737,CUNDINAMARCA,10117
CDSD,24,964,VIANI,res,estrato_2,560.79919,266,339847,1277.62,56.519,106.4683333,1000,1,1,0.6,small,45,946,0.138109737,CUNDINAMARCA,10118
CDSD,24,964,VIANI,res,estrato_2,560.79919,16,13130,820.62,2.184,68.385,1000,1,1,0.6,small,45,946,0.138109737,CUNDINAMARCA,10119
CDSD,24,964,VIANI,res,estrato_2,560.79919,985,711729,722.57,118.365,60.21416667,1000,1,1,0.6,small,45,946,0.138109737,CUNDINAMARCA,10120
CDSD,24,753,SOPO,res,estrato_2,560.79919,1954,3663926,1875.09,609.334,156.2575,1000,1,1,0.6,small,45,1709,0.138109737,CUNDINAMARCA,10121
CDSD,24,753,SOPO,res,estrato_2,560.79919,157,310920,1980.38,51.708,165.0316667,1000,1,1,0.6,small,45,1709,0.138109737,CUNDINAMARCA,10122
CDSD,24,753,SOPO,res,estrato_2,560.79919,1257,3029421,2410.04,503.812,200.8366667,1000,1,1,0.6,small,45,1709,0.138109737,CUNDINAMARCA,10123
CDSD,24,722,ALBAN,res,estrato_2,560.79919,189,387473,2050.12,64.439,170.8433333,1000,1,1,0.6,small,45,914,0.138109737,CUNDINAMARCA,10124
CDSD,24,722,ALBAN,res,estrato_2,560.79919,91,172401,1894.52,28.671,157.8766667,1000,1,1,0.6,small,45,914,0.138109737,CUNDINAMARCA,10125
CDSD,24,722,ALBAN,res,estrato_2,560.79919,995,1219936,1226.07,202.883,102.1725,1000,1,1,0.6,small,45,914,0.138109737,CUNDINAMARCA,10126
CDSD,24,226,GACHETA,res,estrato_2,560.79919,1033,1150090,1113.35,191.267,92.77916667,1000,1,1,0.6,small,45,1636,0.138109737,CUNDINAMARCA,10127
CDSD,24,226,GACHETA,res,estrato_2,560.79919,1027,779490,759,129.634,63.25,1000,1,1,0.6,small,45,1636,0.138109737,CUNDINAMARCA,10128
CDSD,24,496,GUASCA,res,estrato_2,560.79919,1092,1528390,1399.62,254.181,116.635,1000,1,1,0.6,small,45,1651,0.138109737,CUNDINAMARCA,10129
CDSD,24,496,GUASCA,res,estrato_2,560.79919,44,70555,1603.52,11.734,133.6266667,1000,1,1,0.6,small,45,1651,0.138109737,CUNDINAMARCA,10130
CDSD,24,496,GUASCA,res,estrato_2,560.79919,2118,3488250,1646.95,580.118,137.2458333,1000,1,1,0.6,small,45,1651,0.138109737,CUNDINAMARCA,10131
CDSD,24,792,EL ROSAL,res,estrato_2,560.79919,3685,5097385,1383.28,847.727,115.2733333,1000,1,1,0.6,small,45,1249,0.138109737,CUNDINAMARCA,10132
CDSD,24,792,EL ROSAL,res,estrato_2,560.79919,1216,2368932,1948.13,393.968,162.3441667,1000,1,1,0.6,small,45,1249,0.138109737,CUNDINAMARCA,10133
CDSD,24,478,CHIA,res,estrato_2,560.79919,13505,25360264,1877.84,4217.572,156.4866667,1000,1,1,0.6,small,45,1707,0.138109737,CUNDINAMARCA,10134
CDSD,24,478,CHIA,res,estrato_2,560.79919,2240,4240009,1892.86,705.14,157.7383333,1000,1,1,0.6,small,45,1707,0.138109737,CUNDINAMARCA,10135
CDSD,24,478,CHIA,res,estrato_2,560.79919,5184,13485154,2601.3,2242.666,216.775,1000,1,1,0.6,small,45,1707,0.138109737,CUNDINAMARCA,10136
CDSD,24,555,TENJO,res,estrato_2,560.79919,1088,1997949,1836.35,332.272,153.0291667,1000,1,1,0.6,small,45,1187,0.138109737,CUNDINAMARCA,10137
CDSD,24,555,TENJO,res,estrato_2,560.79919,95,164489,1731.46,27.356,144.2883333,1000,1,1,0.6,small,45,1187,0.138109737,CUNDINAMARCA,10138
CDSD,24,555,TENJO,res,estrato_2,560.79919,1895,3413290,1801.21,567.652,150.1008333,1000,1,1,0.6,small,45,1187,0.138109737,CUNDINAMARCA,10139
CDSD,24,846,BITUIMA,res,estrato_2,560.79919,121,121610,1005.04,20.225,83.75333333,1000,1,1,0.6,small,45,789,0.138109737,CUNDINAMARCA,10140
CDSD,24,846,BITUIMA,res,estrato_2,560.79919,620,408835,659.41,67.992,54.95083333,1000,1,1,0.6,small,45,789,0.138109737,CUNDINAMARCA,10141
CDSD,24,191,FACATATIVA,res,estrato_2,560.79919,13101,18061061,1378.6,3003.668,114.8833333,1000,1,1,0.6,small,45,1717,0.138109737,CUNDINAMARCA,10142
CDSD,24,191,FACATATIVA,res,estrato_2,560.79919,706,964939,1366.77,160.475,113.8975,1000,1,1,0.6,small,45,1717,0.138109737,CUNDINAMARCA,10143
