source,year,sector_abbr,control_reg_id,escalation_factor
Low,2029,res,35,1.07
Low,2029,res,36,1.07
Low,2029,res,37,1.07
Low,2029,res,38,1.07
Low,2029,res,39,1.07
Low,2029,res,40,1.07
Low,2029,res,41,1.07
Low,2029,res,42,1.07
Low,2029,com,1,1.07
Low,2029,com,2,1.07
Low,2029,com,3,1.07
Low,2029,com,4,1.07
Low,2029,com,5,1.07
Low,2029,com,6,1.07
Low,2029,com,7,1.07
Low,2029,com,8,1.07
Low,2029,com,9,1.07
Low,2029,com,10,1.07
Low,2029,com,11,1.07
Low,2029,com,12,1.07
Low,2029,com,13,1.07
Low,2029,com,14,1.07
Low,2029,com,15,1.07
Low,2029,com,16,1.07
Low,2029,com,17,1.07
Low,2029,com,18,1.07
Low,2029,com,19,1.07
Low,2029,com,20,1.07
Low,2029,com,21,1.07
Low,2029,com,22,1.07
Low,2029,com,23,1.07
Low,2029,com,24,1.07
Low,2029,com,25,1.07
Low,2029,com,26,1.07
Low,2029,com,27,1.07
Low,2029,com,28,1.07
Low,2029,com,29,1.07
Low,2029,com,30,1.07
Low,2029,com,31,1.07
Low,2029,com,32,1.07
Low,2029,com,33,1.07
Low,2029,com,34,1.07
Low,2029,com,35,1.07
Low,2029,com,36,1.07
Low,2029,com,37,1.07
Low,2029,com,38,1.07
Low,2029,com,39,1.07
Low,2029,com,40,1.07
Low,2029,com,41,1.07
Low,2029,com,42,1.07
Low,2029,ind,1,1.07
Low,2029,ind,2,1.07
Low,2029,ind,3,1.07
Low,2029,ind,4,1.07
Low,2029,ind,5,1.07
Low,2029,ind,6,1.07
Low,2029,ind,7,1.07
Low,2029,ind,8,1.07
Low,2029,ind,9,1.07
Low,2029,ind,10,1.07
Low,2029,ind,11,1.07
Low,2029,ind,12,1.07
Low,2029,ind,13,1.07
Low,2029,ind,14,1.07
Low,2029,ind,15,1.07
Low,2029,ind,16,1.07
Low,2029,ind,17,1.07
Low,2029,ind,18,1.07
Low,2029,ind,19,1.07
Low,2029,ind,20,1.07
Low,2029,ind,21,1.07
Low,2029,ind,22,1.07
Low,2029,ind,23,1.07
Low,2029,ind,24,1.07
Low,2029,ind,25,1.07
Low,2029,ind,26,1.07
Low,2029,ind,27,1.07
Low,2029,ind,28,1.07
Low,2029,ind,29,1.07
Low,2029,ind,30,1.07
Low,2029,ind,31,1.07
Low,2029,ind,32,1.07
Low,2029,ind,33,1.07
Low,2029,ind,34,1.07
Low,2029,ind,35,1.07
Low,2029,ind,36,1.07
Low,2029,ind,37,1.07
Low,2029,ind,38,1.07
Low,2029,ind,39,1.07
Low,2029,ind,40,1.07
Low,2029,ind,41,1.07
Low,2029,ind,42,1.07
Low,2030,res,1,1.075
Low,2030,res,2,1.075
Low,2030,res,3,1.075
Low,2030,res,4,1.075
Low,2030,res,5,1.075
Low,2030,res,6,1.075
Low,2030,res,7,1.075
Low,2030,res,8,1.075
Low,2030,res,9,1.075
Low,2030,res,10,1.075
Low,2030,res,11,1.075
Low,2030,res,12,1.075
Low,2030,res,13,1.075
Low,2030,res,14,1.075
Low,2030,res,15,1.075
Low,2030,res,16,1.075
Low,2030,res,17,1.075
Low,2030,res,18,1.075
Low,2030,res,19,1.075
Low,2030,res,20,1.075
Low,2030,res,21,1.075
Low,2030,res,22,1.075
Low,2030,res,23,1.075
Low,2030,res,24,1.075
Low,2030,res,25,1.075
Low,2030,res,26,1.075
Low,2030,res,27,1.075
Low,2030,res,28,1.075
Low,2030,res,29,1.075
Low,2030,res,30,1.075
Low,2030,res,31,1.075
Low,2030,res,32,1.075
Low,2030,res,33,1.075
Low,2030,res,34,1.075
Low,2030,res,35,1.075
Low,2030,res,36,1.075
Low,2030,res,37,1.075
Low,2030,res,38,1.075
Low,2030,res,39,1.075
Low,2030,res,40,1.075
Low,2030,res,41,1.075
Low,2030,res,42,1.075
Low,2030,com,1,1.075
Low,2030,com,2,1.075
Low,2030,com,3,1.075
Low,2030,com,4,1.075
Low,2030,com,5,1.075
Low,2030,com,6,1.075
Low,2030,com,7,1.075
Low,2030,com,8,1.075
Low,2030,com,9,1.075
Low,2030,com,10,1.075
Low,2030,com,11,1.075
Low,2030,com,12,1.075
Low,2030,com,13,1.075
Low,2030,com,14,1.075
Low,2030,com,15,1.075
Low,2030,com,16,1.075
Low,2030,com,17,1.075
Low,2030,com,18,1.075
Low,2030,com,19,1.075
Low,2030,com,20,1.075
Low,2030,com,21,1.075
Low,2030,com,22,1.075
Low,2030,com,23,1.075
Low,2030,com,24,1.075
Low,2030,com,25,1.075
Low,2030,com,26,1.075
Low,2030,com,27,1.075
Low,2030,com,28,1.075
Low,2030,com,29,1.075
Low,2030,com,30,1.075
Low,2030,com,31,1.075
Low,2030,com,32,1.075
Low,2030,com,33,1.075
Low,2030,com,34,1.075
Low,2030,com,35,1.075
Low,2030,com,36,1.075
Low,2030,com,37,1.075
Low,2030,com,38,1.075
Low,2030,com,39,1.075
Low,2030,com,40,1.075
Low,2030,com,41,1.075
Low,2030,com,42,1.075
Low,2030,ind,1,1.075
Low,2030,ind,2,1.075
Low,2030,ind,3,1.075
Low,2030,ind,4,1.075
Low,2030,ind,5,1.075
Low,2030,ind,6,1.075
Low,2030,ind,7,1.075
Low,2030,ind,8,1.075
Low,2030,ind,9,1.075
Low,2030,ind,10,1.075
Low,2030,ind,11,1.075
Low,2030,ind,12,1.075
Low,2030,ind,13,1.075
Low,2030,ind,14,1.075
Low,2030,ind,15,1.075
Low,2030,ind,16,1.075
Low,2030,ind,17,1.075
Low,2030,ind,18,1.075
Low,2030,ind,19,1.075
Low,2030,ind,20,1.075
Low,2030,ind,21,1.075
Low,2030,ind,22,1.075
Low,2030,ind,23,1.075
Low,2030,ind,24,1.075
Low,2030,ind,25,1.075
Low,2030,ind,26,1.075
Low,2030,ind,27,1.075
Low,2030,ind,28,1.075
Low,2030,ind,29,1.075
Low,2030,ind,30,1.075
Low,2030,ind,31,1.075
Low,2030,ind,32,1.075
Low,2030,ind,33,1.075
Low,2030,ind,34,1.075
Low,2030,ind,35,1.075
Low,2030,ind,36,1.075
Low,2030,ind,37,1.075
Low,2030,ind,38,1.075
Low,2030,ind,39,1.075
Low,2030,ind,40,1.075
Low,2030,ind,41,1.075
Low,2030,ind,42,1.075
Low,2031,res,1,1.08
Low,2031,res,2,1.08
Low,2031,res,3,1.08
Low,2031,res,4,1.08
Low,2031,res,5,1.08
Low,2031,res,6,1.08
Low,2031,res,7,1.08
Low,2031,res,8,1.08
Low,2031,res,9,1.08
Low,2031,res,10,1.08
Low,2031,res,11,1.08
Low,2031,res,12,1.08
Low,2031,res,13,1.08
Low,2031,res,14,1.08
Low,2031,res,15,1.08
Low,2031,res,16,1.08
Low,2031,res,17,1.08
Low,2031,res,18,1.08
Low,2031,res,19,1.08
Low,2031,res,20,1.08
Low,2031,res,21,1.08
Low,2031,res,22,1.08
Low,2031,res,23,1.08
Low,2031,res,24,1.08
Low,2031,res,25,1.08
Low,2031,res,26,1.08
Low,2031,res,27,1.08
Low,2031,res,28,1.08
Low,2031,res,29,1.08
Low,2031,res,30,1.08
Low,2031,res,31,1.08
Low,2031,res,32,1.08
Low,2031,res,33,1.08
Low,2031,res,34,1.08
Low,2031,res,35,1.08
Low,2031,res,36,1.08
Low,2031,res,37,1.08
Low,2031,res,38,1.08
Low,2031,res,39,1.08
Low,2031,res,40,1.08
Low,2031,res,41,1.08
Low,2031,res,42,1.08
Low,2031,com,1,1.08
Low,2031,com,2,1.08
Low,2031,com,3,1.08
Low,2031,com,4,1.08
Low,2031,com,5,1.08
Low,2031,com,6,1.08
Low,2031,com,7,1.08
Low,2031,com,8,1.08
Low,2031,com,9,1.08
Low,2031,com,10,1.08
Low,2031,com,11,1.08
Low,2031,com,12,1.08
Low,2031,com,13,1.08
Low,2031,com,14,1.08
Low,2031,com,15,1.08
Low,2031,com,16,1.08
Low,2031,com,17,1.08
Low,2031,com,18,1.08
Low,2031,com,19,1.08
Low,2031,com,20,1.08
Low,2031,com,21,1.08
Low,2031,com,22,1.08
Low,2031,com,23,1.08
Low,2031,com,24,1.08
Low,2031,com,25,1.08
Low,2031,com,26,1.08
Low,2031,com,27,1.08
Low,2031,com,28,1.08
Low,2031,com,29,1.08
Low,2031,com,30,1.08
Low,2031,com,31,1.08
Low,2031,com,32,1.08
Low,2031,com,33,1.08
Low,2031,com,34,1.08
Low,2031,com,35,1.08
Low,2031,com,36,1.08
Low,2031,com,37,1.08
Low,2031,com,38,1.08
Low,2031,com,39,1.08
Low,2031,com,40,1.08
Low,2031,com,41,1.08
Low,2031,com,42,1.08
Low,2031,ind,1,1.08
Low,2031,ind,2,1.08
Low,2031,ind,3,1.08
Low,2031,ind,4,1.08
Low,2031,ind,5,1.08
Low,2031,ind,6,1.08
Low,2031,ind,7,1.08
Low,2031,ind,8,1.08
Low,2031,ind,9,1.08
Low,2031,ind,10,1.08
Low,2031,ind,11,1.08
Low,2031,ind,12,1.08
Low,2031,ind,13,1.08
Low,2031,ind,14,1.08
Low,2031,ind,15,1.08
Low,2031,ind,16,1.08
Low,2031,ind,17,1.08
Low,2031,ind,18,1.08
Low,2031,ind,19,1.08
Low,2031,ind,20,1.08
Low,2031,ind,21,1.08
Low,2031,ind,22,1.08
Low,2031,ind,23,1.08
Low,2031,ind,24,1.08
Low,2031,ind,25,1.08
Low,2031,ind,26,1.08
Low,2031,ind,27,1.08
Low,2031,ind,28,1.08
Low,2031,ind,29,1.08
Low,2031,ind,30,1.08
Low,2031,ind,31,1.08
Low,2031,ind,32,1.08
Low,2031,ind,33,1.08
Low,2031,ind,34,1.08
Low,2031,ind,35,1.08
Low,2031,ind,36,1.08
Low,2031,ind,37,1.08
Low,2031,ind,38,1.08
Low,2031,ind,39,1.08
Low,2031,ind,40,1.08
Low,2031,ind,41,1.08
Low,2031,ind,42,1.08
Low,2032,res,1,1.085
Low,2032,res,2,1.085
Low,2032,res,3,1.085
Low,2032,res,4,1.085
Low,2032,res,5,1.085
Low,2032,res,6,1.085
Low,2032,res,7,1.085
Low,2032,res,8,1.085
Low,2032,res,9,1.085
Low,2032,res,10,1.085
Low,2032,res,11,1.085
Low,2032,res,12,1.085
Low,2032,res,13,1.085
Low,2032,res,14,1.085
Low,2032,res,15,1.085
Low,2032,res,16,1.085
Low,2032,res,17,1.085
Low,2032,res,18,1.085
Low,2032,res,19,1.085
Low,2032,res,20,1.085
Low,2032,res,21,1.085
Low,2032,res,22,1.085
Low,2032,res,23,1.085
Low,2032,res,24,1.085
Low,2032,res,25,1.085
Low,2032,res,26,1.085
Low,2032,res,27,1.085
Low,2032,res,28,1.085
Low,2032,res,29,1.085
Low,2032,res,30,1.085
Low,2032,res,31,1.085
Low,2032,res,32,1.085
Low,2032,res,33,1.085
Low,2032,res,34,1.085
Low,2032,res,35,1.085
Low,2032,res,36,1.085
Low,2032,res,37,1.085
Low,2032,res,38,1.085
Low,2032,res,39,1.085
Low,2032,res,40,1.085
Low,2032,res,41,1.085
Low,2032,res,42,1.085
Low,2032,com,1,1.085
Low,2032,com,2,1.085
Low,2032,com,3,1.085
Low,2032,com,4,1.085
Low,2032,com,5,1.085
Low,2032,com,6,1.085
Low,2032,com,7,1.085
Low,2032,com,8,1.085
Low,2032,com,9,1.085
Low,2032,com,10,1.085
Low,2032,com,11,1.085
Low,2032,com,12,1.085
Low,2032,com,13,1.085
Low,2032,com,14,1.085
Low,2032,com,15,1.085
Low,2032,com,16,1.085
Low,2032,com,17,1.085
Low,2032,com,18,1.085
Low,2032,com,19,1.085
Low,2032,com,20,1.085
Low,2032,com,21,1.085
Low,2032,com,22,1.085
Low,2032,com,23,1.085
Low,2032,com,24,1.085
Low,2032,com,25,1.085
Low,2032,com,26,1.085
Low,2032,com,27,1.085
Low,2032,com,28,1.085
Low,2032,com,29,1.085
Low,2032,com,30,1.085
Low,2032,com,31,1.085
Low,2032,com,32,1.085
Low,2032,com,33,1.085
Low,2032,com,34,1.085
Low,2032,com,35,1.085
Low,2032,com,36,1.085
Low,2032,com,37,1.085
Low,2032,com,38,1.085
Low,2032,com,39,1.085
Low,2032,com,40,1.085
Low,2032,com,41,1.085
Low,2032,com,42,1.085
Low,2032,ind,1,1.085
Low,2032,ind,2,1.085
Low,2032,ind,3,1.085
Low,2032,ind,4,1.085
Low,2032,ind,5,1.085
Low,2032,ind,6,1.085
Low,2032,ind,7,1.085
Low,2032,ind,8,1.085
Low,2032,ind,9,1.085
Low,2032,ind,10,1.085
Low,2032,ind,11,1.085
Low,2032,ind,12,1.085
Low,2032,ind,13,1.085
Low,2032,ind,14,1.085
Low,2032,ind,15,1.085
Low,2032,ind,16,1.085
Low,2032,ind,17,1.085
Low,2032,ind,18,1.085
Low,2032,ind,19,1.085
Low,2032,ind,20,1.085
Low,2032,ind,21,1.085
Low,2032,ind,22,1.085
Low,2032,ind,23,1.085
Low,2032,ind,24,1.085
Low,2032,ind,25,1.085
Low,2032,ind,26,1.085
Low,2032,ind,27,1.085
Low,2032,ind,28,1.085
Low,2032,ind,29,1.085
Low,2032,ind,30,1.085
Low,2032,ind,31,1.085
Low,2032,ind,32,1.085
Low,2032,ind,33,1.085
Low,2032,ind,34,1.085
Low,2032,ind,35,1.085
Low,2032,ind,36,1.085
Low,2032,ind,37,1.085
Low,2032,ind,38,1.085
Low,2032,ind,39,1.085
Low,2032,ind,40,1.085
Low,2032,ind,41,1.085
Low,2032,ind,42,1.085
Low,2033,res,1,1.09
Low,2033,res,2,1.09
Low,2033,res,3,1.09
Low,2033,res,4,1.09
Low,2033,res,5,1.09
Low,2033,res,6,1.09
Low,2033,res,7,1.09
Low,2033,res,8,1.09
Low,2033,res,9,1.09
Low,2033,res,10,1.09
Low,2033,res,11,1.09
Low,2033,res,12,1.09
Low,2033,res,13,1.09
Low,2033,res,14,1.09
Low,2033,res,15,1.09
Low,2033,res,16,1.09
Low,2033,res,17,1.09
Low,2033,res,18,1.09
Low,2033,res,19,1.09
Low,2033,res,20,1.09
Low,2033,res,21,1.09
Low,2033,res,22,1.09
Low,2033,res,23,1.09
Low,2033,res,24,1.09
Low,2033,res,25,1.09
Low,2033,res,26,1.09
Low,2033,res,27,1.09
Low,2033,res,28,1.09
Low,2033,res,29,1.09
Low,2033,res,30,1.09
Low,2033,res,31,1.09
Low,2033,res,32,1.09
Low,2033,res,33,1.09
Low,2033,res,34,1.09
Low,2033,res,35,1.09
Low,2033,res,36,1.09
Low,2033,res,37,1.09
Low,2033,res,38,1.09
Low,2033,res,39,1.09
Low,2033,res,40,1.09
Low,2033,res,41,1.09
Low,2033,res,42,1.09
Low,2033,com,1,1.09
Low,2033,com,2,1.09
Low,2033,com,3,1.09
Low,2033,com,4,1.09
Low,2033,com,5,1.09
Low,2033,com,6,1.09
Low,2033,com,7,1.09
Low,2033,com,8,1.09
Low,2033,com,9,1.09
Low,2033,com,10,1.09
Low,2033,com,11,1.09
Low,2033,com,12,1.09
Low,2033,com,13,1.09
Low,2033,com,14,1.09
Low,2033,com,15,1.09
Low,2033,com,16,1.09
Low,2033,com,17,1.09
Low,2033,com,18,1.09
Low,2033,com,19,1.09
Low,2033,com,20,1.09
Low,2033,com,21,1.09
Low,2033,com,22,1.09
Low,2033,com,23,1.09
Low,2033,com,24,1.09
Low,2033,com,25,1.09
Low,2033,com,26,1.09
Low,2033,com,27,1.09
Low,2033,com,28,1.09
Low,2033,com,29,1.09
Low,2033,com,30,1.09
Low,2033,com,31,1.09
Low,2033,com,32,1.09
Low,2033,com,33,1.09
Low,2033,com,34,1.09
Low,2033,com,35,1.09
Low,2033,com,36,1.09
Low,2033,com,37,1.09
Low,2033,com,38,1.09
Low,2033,com,39,1.09
Low,2033,com,40,1.09
Low,2033,com,41,1.09
Low,2033,com,42,1.09
Low,2033,ind,1,1.09
Low,2033,ind,2,1.09
Low,2033,ind,3,1.09
Low,2033,ind,4,1.09
Low,2033,ind,5,1.09
Low,2033,ind,6,1.09
Low,2033,ind,7,1.09
Low,2033,ind,8,1.09
Low,2033,ind,9,1.09
Low,2033,ind,10,1.09
Low,2033,ind,11,1.09
Low,2033,ind,12,1.09
Low,2033,ind,13,1.09
Low,2033,ind,14,1.09
Low,2033,ind,15,1.09
Low,2033,ind,16,1.09
Low,2033,ind,17,1.09
Low,2033,ind,18,1.09
Low,2033,ind,19,1.09
Low,2033,ind,20,1.09
Low,2033,ind,21,1.09
Low,2033,ind,22,1.09
Low,2033,ind,23,1.09
Low,2033,ind,24,1.09
Low,2033,ind,25,1.09
Low,2033,ind,26,1.09
Low,2033,ind,27,1.09
Low,2033,ind,28,1.09
Low,2033,ind,29,1.09
Low,2033,ind,30,1.09
Low,2033,ind,31,1.09
Low,2033,ind,32,1.09
Low,2033,ind,33,1.09
Low,2033,ind,34,1.09
Low,2033,ind,35,1.09
Low,2033,ind,36,1.09
Low,2033,ind,37,1.09
Low,2033,ind,38,1.09
Low,2033,ind,39,1.09
Low,2033,ind,40,1.09
Low,2033,ind,41,1.09
Low,2033,ind,42,1.09
Low,2034,res,1,1.095
Low,2034,res,2,1.095
Low,2034,res,3,1.095
Low,2034,res,4,1.095
Low,2034,res,5,1.095
Low,2034,res,6,1.095
Low,2034,res,7,1.095
Low,2034,res,8,1.095
Low,2034,res,9,1.095
Low,2034,res,10,1.095
Low,2034,res,11,1.095
Low,2034,res,12,1.095
Low,2034,res,13,1.095
Low,2034,res,14,1.095
Low,2034,res,15,1.095
Low,2034,res,16,1.095
Low,2034,res,17,1.095
Low,2034,res,18,1.095
Low,2034,res,19,1.095
Low,2034,res,20,1.095
Low,2034,res,21,1.095
Low,2034,res,22,1.095
Low,2034,res,23,1.095
Low,2034,res,24,1.095
Low,2034,res,25,1.095
Low,2034,res,26,1.095
Low,2034,res,27,1.095
Low,2034,res,28,1.095
Low,2034,res,29,1.095
Low,2034,res,30,1.095
Low,2034,res,31,1.095
Low,2034,res,32,1.095
Low,2034,res,33,1.095
Low,2034,res,34,1.095
Low,2034,res,35,1.095
Low,2034,res,36,1.095
Low,2034,res,37,1.095
Low,2034,res,38,1.095
Low,2034,res,39,1.095
Low,2034,res,40,1.095
Low,2034,res,41,1.095
Low,2034,res,42,1.095
Low,2034,com,1,1.095
Low,2034,com,2,1.095
Low,2034,com,3,1.095
Low,2034,com,4,1.095
Low,2034,com,5,1.095
Low,2034,com,6,1.095
Low,2034,com,7,1.095
Low,2034,com,8,1.095
Low,2034,com,9,1.095
Low,2034,com,10,1.095
Low,2034,com,11,1.095
Low,2034,com,12,1.095
Low,2034,com,13,1.095
Low,2034,com,14,1.095
Low,2034,com,15,1.095
Low,2034,com,16,1.095
Low,2034,com,17,1.095
Low,2034,com,18,1.095
Low,2034,com,19,1.095
Low,2034,com,20,1.095
Low,2034,com,21,1.095
Low,2034,com,22,1.095
Low,2034,com,23,1.095
Low,2034,com,24,1.095
Low,2034,com,25,1.095
Low,2034,com,26,1.095
Low,2034,com,27,1.095
Low,2034,com,28,1.095
Low,2034,com,29,1.095
Low,2034,com,30,1.095
Low,2034,com,31,1.095
Low,2034,com,32,1.095
Low,2034,com,33,1.095
Low,2034,com,34,1.095
Low,2034,com,35,1.095
Low,2034,com,36,1.095
Low,2034,com,37,1.095
Low,2034,com,38,1.095
Low,2034,com,39,1.095
Low,2034,com,40,1.095
Low,2034,com,41,1.095
Low,2034,com,42,1.095
Low,2034,ind,1,1.095
Low,2034,ind,2,1.095
Low,2034,ind,3,1.095
Low,2034,ind,4,1.095
Low,2034,ind,5,1.095
Low,2034,ind,6,1.095
Low,2034,ind,7,1.095
Low,2034,ind,8,1.095
Low,2034,ind,9,1.095
Low,2034,ind,10,1.095
Low,2034,ind,11,1.095
Low,2034,ind,12,1.095
Low,2034,ind,13,1.095
Low,2034,ind,14,1.095
Low,2034,ind,15,1.095
Low,2034,ind,16,1.095
Low,2034,ind,17,1.095
Low,2034,ind,18,1.095
Low,2034,ind,19,1.095
Low,2034,ind,20,1.095
Low,2034,ind,21,1.095
Low,2034,ind,22,1.095
Low,2034,ind,23,1.095
Low,2034,ind,24,1.095
Low,2034,ind,25,1.095
Low,2034,ind,26,1.095
Low,2034,ind,27,1.095
Low,2034,ind,28,1.095
Low,2034,ind,29,1.095
Low,2034,ind,30,1.095
Low,2034,ind,31,1.095
Low,2034,ind,32,1.095
Low,2034,ind,33,1.095
Low,2034,ind,34,1.095
Low,2034,ind,35,1.095
Low,2034,ind,36,1.095
Low,2034,ind,37,1.095
Low,2034,ind,38,1.095
Low,2034,ind,39,1.095
Low,2034,ind,40,1.095
Low,2034,ind,41,1.095
Low,2034,ind,42,1.095
Low,2035,res,1,1.1
Low,2035,res,2,1.1
Low,2035,res,3,1.1
Low,2035,res,4,1.1
Low,2035,res,5,1.1
Low,2035,res,6,1.1
Low,2035,res,7,1.1
Low,2035,res,8,1.1
Low,2035,res,9,1.1
Low,2035,res,10,1.1
Low,2035,res,11,1.1
Low,2035,res,12,1.1
Low,2035,res,13,1.1
Low,2035,res,14,1.1
Low,2035,res,15,1.1
Low,2035,res,16,1.1
Low,2035,res,17,1.1
Low,2035,res,18,1.1
Low,2035,res,19,1.1
Low,2035,res,20,1.1
Low,2035,res,21,1.1
Low,2035,res,22,1.1
Low,2035,res,23,1.1
Low,2035,res,24,1.1
Low,2035,res,25,1.1
Low,2035,res,26,1.1
Low,2035,res,27,1.1
Low,2035,res,28,1.1
Low,2035,res,29,1.1
Low,2035,res,30,1.1
Low,2035,res,31,1.1
Low,2035,res,32,1.1
Low,2035,res,33,1.1
Low,2035,res,34,1.1
Low,2035,res,35,1.1
Low,2035,res,36,1.1
Low,2035,res,37,1.1
Low,2035,res,38,1.1
Low,2035,res,39,1.1
Low,2035,res,40,1.1
Low,2035,res,41,1.1
Low,2035,res,42,1.1
Low,2035,com,1,1.1
Low,2035,com,2,1.1
Low,2035,com,3,1.1
Low,2035,com,4,1.1
Low,2035,com,5,1.1
Low,2035,com,6,1.1
Low,2035,com,7,1.1
Low,2035,com,8,1.1
Low,2035,com,9,1.1
Low,2035,com,10,1.1
Low,2035,com,11,1.1
Low,2035,com,12,1.1
Low,2035,com,13,1.1
Low,2035,com,14,1.1
Low,2035,com,15,1.1
Low,2035,com,16,1.1
Low,2035,com,17,1.1
Low,2035,com,18,1.1
Low,2035,com,19,1.1
Low,2035,com,20,1.1
Low,2035,com,21,1.1
Low,2035,com,22,1.1
Low,2035,com,23,1.1
Low,2035,com,24,1.1
Low,2035,com,25,1.1
Low,2035,com,26,1.1
Low,2035,com,27,1.1
Low,2035,com,28,1.1
Low,2035,com,29,1.1
Low,2035,com,30,1.1
Low,2035,com,31,1.1
Low,2035,com,32,1.1
Low,2035,com,33,1.1
Low,2035,com,34,1.1
Low,2035,com,35,1.1
Low,2035,com,36,1.1
Low,2035,com,37,1.1
Low,2035,com,38,1.1
Low,2035,com,39,1.1
Low,2035,com,40,1.1
Low,2035,com,41,1.1
Low,2035,com,42,1.1
Low,2035,ind,1,1.1
Low,2035,ind,2,1.1
Low,2035,ind,3,1.1
Low,2035,ind,4,1.1
Low,2035,ind,5,1.1
Low,2035,ind,6,1.1
Low,2035,ind,7,1.1
Low,2035,ind,8,1.1
Low,2035,ind,9,1.1
Low,2035,ind,10,1.1
Low,2035,ind,11,1.1
Low,2035,ind,12,1.1
Low,2035,ind,13,1.1
Low,2035,ind,14,1.1
Low,2035,ind,15,1.1
Low,2035,ind,16,1.1
Low,2035,ind,17,1.1
Low,2035,ind,18,1.1
Low,2035,ind,19,1.1
Low,2035,ind,20,1.1
Low,2035,ind,21,1.1
Low,2035,ind,22,1.1
Low,2035,ind,23,1.1
Low,2035,ind,24,1.1
Low,2035,ind,25,1.1
Low,2035,ind,26,1.1
Low,2035,ind,27,1.1
Low,2035,ind,28,1.1
Low,2035,ind,29,1.1
Low,2035,ind,30,1.1
Low,2035,ind,31,1.1
Low,2035,ind,32,1.1
Low,2035,ind,33,1.1
Low,2035,ind,34,1.1
Low,2035,ind,35,1.1
Low,2035,ind,36,1.1
Low,2035,ind,37,1.1
Low,2035,ind,38,1.1
Low,2035,ind,39,1.1
Low,2035,ind,40,1.1
Low,2035,ind,41,1.1
Low,2035,ind,42,1.1
Low,2036,res,1,1.105
Low,2036,res,2,1.105
Low,2036,res,3,1.105
Low,2036,res,4,1.105
Low,2036,res,5,1.105
Low,2036,res,6,1.105
Low,2036,res,7,1.105
Low,2036,res,8,1.105
Low,2036,res,9,1.105
Low,2036,res,10,1.105
Low,2036,res,11,1.105
Low,2036,res,12,1.105
Low,2036,res,13,1.105
Low,2036,res,14,1.105
Low,2036,res,15,1.105
Low,2036,res,16,1.105
Low,2036,res,17,1.105
Low,2036,res,18,1.105
Low,2036,res,19,1.105
Low,2036,res,20,1.105
Low,2036,res,21,1.105
Low,2036,res,22,1.105
Low,2036,res,23,1.105
Low,2036,res,24,1.105
Low,2036,res,25,1.105
Low,2036,res,26,1.105
Low,2036,res,27,1.105
Low,2036,res,28,1.105
Low,2036,res,29,1.105
Low,2036,res,30,1.105
Low,2036,res,31,1.105
Low,2036,res,32,1.105
Low,2036,res,33,1.105
Low,2036,res,34,1.105
Low,2036,res,35,1.105
Low,2036,res,36,1.105
Low,2036,res,37,1.105
Low,2036,res,38,1.105
Low,2036,res,39,1.105
Low,2036,res,40,1.105
Low,2036,res,41,1.105
Low,2036,res,42,1.105
Low,2036,com,1,1.105
Low,2036,com,2,1.105
Low,2036,com,3,1.105
Low,2036,com,4,1.105
Low,2036,com,5,1.105
Low,2036,com,6,1.105
Low,2036,com,7,1.105
Low,2036,com,8,1.105
Low,2036,com,9,1.105
Low,2036,com,10,1.105
Low,2036,com,11,1.105
Low,2036,com,12,1.105
Low,2036,com,13,1.105
Low,2036,com,14,1.105
Low,2036,com,15,1.105
Low,2036,com,16,1.105
Low,2036,com,17,1.105
Low,2036,com,18,1.105
Low,2036,com,19,1.105
Low,2036,com,20,1.105
Low,2036,com,21,1.105
Low,2036,com,22,1.105
Low,2036,com,23,1.105
Low,2036,com,24,1.105
Low,2036,com,25,1.105
Low,2036,com,26,1.105
Low,2036,com,27,1.105
Low,2036,com,28,1.105
Low,2036,com,29,1.105
Low,2036,com,30,1.105
Low,2036,com,31,1.105
Low,2036,com,32,1.105
Low,2036,com,33,1.105
Low,2036,com,34,1.105
Low,2036,com,35,1.105
Low,2036,com,36,1.105
Low,2036,com,37,1.105
Low,2036,com,38,1.105
Low,2036,com,39,1.105
Low,2036,com,40,1.105
Low,2036,com,41,1.105
Low,2036,com,42,1.105
Low,2036,ind,1,1.105
Low,2036,ind,2,1.105
Low,2036,ind,3,1.105
Low,2036,ind,4,1.105
Low,2036,ind,5,1.105
Low,2036,ind,6,1.105
Low,2036,ind,7,1.105
Low,2036,ind,8,1.105
Low,2036,ind,9,1.105
Low,2036,ind,10,1.105
Low,2036,ind,11,1.105
Low,2036,ind,12,1.105
Low,2036,ind,13,1.105
Low,2036,ind,14,1.105
Low,2036,ind,15,1.105
Low,2036,ind,16,1.105
Low,2036,ind,17,1.105
Low,2036,ind,18,1.105
Low,2036,ind,19,1.105
Low,2036,ind,20,1.105
Low,2036,ind,21,1.105
Low,2036,ind,22,1.105
Low,2036,ind,23,1.105
Low,2036,ind,24,1.105
Low,2036,ind,25,1.105
Low,2036,ind,26,1.105
Low,2036,ind,27,1.105
Low,2036,ind,28,1.105
Low,2036,ind,29,1.105
Low,2036,ind,30,1.105
Low,2036,ind,31,1.105
Low,2036,ind,32,1.105
Low,2036,ind,33,1.105
Low,2036,ind,34,1.105
Low,2036,ind,35,1.105
Low,2036,ind,36,1.105
Low,2036,ind,37,1.105
Low,2036,ind,38,1.105
Low,2036,ind,39,1.105
Low,2036,ind,40,1.105
Low,2036,ind,41,1.105
Low,2036,ind,42,1.105
