metric,metric_value,max_market_share,source,business_model,sector_abbr
net_present_value,3020,0.272727273,NREL,host_owned,com
net_present_value,3020,0.272727273,NREL,host_owned,ind
net_present_value,3040,0.272727273,NREL,host_owned,com
net_present_value,3040,0.272727273,NREL,host_owned,ind
net_present_value,3060,0.272727273,NREL,host_owned,com
net_present_value,3060,0.272727273,NREL,host_owned,ind
net_present_value,3080,0.272727273,NREL,host_owned,com
net_present_value,3080,0.272727273,NREL,host_owned,ind
net_present_value,3100,0.272727273,NREL,host_owned,com
net_present_value,3100,0.272727273,NREL,host_owned,ind
net_present_value,3120,0.272727273,NREL,host_owned,com
net_present_value,3120,0.272727273,NREL,host_owned,ind
net_present_value,3140,0.272727273,NREL,host_owned,com
net_present_value,3140,0.272727273,NREL,host_owned,ind
net_present_value,3160,0.272727273,NREL,host_owned,com
net_present_value,3160,0.272727273,NREL,host_owned,ind
net_present_value,3180,0.272727273,NREL,host_owned,com
net_present_value,3180,0.272727273,NREL,host_owned,ind
net_present_value,3200,0.272727273,NREL,host_owned,com
net_present_value,3200,0.272727273,NREL,host_owned,ind
net_present_value,3220,0.272727273,NREL,host_owned,com
net_present_value,3220,0.272727273,NREL,host_owned,ind
net_present_value,3240,0.272727273,NREL,host_owned,com
net_present_value,3240,0.272727273,NREL,host_owned,ind
net_present_value,3260,0.272727273,NREL,host_owned,com
net_present_value,3260,0.272727273,NREL,host_owned,ind
net_present_value,3280,0.272727273,NREL,host_owned,com
net_present_value,3280,0.272727273,NREL,host_owned,ind
net_present_value,3300,0.272727273,NREL,host_owned,com
net_present_value,3300,0.272727273,NREL,host_owned,ind
net_present_value,3320,0.272727273,NREL,host_owned,com
net_present_value,3320,0.272727273,NREL,host_owned,ind
net_present_value,3340,0.272727273,NREL,host_owned,com
net_present_value,3340,0.272727273,NREL,host_owned,ind
net_present_value,3360,0.272727273,NREL,host_owned,com
net_present_value,3360,0.272727273,NREL,host_owned,ind
net_present_value,3380,0.272727273,NREL,host_owned,com
net_present_value,3380,0.272727273,NREL,host_owned,ind
net_present_value,3400,0.272727273,NREL,host_owned,com
net_present_value,3400,0.272727273,NREL,host_owned,ind
net_present_value,3420,0.272727273,NREL,host_owned,com
net_present_value,3420,0.272727273,NREL,host_owned,ind
net_present_value,3440,0.272727273,NREL,host_owned,com
net_present_value,3440,0.272727273,NREL,host_owned,ind
net_present_value,3460,0.272727273,NREL,host_owned,com
net_present_value,3460,0.272727273,NREL,host_owned,ind
net_present_value,3480,0.272727273,NREL,host_owned,com
net_present_value,3480,0.272727273,NREL,host_owned,ind
net_present_value,3500,0.272727273,NREL,host_owned,com
net_present_value,3500,0.272727273,NREL,host_owned,ind
net_present_value,3520,0.272727273,NREL,host_owned,com
net_present_value,3520,0.272727273,NREL,host_owned,ind
net_present_value,3540,0.272727273,NREL,host_owned,com
net_present_value,3540,0.272727273,NREL,host_owned,ind
net_present_value,3560,0.272727273,NREL,host_owned,com
net_present_value,3560,0.272727273,NREL,host_owned,ind
net_present_value,3580,0.272727273,NREL,host_owned,com
net_present_value,3580,0.272727273,NREL,host_owned,ind
net_present_value,3600,0.272727273,NREL,host_owned,com
net_present_value,3600,0.272727273,NREL,host_owned,ind
net_present_value,3620,0.272727273,NREL,host_owned,com
net_present_value,3620,0.272727273,NREL,host_owned,ind
net_present_value,3640,0.272727273,NREL,host_owned,com
net_present_value,3640,0.272727273,NREL,host_owned,ind
net_present_value,3660,0.272727273,NREL,host_owned,com
net_present_value,3660,0.272727273,NREL,host_owned,ind
net_present_value,3680,0.272727273,NREL,host_owned,com
net_present_value,3680,0.272727273,NREL,host_owned,ind
net_present_value,3700,0.272727273,NREL,host_owned,com
net_present_value,3700,0.272727273,NREL,host_owned,ind
net_present_value,3720,0.272727273,NREL,host_owned,com
net_present_value,3720,0.272727273,NREL,host_owned,ind
net_present_value,3740,0.272727273,NREL,host_owned,com
net_present_value,3740,0.272727273,NREL,host_owned,ind
net_present_value,3760,0.272727273,NREL,host_owned,com
net_present_value,3760,0.272727273,NREL,host_owned,ind
net_present_value,3780,0.272727273,NREL,host_owned,com
net_present_value,3780,0.272727273,NREL,host_owned,ind
net_present_value,3800,0.272727273,NREL,host_owned,com
net_present_value,3800,0.272727273,NREL,host_owned,ind
net_present_value,3820,0.272727273,NREL,host_owned,com
net_present_value,3820,0.272727273,NREL,host_owned,ind
net_present_value,3840,0.272727273,NREL,host_owned,com
net_present_value,3840,0.272727273,NREL,host_owned,ind
net_present_value,3860,0.272727273,NREL,host_owned,com
net_present_value,3860,0.272727273,NREL,host_owned,ind
net_present_value,3880,0.272727273,NREL,host_owned,com
net_present_value,3880,0.272727273,NREL,host_owned,ind
net_present_value,3900,0.272727273,NREL,host_owned,com
net_present_value,3900,0.272727273,NREL,host_owned,ind
net_present_value,3920,0.272727273,NREL,host_owned,com
net_present_value,3920,0.272727273,NREL,host_owned,ind
net_present_value,3940,0.272727273,NREL,host_owned,com
net_present_value,3940,0.272727273,NREL,host_owned,ind
net_present_value,3960,0.272727273,NREL,host_owned,com
net_present_value,3960,0.272727273,NREL,host_owned,ind
net_present_value,3980,0.272727273,NREL,host_owned,com
net_present_value,3980,0.272727273,NREL,host_owned,ind
net_present_value,4000,0.272727273,NREL,host_owned,com
net_present_value,4000,0.272727273,NREL,host_owned,ind
net_present_value,4020,0.276363636,NREL,host_owned,com
net_present_value,4020,0.276363636,NREL,host_owned,ind
net_present_value,4040,0.28,NREL,host_owned,com
net_present_value,4040,0.28,NREL,host_owned,ind
net_present_value,4060,0.283636364,NREL,host_owned,com
net_present_value,4060,0.283636364,NREL,host_owned,ind
net_present_value,4080,0.287272727,NREL,host_owned,com
net_present_value,4080,0.287272727,NREL,host_owned,ind
net_present_value,4100,0.290909091,NREL,host_owned,com
net_present_value,4100,0.290909091,NREL,host_owned,ind
net_present_value,4120,0.294545455,NREL,host_owned,com
net_present_value,4120,0.294545455,NREL,host_owned,ind
net_present_value,4140,0.298181818,NREL,host_owned,com
net_present_value,4140,0.298181818,NREL,host_owned,ind
net_present_value,4160,0.301818182,NREL,host_owned,com
net_present_value,4160,0.301818182,NREL,host_owned,ind
net_present_value,4180,0.305454545,NREL,host_owned,com
net_present_value,4180,0.305454545,NREL,host_owned,ind
net_present_value,4200,0.309090909,NREL,host_owned,com
net_present_value,4200,0.309090909,NREL,host_owned,ind
net_present_value,4220,0.312727273,NREL,host_owned,com
net_present_value,4220,0.312727273,NREL,host_owned,ind
net_present_value,4240,0.316363636,NREL,host_owned,com
net_present_value,4240,0.316363636,NREL,host_owned,ind
net_present_value,4260,0.32,NREL,host_owned,com
net_present_value,4260,0.32,NREL,host_owned,ind
net_present_value,4280,0.323636364,NREL,host_owned,com
net_present_value,4280,0.323636364,NREL,host_owned,ind
net_present_value,4300,0.327272727,NREL,host_owned,com
net_present_value,4300,0.327272727,NREL,host_owned,ind
net_present_value,4320,0.330909091,NREL,host_owned,com
net_present_value,4320,0.330909091,NREL,host_owned,ind
net_present_value,4340,0.334545455,NREL,host_owned,com
net_present_value,4340,0.334545455,NREL,host_owned,ind
net_present_value,4360,0.338181818,NREL,host_owned,com
net_present_value,4360,0.338181818,NREL,host_owned,ind
net_present_value,4380,0.341818182,NREL,host_owned,com
net_present_value,4380,0.341818182,NREL,host_owned,ind
net_present_value,4400,0.345454545,NREL,host_owned,com
net_present_value,4400,0.345454545,NREL,host_owned,ind
net_present_value,4420,0.349090909,NREL,host_owned,com
net_present_value,4420,0.349090909,NREL,host_owned,ind
net_present_value,4440,0.352727273,NREL,host_owned,com
net_present_value,4440,0.352727273,NREL,host_owned,ind
net_present_value,4460,0.356363636,NREL,host_owned,com
net_present_value,4460,0.356363636,NREL,host_owned,ind
net_present_value,4480,0.36,NREL,host_owned,com
net_present_value,4480,0.36,NREL,host_owned,ind
net_present_value,4500,0.363636364,NREL,host_owned,com
net_present_value,4500,0.363636364,NREL,host_owned,ind
net_present_value,4520,0.367272727,NREL,host_owned,com
net_present_value,4520,0.367272727,NREL,host_owned,ind
net_present_value,4540,0.370909091,NREL,host_owned,com
net_present_value,4540,0.370909091,NREL,host_owned,ind
net_present_value,4560,0.374545455,NREL,host_owned,com
net_present_value,4560,0.374545455,NREL,host_owned,ind
net_present_value,4580,0.378181818,NREL,host_owned,com
net_present_value,4580,0.378181818,NREL,host_owned,ind
net_present_value,4600,0.381818182,NREL,host_owned,com
net_present_value,4600,0.381818182,NREL,host_owned,ind
net_present_value,4620,0.385454545,NREL,host_owned,com
net_present_value,4620,0.385454545,NREL,host_owned,ind
net_present_value,4640,0.389090909,NREL,host_owned,com
net_present_value,4640,0.389090909,NREL,host_owned,ind
net_present_value,4660,0.392727273,NREL,host_owned,com
net_present_value,4660,0.392727273,NREL,host_owned,ind
net_present_value,4680,0.396363636,NREL,host_owned,com
net_present_value,4680,0.396363636,NREL,host_owned,ind
net_present_value,4700,0.4,NREL,host_owned,com
net_present_value,4700,0.4,NREL,host_owned,ind
net_present_value,4720,0.403636364,NREL,host_owned,com
net_present_value,4720,0.403636364,NREL,host_owned,ind
net_present_value,4740,0.407272727,NREL,host_owned,com
net_present_value,4740,0.407272727,NREL,host_owned,ind
net_present_value,4760,0.410909091,NREL,host_owned,com
net_present_value,4760,0.410909091,NREL,host_owned,ind
net_present_value,4780,0.414545455,NREL,host_owned,com
net_present_value,4780,0.414545455,NREL,host_owned,ind
net_present_value,4800,0.418181818,NREL,host_owned,com
net_present_value,4800,0.418181818,NREL,host_owned,ind
net_present_value,4820,0.421818182,NREL,host_owned,com
net_present_value,4820,0.421818182,NREL,host_owned,ind
net_present_value,4840,0.425454545,NREL,host_owned,com
net_present_value,4840,0.425454545,NREL,host_owned,ind
net_present_value,4860,0.429090909,NREL,host_owned,com
net_present_value,4860,0.429090909,NREL,host_owned,ind
net_present_value,4880,0.432727273,NREL,host_owned,com
net_present_value,4880,0.432727273,NREL,host_owned,ind
net_present_value,4900,0.436363636,NREL,host_owned,com
net_present_value,4900,0.436363636,NREL,host_owned,ind
net_present_value,4920,0.44,NREL,host_owned,com
net_present_value,4920,0.44,NREL,host_owned,ind
net_present_value,4940,0.443636364,NREL,host_owned,com
net_present_value,4940,0.443636364,NREL,host_owned,ind
net_present_value,4960,0.447272727,NREL,host_owned,com
net_present_value,4960,0.447272727,NREL,host_owned,ind
net_present_value,4980,0.450909091,NREL,host_owned,com
net_present_value,4980,0.450909091,NREL,host_owned,ind
net_present_value,5000,0.454545455,NREL,host_owned,com
net_present_value,5000,0.454545455,NREL,host_owned,ind
net_present_value,5020,0.455216783,NREL,host_owned,com
net_present_value,5020,0.455216783,NREL,host_owned,ind
net_present_value,5040,0.455888112,NREL,host_owned,com
net_present_value,5040,0.455888112,NREL,host_owned,ind
net_present_value,5060,0.456559441,NREL,host_owned,com
net_present_value,5060,0.456559441,NREL,host_owned,ind
net_present_value,5080,0.457230769,NREL,host_owned,com
net_present_value,5080,0.457230769,NREL,host_owned,ind
net_present_value,5100,0.457902098,NREL,host_owned,com
net_present_value,5100,0.457902098,NREL,host_owned,ind
net_present_value,5120,0.458573427,NREL,host_owned,com
net_present_value,5120,0.458573427,NREL,host_owned,ind
net_present_value,5140,0.459244755,NREL,host_owned,com
net_present_value,5140,0.459244755,NREL,host_owned,ind
net_present_value,5160,0.459916084,NREL,host_owned,com
net_present_value,5160,0.459916084,NREL,host_owned,ind
net_present_value,5180,0.460587413,NREL,host_owned,com
net_present_value,5180,0.460587413,NREL,host_owned,ind
net_present_value,5200,0.461258741,NREL,host_owned,com
net_present_value,5200,0.461258741,NREL,host_owned,ind
net_present_value,5220,0.46193007,NREL,host_owned,com
net_present_value,5220,0.46193007,NREL,host_owned,ind
net_present_value,5240,0.462601399,NREL,host_owned,com
net_present_value,5240,0.462601399,NREL,host_owned,ind
net_present_value,5260,0.463272727,NREL,host_owned,com
net_present_value,5260,0.463272727,NREL,host_owned,ind
net_present_value,5280,0.463944056,NREL,host_owned,com
net_present_value,5280,0.463944056,NREL,host_owned,ind
net_present_value,5300,0.464615385,NREL,host_owned,com
net_present_value,5300,0.464615385,NREL,host_owned,ind
net_present_value,5320,0.465286713,NREL,host_owned,com
net_present_value,5320,0.465286713,NREL,host_owned,ind
net_present_value,5340,0.465958042,NREL,host_owned,com
net_present_value,5340,0.465958042,NREL,host_owned,ind
net_present_value,5360,0.466629371,NREL,host_owned,com
net_present_value,5360,0.466629371,NREL,host_owned,ind
net_present_value,5380,0.467300699,NREL,host_owned,com
net_present_value,5380,0.467300699,NREL,host_owned,ind
net_present_value,5400,0.467972028,NREL,host_owned,com
net_present_value,5400,0.467972028,NREL,host_owned,ind
net_present_value,5420,0.468643357,NREL,host_owned,com
net_present_value,5420,0.468643357,NREL,host_owned,ind
net_present_value,5440,0.469314685,NREL,host_owned,com
net_present_value,5440,0.469314685,NREL,host_owned,ind
net_present_value,5460,0.469986014,NREL,host_owned,com
net_present_value,5460,0.469986014,NREL,host_owned,ind
net_present_value,5480,0.470657343,NREL,host_owned,com
net_present_value,5480,0.470657343,NREL,host_owned,ind
net_present_value,5500,0.471328671,NREL,host_owned,com
net_present_value,5500,0.471328671,NREL,host_owned,ind
net_present_value,5520,0.472,NREL,host_owned,com
net_present_value,5520,0.472,NREL,host_owned,ind
net_present_value,5540,0.472671329,NREL,host_owned,com
net_present_value,5540,0.472671329,NREL,host_owned,ind
net_present_value,5560,0.473342657,NREL,host_owned,com
net_present_value,5560,0.473342657,NREL,host_owned,ind
net_present_value,5580,0.474013986,NREL,host_owned,com
net_present_value,5580,0.474013986,NREL,host_owned,ind
net_present_value,5600,0.474685315,NREL,host_owned,com
net_present_value,5600,0.474685315,NREL,host_owned,ind
net_present_value,5620,0.475356643,NREL,host_owned,com
net_present_value,5620,0.475356643,NREL,host_owned,ind
net_present_value,5640,0.476027972,NREL,host_owned,com
net_present_value,5640,0.476027972,NREL,host_owned,ind
net_present_value,5660,0.476699301,NREL,host_owned,com
net_present_value,5660,0.476699301,NREL,host_owned,ind
net_present_value,5680,0.477370629,NREL,host_owned,com
net_present_value,5680,0.477370629,NREL,host_owned,ind
net_present_value,5700,0.478041958,NREL,host_owned,com
net_present_value,5700,0.478041958,NREL,host_owned,ind
net_present_value,5720,0.478713287,NREL,host_owned,com
net_present_value,5720,0.478713287,NREL,host_owned,ind
net_present_value,5740,0.479384615,NREL,host_owned,com
net_present_value,5740,0.479384615,NREL,host_owned,ind
net_present_value,5760,0.480055944,NREL,host_owned,com
net_present_value,5760,0.480055944,NREL,host_owned,ind
net_present_value,5780,0.480727273,NREL,host_owned,com
net_present_value,5780,0.480727273,NREL,host_owned,ind
net_present_value,5800,0.481398601,NREL,host_owned,com
net_present_value,5800,0.481398601,NREL,host_owned,ind
net_present_value,5820,0.48206993,NREL,host_owned,com
net_present_value,5820,0.48206993,NREL,host_owned,ind
net_present_value,5840,0.482741259,NREL,host_owned,com
net_present_value,5840,0.482741259,NREL,host_owned,ind
net_present_value,5860,0.483412587,NREL,host_owned,com
net_present_value,5860,0.483412587,NREL,host_owned,ind
net_present_value,5880,0.484083916,NREL,host_owned,com
net_present_value,5880,0.484083916,NREL,host_owned,ind
net_present_value,5900,0.484755245,NREL,host_owned,com
net_present_value,5900,0.484755245,NREL,host_owned,ind
net_present_value,5920,0.485426573,NREL,host_owned,com
net_present_value,5920,0.485426573,NREL,host_owned,ind
net_present_value,5940,0.486097902,NREL,host_owned,com
net_present_value,5940,0.486097902,NREL,host_owned,ind
net_present_value,5960,0.486769231,NREL,host_owned,com
net_present_value,5960,0.486769231,NREL,host_owned,ind
net_present_value,5980,0.487440559,NREL,host_owned,com
net_present_value,5980,0.487440559,NREL,host_owned,ind
net_present_value,6000,0.488111888,NREL,host_owned,com
net_present_value,6000,0.488111888,NREL,host_owned,ind
net_present_value,6020,0.488783217,NREL,host_owned,com
net_present_value,6020,0.488783217,NREL,host_owned,ind
net_present_value,6040,0.489454545,NREL,host_owned,com
net_present_value,6040,0.489454545,NREL,host_owned,ind
net_present_value,6060,0.490125874,NREL,host_owned,com
net_present_value,6060,0.490125874,NREL,host_owned,ind
net_present_value,6080,0.490797203,NREL,host_owned,com
net_present_value,6080,0.490797203,NREL,host_owned,ind
net_present_value,6100,0.491468531,NREL,host_owned,com
net_present_value,6100,0.491468531,NREL,host_owned,ind
net_present_value,6120,0.49213986,NREL,host_owned,com
net_present_value,6120,0.49213986,NREL,host_owned,ind
net_present_value,6140,0.492811189,NREL,host_owned,com
net_present_value,6140,0.492811189,NREL,host_owned,ind
net_present_value,6160,0.493482517,NREL,host_owned,com
net_present_value,6160,0.493482517,NREL,host_owned,ind
net_present_value,6180,0.494153846,NREL,host_owned,com
net_present_value,6180,0.494153846,NREL,host_owned,ind
net_present_value,6200,0.494825175,NREL,host_owned,com
net_present_value,6200,0.494825175,NREL,host_owned,ind
net_present_value,6220,0.495496503,NREL,host_owned,com
net_present_value,6220,0.495496503,NREL,host_owned,ind
net_present_value,6240,0.496167832,NREL,host_owned,com
net_present_value,6240,0.496167832,NREL,host_owned,ind
net_present_value,6260,0.496839161,NREL,host_owned,com
net_present_value,6260,0.496839161,NREL,host_owned,ind
net_present_value,6280,0.49751049,NREL,host_owned,com
net_present_value,6280,0.49751049,NREL,host_owned,ind
net_present_value,6300,0.498181818,NREL,host_owned,com
net_present_value,6300,0.498181818,NREL,host_owned,ind
net_present_value,6320,0.498853147,NREL,host_owned,com
net_present_value,6320,0.498853147,NREL,host_owned,ind
net_present_value,6340,0.499524476,NREL,host_owned,com
net_present_value,6340,0.499524476,NREL,host_owned,ind
net_present_value,6360,0.500195804,NREL,host_owned,com
net_present_value,6360,0.500195804,NREL,host_owned,ind
net_present_value,6380,0.500867133,NREL,host_owned,com
net_present_value,6380,0.500867133,NREL,host_owned,ind
net_present_value,6400,0.501538462,NREL,host_owned,com
net_present_value,6400,0.501538462,NREL,host_owned,ind
net_present_value,6420,0.50220979,NREL,host_owned,com
net_present_value,6420,0.50220979,NREL,host_owned,ind
net_present_value,6440,0.502881119,NREL,host_owned,com
net_present_value,6440,0.502881119,NREL,host_owned,ind
net_present_value,6460,0.503552448,NREL,host_owned,com
net_present_value,6460,0.503552448,NREL,host_owned,ind
net_present_value,6480,0.504223776,NREL,host_owned,com
net_present_value,6480,0.504223776,NREL,host_owned,ind
net_present_value,6500,0.504895105,NREL,host_owned,com
net_present_value,6500,0.504895105,NREL,host_owned,ind
net_present_value,6520,0.505566434,NREL,host_owned,com
net_present_value,6520,0.505566434,NREL,host_owned,ind
net_present_value,6540,0.506237762,NREL,host_owned,com
net_present_value,6540,0.506237762,NREL,host_owned,ind
net_present_value,6560,0.506909091,NREL,host_owned,com
net_present_value,6560,0.506909091,NREL,host_owned,ind
net_present_value,6580,0.50758042,NREL,host_owned,com
net_present_value,6580,0.50758042,NREL,host_owned,ind
net_present_value,6600,0.508251748,NREL,host_owned,com
net_present_value,6600,0.508251748,NREL,host_owned,ind
net_present_value,6620,0.508923077,NREL,host_owned,com
net_present_value,6620,0.508923077,NREL,host_owned,ind
net_present_value,6640,0.509594406,NREL,host_owned,com
net_present_value,6640,0.509594406,NREL,host_owned,ind
net_present_value,6660,0.510265734,NREL,host_owned,com
net_present_value,6660,0.510265734,NREL,host_owned,ind
net_present_value,6680,0.510937063,NREL,host_owned,com
net_present_value,6680,0.510937063,NREL,host_owned,ind
net_present_value,6700,0.511608392,NREL,host_owned,com
net_present_value,6700,0.511608392,NREL,host_owned,ind
net_present_value,6720,0.51227972,NREL,host_owned,com
net_present_value,6720,0.51227972,NREL,host_owned,ind
net_present_value,6740,0.512951049,NREL,host_owned,com
net_present_value,6740,0.512951049,NREL,host_owned,ind
net_present_value,6760,0.513622378,NREL,host_owned,com
net_present_value,6760,0.513622378,NREL,host_owned,ind
net_present_value,6780,0.514293706,NREL,host_owned,com
net_present_value,6780,0.514293706,NREL,host_owned,ind
net_present_value,6800,0.514965035,NREL,host_owned,com
net_present_value,6800,0.514965035,NREL,host_owned,ind
net_present_value,6820,0.515636364,NREL,host_owned,com
net_present_value,6820,0.515636364,NREL,host_owned,ind
net_present_value,6840,0.516307692,NREL,host_owned,com
net_present_value,6840,0.516307692,NREL,host_owned,ind
net_present_value,6860,0.516979021,NREL,host_owned,com
net_present_value,6860,0.516979021,NREL,host_owned,ind
net_present_value,6880,0.51765035,NREL,host_owned,com
net_present_value,6880,0.51765035,NREL,host_owned,ind
net_present_value,6900,0.518321678,NREL,host_owned,com
net_present_value,6900,0.518321678,NREL,host_owned,ind
net_present_value,6920,0.518993007,NREL,host_owned,com
net_present_value,6920,0.518993007,NREL,host_owned,ind
net_present_value,6940,0.519664336,NREL,host_owned,com
net_present_value,6940,0.519664336,NREL,host_owned,ind
net_present_value,6960,0.520335664,NREL,host_owned,com
net_present_value,6960,0.520335664,NREL,host_owned,ind
net_present_value,6980,0.521006993,NREL,host_owned,com
net_present_value,6980,0.521006993,NREL,host_owned,ind
net_present_value,7000,0.521678322,NREL,host_owned,com
net_present_value,7000,0.521678322,NREL,host_owned,ind
net_present_value,7020,0.52234965,NREL,host_owned,com
net_present_value,7020,0.52234965,NREL,host_owned,ind
net_present_value,7040,0.523020979,NREL,host_owned,com
net_present_value,7040,0.523020979,NREL,host_owned,ind
net_present_value,7060,0.523692308,NREL,host_owned,com
net_present_value,7060,0.523692308,NREL,host_owned,ind
net_present_value,7080,0.524363636,NREL,host_owned,com
net_present_value,7080,0.524363636,NREL,host_owned,ind
net_present_value,7100,0.525034965,NREL,host_owned,com
net_present_value,7100,0.525034965,NREL,host_owned,ind
net_present_value,7120,0.525706294,NREL,host_owned,com
net_present_value,7120,0.525706294,NREL,host_owned,ind
net_present_value,7140,0.526377622,NREL,host_owned,com
net_present_value,7140,0.526377622,NREL,host_owned,ind
net_present_value,7160,0.527048951,NREL,host_owned,com
net_present_value,7160,0.527048951,NREL,host_owned,ind
net_present_value,7180,0.52772028,NREL,host_owned,com
net_present_value,7180,0.52772028,NREL,host_owned,ind
net_present_value,7200,0.528391608,NREL,host_owned,com
net_present_value,7200,0.528391608,NREL,host_owned,ind
net_present_value,7220,0.529062937,NREL,host_owned,com
net_present_value,7220,0.529062937,NREL,host_owned,ind
net_present_value,7240,0.529734266,NREL,host_owned,com
net_present_value,7240,0.529734266,NREL,host_owned,ind
net_present_value,7260,0.530405594,NREL,host_owned,com
net_present_value,7260,0.530405594,NREL,host_owned,ind
net_present_value,7280,0.531076923,NREL,host_owned,com
net_present_value,7280,0.531076923,NREL,host_owned,ind
net_present_value,7300,0.531748252,NREL,host_owned,com
net_present_value,7300,0.531748252,NREL,host_owned,ind
net_present_value,7320,0.53241958,NREL,host_owned,com
net_present_value,7320,0.53241958,NREL,host_owned,ind
net_present_value,7340,0.533090909,NREL,host_owned,com
net_present_value,7340,0.533090909,NREL,host_owned,ind
net_present_value,7360,0.533762238,NREL,host_owned,com
net_present_value,7360,0.533762238,NREL,host_owned,ind
net_present_value,7380,0.534433566,NREL,host_owned,com
net_present_value,7380,0.534433566,NREL,host_owned,ind
net_present_value,7400,0.535104895,NREL,host_owned,com
net_present_value,7400,0.535104895,NREL,host_owned,ind
net_present_value,7420,0.535776224,NREL,host_owned,com
net_present_value,7420,0.535776224,NREL,host_owned,ind
net_present_value,7440,0.536447552,NREL,host_owned,com
net_present_value,7440,0.536447552,NREL,host_owned,ind
net_present_value,7460,0.537118881,NREL,host_owned,com
net_present_value,7460,0.537118881,NREL,host_owned,ind
net_present_value,7480,0.53779021,NREL,host_owned,com
net_present_value,7480,0.53779021,NREL,host_owned,ind
net_present_value,7500,0.538461538,NREL,host_owned,com
net_present_value,7500,0.538461538,NREL,host_owned,ind
net_present_value,7520,0.539076923,NREL,host_owned,com
net_present_value,7520,0.539076923,NREL,host_owned,ind
net_present_value,7540,0.539692308,NREL,host_owned,com
net_present_value,7540,0.539692308,NREL,host_owned,ind
net_present_value,7560,0.540307692,NREL,host_owned,com
net_present_value,7560,0.540307692,NREL,host_owned,ind
net_present_value,7580,0.540923077,NREL,host_owned,com
net_present_value,7580,0.540923077,NREL,host_owned,ind
net_present_value,7600,0.541538462,NREL,host_owned,com
net_present_value,7600,0.541538462,NREL,host_owned,ind
net_present_value,7620,0.542153846,NREL,host_owned,com
net_present_value,7620,0.542153846,NREL,host_owned,ind
net_present_value,7640,0.542769231,NREL,host_owned,com
net_present_value,7640,0.542769231,NREL,host_owned,ind
net_present_value,7660,0.543384615,NREL,host_owned,com
net_present_value,7660,0.543384615,NREL,host_owned,ind
net_present_value,7680,0.544,NREL,host_owned,com
net_present_value,7680,0.544,NREL,host_owned,ind
net_present_value,7700,0.544615385,NREL,host_owned,com
net_present_value,7700,0.544615385,NREL,host_owned,ind
net_present_value,7720,0.545230769,NREL,host_owned,com
net_present_value,7720,0.545230769,NREL,host_owned,ind
net_present_value,7740,0.545846154,NREL,host_owned,com
net_present_value,7740,0.545846154,NREL,host_owned,ind
net_present_value,7760,0.546461538,NREL,host_owned,com
net_present_value,7760,0.546461538,NREL,host_owned,ind
net_present_value,7780,0.547076923,NREL,host_owned,com
net_present_value,7780,0.547076923,NREL,host_owned,ind
net_present_value,7800,0.547692308,NREL,host_owned,com
net_present_value,7800,0.547692308,NREL,host_owned,ind
net_present_value,7820,0.548307692,NREL,host_owned,com
net_present_value,7820,0.548307692,NREL,host_owned,ind
net_present_value,7840,0.548923077,NREL,host_owned,com
net_present_value,7840,0.548923077,NREL,host_owned,ind
net_present_value,7860,0.549538462,NREL,host_owned,com
net_present_value,7860,0.549538462,NREL,host_owned,ind
net_present_value,7880,0.550153846,NREL,host_owned,com
net_present_value,7880,0.550153846,NREL,host_owned,ind
net_present_value,7900,0.550769231,NREL,host_owned,com
net_present_value,7900,0.550769231,NREL,host_owned,ind
net_present_value,7920,0.551384615,NREL,host_owned,com
net_present_value,7920,0.551384615,NREL,host_owned,ind
net_present_value,7940,0.552,NREL,host_owned,com
net_present_value,7940,0.552,NREL,host_owned,ind
net_present_value,7960,0.552615385,NREL,host_owned,com
net_present_value,7960,0.552615385,NREL,host_owned,ind
net_present_value,7980,0.553230769,NREL,host_owned,com
net_present_value,7980,0.553230769,NREL,host_owned,ind
net_present_value,8000,0.553846154,NREL,host_owned,com
net_present_value,8000,0.553846154,NREL,host_owned,ind
net_present_value,8020,0.554461538,NREL,host_owned,com
net_present_value,8020,0.554461538,NREL,host_owned,ind
net_present_value,8040,0.555076923,NREL,host_owned,com
net_present_value,8040,0.555076923,NREL,host_owned,ind
net_present_value,8060,0.555692308,NREL,host_owned,com
net_present_value,8060,0.555692308,NREL,host_owned,ind
net_present_value,8080,0.556307692,NREL,host_owned,com
net_present_value,8080,0.556307692,NREL,host_owned,ind
net_present_value,8100,0.556923077,NREL,host_owned,com
net_present_value,8100,0.556923077,NREL,host_owned,ind
net_present_value,8120,0.557538462,NREL,host_owned,com
net_present_value,8120,0.557538462,NREL,host_owned,ind
net_present_value,8140,0.558153846,NREL,host_owned,com
net_present_value,8140,0.558153846,NREL,host_owned,ind
net_present_value,8160,0.558769231,NREL,host_owned,com
net_present_value,8160,0.558769231,NREL,host_owned,ind
net_present_value,8180,0.559384615,NREL,host_owned,com
net_present_value,8180,0.559384615,NREL,host_owned,ind
net_present_value,8200,0.56,NREL,host_owned,com
net_present_value,8200,0.56,NREL,host_owned,ind
net_present_value,8220,0.560615385,NREL,host_owned,com
net_present_value,8220,0.560615385,NREL,host_owned,ind
net_present_value,8240,0.561230769,NREL,host_owned,com
net_present_value,8240,0.561230769,NREL,host_owned,ind
net_present_value,8260,0.561846154,NREL,host_owned,com
net_present_value,8260,0.561846154,NREL,host_owned,ind
net_present_value,8280,0.562461538,NREL,host_owned,com
net_present_value,8280,0.562461538,NREL,host_owned,ind
