source,year,sector_abbr,country_abbr,control_reg_id,escalation_factor
High,2026,com,COL,30,1.22
High,2026,com,COL,31,1.22
High,2026,com,COL,32,1.22
High,2026,com,COL,33,1.22
High,2026,com,COL,34,1.22
High,2026,com,COL,35,1.22
High,2026,com,COL,36,1.22
High,2026,com,COL,37,1.22
High,2026,com,COL,38,1.22
High,2026,com,COL,39,1.22
High,2026,com,COL,40,1.22
High,2026,com,COL,41,1.22
High,2026,com,COL,42,1.22
High,2026,ind,COL,1,1.22
High,2026,ind,COL,2,1.22
High,2026,ind,COL,3,1.22
High,2026,ind,COL,4,1.22
High,2026,ind,COL,5,1.22
High,2026,ind,COL,6,1.22
High,2026,ind,COL,7,1.22
High,2026,ind,COL,8,1.22
High,2026,ind,COL,9,1.22
High,2026,ind,COL,10,1.22
High,2026,ind,COL,11,1.22
High,2026,ind,COL,12,1.22
High,2026,ind,COL,13,1.22
High,2026,ind,COL,14,1.22
High,2026,ind,COL,15,1.22
High,2026,ind,COL,16,1.22
High,2026,ind,COL,17,1.22
High,2026,ind,COL,18,1.22
High,2026,ind,COL,19,1.22
High,2026,ind,COL,20,1.22
High,2026,ind,COL,21,1.22
High,2026,ind,COL,22,1.22
High,2026,ind,COL,23,1.22
High,2026,ind,COL,24,1.22
High,2026,ind,COL,25,1.22
High,2026,ind,COL,26,1.22
High,2026,ind,COL,27,1.22
High,2026,ind,COL,28,1.22
High,2026,ind,COL,29,1.22
High,2026,ind,COL,30,1.22
High,2026,ind,COL,31,1.22
High,2026,ind,COL,32,1.22
High,2026,ind,COL,33,1.22
High,2026,ind,COL,34,1.22
High,2026,ind,COL,35,1.22
High,2026,ind,COL,36,1.22
High,2026,ind,COL,37,1.22
High,2026,ind,COL,38,1.22
High,2026,ind,COL,39,1.22
High,2026,ind,COL,40,1.22
High,2026,ind,COL,41,1.22
High,2026,ind,COL,42,1.22
High,2027,res,COL,1,1.24
High,2027,res,COL,2,1.24
High,2027,res,COL,3,1.24
High,2027,res,COL,4,1.24
High,2027,res,COL,5,1.24
High,2027,res,COL,6,1.24
High,2027,res,COL,7,1.24
High,2027,res,COL,8,1.24
High,2027,res,COL,9,1.24
High,2027,res,COL,10,1.24
High,2027,res,COL,11,1.24
High,2027,res,COL,12,1.24
High,2027,res,COL,13,1.24
High,2027,res,COL,14,1.24
High,2027,res,COL,15,1.24
High,2027,res,COL,16,1.24
High,2027,res,COL,17,1.24
High,2027,res,COL,18,1.24
High,2027,res,COL,19,1.24
High,2027,res,COL,20,1.24
High,2027,res,COL,21,1.24
High,2027,res,COL,22,1.24
High,2027,res,COL,23,1.24
High,2027,res,COL,24,1.24
High,2027,res,COL,25,1.24
High,2027,res,COL,26,1.24
High,2027,res,COL,27,1.24
High,2027,res,COL,28,1.24
High,2027,res,COL,29,1.24
High,2027,res,COL,30,1.24
High,2027,res,COL,31,1.24
High,2027,res,COL,32,1.24
High,2027,res,COL,33,1.24
High,2027,res,COL,34,1.24
High,2027,res,COL,35,1.24
High,2027,res,COL,36,1.24
High,2027,res,COL,37,1.24
High,2027,res,COL,38,1.24
High,2027,res,COL,39,1.24
High,2027,res,COL,40,1.24
High,2027,res,COL,41,1.24
High,2027,res,COL,42,1.24
High,2027,com,COL,1,1.24
High,2027,com,COL,2,1.24
High,2027,com,COL,3,1.24
High,2027,com,COL,4,1.24
High,2027,com,COL,5,1.24
High,2027,com,COL,6,1.24
High,2027,com,COL,7,1.24
High,2027,com,COL,8,1.24
High,2027,com,COL,9,1.24
High,2027,com,COL,10,1.24
High,2027,com,COL,11,1.24
High,2027,com,COL,12,1.24
High,2027,com,COL,13,1.24
High,2027,com,COL,14,1.24
High,2027,com,COL,15,1.24
High,2027,com,COL,16,1.24
High,2027,com,COL,17,1.24
High,2027,com,COL,18,1.24
High,2027,com,COL,19,1.24
High,2027,com,COL,20,1.24
High,2027,com,COL,21,1.24
High,2027,com,COL,22,1.24
High,2027,com,COL,23,1.24
High,2027,com,COL,24,1.24
High,2027,com,COL,25,1.24
High,2027,com,COL,26,1.24
High,2027,com,COL,27,1.24
High,2027,com,COL,28,1.24
High,2027,com,COL,29,1.24
High,2027,com,COL,30,1.24
High,2027,com,COL,31,1.24
High,2027,com,COL,32,1.24
High,2027,com,COL,33,1.24
High,2027,com,COL,34,1.24
High,2027,com,COL,35,1.24
High,2027,com,COL,36,1.24
High,2027,com,COL,37,1.24
High,2027,com,COL,38,1.24
High,2027,com,COL,39,1.24
High,2027,com,COL,40,1.24
High,2027,com,COL,41,1.24
High,2027,com,COL,42,1.24
High,2027,ind,COL,1,1.24
High,2027,ind,COL,2,1.24
High,2027,ind,COL,3,1.24
High,2027,ind,COL,4,1.24
High,2027,ind,COL,5,1.24
High,2027,ind,COL,6,1.24
High,2027,ind,COL,7,1.24
High,2027,ind,COL,8,1.24
High,2027,ind,COL,9,1.24
High,2027,ind,COL,10,1.24
High,2027,ind,COL,11,1.24
High,2027,ind,COL,12,1.24
High,2027,ind,COL,13,1.24
High,2027,ind,COL,14,1.24
High,2027,ind,COL,15,1.24
High,2027,ind,COL,16,1.24
High,2027,ind,COL,17,1.24
High,2027,ind,COL,18,1.24
High,2027,ind,COL,19,1.24
High,2027,ind,COL,20,1.24
High,2027,ind,COL,21,1.24
High,2027,ind,COL,22,1.24
High,2027,ind,COL,23,1.24
High,2027,ind,COL,24,1.24
High,2027,ind,COL,25,1.24
High,2027,ind,COL,26,1.24
High,2027,ind,COL,27,1.24
High,2027,ind,COL,28,1.24
High,2027,ind,COL,29,1.24
High,2027,ind,COL,30,1.24
High,2027,ind,COL,31,1.24
High,2027,ind,COL,32,1.24
High,2027,ind,COL,33,1.24
High,2027,ind,COL,34,1.24
High,2027,ind,COL,35,1.24
High,2027,ind,COL,36,1.24
High,2027,ind,COL,37,1.24
High,2027,ind,COL,38,1.24
High,2027,ind,COL,39,1.24
High,2027,ind,COL,40,1.24
High,2027,ind,COL,41,1.24
High,2027,ind,COL,42,1.24
High,2028,res,COL,1,1.26
High,2028,res,COL,2,1.26
High,2028,res,COL,3,1.26
High,2028,res,COL,4,1.26
High,2028,res,COL,5,1.26
High,2028,res,COL,6,1.26
High,2028,res,COL,7,1.26
High,2028,res,COL,8,1.26
High,2028,res,COL,9,1.26
High,2028,res,COL,10,1.26
High,2028,res,COL,11,1.26
High,2028,res,COL,12,1.26
High,2028,res,COL,13,1.26
High,2028,res,COL,14,1.26
High,2028,res,COL,15,1.26
High,2028,res,COL,16,1.26
High,2028,res,COL,17,1.26
High,2028,res,COL,18,1.26
High,2028,res,COL,19,1.26
High,2028,res,COL,20,1.26
High,2028,res,COL,21,1.26
High,2028,res,COL,22,1.26
High,2028,res,COL,23,1.26
High,2028,res,COL,24,1.26
High,2028,res,COL,25,1.26
High,2028,res,COL,26,1.26
High,2028,res,COL,27,1.26
High,2028,res,COL,28,1.26
High,2028,res,COL,29,1.26
High,2028,res,COL,30,1.26
High,2028,res,COL,31,1.26
High,2028,res,COL,32,1.26
High,2028,res,COL,33,1.26
High,2028,res,COL,34,1.26
High,2028,res,COL,35,1.26
High,2028,res,COL,36,1.26
High,2028,res,COL,37,1.26
High,2028,res,COL,38,1.26
High,2028,res,COL,39,1.26
High,2028,res,COL,40,1.26
High,2028,res,COL,41,1.26
High,2028,res,COL,42,1.26
High,2028,com,COL,1,1.26
High,2028,com,COL,2,1.26
High,2028,com,COL,3,1.26
High,2028,com,COL,4,1.26
High,2028,com,COL,5,1.26
High,2028,com,COL,6,1.26
High,2028,com,COL,7,1.26
High,2028,com,COL,8,1.26
High,2028,com,COL,9,1.26
High,2028,com,COL,10,1.26
High,2028,com,COL,11,1.26
High,2028,com,COL,12,1.26
High,2028,com,COL,13,1.26
High,2028,com,COL,14,1.26
High,2028,com,COL,15,1.26
High,2028,com,COL,16,1.26
High,2028,com,COL,17,1.26
High,2028,com,COL,18,1.26
High,2028,com,COL,19,1.26
High,2028,com,COL,20,1.26
High,2028,com,COL,21,1.26
High,2028,com,COL,22,1.26
High,2028,com,COL,23,1.26
High,2028,com,COL,24,1.26
High,2028,com,COL,25,1.26
High,2028,com,COL,26,1.26
High,2028,com,COL,27,1.26
High,2028,com,COL,28,1.26
High,2028,com,COL,29,1.26
High,2028,com,COL,30,1.26
High,2028,com,COL,31,1.26
High,2028,com,COL,32,1.26
High,2028,com,COL,33,1.26
High,2028,com,COL,34,1.26
High,2028,com,COL,35,1.26
High,2028,com,COL,36,1.26
High,2028,com,COL,37,1.26
High,2028,com,COL,38,1.26
High,2028,com,COL,39,1.26
High,2028,com,COL,40,1.26
High,2028,com,COL,41,1.26
High,2028,com,COL,42,1.26
High,2028,ind,COL,1,1.26
High,2028,ind,COL,2,1.26
High,2028,ind,COL,3,1.26
High,2028,ind,COL,4,1.26
High,2028,ind,COL,5,1.26
High,2028,ind,COL,6,1.26
High,2028,ind,COL,7,1.26
High,2028,ind,COL,8,1.26
High,2028,ind,COL,9,1.26
High,2028,ind,COL,10,1.26
High,2028,ind,COL,11,1.26
High,2028,ind,COL,12,1.26
High,2028,ind,COL,13,1.26
High,2028,ind,COL,14,1.26
High,2028,ind,COL,15,1.26
High,2028,ind,COL,16,1.26
High,2028,ind,COL,17,1.26
High,2028,ind,COL,18,1.26
High,2028,ind,COL,19,1.26
High,2028,ind,COL,20,1.26
High,2028,ind,COL,21,1.26
High,2028,ind,COL,22,1.26
High,2028,ind,COL,23,1.26
High,2028,ind,COL,24,1.26
High,2028,ind,COL,25,1.26
High,2028,ind,COL,26,1.26
High,2028,ind,COL,27,1.26
High,2028,ind,COL,28,1.26
High,2028,ind,COL,29,1.26
High,2028,ind,COL,30,1.26
High,2028,ind,COL,31,1.26
High,2028,ind,COL,32,1.26
High,2028,ind,COL,33,1.26
High,2028,ind,COL,34,1.26
High,2028,ind,COL,35,1.26
High,2028,ind,COL,36,1.26
High,2028,ind,COL,37,1.26
High,2028,ind,COL,38,1.26
High,2028,ind,COL,39,1.26
High,2028,ind,COL,40,1.26
High,2028,ind,COL,41,1.26
High,2028,ind,COL,42,1.26
High,2029,res,COL,1,1.28
High,2029,res,COL,2,1.28
High,2029,res,COL,3,1.28
High,2029,res,COL,4,1.28
High,2029,res,COL,5,1.28
High,2029,res,COL,6,1.28
High,2029,res,COL,7,1.28
High,2029,res,COL,8,1.28
High,2029,res,COL,9,1.28
High,2029,res,COL,10,1.28
High,2029,res,COL,11,1.28
High,2029,res,COL,12,1.28
High,2029,res,COL,13,1.28
High,2029,res,COL,14,1.28
High,2029,res,COL,15,1.28
High,2029,res,COL,16,1.28
High,2029,res,COL,17,1.28
High,2029,res,COL,18,1.28
High,2029,res,COL,19,1.28
High,2029,res,COL,20,1.28
High,2029,res,COL,21,1.28
High,2029,res,COL,22,1.28
High,2029,res,COL,23,1.28
High,2029,res,COL,24,1.28
High,2029,res,COL,25,1.28
High,2029,res,COL,26,1.28
High,2029,res,COL,27,1.28
High,2029,res,COL,28,1.28
High,2029,res,COL,29,1.28
High,2029,res,COL,30,1.28
High,2029,res,COL,31,1.28
High,2029,res,COL,32,1.28
High,2029,res,COL,33,1.28
High,2029,res,COL,34,1.28
High,2029,res,COL,35,1.28
High,2029,res,COL,36,1.28
High,2029,res,COL,37,1.28
High,2029,res,COL,38,1.28
High,2029,res,COL,39,1.28
High,2029,res,COL,40,1.28
High,2029,res,COL,41,1.28
High,2029,res,COL,42,1.28
High,2029,com,COL,1,1.28
High,2029,com,COL,2,1.28
High,2029,com,COL,3,1.28
High,2029,com,COL,4,1.28
High,2029,com,COL,5,1.28
High,2029,com,COL,6,1.28
High,2029,com,COL,7,1.28
High,2029,com,COL,8,1.28
High,2029,com,COL,9,1.28
High,2029,com,COL,10,1.28
High,2029,com,COL,11,1.28
High,2029,com,COL,12,1.28
High,2029,com,COL,13,1.28
High,2029,com,COL,14,1.28
High,2029,com,COL,15,1.28
High,2029,com,COL,16,1.28
High,2029,com,COL,17,1.28
High,2029,com,COL,18,1.28
High,2029,com,COL,19,1.28
High,2029,com,COL,20,1.28
High,2029,com,COL,21,1.28
High,2029,com,COL,22,1.28
High,2029,com,COL,23,1.28
High,2029,com,COL,24,1.28
High,2029,com,COL,25,1.28
High,2029,com,COL,26,1.28
High,2029,com,COL,27,1.28
High,2029,com,COL,28,1.28
High,2029,com,COL,29,1.28
High,2029,com,COL,30,1.28
High,2029,com,COL,31,1.28
High,2029,com,COL,32,1.28
High,2029,com,COL,33,1.28
High,2029,com,COL,34,1.28
High,2029,com,COL,35,1.28
High,2029,com,COL,36,1.28
High,2029,com,COL,37,1.28
High,2029,com,COL,38,1.28
High,2029,com,COL,39,1.28
High,2029,com,COL,40,1.28
High,2029,com,COL,41,1.28
High,2029,com,COL,42,1.28
High,2029,ind,COL,1,1.28
High,2029,ind,COL,2,1.28
High,2029,ind,COL,3,1.28
High,2029,ind,COL,4,1.28
High,2029,ind,COL,5,1.28
High,2029,ind,COL,6,1.28
High,2029,ind,COL,7,1.28
High,2029,ind,COL,8,1.28
High,2029,ind,COL,9,1.28
High,2029,ind,COL,10,1.28
High,2029,ind,COL,11,1.28
High,2029,ind,COL,12,1.28
High,2029,ind,COL,13,1.28
High,2029,ind,COL,14,1.28
High,2029,ind,COL,15,1.28
High,2029,ind,COL,16,1.28
High,2029,ind,COL,17,1.28
High,2029,ind,COL,18,1.28
High,2029,ind,COL,19,1.28
High,2029,ind,COL,20,1.28
High,2029,ind,COL,21,1.28
High,2029,ind,COL,22,1.28
High,2029,ind,COL,23,1.28
High,2029,ind,COL,24,1.28
High,2029,ind,COL,25,1.28
High,2029,ind,COL,26,1.28
High,2029,ind,COL,27,1.28
High,2029,ind,COL,28,1.28
High,2029,ind,COL,29,1.28
High,2029,ind,COL,30,1.28
High,2029,ind,COL,31,1.28
High,2029,ind,COL,32,1.28
High,2029,ind,COL,33,1.28
High,2029,ind,COL,34,1.28
High,2029,ind,COL,35,1.28
High,2029,ind,COL,36,1.28
High,2029,ind,COL,37,1.28
High,2029,ind,COL,38,1.28
High,2029,ind,COL,39,1.28
High,2029,ind,COL,40,1.28
High,2029,ind,COL,41,1.28
High,2029,ind,COL,42,1.28
High,2030,res,COL,1,1.3
High,2030,res,COL,2,1.3
High,2030,res,COL,3,1.3
High,2030,res,COL,4,1.3
High,2030,res,COL,5,1.3
High,2030,res,COL,6,1.3
High,2030,res,COL,7,1.3
High,2030,res,COL,8,1.3
High,2030,res,COL,9,1.3
High,2030,res,COL,10,1.3
High,2030,res,COL,11,1.3
High,2030,res,COL,12,1.3
High,2030,res,COL,13,1.3
High,2030,res,COL,14,1.3
High,2030,res,COL,15,1.3
High,2030,res,COL,16,1.3
High,2030,res,COL,17,1.3
High,2030,res,COL,18,1.3
High,2030,res,COL,19,1.3
High,2030,res,COL,20,1.3
High,2030,res,COL,21,1.3
High,2030,res,COL,22,1.3
High,2030,res,COL,23,1.3
High,2030,res,COL,24,1.3
High,2030,res,COL,25,1.3
High,2030,res,COL,26,1.3
High,2030,res,COL,27,1.3
High,2030,res,COL,28,1.3
High,2030,res,COL,29,1.3
High,2030,res,COL,30,1.3
High,2030,res,COL,31,1.3
High,2030,res,COL,32,1.3
High,2030,res,COL,33,1.3
High,2030,res,COL,34,1.3
High,2030,res,COL,35,1.3
High,2030,res,COL,36,1.3
High,2030,res,COL,37,1.3
High,2030,res,COL,38,1.3
High,2030,res,COL,39,1.3
High,2030,res,COL,40,1.3
High,2030,res,COL,41,1.3
High,2030,res,COL,42,1.3
High,2030,com,COL,1,1.3
High,2030,com,COL,2,1.3
High,2030,com,COL,3,1.3
High,2030,com,COL,4,1.3
High,2030,com,COL,5,1.3
High,2030,com,COL,6,1.3
High,2030,com,COL,7,1.3
High,2030,com,COL,8,1.3
High,2030,com,COL,9,1.3
High,2030,com,COL,10,1.3
High,2030,com,COL,11,1.3
High,2030,com,COL,12,1.3
High,2030,com,COL,13,1.3
High,2030,com,COL,14,1.3
High,2030,com,COL,15,1.3
High,2030,com,COL,16,1.3
High,2030,com,COL,17,1.3
High,2030,com,COL,18,1.3
High,2030,com,COL,19,1.3
High,2030,com,COL,20,1.3
High,2030,com,COL,21,1.3
High,2030,com,COL,22,1.3
High,2030,com,COL,23,1.3
High,2030,com,COL,24,1.3
High,2030,com,COL,25,1.3
High,2030,com,COL,26,1.3
High,2030,com,COL,27,1.3
High,2030,com,COL,28,1.3
High,2030,com,COL,29,1.3
High,2030,com,COL,30,1.3
High,2030,com,COL,31,1.3
High,2030,com,COL,32,1.3
High,2030,com,COL,33,1.3
High,2030,com,COL,34,1.3
High,2030,com,COL,35,1.3
High,2030,com,COL,36,1.3
High,2030,com,COL,37,1.3
High,2030,com,COL,38,1.3
High,2030,com,COL,39,1.3
High,2030,com,COL,40,1.3
High,2030,com,COL,41,1.3
High,2030,com,COL,42,1.3
High,2030,ind,COL,1,1.3
High,2030,ind,COL,2,1.3
High,2030,ind,COL,3,1.3
High,2030,ind,COL,4,1.3
High,2030,ind,COL,5,1.3
High,2030,ind,COL,6,1.3
High,2030,ind,COL,7,1.3
High,2030,ind,COL,8,1.3
High,2030,ind,COL,9,1.3
High,2030,ind,COL,10,1.3
High,2030,ind,COL,11,1.3
High,2030,ind,COL,12,1.3
High,2030,ind,COL,13,1.3
High,2030,ind,COL,14,1.3
High,2030,ind,COL,15,1.3
High,2030,ind,COL,16,1.3
High,2030,ind,COL,17,1.3
High,2030,ind,COL,18,1.3
High,2030,ind,COL,19,1.3
High,2030,ind,COL,20,1.3
High,2030,ind,COL,21,1.3
High,2030,ind,COL,22,1.3
High,2030,ind,COL,23,1.3
High,2030,ind,COL,24,1.3
High,2030,ind,COL,25,1.3
High,2030,ind,COL,26,1.3
High,2030,ind,COL,27,1.3
High,2030,ind,COL,28,1.3
High,2030,ind,COL,29,1.3
High,2030,ind,COL,30,1.3
High,2030,ind,COL,31,1.3
High,2030,ind,COL,32,1.3
High,2030,ind,COL,33,1.3
High,2030,ind,COL,34,1.3
High,2030,ind,COL,35,1.3
High,2030,ind,COL,36,1.3
High,2030,ind,COL,37,1.3
High,2030,ind,COL,38,1.3
High,2030,ind,COL,39,1.3
High,2030,ind,COL,40,1.3
High,2030,ind,COL,41,1.3
High,2030,ind,COL,42,1.3
High,2031,res,COL,1,1.32
High,2031,res,COL,2,1.32
High,2031,res,COL,3,1.32
High,2031,res,COL,4,1.32
High,2031,res,COL,5,1.32
High,2031,res,COL,6,1.32
High,2031,res,COL,7,1.32
High,2031,res,COL,8,1.32
High,2031,res,COL,9,1.32
High,2031,res,COL,10,1.32
High,2031,res,COL,11,1.32
High,2031,res,COL,12,1.32
High,2031,res,COL,13,1.32
High,2031,res,COL,14,1.32
High,2031,res,COL,15,1.32
High,2031,res,COL,16,1.32
High,2031,res,COL,17,1.32
High,2031,res,COL,18,1.32
High,2031,res,COL,19,1.32
High,2031,res,COL,20,1.32
High,2031,res,COL,21,1.32
High,2031,res,COL,22,1.32
High,2031,res,COL,23,1.32
High,2031,res,COL,24,1.32
High,2031,res,COL,25,1.32
High,2031,res,COL,26,1.32
High,2031,res,COL,27,1.32
High,2031,res,COL,28,1.32
High,2031,res,COL,29,1.32
High,2031,res,COL,30,1.32
High,2031,res,COL,31,1.32
High,2031,res,COL,32,1.32
High,2031,res,COL,33,1.32
High,2031,res,COL,34,1.32
High,2031,res,COL,35,1.32
High,2031,res,COL,36,1.32
High,2031,res,COL,37,1.32
High,2031,res,COL,38,1.32
High,2031,res,COL,39,1.32
High,2031,res,COL,40,1.32
High,2031,res,COL,41,1.32
High,2031,res,COL,42,1.32
High,2031,com,COL,1,1.32
High,2031,com,COL,2,1.32
High,2031,com,COL,3,1.32
High,2031,com,COL,4,1.32
High,2031,com,COL,5,1.32
High,2031,com,COL,6,1.32
High,2031,com,COL,7,1.32
High,2031,com,COL,8,1.32
High,2031,com,COL,9,1.32
High,2031,com,COL,10,1.32
High,2031,com,COL,11,1.32
High,2031,com,COL,12,1.32
High,2031,com,COL,13,1.32
High,2031,com,COL,14,1.32
High,2031,com,COL,15,1.32
High,2031,com,COL,16,1.32
High,2031,com,COL,17,1.32
High,2031,com,COL,18,1.32
High,2031,com,COL,19,1.32
High,2031,com,COL,20,1.32
High,2031,com,COL,21,1.32
High,2031,com,COL,22,1.32
High,2031,com,COL,23,1.32
High,2031,com,COL,24,1.32
High,2031,com,COL,25,1.32
High,2031,com,COL,26,1.32
High,2031,com,COL,27,1.32
High,2031,com,COL,28,1.32
High,2031,com,COL,29,1.32
High,2031,com,COL,30,1.32
High,2031,com,COL,31,1.32
High,2031,com,COL,32,1.32
High,2031,com,COL,33,1.32
High,2031,com,COL,34,1.32
High,2031,com,COL,35,1.32
High,2031,com,COL,36,1.32
High,2031,com,COL,37,1.32
High,2031,com,COL,38,1.32
High,2031,com,COL,39,1.32
High,2031,com,COL,40,1.32
High,2031,com,COL,41,1.32
High,2031,com,COL,42,1.32
High,2031,ind,COL,1,1.32
High,2031,ind,COL,2,1.32
High,2031,ind,COL,3,1.32
High,2031,ind,COL,4,1.32
High,2031,ind,COL,5,1.32
High,2031,ind,COL,6,1.32
High,2031,ind,COL,7,1.32
High,2031,ind,COL,8,1.32
High,2031,ind,COL,9,1.32
High,2031,ind,COL,10,1.32
High,2031,ind,COL,11,1.32
High,2031,ind,COL,12,1.32
High,2031,ind,COL,13,1.32
High,2031,ind,COL,14,1.32
High,2031,ind,COL,15,1.32
High,2031,ind,COL,16,1.32
High,2031,ind,COL,17,1.32
High,2031,ind,COL,18,1.32
High,2031,ind,COL,19,1.32
High,2031,ind,COL,20,1.32
High,2031,ind,COL,21,1.32
High,2031,ind,COL,22,1.32
High,2031,ind,COL,23,1.32
High,2031,ind,COL,24,1.32
High,2031,ind,COL,25,1.32
High,2031,ind,COL,26,1.32
High,2031,ind,COL,27,1.32
High,2031,ind,COL,28,1.32
High,2031,ind,COL,29,1.32
High,2031,ind,COL,30,1.32
High,2031,ind,COL,31,1.32
High,2031,ind,COL,32,1.32
High,2031,ind,COL,33,1.32
High,2031,ind,COL,34,1.32
High,2031,ind,COL,35,1.32
High,2031,ind,COL,36,1.32
High,2031,ind,COL,37,1.32
High,2031,ind,COL,38,1.32
High,2031,ind,COL,39,1.32
High,2031,ind,COL,40,1.32
High,2031,ind,COL,41,1.32
High,2031,ind,COL,42,1.32
High,2032,res,COL,1,1.34
High,2032,res,COL,2,1.34
High,2032,res,COL,3,1.34
High,2032,res,COL,4,1.34
High,2032,res,COL,5,1.34
High,2032,res,COL,6,1.34
High,2032,res,COL,7,1.34
High,2032,res,COL,8,1.34
High,2032,res,COL,9,1.34
High,2032,res,COL,10,1.34
High,2032,res,COL,11,1.34
High,2032,res,COL,12,1.34
High,2032,res,COL,13,1.34
High,2032,res,COL,14,1.34
High,2032,res,COL,15,1.34
High,2032,res,COL,16,1.34
High,2032,res,COL,17,1.34
High,2032,res,COL,18,1.34
High,2032,res,COL,19,1.34
High,2032,res,COL,20,1.34
High,2032,res,COL,21,1.34
High,2032,res,COL,22,1.34
High,2032,res,COL,23,1.34
High,2032,res,COL,24,1.34
High,2032,res,COL,25,1.34
High,2032,res,COL,26,1.34
High,2032,res,COL,27,1.34
High,2032,res,COL,28,1.34
High,2032,res,COL,29,1.34
High,2032,res,COL,30,1.34
High,2032,res,COL,31,1.34
High,2032,res,COL,32,1.34
High,2032,res,COL,33,1.34
High,2032,res,COL,34,1.34
High,2032,res,COL,35,1.34
High,2032,res,COL,36,1.34
High,2032,res,COL,37,1.34
High,2032,res,COL,38,1.34
High,2032,res,COL,39,1.34
High,2032,res,COL,40,1.34
High,2032,res,COL,41,1.34
High,2032,res,COL,42,1.34
High,2032,com,COL,1,1.34
High,2032,com,COL,2,1.34
High,2032,com,COL,3,1.34
High,2032,com,COL,4,1.34
High,2032,com,COL,5,1.34
High,2032,com,COL,6,1.34
High,2032,com,COL,7,1.34
High,2032,com,COL,8,1.34
High,2032,com,COL,9,1.34
High,2032,com,COL,10,1.34
High,2032,com,COL,11,1.34
High,2032,com,COL,12,1.34
High,2032,com,COL,13,1.34
High,2032,com,COL,14,1.34
High,2032,com,COL,15,1.34
High,2032,com,COL,16,1.34
High,2032,com,COL,17,1.34
High,2032,com,COL,18,1.34
High,2032,com,COL,19,1.34
High,2032,com,COL,20,1.34
High,2032,com,COL,21,1.34
High,2032,com,COL,22,1.34
High,2032,com,COL,23,1.34
High,2032,com,COL,24,1.34
High,2032,com,COL,25,1.34
High,2032,com,COL,26,1.34
High,2032,com,COL,27,1.34
High,2032,com,COL,28,1.34
High,2032,com,COL,29,1.34
High,2032,com,COL,30,1.34
High,2032,com,COL,31,1.34
High,2032,com,COL,32,1.34
High,2032,com,COL,33,1.34
High,2032,com,COL,34,1.34
High,2032,com,COL,35,1.34
High,2032,com,COL,36,1.34
High,2032,com,COL,37,1.34
High,2032,com,COL,38,1.34
High,2032,com,COL,39,1.34
High,2032,com,COL,40,1.34
High,2032,com,COL,41,1.34
High,2032,com,COL,42,1.34
High,2032,ind,COL,1,1.34
High,2032,ind,COL,2,1.34
High,2032,ind,COL,3,1.34
High,2032,ind,COL,4,1.34
High,2032,ind,COL,5,1.34
High,2032,ind,COL,6,1.34
High,2032,ind,COL,7,1.34
High,2032,ind,COL,8,1.34
High,2032,ind,COL,9,1.34
High,2032,ind,COL,10,1.34
High,2032,ind,COL,11,1.34
High,2032,ind,COL,12,1.34
High,2032,ind,COL,13,1.34
High,2032,ind,COL,14,1.34
High,2032,ind,COL,15,1.34
High,2032,ind,COL,16,1.34
High,2032,ind,COL,17,1.34
High,2032,ind,COL,18,1.34
High,2032,ind,COL,19,1.34
High,2032,ind,COL,20,1.34
High,2032,ind,COL,21,1.34
High,2032,ind,COL,22,1.34
High,2032,ind,COL,23,1.34
High,2032,ind,COL,24,1.34
High,2032,ind,COL,25,1.34
High,2032,ind,COL,26,1.34
High,2032,ind,COL,27,1.34
High,2032,ind,COL,28,1.34
High,2032,ind,COL,29,1.34
High,2032,ind,COL,30,1.34
High,2032,ind,COL,31,1.34
High,2032,ind,COL,32,1.34
High,2032,ind,COL,33,1.34
High,2032,ind,COL,34,1.34
High,2032,ind,COL,35,1.34
High,2032,ind,COL,36,1.34
High,2032,ind,COL,37,1.34
High,2032,ind,COL,38,1.34
High,2032,ind,COL,39,1.34
High,2032,ind,COL,40,1.34
High,2032,ind,COL,41,1.34
High,2032,ind,COL,42,1.34
High,2033,res,COL,1,1.3599999999999999
High,2033,res,COL,2,1.3599999999999999
High,2033,res,COL,3,1.3599999999999999
High,2033,res,COL,4,1.3599999999999999
High,2033,res,COL,5,1.3599999999999999
High,2033,res,COL,6,1.3599999999999999
High,2033,res,COL,7,1.3599999999999999
High,2033,res,COL,8,1.3599999999999999
High,2033,res,COL,9,1.3599999999999999
High,2033,res,COL,10,1.3599999999999999
High,2033,res,COL,11,1.3599999999999999
High,2033,res,COL,12,1.3599999999999999
High,2033,res,COL,13,1.3599999999999999
High,2033,res,COL,14,1.3599999999999999
High,2033,res,COL,15,1.3599999999999999
High,2033,res,COL,16,1.3599999999999999
High,2033,res,COL,17,1.3599999999999999
High,2033,res,COL,18,1.3599999999999999
High,2033,res,COL,19,1.3599999999999999
High,2033,res,COL,20,1.3599999999999999
High,2033,res,COL,21,1.3599999999999999
High,2033,res,COL,22,1.3599999999999999
High,2033,res,COL,23,1.3599999999999999
High,2033,res,COL,24,1.3599999999999999
High,2033,res,COL,25,1.3599999999999999
High,2033,res,COL,26,1.3599999999999999
High,2033,res,COL,27,1.3599999999999999
High,2033,res,COL,28,1.3599999999999999
High,2033,res,COL,29,1.3599999999999999
High,2033,res,COL,30,1.3599999999999999
High,2033,res,COL,31,1.3599999999999999
High,2033,res,COL,32,1.3599999999999999
High,2033,res,COL,33,1.3599999999999999
