source,year,sector_abbr,state_id,escalation_factor
Low,2034,ind,18,1.285
Low,2034,ind,19,1.285
Low,2034,ind,20,1.285
Low,2034,ind,21,1.285
Low,2034,ind,22,1.285
Low,2034,ind,23,1.285
Low,2034,ind,24,1.285
Low,2034,ind,25,1.285
Low,2034,ind,26,1.285
Low,2034,ind,27,1.285
Low,2034,ind,28,1.285
Low,2034,ind,29,1.285
Low,2034,ind,30,1.285
Low,2034,ind,31,1.285
Low,2034,ind,32,1.285
Low,2034,ind,33,1.285
Low,2034,ind,34,1.285
Low,2034,ind,35,1.285
Low,2035,res,1,1.3
Low,2035,res,2,1.3
Low,2035,res,3,1.3
Low,2035,res,4,1.3
Low,2035,res,5,1.3
Low,2035,res,6,1.3
Low,2035,res,7,1.3
Low,2035,res,8,1.3
Low,2035,res,9,1.3
Low,2035,res,10,1.3
Low,2035,res,11,1.3
Low,2035,res,12,1.3
Low,2035,res,13,1.3
Low,2035,res,14,1.3
Low,2035,res,15,1.3
Low,2035,res,16,1.3
Low,2035,res,17,1.3
Low,2035,res,18,1.3
Low,2035,res,19,1.3
Low,2035,res,20,1.3
Low,2035,res,21,1.3
Low,2035,res,22,1.3
Low,2035,res,23,1.3
Low,2035,res,24,1.3
Low,2035,res,25,1.3
Low,2035,res,26,1.3
Low,2035,res,27,1.3
Low,2035,res,28,1.3
Low,2035,res,29,1.3
Low,2035,res,30,1.3
Low,2035,res,31,1.3
Low,2035,res,32,1.3
Low,2035,res,33,1.3
Low,2035,res,34,1.3
Low,2035,res,35,1.3
Low,2035,com,1,1.3
Low,2035,com,2,1.3
Low,2035,com,3,1.3
Low,2035,com,4,1.3
Low,2035,com,5,1.3
Low,2035,com,6,1.3
Low,2035,com,7,1.3
Low,2035,com,8,1.3
Low,2035,com,9,1.3
Low,2035,com,10,1.3
Low,2035,com,11,1.3
Low,2035,com,12,1.3
Low,2035,com,13,1.3
Low,2035,com,14,1.3
Low,2035,com,15,1.3
Low,2035,com,16,1.3
Low,2035,com,17,1.3
Low,2035,com,18,1.3
Low,2035,com,19,1.3
Low,2035,com,20,1.3
Low,2035,com,21,1.3
Low,2035,com,22,1.3
Low,2035,com,23,1.3
Low,2035,com,24,1.3
Low,2035,com,25,1.3
Low,2035,com,26,1.3
Low,2035,com,27,1.3
Low,2035,com,28,1.3
Low,2035,com,29,1.3
Low,2035,com,30,1.3
Low,2035,com,31,1.3
Low,2035,com,32,1.3
Low,2035,com,33,1.3
Low,2035,com,34,1.3
Low,2035,com,35,1.3
Low,2035,ind,1,1.3
Low,2035,ind,2,1.3
Low,2035,ind,3,1.3
Low,2035,ind,4,1.3
Low,2035,ind,5,1.3
Low,2035,ind,6,1.3
Low,2035,ind,7,1.3
Low,2035,ind,8,1.3
Low,2035,ind,9,1.3
Low,2035,ind,10,1.3
Low,2035,ind,11,1.3
Low,2035,ind,12,1.3
Low,2035,ind,13,1.3
Low,2035,ind,14,1.3
Low,2035,ind,15,1.3
Low,2035,ind,16,1.3
Low,2035,ind,17,1.3
Low,2035,ind,18,1.3
Low,2035,ind,19,1.3
Low,2035,ind,20,1.3
Low,2035,ind,21,1.3
Low,2035,ind,22,1.3
Low,2035,ind,23,1.3
Low,2035,ind,24,1.3
Low,2035,ind,25,1.3
Low,2035,ind,26,1.3
Low,2035,ind,27,1.3
Low,2035,ind,28,1.3
Low,2035,ind,29,1.3
Low,2035,ind,30,1.3
Low,2035,ind,31,1.3
Low,2035,ind,32,1.3
Low,2035,ind,33,1.3
Low,2035,ind,34,1.3
Low,2035,ind,35,1.3
Low,2036,res,1,1.315
Low,2036,res,2,1.315
Low,2036,res,3,1.315
Low,2036,res,4,1.315
Low,2036,res,5,1.315
Low,2036,res,6,1.315
Low,2036,res,7,1.315
Low,2036,res,8,1.315
Low,2036,res,9,1.315
Low,2036,res,10,1.315
Low,2036,res,11,1.315
Low,2036,res,12,1.315
Low,2036,res,13,1.315
Low,2036,res,14,1.315
Low,2036,res,15,1.315
Low,2036,res,16,1.315
Low,2036,res,17,1.315
Low,2036,res,18,1.315
Low,2036,res,19,1.315
Low,2036,res,20,1.315
Low,2036,res,21,1.315
Low,2036,res,22,1.315
Low,2036,res,23,1.315
Low,2036,res,24,1.315
Low,2036,res,25,1.315
Low,2036,res,26,1.315
Low,2036,res,27,1.315
Low,2036,res,28,1.315
Low,2036,res,29,1.315
Low,2036,res,30,1.315
Low,2036,res,31,1.315
Low,2036,res,32,1.315
Low,2036,res,33,1.315
Low,2036,res,34,1.315
Low,2036,res,35,1.315
Low,2036,com,1,1.315
Low,2036,com,2,1.315
Low,2036,com,3,1.315
Low,2036,com,4,1.315
Low,2036,com,5,1.315
Low,2036,com,6,1.315
Low,2036,com,7,1.315
Low,2036,com,8,1.315
Low,2036,com,9,1.315
Low,2036,com,10,1.315
Low,2036,com,11,1.315
Low,2036,com,12,1.315
Low,2036,com,13,1.315
Low,2036,com,14,1.315
Low,2036,com,15,1.315
Low,2036,com,16,1.315
Low,2036,com,17,1.315
Low,2036,com,18,1.315
Low,2036,com,19,1.315
Low,2036,com,20,1.315
Low,2036,com,21,1.315
Low,2036,com,22,1.315
Low,2036,com,23,1.315
Low,2036,com,24,1.315
Low,2036,com,25,1.315
Low,2036,com,26,1.315
Low,2036,com,27,1.315
Low,2036,com,28,1.315
Low,2036,com,29,1.315
Low,2036,com,30,1.315
Low,2036,com,31,1.315
Low,2036,com,32,1.315
Low,2036,com,33,1.315
Low,2036,com,34,1.315
Low,2036,com,35,1.315
Low,2036,ind,1,1.315
Low,2036,ind,2,1.315
Low,2036,ind,3,1.315
Low,2036,ind,4,1.315
Low,2036,ind,5,1.315
Low,2036,ind,6,1.315
Low,2036,ind,7,1.315
Low,2036,ind,8,1.315
Low,2036,ind,9,1.315
Low,2036,ind,10,1.315
Low,2036,ind,11,1.315
Low,2036,ind,12,1.315
Low,2036,ind,13,1.315
Low,2036,ind,14,1.315
Low,2036,ind,15,1.315
Low,2036,ind,16,1.315
Low,2036,ind,17,1.315
Low,2036,ind,18,1.315
Low,2036,ind,19,1.315
Low,2036,ind,20,1.315
Low,2036,ind,21,1.315
Low,2036,ind,22,1.315
Low,2036,ind,23,1.315
Low,2036,ind,24,1.315
Low,2036,ind,25,1.315
Low,2036,ind,26,1.315
Low,2036,ind,27,1.315
Low,2036,ind,28,1.315
Low,2036,ind,29,1.315
Low,2036,ind,30,1.315
Low,2036,ind,31,1.315
Low,2036,ind,32,1.315
Low,2036,ind,33,1.315
Low,2036,ind,34,1.315
Low,2036,ind,35,1.315
Low,2037,res,1,1.33
Low,2037,res,2,1.33
Low,2037,res,3,1.33
Low,2037,res,4,1.33
Low,2037,res,5,1.33
Low,2037,res,6,1.33
Low,2037,res,7,1.33
Low,2037,res,8,1.33
Low,2037,res,9,1.33
Low,2037,res,10,1.33
Low,2037,res,11,1.33
Low,2037,res,12,1.33
Low,2037,res,13,1.33
Low,2037,res,14,1.33
Low,2037,res,15,1.33
Low,2037,res,16,1.33
Low,2037,res,17,1.33
Low,2037,res,18,1.33
Low,2037,res,19,1.33
Low,2037,res,20,1.33
Low,2037,res,21,1.33
Low,2037,res,22,1.33
Low,2037,res,23,1.33
Low,2037,res,24,1.33
Low,2037,res,25,1.33
Low,2037,res,26,1.33
Low,2037,res,27,1.33
Low,2037,res,28,1.33
Low,2037,res,29,1.33
Low,2037,res,30,1.33
Low,2037,res,31,1.33
Low,2037,res,32,1.33
Low,2037,res,33,1.33
Low,2037,res,34,1.33
Low,2037,res,35,1.33
Low,2037,com,1,1.33
Low,2037,com,2,1.33
Low,2037,com,3,1.33
Low,2037,com,4,1.33
Low,2037,com,5,1.33
Low,2037,com,6,1.33
Low,2037,com,7,1.33
Low,2037,com,8,1.33
Low,2037,com,9,1.33
Low,2037,com,10,1.33
Low,2037,com,11,1.33
Low,2037,com,12,1.33
Low,2037,com,13,1.33
Low,2037,com,14,1.33
Low,2037,com,15,1.33
Low,2037,com,16,1.33
Low,2037,com,17,1.33
Low,2037,com,18,1.33
Low,2037,com,19,1.33
Low,2037,com,20,1.33
Low,2037,com,21,1.33
Low,2037,com,22,1.33
Low,2037,com,23,1.33
Low,2037,com,24,1.33
Low,2037,com,25,1.33
Low,2037,com,26,1.33
Low,2037,com,27,1.33
Low,2037,com,28,1.33
Low,2037,com,29,1.33
Low,2037,com,30,1.33
Low,2037,com,31,1.33
Low,2037,com,32,1.33
Low,2037,com,33,1.33
Low,2037,com,34,1.33
Low,2037,com,35,1.33
Low,2037,ind,1,1.33
Low,2037,ind,2,1.33
Low,2037,ind,3,1.33
Low,2037,ind,4,1.33
Low,2037,ind,5,1.33
Low,2037,ind,6,1.33
Low,2037,ind,7,1.33
Low,2037,ind,8,1.33
Low,2037,ind,9,1.33
Low,2037,ind,10,1.33
Low,2037,ind,11,1.33
Low,2037,ind,12,1.33
Low,2037,ind,13,1.33
Low,2037,ind,14,1.33
Low,2037,ind,15,1.33
Low,2037,ind,16,1.33
Low,2037,ind,17,1.33
Low,2037,ind,18,1.33
Low,2037,ind,19,1.33
Low,2037,ind,20,1.33
Low,2037,ind,21,1.33
Low,2037,ind,22,1.33
Low,2037,ind,23,1.33
Low,2037,ind,24,1.33
Low,2037,ind,25,1.33
Low,2037,ind,26,1.33
Low,2037,ind,27,1.33
Low,2037,ind,28,1.33
Low,2037,ind,29,1.33
Low,2037,ind,30,1.33
Low,2037,ind,31,1.33
Low,2037,ind,32,1.33
Low,2037,ind,33,1.33
Low,2037,ind,34,1.33
Low,2037,ind,35,1.33
Low,2038,res,1,1.345
Low,2038,res,2,1.345
Low,2038,res,3,1.345
Low,2038,res,4,1.345
Low,2038,res,5,1.345
Low,2038,res,6,1.345
Low,2038,res,7,1.345
Low,2038,res,8,1.345
Low,2038,res,9,1.345
Low,2038,res,10,1.345
Low,2038,res,11,1.345
Low,2038,res,12,1.345
Low,2038,res,13,1.345
Low,2038,res,14,1.345
Low,2038,res,15,1.345
Low,2038,res,16,1.345
Low,2038,res,17,1.345
Low,2038,res,18,1.345
Low,2038,res,19,1.345
Low,2038,res,20,1.345
Low,2038,res,21,1.345
Low,2038,res,22,1.345
Low,2038,res,23,1.345
Low,2038,res,24,1.345
Low,2038,res,25,1.345
Low,2038,res,26,1.345
Low,2038,res,27,1.345
Low,2038,res,28,1.345
Low,2038,res,29,1.345
Low,2038,res,30,1.345
Low,2038,res,31,1.345
Low,2038,res,32,1.345
Low,2038,res,33,1.345
Low,2038,res,34,1.345
Low,2038,res,35,1.345
Low,2038,com,1,1.345
Low,2038,com,2,1.345
Low,2038,com,3,1.345
Low,2038,com,4,1.345
Low,2038,com,5,1.345
Low,2038,com,6,1.345
Low,2038,com,7,1.345
Low,2038,com,8,1.345
Low,2038,com,9,1.345
Low,2038,com,10,1.345
Low,2038,com,11,1.345
Low,2038,com,12,1.345
Low,2038,com,13,1.345
Low,2038,com,14,1.345
Low,2038,com,15,1.345
Low,2038,com,16,1.345
Low,2038,com,17,1.345
Low,2038,com,18,1.345
Low,2038,com,19,1.345
Low,2038,com,20,1.345
Low,2038,com,21,1.345
Low,2038,com,22,1.345
Low,2038,com,23,1.345
Low,2038,com,24,1.345
Low,2038,com,25,1.345
Low,2038,com,26,1.345
Low,2038,com,27,1.345
Low,2038,com,28,1.345
Low,2038,com,29,1.345
Low,2038,com,30,1.345
Low,2038,com,31,1.345
Low,2038,com,32,1.345
Low,2038,com,33,1.345
Low,2038,com,34,1.345
Low,2038,com,35,1.345
Low,2038,ind,1,1.345
Low,2038,ind,2,1.345
Low,2038,ind,3,1.345
Low,2038,ind,4,1.345
Low,2038,ind,5,1.345
Low,2038,ind,6,1.345
Low,2038,ind,7,1.345
Low,2038,ind,8,1.345
Low,2038,ind,9,1.345
Low,2038,ind,10,1.345
Low,2038,ind,11,1.345
Low,2038,ind,12,1.345
Low,2038,ind,13,1.345
Low,2038,ind,14,1.345
Low,2038,ind,15,1.345
Low,2038,ind,16,1.345
Low,2038,ind,17,1.345
Low,2038,ind,18,1.345
Low,2038,ind,19,1.345
Low,2038,ind,20,1.345
Low,2038,ind,21,1.345
Low,2038,ind,22,1.345
Low,2038,ind,23,1.345
Low,2038,ind,24,1.345
Low,2038,ind,25,1.345
Low,2038,ind,26,1.345
Low,2038,ind,27,1.345
Low,2038,ind,28,1.345
Low,2038,ind,29,1.345
Low,2038,ind,30,1.345
Low,2038,ind,31,1.345
Low,2038,ind,32,1.345
Low,2038,ind,33,1.345
Low,2038,ind,34,1.345
Low,2038,ind,35,1.345
Low,2039,res,1,1.3599999999999999
Low,2039,res,2,1.3599999999999999
Low,2039,res,3,1.3599999999999999
Low,2039,res,4,1.3599999999999999
Low,2039,res,5,1.3599999999999999
Low,2039,res,6,1.3599999999999999
Low,2039,res,7,1.3599999999999999
Low,2039,res,8,1.3599999999999999
Low,2039,res,9,1.3599999999999999
Low,2039,res,10,1.3599999999999999
Low,2039,res,11,1.3599999999999999
Low,2039,res,12,1.3599999999999999
Low,2039,res,13,1.3599999999999999
Low,2039,res,14,1.3599999999999999
Low,2039,res,15,1.3599999999999999
Low,2039,res,16,1.3599999999999999
Low,2039,res,17,1.3599999999999999
Low,2039,res,18,1.3599999999999999
Low,2039,res,19,1.3599999999999999
Low,2039,res,20,1.3599999999999999
Low,2039,res,21,1.3599999999999999
Low,2039,res,22,1.3599999999999999
Low,2039,res,23,1.3599999999999999
Low,2039,res,24,1.3599999999999999
Low,2039,res,25,1.3599999999999999
Low,2039,res,26,1.3599999999999999
Low,2039,res,27,1.3599999999999999
Low,2039,res,28,1.3599999999999999
Low,2039,res,29,1.3599999999999999
Low,2039,res,30,1.3599999999999999
Low,2039,res,31,1.3599999999999999
Low,2039,res,32,1.3599999999999999
Low,2039,res,33,1.3599999999999999
Low,2039,res,34,1.3599999999999999
Low,2039,res,35,1.3599999999999999
Low,2039,com,1,1.3599999999999999
Low,2039,com,2,1.3599999999999999
Low,2039,com,3,1.3599999999999999
Low,2039,com,4,1.3599999999999999
Low,2039,com,5,1.3599999999999999
Low,2039,com,6,1.3599999999999999
Low,2039,com,7,1.3599999999999999
Low,2039,com,8,1.3599999999999999
Low,2039,com,9,1.3599999999999999
Low,2039,com,10,1.3599999999999999
Low,2039,com,11,1.3599999999999999
Low,2039,com,12,1.3599999999999999
Low,2039,com,13,1.3599999999999999
Low,2039,com,14,1.3599999999999999
Low,2039,com,15,1.3599999999999999
Low,2039,com,16,1.3599999999999999
Low,2039,com,17,1.3599999999999999
Low,2039,com,18,1.3599999999999999
Low,2039,com,19,1.3599999999999999
Low,2039,com,20,1.3599999999999999
Low,2039,com,21,1.3599999999999999
Low,2039,com,22,1.3599999999999999
Low,2039,com,23,1.3599999999999999
Low,2039,com,24,1.3599999999999999
Low,2039,com,25,1.3599999999999999
Low,2039,com,26,1.3599999999999999
Low,2039,com,27,1.3599999999999999
Low,2039,com,28,1.3599999999999999
Low,2039,com,29,1.3599999999999999
Low,2039,com,30,1.3599999999999999
Low,2039,com,31,1.3599999999999999
Low,2039,com,32,1.3599999999999999
Low,2039,com,33,1.3599999999999999
Low,2039,com,34,1.3599999999999999
Low,2039,com,35,1.3599999999999999
Low,2039,ind,1,1.3599999999999999
Low,2039,ind,2,1.3599999999999999
Low,2039,ind,3,1.3599999999999999
Low,2039,ind,4,1.3599999999999999
Low,2039,ind,5,1.3599999999999999
Low,2039,ind,6,1.3599999999999999
Low,2039,ind,7,1.3599999999999999
Low,2039,ind,8,1.3599999999999999
Low,2039,ind,9,1.3599999999999999
Low,2039,ind,10,1.3599999999999999
Low,2039,ind,11,1.3599999999999999
Low,2039,ind,12,1.3599999999999999
Low,2039,ind,13,1.3599999999999999
Low,2039,ind,14,1.3599999999999999
Low,2039,ind,15,1.3599999999999999
Low,2039,ind,16,1.3599999999999999
Low,2039,ind,17,1.3599999999999999
Low,2039,ind,18,1.3599999999999999
Low,2039,ind,19,1.3599999999999999
Low,2039,ind,20,1.3599999999999999
Low,2039,ind,21,1.3599999999999999
Low,2039,ind,22,1.3599999999999999
Low,2039,ind,23,1.3599999999999999
Low,2039,ind,24,1.3599999999999999
Low,2039,ind,25,1.3599999999999999
Low,2039,ind,26,1.3599999999999999
Low,2039,ind,27,1.3599999999999999
Low,2039,ind,28,1.3599999999999999
Low,2039,ind,29,1.3599999999999999
Low,2039,ind,30,1.3599999999999999
Low,2039,ind,31,1.3599999999999999
Low,2039,ind,32,1.3599999999999999
Low,2039,ind,33,1.3599999999999999
Low,2039,ind,34,1.3599999999999999
Low,2039,ind,35,1.3599999999999999
Low,2040,res,1,1.375
Low,2040,res,2,1.375
Low,2040,res,3,1.375
Low,2040,res,4,1.375
Low,2040,res,5,1.375
Low,2040,res,6,1.375
Low,2040,res,7,1.375
Low,2040,res,8,1.375
Low,2040,res,9,1.375
Low,2040,res,10,1.375
Low,2040,res,11,1.375
Low,2040,res,12,1.375
Low,2040,res,13,1.375
Low,2040,res,14,1.375
Low,2040,res,15,1.375
Low,2040,res,16,1.375
Low,2040,res,17,1.375
Low,2040,res,18,1.375
Low,2040,res,19,1.375
Low,2040,res,20,1.375
Low,2040,res,21,1.375
Low,2040,res,22,1.375
Low,2040,res,23,1.375
Low,2040,res,24,1.375
Low,2040,res,25,1.375
Low,2040,res,26,1.375
Low,2040,res,27,1.375
Low,2040,res,28,1.375
Low,2040,res,29,1.375
Low,2040,res,30,1.375
Low,2040,res,31,1.375
Low,2040,res,32,1.375
Low,2040,res,33,1.375
Low,2040,res,34,1.375
Low,2040,res,35,1.375
Low,2040,com,1,1.375
Low,2040,com,2,1.375
Low,2040,com,3,1.375
Low,2040,com,4,1.375
Low,2040,com,5,1.375
Low,2040,com,6,1.375
Low,2040,com,7,1.375
Low,2040,com,8,1.375
Low,2040,com,9,1.375
Low,2040,com,10,1.375
Low,2040,com,11,1.375
Low,2040,com,12,1.375
Low,2040,com,13,1.375
Low,2040,com,14,1.375
Low,2040,com,15,1.375
Low,2040,com,16,1.375
Low,2040,com,17,1.375
Low,2040,com,18,1.375
Low,2040,com,19,1.375
Low,2040,com,20,1.375
Low,2040,com,21,1.375
Low,2040,com,22,1.375
Low,2040,com,23,1.375
Low,2040,com,24,1.375
Low,2040,com,25,1.375
Low,2040,com,26,1.375
Low,2040,com,27,1.375
Low,2040,com,28,1.375
Low,2040,com,29,1.375
Low,2040,com,30,1.375
Low,2040,com,31,1.375
Low,2040,com,32,1.375
Low,2040,com,33,1.375
Low,2040,com,34,1.375
Low,2040,com,35,1.375
Low,2040,ind,1,1.375
Low,2040,ind,2,1.375
Low,2040,ind,3,1.375
Low,2040,ind,4,1.375
Low,2040,ind,5,1.375
Low,2040,ind,6,1.375
Low,2040,ind,7,1.375
Low,2040,ind,8,1.375
Low,2040,ind,9,1.375
Low,2040,ind,10,1.375
Low,2040,ind,11,1.375
Low,2040,ind,12,1.375
Low,2040,ind,13,1.375
Low,2040,ind,14,1.375
Low,2040,ind,15,1.375
Low,2040,ind,16,1.375
Low,2040,ind,17,1.375
Low,2040,ind,18,1.375
Low,2040,ind,19,1.375
Low,2040,ind,20,1.375
Low,2040,ind,21,1.375
Low,2040,ind,22,1.375
Low,2040,ind,23,1.375
Low,2040,ind,24,1.375
Low,2040,ind,25,1.375
Low,2040,ind,26,1.375
Low,2040,ind,27,1.375
Low,2040,ind,28,1.375
Low,2040,ind,29,1.375
Low,2040,ind,30,1.375
Low,2040,ind,31,1.375
Low,2040,ind,32,1.375
Low,2040,ind,33,1.375
Low,2040,ind,34,1.375
Low,2040,ind,35,1.375
Low,2041,res,1,1.3900000000000001
Low,2041,res,2,1.3900000000000001
Low,2041,res,3,1.3900000000000001
Low,2041,res,4,1.3900000000000001
Low,2041,res,5,1.3900000000000001
Low,2041,res,6,1.3900000000000001
Low,2041,res,7,1.3900000000000001
Low,2041,res,8,1.3900000000000001
Low,2041,res,9,1.3900000000000001
Low,2041,res,10,1.3900000000000001
Low,2041,res,11,1.3900000000000001
Low,2041,res,12,1.3900000000000001
Low,2041,res,13,1.3900000000000001
Low,2041,res,14,1.3900000000000001
Low,2041,res,15,1.3900000000000001
Low,2041,res,16,1.3900000000000001
Low,2041,res,17,1.3900000000000001
Low,2041,res,18,1.3900000000000001
Low,2041,res,19,1.3900000000000001
Low,2041,res,20,1.3900000000000001
Low,2041,res,21,1.3900000000000001
Low,2041,res,22,1.3900000000000001
Low,2041,res,23,1.3900000000000001
Low,2041,res,24,1.3900000000000001
Low,2041,res,25,1.3900000000000001
Low,2041,res,26,1.3900000000000001
Low,2041,res,27,1.3900000000000001
Low,2041,res,28,1.3900000000000001
Low,2041,res,29,1.3900000000000001
Low,2041,res,30,1.3900000000000001
Low,2041,res,31,1.3900000000000001
Low,2041,res,32,1.3900000000000001
Low,2041,res,33,1.3900000000000001
Low,2041,res,34,1.3900000000000001
Low,2041,res,35,1.3900000000000001
Low,2041,com,1,1.3900000000000001
Low,2041,com,2,1.3900000000000001
Low,2041,com,3,1.3900000000000001
Low,2041,com,4,1.3900000000000001
Low,2041,com,5,1.3900000000000001
Low,2041,com,6,1.3900000000000001
Low,2041,com,7,1.3900000000000001
Low,2041,com,8,1.3900000000000001
Low,2041,com,9,1.3900000000000001
Low,2041,com,10,1.3900000000000001
Low,2041,com,11,1.3900000000000001
Low,2041,com,12,1.3900000000000001
Low,2041,com,13,1.3900000000000001
Low,2041,com,14,1.3900000000000001
Low,2041,com,15,1.3900000000000001
Low,2041,com,16,1.3900000000000001
Low,2041,com,17,1.3900000000000001
Low,2041,com,18,1.3900000000000001
Low,2041,com,19,1.3900000000000001
Low,2041,com,20,1.3900000000000001
Low,2041,com,21,1.3900000000000001
Low,2041,com,22,1.3900000000000001
Low,2041,com,23,1.3900000000000001
Low,2041,com,24,1.3900000000000001
Low,2041,com,25,1.3900000000000001
Low,2041,com,26,1.3900000000000001
Low,2041,com,27,1.3900000000000001
Low,2041,com,28,1.3900000000000001
Low,2041,com,29,1.3900000000000001
Low,2041,com,30,1.3900000000000001
Low,2041,com,31,1.3900000000000001
Low,2041,com,32,1.3900000000000001
Low,2041,com,33,1.3900000000000001
Low,2041,com,34,1.3900000000000001
Low,2041,com,35,1.3900000000000001
Low,2041,ind,1,1.3900000000000001
Low,2041,ind,2,1.3900000000000001
Low,2041,ind,3,1.3900000000000001
Low,2041,ind,4,1.3900000000000001
Low,2041,ind,5,1.3900000000000001
Low,2041,ind,6,1.3900000000000001
Low,2041,ind,7,1.3900000000000001
Low,2041,ind,8,1.3900000000000001
Low,2041,ind,9,1.3900000000000001
Low,2041,ind,10,1.3900000000000001
Low,2041,ind,11,1.3900000000000001
Low,2041,ind,12,1.3900000000000001
Low,2041,ind,13,1.3900000000000001
Low,2041,ind,14,1.3900000000000001
Low,2041,ind,15,1.3900000000000001
Low,2041,ind,16,1.3900000000000001
Low,2041,ind,17,1.3900000000000001
Low,2041,ind,18,1.3900000000000001
Low,2041,ind,19,1.3900000000000001
Low,2041,ind,20,1.3900000000000001
Low,2041,ind,21,1.3900000000000001
Low,2041,ind,22,1.3900000000000001
Low,2041,ind,23,1.3900000000000001
Low,2041,ind,24,1.3900000000000001
Low,2041,ind,25,1.3900000000000001
Low,2041,ind,26,1.3900000000000001
Low,2041,ind,27,1.3900000000000001
Low,2041,ind,28,1.3900000000000001
Low,2041,ind,29,1.3900000000000001
Low,2041,ind,30,1.3900000000000001
Low,2041,ind,31,1.3900000000000001
Low,2041,ind,32,1.3900000000000001
Low,2041,ind,33,1.3900000000000001
Low,2041,ind,34,1.3900000000000001
Low,2041,ind,35,1.3900000000000001
Low,2042,res,1,1.405
Low,2042,res,2,1.405
Low,2042,res,3,1.405
Low,2042,res,4,1.405
Low,2042,res,5,1.405
Low,2042,res,6,1.405
Low,2042,res,7,1.405
Low,2042,res,8,1.405
Low,2042,res,9,1.405
Low,2042,res,10,1.405
Low,2042,res,11,1.405
Low,2042,res,12,1.405
Low,2042,res,13,1.405
Low,2042,res,14,1.405
Low,2042,res,15,1.405
Low,2042,res,16,1.405
Low,2042,res,17,1.405
Low,2042,res,18,1.405
Low,2042,res,19,1.405
Low,2042,res,20,1.405
Low,2042,res,21,1.405
Low,2042,res,22,1.405
Low,2042,res,23,1.405
Low,2042,res,24,1.405
Low,2042,res,25,1.405
Low,2042,res,26,1.405
Low,2042,res,27,1.405
Low,2042,res,28,1.405
Low,2042,res,29,1.405
Low,2042,res,30,1.405
Low,2042,res,31,1.405
Low,2042,res,32,1.405
Low,2042,res,33,1.405
Low,2042,res,34,1.405
Low,2042,res,35,1.405
Low,2042,com,1,1.405
Low,2042,com,2,1.405
Low,2042,com,3,1.405
Low,2042,com,4,1.405
Low,2042,com,5,1.405
Low,2042,com,6,1.405
Low,2042,com,7,1.405
Low,2042,com,8,1.405
Low,2042,com,9,1.405
Low,2042,com,10,1.405
Low,2042,com,11,1.405
Low,2042,com,12,1.405
Low,2042,com,13,1.405
Low,2042,com,14,1.405
Low,2042,com,15,1.405
Low,2042,com,16,1.405
Low,2042,com,17,1.405
Low,2042,com,18,1.405
Low,2042,com,19,1.405
Low,2042,com,20,1.405
Low,2042,com,21,1.405
Low,2042,com,22,1.405
Low,2042,com,23,1.405
Low,2042,com,24,1.405
Low,2042,com,25,1.405
Low,2042,com,26,1.405
Low,2042,com,27,1.405
Low,2042,com,28,1.405
Low,2042,com,29,1.405
Low,2042,com,30,1.405
Low,2042,com,31,1.405
Low,2042,com,32,1.405
Low,2042,com,33,1.405
Low,2042,com,34,1.405
Low,2042,com,35,1.405
Low,2042,ind,1,1.405
Low,2042,ind,2,1.405
Low,2042,ind,3,1.405
Low,2042,ind,4,1.405
Low,2042,ind,5,1.405
Low,2042,ind,6,1.405
Low,2042,ind,7,1.405
Low,2042,ind,8,1.405
Low,2042,ind,9,1.405
Low,2042,ind,10,1.405
Low,2042,ind,11,1.405
Low,2042,ind,12,1.405
Low,2042,ind,13,1.405
Low,2042,ind,14,1.405
Low,2042,ind,15,1.405
Low,2042,ind,16,1.405
Low,2042,ind,17,1.405
Low,2042,ind,18,1.405
Low,2042,ind,19,1.405
Low,2042,ind,20,1.405
Low,2042,ind,21,1.405
Low,2042,ind,22,1.405
Low,2042,ind,23,1.405
Low,2042,ind,24,1.405
Low,2042,ind,25,1.405
Low,2042,ind,26,1.405
Low,2042,ind,27,1.405
Low,2042,ind,28,1.405
Low,2042,ind,29,1.405
Low,2042,ind,30,1.405
Low,2042,ind,31,1.405
Low,2042,ind,32,1.405
Low,2042,ind,33,1.405
Low,2042,ind,34,1.405
Low,2042,ind,35,1.405
Low,2043,res,1,1.42
Low,2043,res,2,1.42
Low,2043,res,3,1.42
Low,2043,res,4,1.42
Low,2043,res,5,1.42
Low,2043,res,6,1.42
Low,2043,res,7,1.42
Low,2043,res,8,1.42
Low,2043,res,9,1.42
Low,2043,res,10,1.42
Low,2043,res,11,1.42
Low,2043,res,12,1.42
Low,2043,res,13,1.42
Low,2043,res,14,1.42
Low,2043,res,15,1.42
Low,2043,res,16,1.42
Low,2043,res,17,1.42
Low,2043,res,18,1.42
Low,2043,res,19,1.42
Low,2043,res,20,1.42
Low,2043,res,21,1.42
Low,2043,res,22,1.42
Low,2043,res,23,1.42
Low,2043,res,24,1.42
Low,2043,res,25,1.42
Low,2043,res,26,1.42
Low,2043,res,27,1.42
Low,2043,res,28,1.42
Low,2043,res,29,1.42
Low,2043,res,30,1.42
Low,2043,res,31,1.42
Low,2043,res,32,1.42
Low,2043,res,33,1.42
Low,2043,res,34,1.42
Low,2043,res,35,1.42
Low,2043,com,1,1.42
Low,2043,com,2,1.42
Low,2043,com,3,1.42
Low,2043,com,4,1.42
Low,2043,com,5,1.42
Low,2043,com,6,1.42
Low,2043,com,7,1.42
Low,2043,com,8,1.42
Low,2043,com,9,1.42
