"","Region","Sector","Year","value","State"
"3350","Mountain","Commercial","2033",1.036247987,"CO"
"3351","Mountain","Commercial","2033",1.036247987,"AZ"
"3352","Mountain","Commercial","2033",1.036247987,"NM"
"3353","Mountain","Industrial","2033",1.08794939,"MT"
"3354","Mountain","Industrial","2033",1.08794939,"ID"
"3355","Mountain","Industrial","2033",1.08794939,"WY"
"3356","Mountain","Industrial","2033",1.08794939,"NV"
"3357","Mountain","Industrial","2033",1.08794939,"UT"
"3358","Mountain","Industrial","2033",1.08794939,"CO"
"3359","Mountain","Industrial","2033",1.08794939,"AZ"
"3360","Mountain","Industrial","2033",1.08794939,"NM"
"3361","New England","Residential","2033",1.014725854,"ME"
"3362","New England","Residential","2033",1.014725854,"VT"
"3363","New England","Residential","2033",1.014725854,"NH"
"3364","New England","Residential","2033",1.014725854,"MA"
"3365","New England","Residential","2033",1.014725854,"RI"
"3366","New England","Residential","2033",1.014725854,"CT"
"3367","New England","Commercial","2033",1.05301877,"ME"
"3368","New England","Commercial","2033",1.05301877,"VT"
"3369","New England","Commercial","2033",1.05301877,"NH"
"3370","New England","Commercial","2033",1.05301877,"MA"
"3371","New England","Commercial","2033",1.05301877,"RI"
"3372","New England","Commercial","2033",1.05301877,"CT"
"3373","New England","Industrial","2033",0.981943072,"ME"
"3374","New England","Industrial","2033",0.981943072,"VT"
"3375","New England","Industrial","2033",0.981943072,"NH"
"3376","New England","Industrial","2033",0.981943072,"MA"
"3377","New England","Industrial","2033",0.981943072,"RI"
"3378","New England","Industrial","2033",0.981943072,"CT"
"3379","Pacific","Residential","2033",0.972808117,"AK"
"3380","Pacific","Residential","2033",0.972808117,"WA"
"3381","Pacific","Residential","2033",0.972808117,"OR"
"3382","Pacific","Residential","2033",0.972808117,"CA"
"3383","Pacific","Residential","2033",0.972808117,"HI"
"3384","Pacific","Commercial","2033",0.945981076,"AK"
"3385","Pacific","Commercial","2033",0.945981076,"WA"
"3386","Pacific","Commercial","2033",0.945981076,"OR"
"3387","Pacific","Commercial","2033",0.945981076,"CA"
"3388","Pacific","Commercial","2033",0.945981076,"HI"
"3389","Pacific","Industrial","2033",0.979943473,"AK"
"3390","Pacific","Industrial","2033",0.979943473,"WA"
"3391","Pacific","Industrial","2033",0.979943473,"OR"
"3392","Pacific","Industrial","2033",0.979943473,"CA"
"3393","Pacific","Industrial","2033",0.979943473,"HI"
"3394","South Atlantic","Residential","2033",1.072592605,"WV"
"3395","South Atlantic","Residential","2033",1.072592605,"MD"
"3396","South Atlantic","Residential","2033",1.072592605,"VA"
"3397","South Atlantic","Residential","2033",1.072592605,"NC"
"3398","South Atlantic","Residential","2033",1.072592605,"SC"
"3399","South Atlantic","Residential","2033",1.072592605,"GA"
"3400","South Atlantic","Residential","2033",1.072592605,"FL"
"3401","South Atlantic","Residential","2033",1.072592605,"DE"
"3402","South Atlantic","Commercial","2033",1.013788928,"WV"
"3403","South Atlantic","Commercial","2033",1.013788928,"MD"
"3404","South Atlantic","Commercial","2033",1.013788928,"VA"
"3405","South Atlantic","Commercial","2033",1.013788928,"NC"
"3406","South Atlantic","Commercial","2033",1.013788928,"SC"
"3407","South Atlantic","Commercial","2033",1.013788928,"GA"
"3408","South Atlantic","Commercial","2033",1.013788928,"FL"
"3409","South Atlantic","Commercial","2033",1.013788928,"DE"
"3410","South Atlantic","Industrial","2033",1.077987608,"WV"
"3411","South Atlantic","Industrial","2033",1.077987608,"MD"
"3412","South Atlantic","Industrial","2033",1.077987608,"VA"
"3413","South Atlantic","Industrial","2033",1.077987608,"NC"
"3414","South Atlantic","Industrial","2033",1.077987608,"SC"
"3415","South Atlantic","Industrial","2033",1.077987608,"GA"
"3416","South Atlantic","Industrial","2033",1.077987608,"FL"
"3417","South Atlantic","Industrial","2033",1.077987608,"DE"
"3418","West North Central","Residential","2033",1.090650352,"ND"
"3419","West North Central","Residential","2033",1.090650352,"MN"
"3420","West North Central","Residential","2033",1.090650352,"SD"
"3421","West North Central","Residential","2033",1.090650352,"NE"
"3422","West North Central","Residential","2033",1.090650352,"IA"
"3423","West North Central","Residential","2033",1.090650352,"KS"
"3424","West North Central","Residential","2033",1.090650352,"MO"
"3425","West North Central","Commercial","2033",1.048795447,"ND"
"3426","West North Central","Commercial","2033",1.048795447,"MN"
"3427","West North Central","Commercial","2033",1.048795447,"SD"
"3428","West North Central","Commercial","2033",1.048795447,"NE"
"3429","West North Central","Commercial","2033",1.048795447,"IA"
"3430","West North Central","Commercial","2033",1.048795447,"KS"
"3431","West North Central","Commercial","2033",1.048795447,"MO"
"3432","West North Central","Industrial","2033",1.112181723,"ND"
"3433","West North Central","Industrial","2033",1.112181723,"MN"
"3434","West North Central","Industrial","2033",1.112181723,"SD"
"3435","West North Central","Industrial","2033",1.112181723,"NE"
"3436","West North Central","Industrial","2033",1.112181723,"IA"
"3437","West North Central","Industrial","2033",1.112181723,"KS"
"3438","West North Central","Industrial","2033",1.112181723,"MO"
"3439","West South Central","Residential","2033",1.143910331,"OK"
"3440","West South Central","Residential","2033",1.143910331,"TX"
"3441","West South Central","Residential","2033",1.143910331,"AR"
"3442","West South Central","Residential","2033",1.143910331,"LA"
"3443","West South Central","Commercial","2033",1.285268609,"OK"
"3444","West South Central","Commercial","2033",1.285268609,"TX"
"3445","West South Central","Commercial","2033",1.285268609,"AR"
"3446","West South Central","Commercial","2033",1.285268609,"LA"
"3447","West South Central","Industrial","2033",1.249840931,"OK"
"3448","West South Central","Industrial","2033",1.249840931,"TX"
"3449","West South Central","Industrial","2033",1.249840931,"AR"
"3450","West South Central","Industrial","2033",1.249840931,"LA"
"3451","East North Central","Residential","2034",1.149023312,"WI"
"3452","East North Central","Residential","2034",1.149023312,"IL"
"3453","East North Central","Residential","2034",1.149023312,"IN"
"3454","East North Central","Residential","2034",1.149023312,"MI"
"3455","East North Central","Residential","2034",1.149023312,"OH"
"3456","East North Central","Commercial","2034",1.111853638,"WI"
"3457","East North Central","Commercial","2034",1.111853638,"IL"
"3458","East North Central","Commercial","2034",1.111853638,"IN"
"3459","East North Central","Commercial","2034",1.111853638,"MI"
"3460","East North Central","Commercial","2034",1.111853638,"OH"
"3461","East North Central","Industrial","2034",1.195312957,"WI"
"3462","East North Central","Industrial","2034",1.195312957,"IL"
"3463","East North Central","Industrial","2034",1.195312957,"IN"
"3464","East North Central","Industrial","2034",1.195312957,"MI"
"3465","East North Central","Industrial","2034",1.195312957,"OH"
"3466","East South Central","Residential","2034",0.92533505,"KY"
"3467","East South Central","Residential","2034",0.92533505,"TN"
"3468","East South Central","Residential","2034",0.92533505,"MS"
"3469","East South Central","Residential","2034",0.92533505,"AL"
"3470","East South Central","Commercial","2034",0.902729082,"KY"
"3471","East South Central","Commercial","2034",0.902729082,"TN"
"3472","East South Central","Commercial","2034",0.902729082,"MS"
"3473","East South Central","Commercial","2034",0.902729082,"AL"
"3474","East South Central","Industrial","2034",0.968525022,"KY"
"3475","East South Central","Industrial","2034",0.968525022,"TN"
"3476","East South Central","Industrial","2034",0.968525022,"MS"
"3477","East South Central","Industrial","2034",0.968525022,"AL"
"3478","Middle Atlantic","Residential","2034",1.137679572,"PA"
"3479","Middle Atlantic","Residential","2034",1.137679572,"NY"
"3480","Middle Atlantic","Residential","2034",1.137679572,"NJ"
"3481","Middle Atlantic","Commercial","2034",0.986163353,"PA"
"3482","Middle Atlantic","Commercial","2034",0.986163353,"NY"
"3483","Middle Atlantic","Commercial","2034",0.986163353,"NJ"
"3484","Middle Atlantic","Industrial","2034",1.180590645,"PA"
"3485","Middle Atlantic","Industrial","2034",1.180590645,"NY"
"3486","Middle Atlantic","Industrial","2034",1.180590645,"NJ"
"3487","Mountain","Residential","2034",1.150578728,"MT"
"3488","Mountain","Residential","2034",1.150578728,"ID"
"3489","Mountain","Residential","2034",1.150578728,"WY"
"3490","Mountain","Residential","2034",1.150578728,"NV"
"3491","Mountain","Residential","2034",1.150578728,"UT"
"3492","Mountain","Residential","2034",1.150578728,"CO"
"3493","Mountain","Residential","2034",1.150578728,"AZ"
"3494","Mountain","Residential","2034",1.150578728,"NM"
"3495","Mountain","Commercial","2034",1.040612924,"MT"
"3496","Mountain","Commercial","2034",1.040612924,"ID"
"3497","Mountain","Commercial","2034",1.040612924,"WY"
"3498","Mountain","Commercial","2034",1.040612924,"NV"
"3499","Mountain","Commercial","2034",1.040612924,"UT"
"3500","Mountain","Commercial","2034",1.040612924,"CO"
"3501","Mountain","Commercial","2034",1.040612924,"AZ"
"3502","Mountain","Commercial","2034",1.040612924,"NM"
"3503","Mountain","Industrial","2034",1.097676047,"MT"
"3504","Mountain","Industrial","2034",1.097676047,"ID"
"3505","Mountain","Industrial","2034",1.097676047,"WY"
"3506","Mountain","Industrial","2034",1.097676047,"NV"
"3507","Mountain","Industrial","2034",1.097676047,"UT"
"3508","Mountain","Industrial","2034",1.097676047,"CO"
"3509","Mountain","Industrial","2034",1.097676047,"AZ"
"3510","Mountain","Industrial","2034",1.097676047,"NM"
"3511","New England","Residential","2034",1.020960492,"ME"
"3512","New England","Residential","2034",1.020960492,"VT"
"3513","New England","Residential","2034",1.020960492,"NH"
"3514","New England","Residential","2034",1.020960492,"MA"
"3515","New England","Residential","2034",1.020960492,"RI"
"3516","New England","Residential","2034",1.020960492,"CT"
"3517","New England","Commercial","2034",1.058765767,"ME"
"3518","New England","Commercial","2034",1.058765767,"VT"
"3519","New England","Commercial","2034",1.058765767,"NH"
"3520","New England","Commercial","2034",1.058765767,"MA"
"3521","New England","Commercial","2034",1.058765767,"RI"
"3522","New England","Commercial","2034",1.058765767,"CT"
"3523","New England","Industrial","2034",0.989057793,"ME"
"3524","New England","Industrial","2034",0.989057793,"VT"
"3525","New England","Industrial","2034",0.989057793,"NH"
"3526","New England","Industrial","2034",0.989057793,"MA"
"3527","New England","Industrial","2034",0.989057793,"RI"
"3528","New England","Industrial","2034",0.989057793,"CT"
"3529","Pacific","Residential","2034",0.978974382,"AK"
"3530","Pacific","Residential","2034",0.978974382,"WA"
"3531","Pacific","Residential","2034",0.978974382,"OR"
"3532","Pacific","Residential","2034",0.978974382,"CA"
"3533","Pacific","Residential","2034",0.978974382,"HI"
"3534","Pacific","Commercial","2034",0.952690088,"AK"
"3535","Pacific","Commercial","2034",0.952690088,"WA"
"3536","Pacific","Commercial","2034",0.952690088,"OR"
"3537","Pacific","Commercial","2034",0.952690088,"CA"
"3538","Pacific","Commercial","2034",0.952690088,"HI"
"3539","Pacific","Industrial","2034",0.993149732,"AK"
"3540","Pacific","Industrial","2034",0.993149732,"WA"
"3541","Pacific","Industrial","2034",0.993149732,"OR"
"3542","Pacific","Industrial","2034",0.993149732,"CA"
"3543","Pacific","Industrial","2034",0.993149732,"HI"
"3544","South Atlantic","Residential","2034",1.077334827,"WV"
"3545","South Atlantic","Residential","2034",1.077334827,"MD"
"3546","South Atlantic","Residential","2034",1.077334827,"VA"
"3547","South Atlantic","Residential","2034",1.077334827,"NC"
"3548","South Atlantic","Residential","2034",1.077334827,"SC"
"3549","South Atlantic","Residential","2034",1.077334827,"GA"
"3550","South Atlantic","Residential","2034",1.077334827,"FL"
"3551","South Atlantic","Residential","2034",1.077334827,"DE"
"3552","South Atlantic","Commercial","2034",1.019085943,"WV"
"3553","South Atlantic","Commercial","2034",1.019085943,"MD"
"3554","South Atlantic","Commercial","2034",1.019085943,"VA"
"3555","South Atlantic","Commercial","2034",1.019085943,"NC"
"3556","South Atlantic","Commercial","2034",1.019085943,"SC"
"3557","South Atlantic","Commercial","2034",1.019085943,"GA"
"3558","South Atlantic","Commercial","2034",1.019085943,"FL"
"3559","South Atlantic","Commercial","2034",1.019085943,"DE"
"3560","South Atlantic","Industrial","2034",1.08564192,"WV"
"3561","South Atlantic","Industrial","2034",1.08564192,"MD"
"3562","South Atlantic","Industrial","2034",1.08564192,"VA"
"3563","South Atlantic","Industrial","2034",1.08564192,"NC"
"3564","South Atlantic","Industrial","2034",1.08564192,"SC"
"3565","South Atlantic","Industrial","2034",1.08564192,"GA"
"3566","South Atlantic","Industrial","2034",1.08564192,"FL"
"3567","South Atlantic","Industrial","2034",1.08564192,"DE"
"3568","West North Central","Residential","2034",1.090763829,"ND"
"3569","West North Central","Residential","2034",1.090763829,"MN"
"3570","West North Central","Residential","2034",1.090763829,"SD"
"3571","West North Central","Residential","2034",1.090763829,"NE"
"3572","West North Central","Residential","2034",1.090763829,"IA"
"3573","West North Central","Residential","2034",1.090763829,"KS"
"3574","West North Central","Residential","2034",1.090763829,"MO"
"3575","West North Central","Commercial","2034",1.049195589,"ND"
"3576","West North Central","Commercial","2034",1.049195589,"MN"
"3577","West North Central","Commercial","2034",1.049195589,"SD"
"3578","West North Central","Commercial","2034",1.049195589,"NE"
"3579","West North Central","Commercial","2034",1.049195589,"IA"
"3580","West North Central","Commercial","2034",1.049195589,"KS"
"3581","West North Central","Commercial","2034",1.049195589,"MO"
"3582","West North Central","Industrial","2034",1.117994912,"ND"
"3583","West North Central","Industrial","2034",1.117994912,"MN"
"3584","West North Central","Industrial","2034",1.117994912,"SD"
"3585","West North Central","Industrial","2034",1.117994912,"NE"
"3586","West North Central","Industrial","2034",1.117994912,"IA"
"3587","West North Central","Industrial","2034",1.117994912,"KS"
"3588","West North Central","Industrial","2034",1.117994912,"MO"
"3589","West South Central","Residential","2034",1.158116723,"OK"
"3590","West South Central","Residential","2034",1.158116723,"TX"
"3591","West South Central","Residential","2034",1.158116723,"AR"
"3592","West South Central","Residential","2034",1.158116723,"LA"
"3593","West South Central","Commercial","2034",1.303459743,"OK"
"3594","West South Central","Commercial","2034",1.303459743,"TX"
"3595","West South Central","Commercial","2034",1.303459743,"AR"
"3596","West South Central","Commercial","2034",1.303459743,"LA"
"3597","West South Central","Industrial","2034",1.271879008,"OK"
"3598","West South Central","Industrial","2034",1.271879008,"TX"
"3599","West South Central","Industrial","2034",1.271879008,"AR"
"3600","West South Central","Industrial","2034",1.271879008,"LA"
"3601","East North Central","Residential","2035",1.153440692,"WI"
"3602","East North Central","Residential","2035",1.153440692,"IL"
"3603","East North Central","Residential","2035",1.153440692,"IN"
"3604","East North Central","Residential","2035",1.153440692,"MI"
"3605","East North Central","Residential","2035",1.153440692,"OH"
"3606","East North Central","Commercial","2035",1.117301512,"WI"
"3607","East North Central","Commercial","2035",1.117301512,"IL"
"3608","East North Central","Commercial","2035",1.117301512,"IN"
"3609","East North Central","Commercial","2035",1.117301512,"MI"
"3610","East North Central","Commercial","2035",1.117301512,"OH"
"3611","East North Central","Industrial","2035",1.20671801,"WI"
"3612","East North Central","Industrial","2035",1.20671801,"IL"
"3613","East North Central","Industrial","2035",1.20671801,"IN"
"3614","East North Central","Industrial","2035",1.20671801,"MI"
"3615","East North Central","Industrial","2035",1.20671801,"OH"
"3616","East South Central","Residential","2035",0.926739419,"KY"
"3617","East South Central","Residential","2035",0.926739419,"TN"
"3618","East South Central","Residential","2035",0.926739419,"MS"
"3619","East South Central","Residential","2035",0.926739419,"AL"
"3620","East South Central","Commercial","2035",0.903863439,"KY"
"3621","East South Central","Commercial","2035",0.903863439,"TN"
"3622","East South Central","Commercial","2035",0.903863439,"MS"
"3623","East South Central","Commercial","2035",0.903863439,"AL"
"3624","East South Central","Industrial","2035",0.975110654,"KY"
"3625","East South Central","Industrial","2035",0.975110654,"TN"
"3626","East South Central","Industrial","2035",0.975110654,"MS"
"3627","East South Central","Industrial","2035",0.975110654,"AL"
"3628","Middle Atlantic","Residential","2035",1.148237498,"PA"
"3629","Middle Atlantic","Residential","2035",1.148237498,"NY"
"3630","Middle Atlantic","Residential","2035",1.148237498,"NJ"
"3631","Middle Atlantic","Commercial","2035",0.997140577,"PA"
"3632","Middle Atlantic","Commercial","2035",0.997140577,"NY"
"3633","Middle Atlantic","Commercial","2035",0.997140577,"NJ"
"3634","Middle Atlantic","Industrial","2035",1.197912748,"PA"
"3635","Middle Atlantic","Industrial","2035",1.197912748,"NY"
"3636","Middle Atlantic","Industrial","2035",1.197912748,"NJ"
"3637","Mountain","Residential","2035",1.158536933,"MT"
"3638","Mountain","Residential","2035",1.158536933,"ID"
"3639","Mountain","Residential","2035",1.158536933,"WY"
"3640","Mountain","Residential","2035",1.158536933,"NV"
"3641","Mountain","Residential","2035",1.158536933,"UT"
"3642","Mountain","Residential","2035",1.158536933,"CO"
"3643","Mountain","Residential","2035",1.158536933,"AZ"
"3644","Mountain","Residential","2035",1.158536933,"NM"
"3645","Mountain","Commercial","2035",1.047098748,"MT"
"3646","Mountain","Commercial","2035",1.047098748,"ID"
"3647","Mountain","Commercial","2035",1.047098748,"WY"
"3648","Mountain","Commercial","2035",1.047098748,"NV"
"3649","Mountain","Commercial","2035",1.047098748,"UT"
"3650","Mountain","Commercial","2035",1.047098748,"CO"
"3651","Mountain","Commercial","2035",1.047098748,"AZ"
"3652","Mountain","Commercial","2035",1.047098748,"NM"
"3653","Mountain","Industrial","2035",1.106032896,"MT"
"3654","Mountain","Industrial","2035",1.106032896,"ID"
"3655","Mountain","Industrial","2035",1.106032896,"WY"
"3656","Mountain","Industrial","2035",1.106032896,"NV"
"3657","Mountain","Industrial","2035",1.106032896,"UT"
"3658","Mountain","Industrial","2035",1.106032896,"CO"
"3659","Mountain","Industrial","2035",1.106032896,"AZ"
"3660","Mountain","Industrial","2035",1.106032896,"NM"
"3661","New England","Residential","2035",1.028791185,"ME"
"3662","New England","Residential","2035",1.028791185,"VT"
"3663","New England","Residential","2035",1.028791185,"NH"
"3664","New England","Residential","2035",1.028791185,"MA"
"3665","New England","Residential","2035",1.028791185,"RI"
"3666","New England","Residential","2035",1.028791185,"CT"
"3667","New England","Commercial","2035",1.070769443,"ME"
"3668","New England","Commercial","2035",1.070769443,"VT"
"3669","New England","Commercial","2035",1.070769443,"NH"
"3670","New England","Commercial","2035",1.070769443,"MA"
"3671","New England","Commercial","2035",1.070769443,"RI"
"3672","New England","Commercial","2035",1.070769443,"CT"
"3673","New England","Industrial","2035",1.001335804,"ME"
"3674","New England","Industrial","2035",1.001335804,"VT"
"3675","New England","Industrial","2035",1.001335804,"NH"
"3676","New England","Industrial","2035",1.001335804,"MA"
"3677","New England","Industrial","2035",1.001335804,"RI"
"3678","New England","Industrial","2035",1.001335804,"CT"
"3679","Pacific","Residential","2035",0.988843766,"AK"
"3680","Pacific","Residential","2035",0.988843766,"WA"
"3681","Pacific","Residential","2035",0.988843766,"OR"
"3682","Pacific","Residential","2035",0.988843766,"CA"
"3683","Pacific","Residential","2035",0.988843766,"HI"
"3684","Pacific","Commercial","2035",0.96336556,"AK"
"3685","Pacific","Commercial","2035",0.96336556,"WA"
"3686","Pacific","Commercial","2035",0.96336556,"OR"
"3687","Pacific","Commercial","2035",0.96336556,"CA"
"3688","Pacific","Commercial","2035",0.96336556,"HI"
"3689","Pacific","Industrial","2035",1.005924711,"AK"
"3690","Pacific","Industrial","2035",1.005924711,"WA"
"3691","Pacific","Industrial","2035",1.005924711,"OR"
"3692","Pacific","Industrial","2035",1.005924711,"CA"
"3693","Pacific","Industrial","2035",1.005924711,"HI"
"3694","South Atlantic","Residential","2035",1.083125283,"WV"
"3695","South Atlantic","Residential","2035",1.083125283,"MD"
"3696","South Atlantic","Residential","2035",1.083125283,"VA"
"3697","South Atlantic","Residential","2035",1.083125283,"NC"
"3698","South Atlantic","Residential","2035",1.083125283,"SC"
"3699","South Atlantic","Residential","2035",1.083125283,"GA"
"3700","South Atlantic","Residential","2035",1.083125283,"FL"
"3701","South Atlantic","Residential","2035",1.083125283,"DE"
"3702","South Atlantic","Commercial","2035",1.026160899,"WV"
"3703","South Atlantic","Commercial","2035",1.026160899,"MD"
"3704","South Atlantic","Commercial","2035",1.026160899,"VA"
"3705","South Atlantic","Commercial","2035",1.026160899,"NC"
"3706","South Atlantic","Commercial","2035",1.026160899,"SC"
"3707","South Atlantic","Commercial","2035",1.026160899,"GA"
"3708","South Atlantic","Commercial","2035",1.026160899,"FL"
"3709","South Atlantic","Commercial","2035",1.026160899,"DE"
"3710","South Atlantic","Industrial","2035",1.09606901,"WV"
"3711","South Atlantic","Industrial","2035",1.09606901,"MD"
"3712","South Atlantic","Industrial","2035",1.09606901,"VA"
"3713","South Atlantic","Industrial","2035",1.09606901,"NC"
"3714","South Atlantic","Industrial","2035",1.09606901,"SC"
"3715","South Atlantic","Industrial","2035",1.09606901,"GA"
"3716","South Atlantic","Industrial","2035",1.09606901,"FL"
"3717","South Atlantic","Industrial","2035",1.09606901,"DE"
"3718","West North Central","Residential","2035",1.094555578,"ND"
"3719","West North Central","Residential","2035",1.094555578,"MN"
"3720","West North Central","Residential","2035",1.094555578,"SD"
"3721","West North Central","Residential","2035",1.094555578,"NE"
"3722","West North Central","Residential","2035",1.094555578,"IA"
"3723","West North Central","Residential","2035",1.094555578,"KS"
"3724","West North Central","Residential","2035",1.094555578,"MO"
"3725","West North Central","Commercial","2035",1.053688163,"ND"
"3726","West North Central","Commercial","2035",1.053688163,"MN"
"3727","West North Central","Commercial","2035",1.053688163,"SD"
"3728","West North Central","Commercial","2035",1.053688163,"NE"
"3729","West North Central","Commercial","2035",1.053688163,"IA"
"3730","West North Central","Commercial","2035",1.053688163,"KS"
"3731","West North Central","Commercial","2035",1.053688163,"MO"
"3732","West North Central","Industrial","2035",1.126665925,"ND"
"3733","West North Central","Industrial","2035",1.126665925,"MN"
"3734","West North Central","Industrial","2035",1.126665925,"SD"
"3735","West North Central","Industrial","2035",1.126665925,"NE"
"3736","West North Central","Industrial","2035",1.126665925,"IA"
"3737","West North Central","Industrial","2035",1.126665925,"KS"
"3738","West North Central","Industrial","2035",1.126665925,"MO"
"3739","West South Central","Residential","2035",1.171899983,"OK"
"3740","West South Central","Residential","2035",1.171899983,"TX"
"3741","West South Central","Residential","2035",1.171899983,"AR"
"3742","West South Central","Residential","2035",1.171899983,"LA"
"3743","West South Central","Commercial","2035",1.320848871,"OK"
"3744","West South Central","Commercial","2035",1.320848871,"TX"
"3745","West South Central","Commercial","2035",1.320848871,"AR"
"3746","West South Central","Commercial","2035",1.320848871,"LA"
"3747","West South Central","Industrial","2035",1.295344239,"OK"
"3748","West South Central","Industrial","2035",1.295344239,"TX"
"3749","West South Central","Industrial","2035",1.295344239,"AR"
"3750","West South Central","Industrial","2035",1.295344239,"LA"
"3751","East North Central","Residential","2036",1.158347231,"WI"
"3752","East North Central","Residential","2036",1.158347231,"IL"
"3753","East North Central","Residential","2036",1.158347231,"IN"
"3754","East North Central","Residential","2036",1.158347231,"MI"
"3755","East North Central","Residential","2036",1.158347231,"OH"
"3756","East North Central","Commercial","2036",1.123583144,"WI"
"3757","East North Central","Commercial","2036",1.123583144,"IL"
"3758","East North Central","Commercial","2036",1.123583144,"IN"
"3759","East North Central","Commercial","2036",1.123583144,"MI"
"3760","East North Central","Commercial","2036",1.123583144,"OH"
"3761","East North Central","Industrial","2036",1.219691458,"WI"
"3762","East North Central","Industrial","2036",1.219691458,"IL"
"3763","East North Central","Industrial","2036",1.219691458,"IN"
"3764","East North Central","Industrial","2036",1.219691458,"MI"
"3765","East North Central","Industrial","2036",1.219691458,"OH"
"3766","East South Central","Residential","2036",0.921377882,"KY"
"3767","East South Central","Residential","2036",0.921377882,"TN"
"3768","East South Central","Residential","2036",0.921377882,"MS"
"3769","East South Central","Residential","2036",0.921377882,"AL"
"3770","East South Central","Commercial","2036",0.898781319,"KY"
"3771","East South Central","Commercial","2036",0.898781319,"TN"
"3772","East South Central","Commercial","2036",0.898781319,"MS"
"3773","East South Central","Commercial","2036",0.898781319,"AL"
"3774","East South Central","Industrial","2036",0.976773933,"KY"
"3775","East South Central","Industrial","2036",0.976773933,"TN"
"3776","East South Central","Industrial","2036",0.976773933,"MS"
"3777","East South Central","Industrial","2036",0.976773933,"AL"
"3778","Middle Atlantic","Residential","2036",1.156959707,"PA"
"3779","Middle Atlantic","Residential","2036",1.156959707,"NY"
"3780","Middle Atlantic","Residential","2036",1.156959707,"NJ"
"3781","Middle Atlantic","Commercial","2036",1.00648715,"PA"
"3782","Middle Atlantic","Commercial","2036",1.00648715,"NY"
"3783","Middle Atlantic","Commercial","2036",1.00648715,"NJ"
"3784","Middle Atlantic","Industrial","2036",1.213121851,"PA"
"3785","Middle Atlantic","Industrial","2036",1.213121851,"NY"
"3786","Middle Atlantic","Industrial","2036",1.213121851,"NJ"
"3787","Mountain","Residential","2036",1.172906514,"MT"
"3788","Mountain","Residential","2036",1.172906514,"ID"
"3789","Mountain","Residential","2036",1.172906514,"WY"
"3790","Mountain","Residential","2036",1.172906514,"NV"
"3791","Mountain","Residential","2036",1.172906514,"UT"
"3792","Mountain","Residential","2036",1.172906514,"CO"
"3793","Mountain","Residential","2036",1.172906514,"AZ"
"3794","Mountain","Residential","2036",1.172906514,"NM"
"3795","Mountain","Commercial","2036",1.063995836,"MT"
"3796","Mountain","Commercial","2036",1.063995836,"ID"
"3797","Mountain","Commercial","2036",1.063995836,"WY"
"3798","Mountain","Commercial","2036",1.063995836,"NV"
"3799","Mountain","Commercial","2036",1.063995836,"UT"
"3800","Mountain","Commercial","2036",1.063995836,"CO"
"3801","Mountain","Commercial","2036",1.063995836,"AZ"
"3802","Mountain","Commercial","2036",1.063995836,"NM"
"3803","Mountain","Industrial","2036",1.129371965,"MT"
"3804","Mountain","Industrial","2036",1.129371965,"ID"
"3805","Mountain","Industrial","2036",1.129371965,"WY"
"3806","Mountain","Industrial","2036",1.129371965,"NV"
"3807","Mountain","Industrial","2036",1.129371965,"UT"
"3808","Mountain","Industrial","2036",1.129371965,"CO"
"3809","Mountain","Industrial","2036",1.129371965,"AZ"
"3810","Mountain","Industrial","2036",1.129371965,"NM"
"3811","New England","Residential","2036",1.033860361,"ME"
"3812","New England","Residential","2036",1.033860361,"VT"
"3813","New England","Residential","2036",1.033860361,"NH"
"3814","New England","Residential","2036",1.033860361,"MA"
"3815","New England","Residential","2036",1.033860361,"RI"
"3816","New England","Residential","2036",1.033860361,"CT"
"3817","New England","Commercial","2036",1.075125728,"ME"
"3818","New England","Commercial","2036",1.075125728,"VT"
"3819","New England","Commercial","2036",1.075125728,"NH"
"3820","New England","Commercial","2036",1.075125728,"MA"
"3821","New England","Commercial","2036",1.075125728,"RI"
"3822","New England","Commercial","2036",1.075125728,"CT"
"3823","New England","Industrial","2036",1.007746675,"ME"
"3824","New England","Industrial","2036",1.007746675,"VT"
"3825","New England","Industrial","2036",1.007746675,"NH"
"3826","New England","Industrial","2036",1.007746675,"MA"
"3827","New England","Industrial","2036",1.007746675,"RI"
"3828","New England","Industrial","2036",1.007746675,"CT"
"3829","Pacific","Residential","2036",0.997540346,"AK"
"3830","Pacific","Residential","2036",0.997540346,"WA"
"3831","Pacific","Residential","2036",0.997540346,"OR"
"3832","Pacific","Residential","2036",0.997540346,"CA"
"3833","Pacific","Residential","2036",0.997540346,"HI"
"3834","Pacific","Commercial","2036",0.973466037,"AK"
"3835","Pacific","Commercial","2036",0.973466037,"WA"
"3836","Pacific","Commercial","2036",0.973466037,"OR"
"3837","Pacific","Commercial","2036",0.973466037,"CA"
"3838","Pacific","Commercial","2036",0.973466037,"HI"
"3839","Pacific","Industrial","2036",1.017899212,"AK"
"3840","Pacific","Industrial","2036",1.017899212,"WA"
"3841","Pacific","Industrial","2036",1.017899212,"OR"
"3842","Pacific","Industrial","2036",1.017899212,"CA"
"3843","Pacific","Industrial","2036",1.017899212,"HI"
"3844","South Atlantic","Residential","2036",1.088719813,"WV"
"3845","South Atlantic","Residential","2036",1.088719813,"MD"
"3846","South Atlantic","Residential","2036",1.088719813,"VA"
"3847","South Atlantic","Residential","2036",1.088719813,"NC"
"3848","South Atlantic","Residential","2036",1.088719813,"SC"
"3849","South Atlantic","Residential","2036",1.088719813,"GA"
