agent_id,control_reg,control_reg_id,state_id,state,sector_abbr,tariff_class,country_abbr,customers_in_bin,load_in_bin_kwh,load_per_customer_in_bin_kwh,max_demand_kw,avg_monthly_kwh,owner_occupancy_status,cap_cost_multiplier,developable_buildings_pct,bldg_size_class,rate_id_alias
1,Occidental,3,1,Aguascalientes,res,DB2,MEX,399237,498873678.0,1249.5677449999996,9351,94,1,1,0.6,small,113
2,Occidental,3,1,Aguascalientes,com,GDBT,MEX,49859,146874027.0,2945.787661,9351,221,1,1,0.6,small,109
3,Occidental,3,1,Aguascalientes,com,GDBT,MEX,21,646704.57,30795.455710000002,9351,2307,1,1,0.6,small,109
4,Occidental,3,1,Aguascalientes,com,APBT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,117
5,Occidental,3,1,Aguascalientes,com,GDBT,MEX,372,46471511.0,124923.4167,9351,9359,1,1,0.6,small,109
6,Occidental,3,1,Aguascalientes,com,RAMT,MEX,11,49012.387,4455.671545,9351,334,1,1,0.6,small,111
7,Occidental,3,1,Aguascalientes,com,RABT,MEX,4,8115.3408,2028.8352,9351,152,1,1,0.6,small,112
8,Occidental,3,1,Aguascalientes,res,DB2,MEX,68,12132.968,178.426,9351,13,1,1,0.6,small,113
9,Occidental,3,1,Aguascalientes,res,DB2,MEX,64,58435.793,913.0592656,9351,68,1,1,0.6,small,113
10,Occidental,3,1,Aguascalientes,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
11,Occidental,3,1,Aguascalientes,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
12,Occidental,3,1,Aguascalientes,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
13,Occidental,3,1,Aguascalientes,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
14,Occidental,3,1,Aguascalientes,com,APBT,MEX,3940,78368258.0,19890.42081,9351,1490,1,1,0.6,small,117
15,Occidental,3,1,Aguascalientes,com,RABT,MEX,36,427843.97,11884.55472,9351,890,1,1,0.6,small,112
16,Occidental,3,1,Aguascalientes,com,RAMT,MEX,126,540617.84,4290.617778,9351,321,1,1,0.6,small,111
17,Occidental,3,1,Aguascalientes,com,RABT,MEX,2199,299392781.0,136149.5139,9351,10200,1,1,0.6,small,112
18,Occidental,3,1,Aguascalientes,res,DB2,MEX,3914,22437769.0,5732.695197,9351,429,1,1,0.6,small,113
19,Occidental,3,1,Aguascalientes,ind,GDMTH,MEX,1069,1127000000.0,1054256.314,9351,78990,1,1,0.6,small,115
20,Occidental,3,1,Aguascalientes,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
21,Occidental,3,1,Aguascalientes,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
22,Occidental,3,1,Aguascalientes,ind,GDMTH,MEX,1,155899.97,155899.97,9351,11680,1,1,0.6,small,115
23,Occidental,3,1,Aguascalientes,ind,DIST,MEX,5,153322186.0,30664437.2,9351,2297375,1,1,0.6,small,110
24,Occidental,3,1,Aguascalientes,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
25,Occidental,3,1,Aguascalientes,ind,DIST,MEX,6,140934012.0,23489002.0,9351,1759792,1,1,0.6,small,110
26,Occidental,3,1,Aguascalientes,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
27,Occidental,3,1,Aguascalientes,ind,DIT,MEX,2,295631868.0,147815934.0,9351,11074346,1,1,0.6,small,118
28,Occidental,3,1,Aguascalientes,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
29,Occidental,3,1,Aguascalientes,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
30,Occidental,3,1,Aguascalientes,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
31,Occidental,3,1,Aguascalientes,ind,GDMTO,MEX,3522,203531212.0,57788.53265,9351,4330,1,1,0.6,small,108
32,Occidental,3,1,Aguascalientes,ind,GDMTO,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,108
33,BajaCalifornia,8,2,BajaCalifornia,res,DB2,MEX,211366,359242205.0,1699.6215329999998,2621,127,1,1,0.6,small,125
34,BajaCalifornia,8,2,BajaCalifornia,com,GDBT,MEX,99890,502151728.0,5027.047032,2621,377,1,1,0.6,small,121
35,BajaCalifornia,8,2,BajaCalifornia,com,GDBT,MEX,1124,49389510.0,43940.8452,2621,3292,1,1,0.6,small,121
36,BajaCalifornia,8,2,BajaCalifornia,com,APBT,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,129
37,BajaCalifornia,8,2,BajaCalifornia,com,GDBT,MEX,484,59561970.0,123061.9215,2621,9220,1,1,0.6,small,121
38,BajaCalifornia,8,2,BajaCalifornia,com,RAMT,MEX,2,68086.108,34043.054,2621,2551,1,1,0.6,small,123
39,BajaCalifornia,8,2,BajaCalifornia,com,RABT,MEX,91,436826.91,4800.295714,2621,360,1,1,0.6,small,124
40,BajaCalifornia,8,2,BajaCalifornia,res,DB2,MEX,556906,1026000000.0,1842.321684,2621,138,1,1,0.6,small,125
41,BajaCalifornia,8,2,BajaCalifornia,res,DB1,MEX,1,0.0,0.0,2621,0,1,1,0.6,small,126
42,BajaCalifornia,8,2,BajaCalifornia,res,DB2,MEX,223,1549416.1,6948.054259999999,2621,521,1,1,0.6,small,125
43,BajaCalifornia,8,2,BajaCalifornia,res,DB1,MEX,222,0.0,0.0,2621,0,1,1,0.6,small,126
44,BajaCalifornia,8,2,BajaCalifornia,res,DB1,MEX,5,0.0,0.0,2621,0,1,1,0.6,small,126
45,BajaCalifornia,8,2,BajaCalifornia,res,DB2,MEX,345549,1116000000.0,3229.643263,2621,242,1,1,0.6,small,125
46,BajaCalifornia,8,2,BajaCalifornia,com,APBT,MEX,3070,105212510.0,34271.1759,2621,2568,1,1,0.6,small,129
47,BajaCalifornia,8,2,BajaCalifornia,com,RABT,MEX,1303,42530312.0,32640.300839999996,2621,2445,1,1,0.6,small,124
48,BajaCalifornia,8,2,BajaCalifornia,com,RAMT,MEX,103,3645229.6,35390.57864,2621,2651,1,1,0.6,small,123
49,BajaCalifornia,8,2,BajaCalifornia,com,RABT,MEX,1303,161205906.0,123719.0376,2621,9269,1,1,0.6,small,124
50,BajaCalifornia,8,2,BajaCalifornia,res,DB2,MEX,25065,119400836.0,4763.6479549999995,2621,357,1,1,0.6,small,125
51,BajaCalifornia,8,2,BajaCalifornia,ind,GDMTH,MEX,3175,3510000000.0,1105511.811,2621,82830,1,1,0.6,small,127
52,BajaCalifornia,8,2,BajaCalifornia,ind,GDMTH,MEX,37,28841240.0,779492.973,2621,58399,1,1,0.6,small,127
53,BajaCalifornia,8,2,BajaCalifornia,ind,GDMTH,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,127
54,BajaCalifornia,8,2,BajaCalifornia,ind,GDMTH,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,127
55,BajaCalifornia,8,2,BajaCalifornia,ind,DIST,MEX,89,909952729.0,10224187.97,2621,765995,1,1,0.6,small,122
56,BajaCalifornia,8,2,BajaCalifornia,ind,DIST,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,122
57,BajaCalifornia,8,2,BajaCalifornia,ind,DIST,MEX,16,518572626.0,32410789.13,2621,2428211,1,1,0.6,small,122
58,BajaCalifornia,8,2,BajaCalifornia,ind,DIST,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,122
59,BajaCalifornia,8,2,BajaCalifornia,ind,DIT,MEX,13,360632464.0,27740958.77,2621,2078348,1,1,0.6,small,130
60,BajaCalifornia,8,2,BajaCalifornia,ind,DIT,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,130
61,BajaCalifornia,8,2,BajaCalifornia,ind,DIT,MEX,1,41270005.0,41270005.0,2621,3091942,1,1,0.6,small,130
62,BajaCalifornia,8,2,BajaCalifornia,ind,DIT,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,130
63,BajaCalifornia,8,2,BajaCalifornia,ind,GDMTO,MEX,13325,822880528.0,61754.63625,2621,4627,1,1,0.6,small,120
64,BajaCalifornia,8,2,BajaCalifornia,ind,GDMTO,MEX,0,0.0,0.0,2621,0,1,1,0.6,small,120
65,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB2,MEX,2407,4666294.3,1938.63494,442,145,1,1,0.6,small,65
66,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,GDBT,MEX,32671,183511494.0,5616.95369,442,421,1,1,0.6,small,61
67,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,GDBT,MEX,342,13797935.0,40344.83918,442,3023,1,1,0.6,small,61
68,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,APBT,MEX,0,0.0,0.0,442,0,1,1,0.6,small,69
69,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,GDBT,MEX,323,102371233.0,316938.8019,442,23745,1,1,0.6,small,61
70,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,RAMT,MEX,14,414389.59,29599.25643,442,2218,1,1,0.6,small,63
71,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,RABT,MEX,34,413121.57,12150.634409999999,442,910,1,1,0.6,small,64
72,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB2,MEX,8498,17301706.0,2035.9738760000002,442,153,1,1,0.6,small,65
73,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB2,MEX,9016,12302817.0,1364.553793,442,102,1,1,0.6,small,65
74,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB2,MEX,113327,286711774.0,2529.95115,442,190,1,1,0.6,small,65
75,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB2,MEX,3237,5912920.1,1826.666698,442,137,1,1,0.6,small,65
76,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB2,MEX,105420,254086542.0,2410.230905,442,181,1,1,0.6,small,65
77,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB1,MEX,3,0.0,0.0,442,0,1,1,0.6,small,66
78,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,APBT,MEX,1805,40130787.0,22233.12299,442,1666,1,1,0.6,small,69
79,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,RABT,MEX,496,52007615.0,104854.0625,442,7856,1,1,0.6,small,64
80,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,RAMT,MEX,38,2867838.6,75469.43684,442,5654,1,1,0.6,small,63
81,BajaCaliforniaSur,9,3,BajaCaliforniaSur,com,RABT,MEX,595,137471164.0,231043.9731,442,17310,1,1,0.6,small,64
82,BajaCaliforniaSur,9,3,BajaCaliforniaSur,res,DB2,MEX,3058,81462325.0,26639.086,442,1996,1,1,0.6,small,65
83,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,GDMTH,MEX,1242,689096118.0,554827.7923,442,41568,1,1,0.6,small,67
84,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,GDMTH,MEX,0,0.0,0.0,442,0,1,1,0.6,small,67
85,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,GDMTH,MEX,0,0.0,0.0,442,0,1,1,0.6,small,67
86,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,GDMTH,MEX,0,0.0,0.0,442,0,1,1,0.6,small,67
87,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIST,MEX,3,146494648.0,48831549.33,442,3658452,1,1,0.6,small,62
88,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIST,MEX,0,0.0,0.0,442,0,1,1,0.6,small,62
89,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIST,MEX,0,0.0,0.0,442,0,1,1,0.6,small,62
90,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIST,MEX,0,0.0,0.0,442,0,1,1,0.6,small,62
91,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIT,MEX,0,0.0,0.0,442,0,1,1,0.6,small,70
92,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIT,MEX,0,0.0,0.0,442,0,1,1,0.6,small,70
93,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIT,MEX,0,0.0,0.0,442,0,1,1,0.6,small,70
94,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,DIT,MEX,0,0.0,0.0,442,0,1,1,0.6,small,70
95,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,GDMTO,MEX,2476,165841594.0,66979.64216,442,5018,1,1,0.6,small,60
96,BajaCaliforniaSur,9,3,BajaCaliforniaSur,ind,GDMTO,MEX,0,0.0,0.0,442,0,1,1,0.6,small,60
97,Peninsular,7,4,Campeche,res,DB1,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,162
98,Peninsular,7,4,Campeche,com,GDBT,MEX,25513,116393795.0,4562.136754,1893,342,1,1,0.6,small,157
99,Peninsular,7,4,Campeche,com,GDBT,MEX,74,4278132.7,57812.60405,1893,4331,1,1,0.6,small,157
100,Peninsular,7,4,Campeche,com,APBT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,165
101,Peninsular,7,4,Campeche,com,GDBT,MEX,607,33793120.0,55672.35585,1893,4171,1,1,0.6,small,157
102,Peninsular,7,4,Campeche,com,RAMT,MEX,30,102976.73,3432.557667,1893,257,1,1,0.6,small,159
103,Peninsular,7,4,Campeche,com,RABT,MEX,346,486119.59,1404.9699130000001,1893,105,1,1,0.6,small,160
104,Peninsular,7,4,Campeche,res,DB1,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,162
105,Peninsular,7,4,Campeche,res,DB2,MEX,7,34890.626000000004,4984.375143,1893,373,1,1,0.6,small,161
106,Peninsular,7,4,Campeche,res,DB2,MEX,274736,582571405.0,2120.4771309999996,1893,159,1,1,0.6,small,161
107,Peninsular,7,4,Campeche,res,DB2,MEX,13,5953.0296,457.9253538,1893,34,1,1,0.6,small,161
108,Peninsular,7,4,Campeche,res,DB1,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,162
109,Peninsular,7,4,Campeche,res,DB1,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,162
110,Peninsular,7,4,Campeche,com,APBT,MEX,900,83225169.0,92472.41,1893,6928,1,1,0.6,small,165
111,Peninsular,7,4,Campeche,com,RABT,MEX,936,19394049.0,20720.13782,1893,1552,1,1,0.6,small,160
112,Peninsular,7,4,Campeche,com,RAMT,MEX,90,408182.96,4535.366222,1893,340,1,1,0.6,small,159
113,Peninsular,7,4,Campeche,com,RABT,MEX,39,9307775.3,238660.9051,1893,17880,1,1,0.6,small,160
114,Peninsular,7,4,Campeche,res,DB2,MEX,1568,18853819.0,12024.11926,1893,901,1,1,0.6,small,161
116,Peninsular,7,4,Campeche,ind,GDMTH,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,163
117,Peninsular,7,4,Campeche,ind,GDMTH,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,163
118,Peninsular,7,4,Campeche,ind,GDMTH,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,163
119,Peninsular,7,4,Campeche,ind,DIST,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,158
120,Peninsular,7,4,Campeche,ind,DIST,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,158
121,Peninsular,7,4,Campeche,ind,DIST,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,158
122,Peninsular,7,4,Campeche,ind,DIST,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,158
123,Peninsular,7,4,Campeche,ind,DIT,MEX,1,11408087.0,11408087.0,1893,854692,1,1,0.6,small,166
124,Peninsular,7,4,Campeche,ind,DIT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,166
125,Peninsular,7,4,Campeche,ind,DIT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,166
126,Peninsular,7,4,Campeche,ind,DIT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,166
127,Peninsular,7,4,Campeche,ind,GDMTO,MEX,1981,146488989.0,73946.99091000001,1893,5540,1,1,0.6,small,156
128,Peninsular,7,4,Campeche,ind,GDMTO,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,156
129,Oriental,2,5,Chiapas,res,DB2,MEX,366994,357396312.0,973.847834,7128,73,1,1,0.6,small,53
130,Oriental,2,5,Chiapas,com,GDBT,MEX,113706,264913034.0,2329.806993,7128,175,1,1,0.6,small,49
131,Oriental,2,5,Chiapas,com,GDBT,MEX,180,3058055.3,16989.19611,7128,1273,1,1,0.6,small,49
132,Oriental,2,5,Chiapas,com,APBT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,57
133,Oriental,2,5,Chiapas,com,GDBT,MEX,824,26757346.0,32472.50728,7128,2433,1,1,0.6,small,49
134,Oriental,2,5,Chiapas,com,RAMT,MEX,82,52215.810999999994,636.7781829,7128,48,1,1,0.6,small,51
135,Oriental,2,5,Chiapas,com,RABT,MEX,278,595369.7,2141.617626,7128,160,1,1,0.6,small,52
136,Oriental,2,5,Chiapas,res,DB2,MEX,327944,66556833.0,202.95182409999998,7128,15,1,1,0.6,small,53
137,Oriental,2,5,Chiapas,res,DB1,MEX,392807,4951065.3,12.60432044,7128,1,1,1,0.6,small,54
138,Oriental,2,5,Chiapas,res,DB2,MEX,259815,398236618.0,1532.769925,7128,115,1,1,0.6,small,53
139,Oriental,2,5,Chiapas,res,DB2,MEX,16582,191023470.0,11519.92944,7128,863,1,1,0.6,small,53
140,Oriental,2,5,Chiapas,res,DB1,MEX,0,407271982.0,0.0,7128,0,1,1,0.6,small,54
141,Oriental,2,5,Chiapas,res,DB1,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,54
142,Oriental,2,5,Chiapas,com,APBT,MEX,4886,154555544.0,31632.32583,7128,2370,1,1,0.6,small,57
143,Oriental,2,5,Chiapas,com,RABT,MEX,988,30085624.0,30451.036439999996,7128,2281,1,1,0.6,small,52
144,Oriental,2,5,Chiapas,com,RAMT,MEX,95,7536081.7,79327.17579,7128,5943,1,1,0.6,small,51
145,Oriental,2,5,Chiapas,com,RABT,MEX,226,621154325.0,2748470.465,7128,205915,1,1,0.6,small,52
146,Oriental,2,5,Chiapas,res,DB2,MEX,6653,49349961.0,7417.700436,7128,556,1,1,0.6,small,53
147,Oriental,2,5,Chiapas,ind,GDMTH,MEX,1099,3314000000.0,3015468.608,7128,225887,1,1,0.6,small,55
148,Oriental,2,5,Chiapas,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
149,Oriental,2,5,Chiapas,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
150,Oriental,2,5,Chiapas,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
151,Oriental,2,5,Chiapas,ind,DIST,MEX,2,1320000000.0,660000000.0,7128,49432250,1,1,0.6,small,50
152,Oriental,2,5,Chiapas,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
153,Oriental,2,5,Chiapas,ind,DIST,MEX,2,151176853.0,75588426.5,7128,5663073,1,1,0.6,small,50
154,Oriental,2,5,Chiapas,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
155,Oriental,2,5,Chiapas,ind,DIT,MEX,0,1296000000.0,0.0,7128,0,1,1,0.6,small,58
156,Oriental,2,5,Chiapas,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
157,Oriental,2,5,Chiapas,ind,DIT,MEX,0,831917387.0,0.0,7128,0,1,1,0.6,small,58
158,Oriental,2,5,Chiapas,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
159,Oriental,2,5,Chiapas,ind,GDMTO,MEX,3840,582950837.0,151810.1138,7128,11374,1,1,0.6,small,48
160,Oriental,2,5,Chiapas,ind,GDMTO,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,48
161,Norte,5,6,Chihuahua,res,DB1,MEX,139311,260772.06,1.871869845,4258,0,1,1,0.6,small,42
162,Norte,5,6,Chihuahua,com,GDBT,MEX,98090,127149918.0,1296.2577019999999,4258,97,1,1,0.6,small,37
163,Norte,5,6,Chihuahua,com,GDBT,MEX,120,1512963.8,12608.03167,4258,945,1,1,0.6,small,37
164,Norte,5,6,Chihuahua,com,APBT,MEX,2,0.0,0.0,4258,0,1,1,0.6,small,45
165,Norte,5,6,Chihuahua,com,GDBT,MEX,1230,23108633.0,18787.5065,4258,1408,1,1,0.6,small,37
166,Norte,5,6,Chihuahua,com,RAMT,MEX,15,80365.9,5357.726667,4258,401,1,1,0.6,small,39
167,Norte,5,6,Chihuahua,com,RABT,MEX,148,110398.0,745.9324324,4258,56,1,1,0.6,small,40
168,Norte,5,6,Chihuahua,res,DB2,MEX,148081,27432335.0,185.25222680000002,4258,14,1,1,0.6,small,41
169,Norte,5,6,Chihuahua,res,DB2,MEX,399239,415714379.0,1041.266958,4258,78,1,1,0.6,small,41
170,Norte,5,6,Chihuahua,res,DB1,MEX,419802,4858.5264,0.011573376000000002,4258,0,1,1,0.6,small,42
171,Norte,5,6,Chihuahua,res,DB1,MEX,14209,0.0,0.0,4258,0,1,1,0.6,small,42
172,Norte,5,6,Chihuahua,res,DB2,MEX,335,82421.43,246.0341194,4258,18,1,1,0.6,small,41
173,Norte,5,6,Chihuahua,res,DB1,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,42
174,Norte,5,6,Chihuahua,com,APBT,MEX,7164,45598899.0,6365.0054439999985,4258,477,1,1,0.6,small,45
175,Norte,5,6,Chihuahua,com,RABT,MEX,741,18578671.0,25072.4305,4258,1878,1,1,0.6,small,40
176,Norte,5,6,Chihuahua,com,RAMT,MEX,494,907076.2,1836.18664,4258,138,1,1,0.6,small,39
177,Norte,5,6,Chihuahua,com,RABT,MEX,15052,75287124.0,5001.80202,4258,375,1,1,0.6,small,40
178,Norte,5,6,Chihuahua,res,DB2,MEX,8758,20839982.0,2379.536652,4258,178,1,1,0.6,small,41
179,Norte,5,6,Chihuahua,ind,GDMTH,MEX,3940,404909030.0,102768.7893,4258,7699,1,1,0.6,small,43
180,Norte,5,6,Chihuahua,ind,GDMTH,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,43
181,Norte,5,6,Chihuahua,ind,GDMTH,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,43
182,Norte,5,6,Chihuahua,ind,GDMTH,MEX,19,0.0,0.0,4258,0,1,1,0.6,small,43
183,Norte,5,6,Chihuahua,ind,DIST,MEX,53,86699683.0,1635843.075,4258,122557,1,1,0.6,small,38
184,Norte,5,6,Chihuahua,ind,DIST,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,38
185,Norte,5,6,Chihuahua,ind,DIST,MEX,12,695704315.0,57975359.58,4258,4343504,1,1,0.6,small,38
186,Norte,5,6,Chihuahua,ind,DIST,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,38
187,Norte,5,6,Chihuahua,ind,DIT,MEX,2,0.0,0.0,4258,0,1,1,0.6,small,46
188,Norte,5,6,Chihuahua,ind,DIT,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,46
189,Norte,5,6,Chihuahua,ind,DIT,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,46
190,Norte,5,6,Chihuahua,ind,DIT,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,46
191,Norte,5,6,Chihuahua,ind,GDMTO,MEX,14023,134043980.0,9558.866148000001,4258,716,1,1,0.6,small,36
192,Norte,5,6,Chihuahua,ind,GDMTO,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,36
193,Noreste,6,7,CoahuiladeZaragoza,res,DB2,MEX,256269,357455228.0,1394.843809,8710,105,1,1,0.6,small,29
194,Noreste,6,7,CoahuiladeZaragoza,com,GDBT,MEX,76140,378817555.0,4975.27653,8710,373,1,1,0.6,small,25
195,Noreste,6,7,CoahuiladeZaragoza,com,GDBT,MEX,59,10166867.0,172319.7797,8710,12910,1,1,0.6,small,25
196,Noreste,6,7,CoahuiladeZaragoza,com,APBT,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,33
197,Noreste,6,7,CoahuiladeZaragoza,com,GDBT,MEX,537,33941185.0,63205.18622,8710,4735,1,1,0.6,small,25
198,Noreste,6,7,CoahuiladeZaragoza,com,RAMT,MEX,22,629419.43,28609.974089999996,8710,2143,1,1,0.6,small,27
199,Noreste,6,7,CoahuiladeZaragoza,com,RABT,MEX,183,350441.24,1914.9794539999998,8710,143,1,1,0.6,small,28
200,Noreste,6,7,CoahuiladeZaragoza,res,DB2,MEX,45970,319881521.0,6958.484251000001,8710,521,1,1,0.6,small,29
201,Noreste,6,7,CoahuiladeZaragoza,res,DB2,MEX,2066,561424148.0,271744.5053,8710,20359,1,1,0.6,small,29
202,Noreste,6,7,CoahuiladeZaragoza,res,DB2,MEX,285364,409595399.0,1435.3436279999999,8710,108,1,1,0.6,small,29
203,Noreste,6,7,CoahuiladeZaragoza,res,DB2,MEX,105780,23450559.0,221.6918037,8710,17,1,1,0.6,small,29
204,Noreste,6,7,CoahuiladeZaragoza,res,DB1,MEX,188465,0.0,0.0,8710,0,1,1,0.6,small,30
205,Noreste,6,7,CoahuiladeZaragoza,res,DB1,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,30
206,Noreste,6,7,CoahuiladeZaragoza,com,APBT,MEX,5637,163661224.0,29033.39081,8710,2175,1,1,0.6,small,33
207,Noreste,6,7,CoahuiladeZaragoza,com,RABT,MEX,1517,47617096.0,31388.98879,8710,2352,1,1,0.6,small,28
208,Noreste,6,7,CoahuiladeZaragoza,com,RAMT,MEX,418,1059465.8,2534.607177,8710,190,1,1,0.6,small,27
209,Noreste,6,7,CoahuiladeZaragoza,com,RABT,MEX,2735,71574837.0,26169.95868,8710,1961,1,1,0.6,small,28
210,Noreste,6,7,CoahuiladeZaragoza,res,DB2,MEX,8824,35091561.0,3976.831482,8710,298,1,1,0.6,small,29
211,Noreste,6,7,CoahuiladeZaragoza,ind,GDMTH,MEX,4181,630818014.0,150877.3054,8710,11304,1,1,0.6,small,31
212,Noreste,6,7,CoahuiladeZaragoza,ind,GDMTH,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,31
213,Noreste,6,7,CoahuiladeZaragoza,ind,GDMTH,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,31
214,Noreste,6,7,CoahuiladeZaragoza,ind,GDMTH,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,31
215,Noreste,6,7,CoahuiladeZaragoza,ind,DIST,MEX,41,0.0,0.0,8710,0,1,1,0.6,small,26
216,Noreste,6,7,CoahuiladeZaragoza,ind,DIST,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,26
217,Noreste,6,7,CoahuiladeZaragoza,ind,DIST,MEX,16,27209189.0,1700574.313,8710,127407,1,1,0.6,small,26
218,Noreste,6,7,CoahuiladeZaragoza,ind,DIST,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,26
219,Noreste,6,7,CoahuiladeZaragoza,ind,DIT,MEX,7,0.0,0.0,8710,0,1,1,0.6,small,34
220,Noreste,6,7,CoahuiladeZaragoza,ind,DIT,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,34
221,Noreste,6,7,CoahuiladeZaragoza,ind,DIT,MEX,1,0.0,0.0,8710,0,1,1,0.6,small,34
222,Noreste,6,7,CoahuiladeZaragoza,ind,DIT,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,34
223,Noreste,6,7,CoahuiladeZaragoza,ind,GDMTO,MEX,11540,232527779.0,20149.72088,8710,1510,1,1,0.6,small,24
