parameter 
	 eLoad(T) 
			 / 
		3431	581.489
		3432	588.104
		3433	371.225
		3434	287.769
		3435	287.769
		3436	299.991
		3437	349.357
		3438	827.867
		3439	929.167
		3440	1517.49
		3441	1532
		3442	1495.25
		3443	1496.6
		3444	1448.43
		3445	1492.9
		3446	1489.72
		3447	1489.2
		3448	1534.83
		3449	1421.32
		3450	1230.12
		3451	1209.23
		3452	1090.92
		3453	1062.28
		3454	597.027
		3455	539.692
		3456	582.287
		3457	417.754
		3458	440.379
		3459	287.769
		3460	299.991
		3461	349.357
		3462	814.109
		3463	911.906
		3464	1494.77
		3465	1509.14
		3466	1491.53
		3467	1493.28
		3468	1449.64
		3469	1496.79
		3470	1494.81
		3471	1493.83
		3472	1541.28
		3473	1425.23
		3474	1229.02
		3475	1210.02
		3476	1108.03
		3477	1093.91
		3478	634.752
		3479	619.779
		3480	620.557
		3481	512.215
		3482	287.769
		3483	287.769
		3484	299.991
		3485	349.357
		3486	840.799
		3487	935.231
		3488	1521.33
		3489	1533.51
		3490	1497.14
		3491	1499.66
		3492	1456.4
		3493	1505.17
		3494	1506.76
		3495	1506.11
		3496	1554.25
		3497	1437.75
		3498	1240.18
		3499	1221.73
		3500	1114.19
		3501	1115.55
		3502	707.276
		3503	747.036
		3504	548.699
		3505	602.614
		3506	597.972
		3507	526.923
		3508	307.024
		3509	274.596
		3510	892.724
		3511	904.333
		3512	1177.64
		3513	1164.86
		3514	1124.65
		3515	1118.23
		3516	1116.17
		3517	1115.01
		3518	865.625
		3519	862.855
		3520	908.055
		3521	866.803
		3522	763.277
		3523	671.863
		3524	801.265
		3525	689.776
		3526	741.089
		3527	627.435
		3528	598.097
		3529	640.041
		3530	501.78
		3531	463.912
		3532	250.15
		3533	274.596
		3534	347.928
		3535	697.659
		3536	631.444
		3537	694.866
		3538	569.632
		3539	664.634
		3540	575.545
		3541	677.416
		3542	593.355
		3543	694.039
		3544	648.954
		3545	782.75
		3546	685.865
		3547	752.556
		3548	680.807
		3549	757.79
		3550	599.765
		3551	642.327
		3552	542.357
		3553	519.271
		3554	293.129
		3555	237.928
		3556	250.15
		3557	274.596
		3558	289.309
		3559	581.716
		3560	690.591
		3561	596.182
		3562	651.312
		3563	569.846
		3564	663.567
		3565	578.627
		3566	675.846
		3567	588.198
		3568	738.41
		3569	681.906
		3570	780.508
		3571	655.798
		3572	748.807
		3573	627.471
		3574	620.956
		3575	308.602
		3576	294.031
		3577	287.769
		3578	287.769
		3579	287.769
		3580	299.991
		3581	349.357
		3582	814.389
		3583	910.137
		3584	1469.56
		3585	1463.89
		3586	1454.35
		3587	1487.81
		3588	1459.04
		3589	1521.95
		3590	1513.81
		3591	1506.48
		3592	1551.48
		3593	1442.6
		3594	1250.51
		3595	1229.27
		3596	1107.86
		3597	1082.18
		3598	582.452
		3599	564.903
		3600	448.494
		3601	287.769
		3602	287.769
		3603	287.769
		3604	299.991
		3605	349.357
		3606	835.861
		3607	936.638
		3608	1511.04
		3609	1523.52
		3610	1507.49
		3611	1510.24
		3612	1464.62
		3613	1507.18
		3614	1502.57
		3615	1498.1
		3616	1544.48
		3617	1435.01
		3618	1243.37
		3619	1222.96
		3620	1114.14
		3621	1109.04
		3622	649.1
		3623	723.635
		3624	701.567
		3625	668.573
		3626	720.89
		3627	695.551
		3628	412.244
		3629	349.357
		3630	960.659
		3631	1078.08
		3632	1641.29
		3633	1591.61
		3634	1534.85
		3635	1529.13
		3636	1479.07
		3637	1526.3
		3638	1526.74
		3639	1527.03
		3640	1574.29
		3641	1457.09
		3642	1255.4
		3643	1230.5
		3644	1127.66
		3645	1129.84
		3646	682.493
		3647	784
		3648	637.576
		3649	698.976
		3650	691.914
		3651	592.901
		3652	366.652
		3653	671.909
		3654	976.722
		3655	1086.52
		3656	1643.55
		3657	1586.48
		3658	1532.93
		3659	1531.71
		3660	1484.73
		3661	1532.12
		3662	1532.71
		3663	1535.46
		3664	1583.23
		3665	1464.58
		3666	1267.31
		3667	1248.4
		3668	1147.72
		3669	1151.6
		3670	677.22
		3671	784.866
		3672	751.721
		3673	649.505
		3674	444.117
		3675	434.254
		3676	418.073
		3677	470.603
		3678	986.987
		3679	998.758
		3680	1252.98
		3681	1209.11
		3682	1153.04
		3683	1149.38
		3684	1145.7
		3685	1144.02
		3686	896.378
		3687	893.469
		3688	938.744
		3689	899.105
		3690	811.595
		3691	717.971
		3692	860.168
		3693	739.681
		3694	772.254
		3695	650.602
		3696	666.541
		3697	694.231
		3698	672.115
		3699	615.551
		3700	494.111
		3701	450.481
		3702	574.186
		3703	826.817
		3704	780.698
		3705	824.732
		3706	708.517
		3707	786.985
		3708	716.049
		3709	792.612
		3710	718.935
		3711	795.701
		3712	777.034
		3713	888.712
		3714	816.264
		3715	864.598
		3716	820.036
		3717	876.46
		3718	774.107
		3719	817.973
		3720	725.915
		3721	793.737
		3722	718.845
		3723	732.888
		3724	678.44
		3725	637.114
		3726	968.828
		3727	1090.72
		3728	1646.96
		3729	1594.83
		3730	1539.03
		3731	1536.78
		3732	1488.99
		3733	1534.56
		3734	1530.4
		3735	1531.88
		3736	1583.07
		3737	1466.05
		3738	1264.26
		3739	1238.51
		3740	1128.14
		3741	1126.04
		3742	777.465
		3743	771.679
		3744	621.154
		3745	714.186
		3746	649.703
		3747	604.838
		3748	370.475
		3749	349.357
		3750	930.477
		3751	1050.43
		3752	1620.72
		3753	1579.48
		3754	1525.99
		3755	1520.94
		3756	1469.12
		3757	1513.9
		3758	1518.94
		3759	1526.78
		3760	1581.93
		3761	1464.66
		3762	1261.56
		3763	1236.85
		3764	1127.1
		3765	1122.52
		3766	775.681
		3767	798.372
		3768	637.203
		3769	727.203
		3770	657.532
		3771	607.231
		3772	452.395
		3773	552.571
		3774	923.006
		3775	1034.03
		3776	1602.21
		3777	1559.32
		3778	1506.63
		3779	1503.47
		3780	1452.56
		3781	1497.44
		3782	1493.84
		3783	1495.92
		3784	1549.54
		3785	1433.14
		3786	1230.76
		3787	1209.47
		3788	1098.27
		3789	1106.8
		3790	764.383
		3791	778.031
		3792	620.232
		3793	700.608
		3794	631.983
		3795	581.891
		3796	499.099
		3797	590.359
		3798	865.502
		3799	982.366
		3800	1567.4
		3801	1546.18
		3802	1492.72
		3803	1491.12
		3804	1443.59
		3805	1495.03
		3806	1498.38
		3807	1497.41
		3808	1545.18
		3809	1429.19
		3810	1233.35
		3811	1210.6
		3812	1099.22
		3813	1110.41
		3814	675.607
		3815	723.782
		3816	535.446
		3817	670.422
		3818	590.747
		3819	574.256
		3820	522.065
		3821	349.357
		3822	894.764
		3823	1008.23
		3824	1594.86
		3825	1564.99
		3826	1516.56
		3827	1514.22
		3828	1465.05
		3829	1510.82
		3830	1509.36
		3831	1503.73
		3832	1553.66
		3833	1437.32
		3834	1235.01
		3835	1207.73
		3836	1090.78
		3837	1095.42
		3838	742.88
		3839	740.556
		3840	579.606
		3841	575.399
		3842	603.086
		3843	471.102
		3844	278.133
		3845	274.596
		3846	878.59
		3847	895.461
		3848	1169.98
		3849	1159.82
		3850	1108.4
		3851	1107.75
		3852	1108.81
		3853	1105.65
		3854	856.009
		3855	856.26
		3856	901.335
		3857	865.111
		3858	765.247
		3859	674.301
		3860	789.287
		3861	684.415
		3862	751.584
		3863	617.731
		3864	646.809
		3865	607.3
		3866	598.823
		3867	596.67
		3868	603.457
		3869	303.374
		3870	534.745
		3871	648.707
		3872	750.762
		3873	636.305
		3874	696.686
		3875	609.115
		3876	716.233
		3877	620.16
		3878	724.405
		3879	622.349
		3880	779.449
		3881	718.434
		3882	822.257
		3883	689.466
		3884	808.473
		3885	698.991
		3886	770.027
		3887	644.176
		3888	730.942
		3889	669.795
		3890	734.107
		3891	619.701
		3892	690.326
		3893	681.55
		3894	916.803
		3895	1038.84
		3896	1599.19
		3897	1556.14
		3898	1500.88
		3899	1502.25
		3900	1453.47
		3901	1501.71
		3902	1501.97
		3903	1503.92
		3904	1558.92
		3905	1441.35
		3906	1232.55
		3907	1205.7
		3908	1087.92
		3909	1102.22
		3910	784.187
		3911	700.235
		3912	779.908
		3913	666.893
		3914	690.608
		3915	636.592
		3916	654.56
		3917	713.78
		3918	919.092
		3919	1042.28
		3920	1603.33
		3921	1561.28
		3922	1510.67
		3923	1509.19
		3924	1455.62
		3925	1505.13
		3926	1503.99
		3927	1507.12
		3928	1561.74
		3929	1444.26
		3930	1236.95
		3931	1212.22
		3932	1093.6
		3933	1107
		3934	790.122
		3935	705.054
		3936	783.699
		3937	670.208
		3938	694.03
		3939	636.813
		3940	660.008
		3941	682.026
		3942	923.584
		3943	1052.96
		3944	1605.86
		3945	1560.3
		3946	1504.77
		3947	1506.86
		3948	1459.61
		3949	1511.77
		3950	1512.81
		3951	1518.49
		3952	1573.56
		3953	1455.25
		3954	1247.16
		3955	1226.26
		3956	1107.62
		3957	1117.2
		3958	829.073
		3959	733.94
		3960	820.91
		3961	711.561
		3962	768.104
		3963	658.168
		3964	685.97
		3965	799.772
		3966	972.308
		3967	1089.46
		3968	1620.45
		3969	1576.27
		3970	1527.06
		3971	1526.34
		3972	1476.62
		3973	1531.99
		3974	1534.83
		3975	1538.32
		3976	1590.85
		3977	1467.8
		3978	1256.62
		3979	1227.99
		3980	1101
		3981	1108.93
		3982	818.391
		3983	718.983
		3984	799.055
		3985	689.646
		3986	740.485
		3987	637.523
		3988	660.806
		3989	772.875
		3990	936.089
		3991	1057.89
		3992	1601.59
		3993	1556.54
		3994	1505.62
		3995	1502.08
		3996	1448.53
		3997	1501.99
		3998	1503.96
		3999	1513.9
		4000	1576.08
		4001	1462.2
		4002	1252.72
		4003	1225.59
		4004	1112.85
		4005	1123.6
		4006	820.686
		4007	742.286
		4008	834.926
		4009	668.759
		4010	780.112
		4011	662.768
		4012	722.808
		4013	722.594
		4014	1005.85
		4015	1001.67
		4016	1241.36
		4017	1198.97
		4018	1140.45
		4019	1136.16
		4020	1134.23
		4021	1132.58
		4022	886.322
		4023	884.974
		4024	931.333
		4025	893.503
		4026	809.354
		4027	723.287
		4028	852.635
		4029	727.915
		4030	791.32
		4031	655.926
		4032	736.531
		4033	620.293
		4034	657.506
		4035	628.804
		4036	651.074
		4037	579.751
		4038	685.427
		4039	756.254
		4040	809.208
		4041	749.026
		4042	765.992
		4043	730.562
		4044	780.17
		4045	740.157
		4046	791.984
		4047	752.342
		4048	851.444
		4049	855.117
		4050	889.371
		4051	819.767
		4052	865.689
		4053	809.433
		4054	815.258
		4055	735.323
		4056	745.52
		4057	728.664
		4058	690.852
		4059	674.558
		4060	583.92
		4061	696.982
		4062	892.164
		4063	1015.21
		4064	1589.63
		4065	1553.84
		4066	1502.66
		4067	1501.41
		4068	1453.49
		4069	1500.86
		4070	1498.75
		4071	1498.01
		4072	1550.74
		4073	1439.19
		4074	1236.66
		4075	1213.2
		4076	1098.18
		4077	1108.17
		4078	809.675
		4079	748.275
		4080	760.414
		4081	682.174
		4082	681.997
		4083	685.03
		4084	657.359
		4085	505.946
		4086	897.46
		4087	1023.35
		4088	1597.24
		4089	1560.26
		4090	1509.42
		4091	1506.78
		4092	1455.3
		4093	1501.77
		4094	1498.34
		4095	1504.23
		4096	1556.18
		4097	1440.87
		4098	1236.08
		4099	1208.81
		4100	1088.99
		4101	1099.61
		4102	798.457
		4103	738.225
		4104	766.562
		4105	679.017
		4106	646.688
		4107	693.624
		4108	696.833
		4109	677.41
		4110	907.189
		4111	1023.6
		4112	1589.11
		4113	1554.16
		4114	1498.59
		4115	1499.63
		4116	1453.48
		4117	1501.3
		4118	1497.85
		4119	1505.97
		4120	1563.3
		4121	1445.41
		4122	1240.03
		4123	1215.29
		4124	1098.48
		4125	1112.28
		4126	806.419
		4127	748.036
		4128	746.253
		4129	668.571
		4130	639.938
		4131	689.768
		4132	601.887
		4133	567.02
		4134	894.892
		4135	1022.79
		4136	1588.01
		4137	1548.63
		4138	1495.58
		4139	1499.25
		4140	1453.86
		4141	1501.29
		4142	1502.26
		4143	1507.81
		4144	1558.55
		4145	1439.52
		4146	1238.54
		4147	1219.68
		4148	1102.45
		4149	1106.27
		4150	797.779
		4151	752.367
		4152	783.466
		4153	714.935
		4154	718.024
		4155	671.996
		4156	666.001
		4157	740.658
		4158	919.792
		4159	1043.1
		4160	1596.59
		4161	1552.83
		4162	1505.9
		4163	1505.41
		4164	1456.98
		4165	1512.4
		4166	1514.07
		4167	1518.79
		4168	1573.79
		4169	1455.39
		4170	1246.57
		4171	1226.04
		4172	1100.97
		4173	1110.89
		4174	830.372
		4175	738.272
		4176	838.61
		4177	682.498
		4178	790.174
		4179	674.581
		4180	743.643
		4181	716.799
		4182	1001.21
		4183	1006.15
		4184	1241.57
		4185	1195.62
		4186	1141.3
		4187	1138.47
		4188	1136.29
		4189	1133.82
		4190	883.597
		4191	882.313
		4192	933.841
		4193	898.78
		4194	810.249
		4195	725.01
		4196	862.349
		4197	752.453
		4198	839.069
		4199	700.99
		4200	768.319
		4201	670.559
		4202	704.992
		4203	674.734
		4204	716.557
		4205	721.623
		4206	798.188
		4207	813.758
		4208	896.867
		4209	794.727
		4210	821.07
		4211	750.189
		4212	829.948
		4213	756.378
		4214	834.731
		4215	758.692
		4216	880.324
		4217	841.944
		4218	911.387
		4219	819.278
		4220	898.483
		4221	809.67
		4222	850.01
		4223	753.894
		4224	791.209
		4225	707.952
		4226	802.94
		4227	706.697
		4228	708.92
		4229	789.631
		4230	1018.96
		4231	1108.94
		4232	1634.13
		4233	1587.36
		4234	1534.9
		4235	1533.62
		4236	1482.39
		4237	1533.89
		4238	1538.55
		4239	1543.37
		4240	1594.31
		4241	1480.25
		4242	1272.4
		4243	1241.21
		4244	1114.58
		4245	1119.11
		4246	838.962
		4247	753.625
		4248	853.443
		4249	729.082
		4250	833.376
		4251	724.441
		4252	813.525
		4253	785.773
		4254	1000.93
		4255	1099.43
		4256	1629.65
		4257	1584.19
		4258	1532.16
		4259	1532.44
		4260	1481.54
		4261	1535.04
		4262	1541.71
		4263	1549.52
		4264	1601.87
		4265	1480.79
		4266	1268.84
		4267	1239.02
		4268	1110.49
		4269	1115.81
		4270	838.903
		4271	756.676
		4272	856.395
		4273	742.008
		4274	850.901
		4275	736.152
		4276	856.081
		4277	790.227
		4278	1027.07
		4279	1103.78
		4280	1632.77
		4281	1582.66
		4282	1531.14
		4283	1532.01
		4284	1482.27
		4285	1539.32
		4286	1546.15
		4287	1550.61
		4288	1599.02
		4289	1477.27
		4290	1268.71
		4291	1240.66
		4292	1119.19
		4293	1123.96
		4294	820.729
		4295	743.296
		4296	845.601
		4297	738.04
		4298	843.974
		4299	730.76
		4300	851.132
		4301	774.801
		4302	1030.46
		4303	1100.74
		4304	1633.01
		4305	1585.82
		4306	1530.97
		4307	1531.3
		4308	1482.9
		4309	1533.91
		4310	1533.91
		4311	1535.99
		4312	1583.79
		4313	1469.03
		4314	1274.53
		4315	1256.15
		4316	1137.49
		4317	1143.23
		4318	700.519
		4319	845.669
		4320	697.91
		4321	730.572
		4322	726.778
		4323	596.967
		4324	509.452
		4325	565.642
		4326	1032.65
		4327	1108.25
		4328	1634.33
		4329	1582.72
		4330	1532.59
		4331	1534.5
		4332	1485.28
		4333	1537.34
		4334	1541.5
		4335	1545.03
		4336	1598.8
		4337	1479.93
		4338	1274.56
		4339	1249.44
		4340	1130.46
		4341	1137.33
		4342	859.514
		4343	826.49
		4344	853.443
		4345	724.976
		4346	718.163
		4347	687.129
		4348	698.85
		4349	752.417
		4350	1024.86
		4351	1011.04
		4352	1254.22
		4353	1212.17
		4354	1159.56
		4355	1155.71
		4356	1139.62
		4357	1135.79
		4358	890.743
		4359	889.765
		4360	932.77
		4361	893.366
		4362	799.908
		4363	724.712
		4364	860.301
		4365	746.341
		4366	834.14
		4367	701.976
		4368	805.532
		4369	692.844
		4370	800.146
		4371	670.671
		4372	749.233
		4373	787.827
		4374	744.876
		4375	895.397
		4376	854.548
		4377	880.578
		4378	793.573
		4379	846.716
		4380	802.397
		4381	841.831
		4382	788.341
		4383	835.935
		4384	846.267
		4385	921.953
		4386	885.515
		4387	893.469
		4388	872.257
		4389	920.481
		4390	845.59
		4391	861.77
		4392	780.173
		4393	878.964
		4394	797.363
		4395	801.895
		4396	799.525
		4397	829.895
		4398	1019.71
		4399	1107.93
		4400	1629.01
		4401	1575.62
		4402	1520.83
		4403	1517.68
		4404	1470.46
		4405	1524.82
		4406	1528.4
		4407	1532.89
		4408	1587.6
		4409	1471.09
		4410	1264.46
		4411	1240.54
		4412	1118.53
		4413	1125.16
		4414	826.817
		4415	750.971
		4416	845.759
		4417	679.728
		4418	752.214
		4419	639.769
		4420	666.166
		4421	726.472
		4422	775.293
		4423	819.084
		4424	872.75
		4425	802.51
		4426	804.985
		4427	758.915
		4428	800.659
		4429	760.585
		4430	814.055
		4431	781.428
		4432	880.844
		4433	883.094
		4434	925.204
		4435	859.143
		4436	911.298
		4437	861.869
		4438	877.791
		4439	805.203
		4440	832.327
		4441	835.238
		4442	873.781
		4443	824.258
		4444	880.341
		4445	873.033
		4446	1015.94
		4447	1098.66
		4448	1630.7
		4449	1583.6
		4450	1535.6
		4451	1535.26
		4452	1483.2
		4453	1539.71
		4454	1543.51
		4455	1549.6
		4456	1604.74
		4457	1482.57
		4458	1275.07
		4459	1248.73
		4460	1122.57
		4461	1123.45
		4462	836.91
		4463	746.407
		4464	839.759
		4465	723.457
		4466	822.565
		4467	709.724
		4468	789.444
		4469	733.353
		4470	990.956
		4471	1087.96
		4472	1623.03
		4473	1584.02
		4474	1532.87
		4475	1532.76
		4476	1482.92
		4477	1537.85
		4478	1543.38
		4479	1546.32
		4480	1605.86
		4481	1487.1
		4482	1279.04
		4483	1254.23
		4484	1127.91
		4485	1130.4
		4486	848.206
		4487	761.246
		4488	860.07
		4489	745.868
		4490	858.836
		4491	747.053
		4492	877.016
		4493	815.431
		4494	1056.18
		4495	1086.39
		4496	1625.24
		4497	1591.86
		4498	1550.84
		4499	1562.16
		4500	1510.26
		4501	1563.55
		4502	1566.64
		4503	1574.19
		4504	1629.91
		4505	1509.82
		4506	1296.06
		4507	1267.66
		4508	1131.01
		4509	1132.26
		4510	851.89
		4511	764.709
		4512	867.039
		4513	702.317
		4514	815.102
		4515	702.006
		4516	814.751
		4517	706.594
		4518	1055.48
		4519	986.056
		4520	1228.05
		4521	1191.33
		4522	1142.76
		4523	1142.12
		4524	1141.28
		4525	1141.35
		4526	892.668
		4527	894.11
		4528	943.13
		4529	906.532
		4530	817.444
		4531	730.025
		4532	871.301
		4533	763.308
		4534	850.154
		4535	713.001
		4536	815.025
		4537	701.369
		4538	817.109
		4539	704.556
		4540	833.458
		4541	722.557
		4542	872.31
		4543	834.475
		4544	914.339
		4545	802.937
		4546	832.798
		4547	759.532
		4548	834.447
		4549	761.179
		4550	830.458
		4551	752.07
		4552	865.515
		4553	829.362
		4554	895.124
		4555	794.654
		4556	887.802
		4557	809.234
		4558	858.031
		4559	762.488
		4560	837.137
		4561	818.113
		4562	895.979
		4563	785.01
		4564	777.163
		4565	775.461
		4566	1045.62
		4567	1095.29
		4568	1625.73
		4569	1584.31
		4570	1535.52
		4571	1537.39
		4572	1487.84
		4573	1542.55
		4574	1544.97
		4575	1555.16
		4576	1616.39
		4577	1490.57
		4578	1275.75
		4579	1258.37
		4580	1141.54
		4581	1146.76
		4582	752.829
		4583	831.326
		4584	642.459
		4585	789.715
		4586	776.753
		4587	699.079
		4588	660.444
		4589	568.567
		4590	1048.18
		4591	1098.07
		4592	1627.45
		4593	1584.2
		4594	1534.15
		4595	1535.16
		4596	1487.11
		4597	1540.21
		4598	1542.17
		4599	1546.56
		4600	1604.33
		4601	1484.27
		4602	1276.47
		4603	1251.73
		4604	1130.6
		4605	1138.39
		4606	860.929
		4607	827.006
		4608	864.917
		4609	787.072
		4610	787.868
		4611	718.248
		4612	734.366
		4613	754.736
		4614	1018.35
		4615	1103.81
		4616	1629.64
		4617	1581.58
		4618	1532.44
		4619	1534.32
		4620	1484.24
		4621	1535.95
		4622	1536.26
		4623	1535.2
		4624	1583.59
		4625	1462.55
		4626	1253.42
		4627	1227.24
		4628	1100.43
		4629	1106.07
		4630	789.768
		4631	707.01
		4632	780.577
		4633	668.769
		4634	680.505
		4635	649.577
		4636	661.098
		4637	740.011
		4638	944.333
		4639	1065.43
		4640	1611.15
		4641	1561.67
		4642	1511.39
		4643	1513.27
		4644	1458.66
		4645	1510.58
		4646	1514.89
		4647	1519.29
		4648	1570.5
		4649	1452.3
		4650	1242.99
		4651	1219.64
		4652	1103.67
		4653	1113.95
		4654	832.115
		4655	783.913
		4656	836.232
		4657	763.486
		4658	799.496
		4659	726.653
		4660	750.199
		4661	768.82
		4662	982.684
		4663	1082.81
		4664	1612.95
		4665	1568.97
		4666	1519.87
		4667	1519.81
		4668	1466.67
		4669	1520.02
		4670	1533.36
		4671	1549.82
		4672	1603.26
		4673	1477.25
		4674	1266.19
		4675	1236.46
		4676	1108.83
		4677	1111.86
		4678	826.31
		4679	732.062
		4680	816.099
		4681	646.532
		4682	723.275
		4683	608.957
		4684	644.309
		4685	709.375
		4686	970.226
		4687	981.977
		4688	1224.26
		4689	1174.51
		4690	1115.98
		4691	1112.77
		4692	1114.85
		4693	1112.79
		4694	866.268
		4695	871.146
		4696	923.308
		4697	885.549
		4698	806.91
		4699	721.332
		4700	851.908
		4701	738.641
		4702	818.832
		4703	677.272
		4704	759.58
		4705	650.546
		4706	746.247
		4707	624.581
		4708	690.73
		4709	721.273
		4710	706.888
		4711	821.31
		4712	802.08
		4713	829.573
		4714	735.808
		4715	780.314
		4716	745.289
		4717	801.673
		4718	777.112
		4719	824.098
		4720	841.455
		4721	916.326
		4722	885.03
		4723	887.506
		4724	869.482
		4725	898.818
		4726	827.22
		4727	839.959
		4728	784.577
		4729	877.39
		4730	835.264
		4731	873.647
		4732	847.893
		4733	936.802
		4734	1033.05
		4735	1098.26
		4736	1632.95
		4737	1588.96
		4738	1534.01
		4739	1539.74
		4740	1490.05
		4741	1544.16
		4742	1550
		4743	1561.79
		4744	1618.45
		4745	1497.73
		4746	1281.27
		4747	1252.89
		4748	1127.77
		4749	1130.61
		4750	850.59
		4751	766.465
		4752	871.519
		4753	756.48
		4754	871.631
		4755	755.573
		4756	848.635
		4757	822.737
		4758	1062.77
		4759	1090.8
		4760	1627.71
		4761	1586.14
		4762	1539.15
		4763	1541.53
		4764	1491.85
		4765	1550.09
		4766	1559.2
		4767	1566.97
		4768	1619.46
		4769	1495.91
		4770	1278.16
		4771	1252.34
		4772	1129.68
		4773	1132.93
		4774	871.404
		4775	848.221
		4776	850.972
		4777	776.569
		4778	758.208
		4779	835.17
		4780	852.188
		4781	790.624
		4782	1068.09
		4783	1091.49
		4784	1626.23
		4785	1589.97
		4786	1546.48
		4787	1553.1
		4788	1498.67
		4789	1555.7
		4790	1569.93
		4791	1585.38
		4792	1649.7
		4793	1528.35
		4794	1296.57
		4795	1255.94
		4796	1128.53
		4797	1135.31
		4798	865.8
		4799	823.245
		4800	864.041
		4801	800.839
		4802	834.49
		4803	756.93
		4804	756.214
		4805	847.769
		4806	1056.23
		4807	1095.58
		4808	1628.61
		4809	1585.91
		4810	1537.71
		4811	1544.26
		4812	1496.19
		4813	1557.53
		4814	1563.61
		4815	1574.09
		4816	1636.41
		4817	1504.63
		4818	1284.8
		4819	1253.09
		4820	1131.21
		4821	1134.31
		4822	743.693
		4823	889.115
		4824	678.517
		4825	826.541
		4826	845.224
		4827	771.641
		4828	669.052
		4829	747.03
		4830	1068.09
		4831	1092.05
		4832	1627.93
		4833	1593.61
		4834	1549.19
		4835	1549.09
		4836	1496.45
		4837	1553.71
		4838	1560.16
		4839	1569.69
		4840	1625.99
		4841	1502.66
		4842	1284.52
		4843	1255.59
		4844	1128.39
		4845	1130.74
		4846	854.269
		4847	767.161
		4848	869.325
		4849	705.339
		4850	787.555
		4851	671.54
		4852	755.783
		4853	835.949
		4854	1073.47
		4855	990.218
		4856	1229.28
		4857	1190.78
		4858	1142.26
		4859	1143.4
		4860	1142.13
		4861	1140.74
		4862	889.252
		4863	892.282
		4864	941.581
		4865	902.24
		4866	819.562
		4867	734.474
		4868	871.371
		4869	761.27
		4870	852.028
		4871	713.535
		4872	818.091
		4873	710.37
		4874	828.668
		4875	710.425
		4876	822.704
		4877	792.452
		4878	849.22
		4879	841.649
		4880	919.158
		4881	809.796
		4882	835.933
		4883	765.692
		4884	838.196
		4885	767.355
		4886	833.904
		4887	755.312
		4888	866.357
		4889	836.459
		4890	901.958
		4891	809.409
		4892	907.957
		4893	839.178
		4894	890.615
		4895	789.661
		4896	848.299
		4897	831.034
		4898	908.48
		4899	822.937
		4900	903.759
		4901	838.962
		4902	1063.93
		4903	1087.9
		4904	1625.27
		4905	1588.32
		4906	1542.99
		4907	1547.94
		4908	1498.79
		4909	1560.93
		4910	1571.06
		4911	1581.95
		4912	1642.81
		4913	1517.72
		4914	1288.18
		4915	1255.8
		4916	1128.3
		4917	1130.89
		4918	847.64
		4919	759.312
		4920	856.385
		4921	745.791
		4922	860.061
		4923	747.297
		4924	856.103
		4925	789.535
		4926	1052.39
		4927	1095.87
		4928	1624.75
		4929	1583.87
		4930	1539.51
		4931	1546.75
		4932	1499.91
		4933	1563.61
		4934	1574.22
		4935	1592.84
		4936	1661.34
		4937	1524.6
		4938	1283.79
		4939	1251.28
		4940	1137.95
		4941	1131.22
		4942	877.647
		4943	838.594
		4944	899.126
		4945	817.071
		4946	878.504
		4947	790
		4948	831.815
		4949	808.861
		4950	1059.21
		4951	1095.72
		4952	1628.93
		4953	1584.79
		4954	1539.13
		4955	1546.13
		4956	1493.02
		4957	1548.32
		4958	1551.53
		4959	1556.84
		4960	1618.73
		4961	1500.29
		4962	1283.17
		4963	1254.75
		4964	1137.89
		4965	1131.1
		4966	838.938
		4967	762.882
		4968	865.841
		4969	753.133
		4970	867.555
		4971	752.178
		4972	843.288
		4973	777.283
		4974	1066.66
		4975	1098.78
		4976	1631.34
		4977	1584.73
		4978	1536
		4979	1543.21
		4980	1492.4
		4981	1551.05
		4982	1558.92
		4983	1573.21
		4984	1636.79
		4985	1504.42
		4986	1275.82
		4987	1251.15
		4988	1138.55
		4989	1134.06
		4990	864.307
		4991	834.702
		4992	895.988
		4993	829.152
		4994	872.303
		4995	797.074
		4996	816.224
		4997	882.884
		4998	1078.4
		4999	1096.47
		5000	1626.43
		5001	1584.31
		5002	1538.21
		5003	1545.4
		5004	1497.05
		5005	1560.42
		5006	1564.83
		5007	1573.6
		5008	1629.69
		5009	1495.2
		5010	1278.87
		5011	1252.51
		5012	1138.87
		5013	1134.79
		5014	855.576
		5015	909.906
		5016	782.327
		5017	807.618
		5018	661.43
		5019	794.941
		5020	765.458
		5021	710.691
		5022	1061.82
		5023	997.56
		5024	1235.54
		5025	1193.86
		5026	1141.26
		5027	1142.25
		5028	1142.91
		5029	1143.37
		5030	896.523
		5031	899.121
		5032	946.582
		5033	906.017
		5034	831.315
		5035	744.105
		5036	890.067
		5037	750.978
		5038	768.032
		5039	800.739
		5040	786.151
		5041	389.962
		5042	592.246
		5043	696.68
		5044	358.549
		5045	274.595
		5046	401.771
		5047	707.423
		5048	812.451
		5049	780.097
		5050	662.012
		5051	784.984
		5052	773.45
		5053	845.12
		5054	774.679
		5055	845.078
		5056	823.998
		5057	928.779
		5058	857.819
		5059	904.083
		5060	867.33
		5061	935.174
		5062	819.098
		5063	806.564
		5064	817.311
		5065	874.986
		5066	853.021
		5067	618.033
		5068	707.165
		5069	787.907
		5070	1079.41
		5071	1099.43
		5072	1632.75
		5073	1588.69
		5074	1539.24
		5075	1540.28
		5076	1490.65
		5077	1548.05
		5078	1554.23
		5079	1558.21
		5080	1603.97
