scenario,year,sector_abbr,country_abbr,control_reg_id,load_multiplier
Planning,2032,res,MEX,3,1.749169867
Planning,2032,res,MEX,4,1.95827007
Planning,2032,res,MEX,5,1.666119312
Planning,2032,res,MEX,6,1.891832596
Planning,2032,res,MEX,7,1.906583446
Planning,2032,res,MEX,8,1.789385063
Planning,2032,res,MEX,9,2.324875184
Low,2032,res,MEX,1,1.410820325
Low,2032,res,MEX,2,1.591067266
Low,2032,res,MEX,3,1.620289389
Low,2032,res,MEX,4,1.794689918
Low,2032,res,MEX,5,1.528647508
Low,2032,res,MEX,6,1.675592996
Low,2032,res,MEX,7,1.736489735
Low,2032,res,MEX,8,1.616524827
Low,2032,res,MEX,9,2.128807106
High,2032,res,MEX,1,1.831263242
High,2032,res,MEX,2,2.030884038
High,2032,res,MEX,3,1.926774416
High,2032,res,MEX,4,2.095012613
High,2032,res,MEX,5,1.906068257
High,2032,res,MEX,6,2.156802686
High,2032,res,MEX,7,2.182019634
High,2032,res,MEX,8,2.006976962
High,2032,res,MEX,9,2.538009747
Planning,2032,com,MEX,1,1.592242341
Planning,2032,com,MEX,2,1.753131411
Planning,2032,com,MEX,3,1.749169867
Planning,2032,com,MEX,4,1.95827007
Planning,2032,com,MEX,5,1.666119312
Planning,2032,com,MEX,6,1.891832596
Planning,2032,com,MEX,7,1.906583446
Planning,2032,com,MEX,8,1.789385063
Planning,2032,com,MEX,9,2.324875184
Low,2032,com,MEX,1,1.410820325
Low,2032,com,MEX,2,1.591067266
Low,2032,com,MEX,3,1.620289389
Low,2032,com,MEX,4,1.794689918
Low,2032,com,MEX,5,1.528647508
Low,2032,com,MEX,6,1.675592996
Low,2032,com,MEX,7,1.736489735
Low,2032,com,MEX,8,1.616524827
Low,2032,com,MEX,9,2.128807106
High,2032,com,MEX,1,1.831263242
High,2032,com,MEX,2,2.030884038
High,2032,com,MEX,3,1.926774416
High,2032,com,MEX,4,2.095012613
High,2032,com,MEX,5,1.906068257
High,2032,com,MEX,6,2.156802686
High,2032,com,MEX,7,2.182019634
High,2032,com,MEX,8,2.006976962
High,2032,com,MEX,9,2.538009747
Planning,2032,ind,MEX,1,1.592242341
Planning,2032,ind,MEX,2,1.753131411
Planning,2032,ind,MEX,3,1.749169867
Planning,2032,ind,MEX,4,1.95827007
Planning,2032,ind,MEX,5,1.666119312
Planning,2032,ind,MEX,6,1.891832596
Planning,2032,ind,MEX,7,1.906583446
Planning,2032,ind,MEX,8,1.789385063
Planning,2032,ind,MEX,9,2.324875184
Low,2032,ind,MEX,1,1.410820325
Low,2032,ind,MEX,2,1.591067266
Low,2032,ind,MEX,3,1.620289389
Low,2032,ind,MEX,4,1.794689918
Low,2032,ind,MEX,5,1.528647508
Low,2032,ind,MEX,6,1.675592996
Low,2032,ind,MEX,7,1.736489735
Low,2032,ind,MEX,8,1.616524827
Low,2032,ind,MEX,9,2.128807106
High,2032,ind,MEX,1,1.831263242
High,2032,ind,MEX,2,2.030884038
High,2032,ind,MEX,3,1.926774416
High,2032,ind,MEX,4,2.095012613
High,2032,ind,MEX,5,1.906068257
High,2032,ind,MEX,6,2.156802686
High,2032,ind,MEX,7,2.182019634
High,2032,ind,MEX,8,2.006976962
High,2032,ind,MEX,9,2.538009747
Planning,2033,res,MEX,1,1.634523116
Planning,2033,res,MEX,2,1.814781415
Planning,2033,res,MEX,3,1.808776218
Planning,2033,res,MEX,4,2.034550694
Planning,2033,res,MEX,5,1.715473576
Planning,2033,res,MEX,6,1.965519037
Planning,2033,res,MEX,7,1.98580166
Planning,2033,res,MEX,8,1.854796177
Planning,2033,res,MEX,9,2.438968056
Low,2033,res,MEX,1,1.439147289
Low,2033,res,MEX,2,1.637601114
Low,2033,res,MEX,3,1.667959994
Low,2033,res,MEX,4,1.854900512
Low,2033,res,MEX,5,1.56579123
Low,2033,res,MEX,6,1.728157266
Low,2033,res,MEX,7,1.79748272
Low,2033,res,MEX,8,1.665223044
Low,2033,res,MEX,9,2.221250913
High,2033,res,MEX,1,1.895404431
High,2033,res,MEX,2,2.120448081
High,2033,res,MEX,3,2.003903528
High,2033,res,MEX,4,2.184647277
High,2033,res,MEX,5,1.979717662
High,2033,res,MEX,6,2.2583015
High,2033,res,MEX,7,2.290114248
High,2033,res,MEX,8,2.092718229
High,2033,res,MEX,9,2.675150921
Planning,2033,com,MEX,1,1.634523116
Planning,2033,com,MEX,2,1.814781415
Planning,2033,com,MEX,3,1.808776218
Planning,2033,com,MEX,4,2.034550694
Planning,2033,com,MEX,5,1.715473576
Planning,2033,com,MEX,6,1.965519037
Planning,2033,com,MEX,7,1.98580166
Planning,2033,com,MEX,8,1.854796177
Planning,2033,com,MEX,9,2.438968056
Low,2033,com,MEX,1,1.439147289
Low,2033,com,MEX,2,1.637601114
Low,2033,com,MEX,3,1.667959994
Low,2033,com,MEX,4,1.854900512
Low,2033,com,MEX,5,1.56579123
Low,2033,com,MEX,6,1.728157266
Low,2033,com,MEX,7,1.79748272
Low,2033,com,MEX,8,1.665223044
Low,2033,com,MEX,9,2.221250913
High,2033,com,MEX,1,1.895404431
High,2033,com,MEX,2,2.120448081
High,2033,com,MEX,3,2.003903528
High,2033,com,MEX,4,2.184647277
High,2033,com,MEX,5,1.979717662
High,2033,com,MEX,6,2.2583015
High,2033,com,MEX,7,2.290114248
High,2033,com,MEX,8,2.092718229
High,2033,com,MEX,9,2.675150921
Planning,2033,ind,MEX,1,1.634523116
Planning,2033,ind,MEX,2,1.814781415
Planning,2033,ind,MEX,3,1.808776218
Planning,2033,ind,MEX,4,2.034550694
Planning,2033,ind,MEX,5,1.715473576
Planning,2033,ind,MEX,6,1.965519037
Planning,2033,ind,MEX,7,1.98580166
Planning,2033,ind,MEX,8,1.854796177
Planning,2033,ind,MEX,9,2.438968056
Low,2033,ind,MEX,1,1.439147289
Low,2033,ind,MEX,2,1.637601114
Low,2033,ind,MEX,3,1.667959994
Low,2033,ind,MEX,4,1.854900512
Low,2033,ind,MEX,5,1.56579123
Low,2033,ind,MEX,6,1.728157266
Low,2033,ind,MEX,7,1.79748272
Low,2033,ind,MEX,8,1.665223044
Low,2033,ind,MEX,9,2.221250913
High,2033,ind,MEX,1,1.895404431
High,2033,ind,MEX,2,2.120448081
High,2033,ind,MEX,3,2.003903528
High,2033,ind,MEX,4,2.184647277
High,2033,ind,MEX,5,1.979717662
High,2033,ind,MEX,6,2.2583015
High,2033,ind,MEX,7,2.290114248
High,2033,ind,MEX,8,2.092718229
High,2033,ind,MEX,9,2.675150921
Planning,2034,res,MEX,1,1.677926624
Planning,2034,res,MEX,2,1.878599382
Planning,2034,res,MEX,3,1.87041377
Planning,2034,res,MEX,4,2.113802682
Planning,2034,res,MEX,5,1.766289825
Planning,2034,res,MEX,6,2.042075547
Planning,2034,res,MEX,7,2.068311376
Planning,2034,res,MEX,8,1.9225984
Planning,2034,res,MEX,9,2.558660016
Low,2034,res,MEX,1,1.468043013
Low,2034,res,MEX,2,1.685495934
Low,2034,res,MEX,3,1.717033117
Low,2034,res,MEX,4,1.91713113
Low,2034,res,MEX,5,1.603837485
Low,2034,res,MEX,6,1.782370507
Low,2034,res,MEX,7,1.86061804
Low,2034,res,MEX,8,1.715388307
Low,2034,res,MEX,9,2.317709108
High,2034,res,MEX,1,1.961792208
High,2034,res,MEX,2,2.213961989
High,2034,res,MEX,3,2.084120131
High,2034,res,MEX,4,2.278116941
High,2034,res,MEX,5,2.05621284
High,2034,res,MEX,6,2.364576834
High,2034,res,MEX,7,2.403563738
High,2034,res,MEX,8,2.1821225
High,2034,res,MEX,9,2.819702509
Planning,2034,com,MEX,1,1.677926624
Planning,2034,com,MEX,2,1.878599382
Planning,2034,com,MEX,3,1.87041377
Planning,2034,com,MEX,4,2.113802682
Planning,2034,com,MEX,5,1.766289825
Planning,2034,com,MEX,6,2.042075547
Planning,2034,com,MEX,7,2.068311376
Planning,2034,com,MEX,8,1.9225984
Planning,2034,com,MEX,9,2.558660016
Low,2034,com,MEX,1,1.468043013
Low,2034,com,MEX,2,1.685495934
Low,2034,com,MEX,3,1.717033117
Low,2034,com,MEX,4,1.91713113
Low,2034,com,MEX,5,1.603837485
Low,2034,com,MEX,6,1.782370507
Low,2034,com,MEX,7,1.86061804
Low,2034,com,MEX,8,1.715388307
Low,2034,com,MEX,9,2.317709108
High,2034,com,MEX,1,1.961792208
High,2034,com,MEX,2,2.213961989
High,2034,com,MEX,3,2.084120131
High,2034,com,MEX,4,2.278116941
High,2034,com,MEX,5,2.05621284
High,2034,com,MEX,6,2.364576834
High,2034,com,MEX,7,2.403563738
High,2034,com,MEX,8,2.1821225
High,2034,com,MEX,9,2.819702509
Planning,2034,ind,MEX,1,1.677926624
Planning,2034,ind,MEX,2,1.878599382
Planning,2034,ind,MEX,3,1.87041377
Planning,2034,ind,MEX,4,2.113802682
Planning,2034,ind,MEX,5,1.766289825
Planning,2034,ind,MEX,6,2.042075547
Planning,2034,ind,MEX,7,2.068311376
Planning,2034,ind,MEX,8,1.9225984
Planning,2034,ind,MEX,9,2.558660016
Low,2034,ind,MEX,1,1.468043013
Low,2034,ind,MEX,2,1.685495934
Low,2034,ind,MEX,3,1.717033117
Low,2034,ind,MEX,4,1.91713113
Low,2034,ind,MEX,5,1.603837485
Low,2034,ind,MEX,6,1.782370507
Low,2034,ind,MEX,7,1.86061804
Low,2034,ind,MEX,8,1.715388307
Low,2034,ind,MEX,9,2.317709108
High,2034,ind,MEX,1,1.961792208
High,2034,ind,MEX,2,2.213961989
High,2034,ind,MEX,3,2.084120131
High,2034,ind,MEX,4,2.278116941
High,2034,ind,MEX,5,2.05621284
High,2034,ind,MEX,6,2.364576834
High,2034,ind,MEX,7,2.403563738
High,2034,ind,MEX,8,2.1821225
High,2034,ind,MEX,9,2.819702509
Planning,2035,res,MEX,1,1.722482679
Planning,2035,res,MEX,2,1.944661549
Planning,2035,res,MEX,3,1.934151741
Planning,2035,res,MEX,4,2.196141778
Planning,2035,res,MEX,5,1.818611368
Planning,2035,res,MEX,6,2.121613916
Planning,2035,res,MEX,7,2.154249357
Planning,2035,res,MEX,8,1.992879138
Planning,2035,res,MEX,9,2.684225839
Low,2035,res,MEX,1,1.497518915
Low,2035,res,MEX,2,1.734791531
Low,2035,res,MEX,3,1.767550023
Low,2035,res,MEX,4,1.981449541
Low,2035,res,MEX,5,1.642808205
Low,2035,res,MEX,6,1.838284447
Low,2035,res,MEX,7,1.925970945
Low,2035,res,MEX,8,1.767064811
Low,2035,res,MEX,9,2.418356016
High,2035,res,MEX,1,2.030505259
High,2035,res,MEX,2,2.311599956
High,2035,res,MEX,3,2.16754782
High,2035,res,MEX,4,2.375585685
High,2035,res,MEX,5,2.135663748
High,2035,res,MEX,6,2.475853468
High,2035,res,MEX,7,2.522633379
High,2035,res,MEX,8,2.275346265
High,2035,res,MEX,9,2.972064932
Planning,2035,com,MEX,1,1.722482679
Planning,2035,com,MEX,2,1.944661549
Planning,2035,com,MEX,3,1.934151741
Planning,2035,com,MEX,4,2.196141778
Planning,2035,com,MEX,5,1.818611368
Planning,2035,com,MEX,6,2.121613916
Planning,2035,com,MEX,7,2.154249357
Planning,2035,com,MEX,8,1.992879138
Planning,2035,com,MEX,9,2.684225839
Low,2035,com,MEX,1,1.497518915
Low,2035,com,MEX,2,1.734791531
Low,2035,com,MEX,3,1.767550023
Low,2035,com,MEX,4,1.981449541
Low,2035,com,MEX,5,1.642808205
Low,2035,com,MEX,6,1.838284447
Low,2035,com,MEX,7,1.925970945
Low,2035,com,MEX,8,1.767064811
Low,2035,com,MEX,9,2.418356016
High,2035,com,MEX,1,2.030505259
High,2035,com,MEX,2,2.311599956
High,2035,com,MEX,3,2.16754782
High,2035,com,MEX,4,2.375585685
High,2035,com,MEX,5,2.135663748
High,2035,com,MEX,6,2.475853468
High,2035,com,MEX,7,2.522633379
High,2035,com,MEX,8,2.275346265
High,2035,com,MEX,9,2.972064932
Planning,2035,ind,MEX,1,1.722482679
Planning,2035,ind,MEX,2,1.944661549
Planning,2035,ind,MEX,3,1.934151741
Planning,2035,ind,MEX,4,2.196141778
Planning,2035,ind,MEX,5,1.818611368
Planning,2035,ind,MEX,6,2.121613916
Planning,2035,ind,MEX,7,2.154249357
Planning,2035,ind,MEX,8,1.992879138
Planning,2035,ind,MEX,9,2.684225839
Low,2035,ind,MEX,1,1.497518915
Low,2035,ind,MEX,2,1.734791531
Low,2035,ind,MEX,3,1.767550023
Low,2035,ind,MEX,4,1.981449541
Low,2035,ind,MEX,5,1.642808205
Low,2035,ind,MEX,6,1.838284447
Low,2035,ind,MEX,7,1.925970945
Low,2035,ind,MEX,8,1.767064811
Low,2035,ind,MEX,9,2.418356016
High,2035,ind,MEX,1,2.030505259
High,2035,ind,MEX,2,2.311599956
High,2035,ind,MEX,3,2.16754782
High,2035,ind,MEX,4,2.375585685
High,2035,ind,MEX,5,2.135663748
High,2035,ind,MEX,6,2.475853468
High,2035,ind,MEX,7,2.522633379
High,2035,ind,MEX,8,2.275346265
High,2035,ind,MEX,9,2.972064932
Planning,2036,res,MEX,1,1.768221887
Planning,2036,res,MEX,2,2.013046836
Planning,2036,res,MEX,3,2.000061708
Planning,2036,res,MEX,4,2.281688235
Planning,2036,res,MEX,5,1.872482795
Planning,2036,res,MEX,6,2.204250286
Planning,2036,res,MEX,7,2.243758046
Planning,2036,res,MEX,8,2.065728995
Planning,2036,res,MEX,9,2.815953785
Low,2036,res,MEX,1,1.527586645
Low,2036,res,MEX,2,1.785528873
Low,2036,res,MEX,3,1.81955319
Low,2036,res,MEX,4,2.04792579
Low,2036,res,MEX,5,1.682725852
Low,2036,res,MEX,6,1.895952437
Low,2036,res,MEX,7,1.993619324
Low,2036,res,MEX,8,1.820298082
Low,2036,res,MEX,9,2.523373533
High,2036,res,MEX,1,2.10162503
High,2036,res,MEX,2,2.413543855
High,2036,res,MEX,3,2.254315132
High,2036,res,MEX,4,2.477224608
High,2036,res,MEX,5,2.218184595
High,2036,res,MEX,6,2.592366765
High,2036,res,MEX,7,2.647601586
High,2036,res,MEX,8,2.372552699
High,2036,res,MEX,9,3.132660247
Planning,2036,com,MEX,1,1.768221887
Planning,2036,com,MEX,2,2.013046836
Planning,2036,com,MEX,3,2.000061708
Planning,2036,com,MEX,4,2.281688235
Planning,2036,com,MEX,5,1.872482795
Planning,2036,com,MEX,6,2.204250286
Planning,2036,com,MEX,7,2.243758046
Planning,2036,com,MEX,8,2.065728995
Planning,2036,com,MEX,9,2.815953785
Low,2036,com,MEX,1,1.527586645
Low,2036,com,MEX,2,1.785528873
Low,2036,com,MEX,3,1.81955319
Low,2036,com,MEX,4,2.04792579
Low,2036,com,MEX,5,1.682725852
Low,2036,com,MEX,6,1.895952437
Low,2036,com,MEX,7,1.993619324
Low,2036,com,MEX,8,1.820298082
Low,2036,com,MEX,9,2.523373533
High,2036,com,MEX,1,2.10162503
High,2036,com,MEX,2,2.413543855
High,2036,com,MEX,3,2.254315132
High,2036,com,MEX,4,2.477224608
High,2036,com,MEX,5,2.218184595
High,2036,com,MEX,6,2.592366765
High,2036,com,MEX,7,2.647601586
High,2036,com,MEX,8,2.372552699
High,2036,com,MEX,9,3.132660247
Planning,2036,ind,MEX,1,1.768221887
Planning,2036,ind,MEX,2,2.013046836
Planning,2036,ind,MEX,3,2.000061708
Planning,2036,ind,MEX,4,2.281688235
Planning,2036,ind,MEX,5,1.872482795
Planning,2036,ind,MEX,6,2.204250286
Planning,2036,ind,MEX,7,2.243758046
Planning,2036,ind,MEX,8,2.065728995
Planning,2036,ind,MEX,9,2.815953785
Low,2036,ind,MEX,1,1.527586645
Low,2036,ind,MEX,2,1.785528873
Low,2036,ind,MEX,3,1.81955319
Low,2036,ind,MEX,4,2.04792579
Low,2036,ind,MEX,5,1.682725852
Low,2036,ind,MEX,6,1.895952437
Low,2036,ind,MEX,7,1.993619324
Low,2036,ind,MEX,8,1.820298082
Low,2036,ind,MEX,9,2.523373533
High,2036,ind,MEX,1,2.10162503
High,2036,ind,MEX,2,2.413543855
High,2036,ind,MEX,3,2.254315132
High,2036,ind,MEX,4,2.477224608
High,2036,ind,MEX,5,2.218184595
High,2036,ind,MEX,6,2.592366765
High,2036,ind,MEX,7,2.647601586
High,2036,ind,MEX,8,2.372552699
High,2036,ind,MEX,9,3.132660247
Planning,2037,res,MEX,1,1.815175663
Planning,2037,res,MEX,2,2.083836935
Planning,2037,res,MEX,3,2.068217684
Planning,2037,res,MEX,4,2.370566988
Planning,2037,res,MEX,5,1.927950017
Planning,2037,res,MEX,6,2.290105323
Planning,2037,res,MEX,7,2.336985805
Planning,2037,res,MEX,8,2.141241884
Planning,2037,res,MEX,9,2.954146259
Low,2037,res,MEX,1,1.558258086
Low,2037,res,MEX,2,1.837750127
Low,2037,res,MEX,3,1.873086343
Low,2037,res,MEX,4,2.11663227
Low,2037,res,MEX,5,1.723613434
Low,2037,res,MEX,6,1.955429504
Low,2037,res,MEX,7,2.063643805
Low,2037,res,MEX,8,1.87513502
Low,2037,res,MEX,9,2.632951454
High,2037,res,MEX,1,2.175235817
High,2037,res,MEX,2,2.519983584
High,2037,res,MEX,3,2.344555756
High,2037,res,MEX,4,2.58321213
High,2037,res,MEX,5,2.303894001
High,2037,res,MEX,6,2.71436316
High,2037,res,MEX,7,2.778760566
High,2037,res,MEX,8,2.473911947
High,2037,res,MEX,9,3.301933318
Planning,2037,com,MEX,1,1.815175663
Planning,2037,com,MEX,2,2.083836935
Planning,2037,com,MEX,3,2.068217684
Planning,2037,com,MEX,4,2.370566988
Planning,2037,com,MEX,5,1.927950017
Planning,2037,com,MEX,6,2.290105323
Planning,2037,com,MEX,7,2.336985805
Planning,2037,com,MEX,8,2.141241884
Planning,2037,com,MEX,9,2.954146259
Low,2037,com,MEX,1,1.558258086
Low,2037,com,MEX,2,1.837750127
Low,2037,com,MEX,3,1.873086343
Low,2037,com,MEX,4,2.11663227
Low,2037,com,MEX,5,1.723613434
Low,2037,com,MEX,6,1.955429504
Low,2037,com,MEX,7,2.063643805
Low,2037,com,MEX,8,1.87513502
Low,2037,com,MEX,9,2.632951454
High,2037,com,MEX,1,2.175235817
High,2037,com,MEX,2,2.519983584
High,2037,com,MEX,3,2.344555756
High,2037,com,MEX,4,2.58321213
High,2037,com,MEX,5,2.303894001
High,2037,com,MEX,6,2.71436316
High,2037,com,MEX,7,2.778760566
High,2037,com,MEX,8,2.473911947
High,2037,com,MEX,9,3.301933318
Planning,2037,ind,MEX,1,1.815175663
Planning,2037,ind,MEX,2,2.083836935
Planning,2037,ind,MEX,3,2.068217684
Planning,2037,ind,MEX,4,2.370566988
Planning,2037,ind,MEX,5,1.927950017
Planning,2037,ind,MEX,6,2.290105323
Planning,2037,ind,MEX,7,2.336985805
Planning,2037,ind,MEX,8,2.141241884
Planning,2037,ind,MEX,9,2.954146259
Low,2037,ind,MEX,1,1.558258086
Low,2037,ind,MEX,2,1.837750127
Low,2037,ind,MEX,3,1.873086343
Low,2037,ind,MEX,4,2.11663227
Low,2037,ind,MEX,5,1.723613434
Low,2037,ind,MEX,6,1.955429504
Low,2037,ind,MEX,7,2.063643805
Low,2037,ind,MEX,8,1.87513502
Low,2037,ind,MEX,9,2.632951454
High,2037,ind,MEX,1,2.175235817
High,2037,ind,MEX,2,2.519983584
High,2037,ind,MEX,3,2.344555756
High,2037,ind,MEX,4,2.58321213
High,2037,ind,MEX,5,2.303894001
High,2037,ind,MEX,6,2.71436316
High,2037,ind,MEX,7,2.778760566
High,2037,ind,MEX,8,2.473911947
High,2037,ind,MEX,9,3.301933318
Planning,2038,res,MEX,1,1.863376262
Planning,2038,res,MEX,2,2.157116414
Planning,2038,res,MEX,3,2.138696206
Planning,2038,res,MEX,4,2.462907842
Planning,2038,res,MEX,5,1.985060304
Planning,2038,res,MEX,6,2.379304394
Planning,2038,res,MEX,7,2.434087162
Planning,2038,res,MEX,8,2.219515152
Planning,2038,res,MEX,9,3.099120506
Low,2038,res,MEX,1,1.58954536
Low,2038,res,MEX,2,1.891498693
Low,2038,res,MEX,3,1.928194498
Low,2038,res,MEX,4,2.187643805
Low,2038,res,MEX,5,1.76549452
Low,2038,res,MEX,6,2.0167724
Low,2038,res,MEX,7,2.136127847
Low,2038,res,MEX,8,1.931623934
Low,2038,res,MEX,9,2.747287814
High,2038,res,MEX,1,2.25142487
High,2038,res,MEX,2,2.631117412
High,2038,res,MEX,3,2.438408727
High,2038,res,MEX,4,2.693734306
High,2038,res,MEX,5,2.39291517
High,2038,res,MEX,6,2.842100687
High,2038,res,MEX,7,2.916417004
High,2038,res,MEX,8,2.579601424
High,2038,res,MEX,9,3.480353048
Planning,2038,com,MEX,1,1.863376262
Planning,2038,com,MEX,2,2.157116414
Planning,2038,com,MEX,3,2.138696206
Planning,2038,com,MEX,4,2.462907842
Planning,2038,com,MEX,5,1.985060304
Planning,2038,com,MEX,6,2.379304394
Planning,2038,com,MEX,7,2.434087162
Planning,2038,com,MEX,8,2.219515152
Planning,2038,com,MEX,9,3.099120506
Low,2038,com,MEX,1,1.58954536
Low,2038,com,MEX,2,1.891498693
Low,2038,com,MEX,3,1.928194498
Low,2038,com,MEX,4,2.187643805
Low,2038,com,MEX,5,1.76549452
Low,2038,com,MEX,6,2.0167724
Low,2038,com,MEX,7,2.136127847
Low,2038,com,MEX,8,1.931623934
Low,2038,com,MEX,9,2.747287814
High,2038,com,MEX,1,2.25142487
High,2038,com,MEX,2,2.631117412
High,2038,com,MEX,3,2.438408727
High,2038,com,MEX,4,2.693734306
High,2038,com,MEX,5,2.39291517
High,2038,com,MEX,6,2.842100687
High,2038,com,MEX,7,2.916417004
High,2038,com,MEX,8,2.579601424
High,2038,com,MEX,9,3.480353048
Planning,2038,ind,MEX,1,1.863376262
Planning,2038,ind,MEX,2,2.157116414
Planning,2038,ind,MEX,3,2.138696206
Planning,2038,ind,MEX,4,2.462907842
Planning,2038,ind,MEX,5,1.985060304
Planning,2038,ind,MEX,6,2.379304394
Planning,2038,ind,MEX,7,2.434087162
Planning,2038,ind,MEX,8,2.219515152
Planning,2038,ind,MEX,9,3.099120506
Low,2038,ind,MEX,1,1.58954536
Low,2038,ind,MEX,2,1.891498693
Low,2038,ind,MEX,3,1.928194498
Low,2038,ind,MEX,4,2.187643805
Low,2038,ind,MEX,5,1.76549452
Low,2038,ind,MEX,6,2.0167724
Low,2038,ind,MEX,7,2.136127847
Low,2038,ind,MEX,8,1.931623934
Low,2038,ind,MEX,9,2.747287814
High,2038,ind,MEX,1,2.25142487
High,2038,ind,MEX,2,2.631117412
High,2038,ind,MEX,3,2.438408727
High,2038,ind,MEX,4,2.693734306
High,2038,ind,MEX,5,2.39291517
High,2038,ind,MEX,6,2.842100687
High,2038,ind,MEX,7,2.916417004
High,2038,ind,MEX,8,2.579601424
High,2038,ind,MEX,9,3.480353048
Planning,2039,res,MEX,1,1.91285679
Planning,2039,res,MEX,2,2.232972813
Planning,2039,res,MEX,3,2.211576421
Planning,2039,res,MEX,4,2.558845655
Planning,2039,res,MEX,5,2.043862329
Planning,2039,res,MEX,6,2.471977748
Planning,2039,res,MEX,7,2.535223064
Planning,2039,res,MEX,8,2.300649707
Planning,2039,res,MEX,9,3.25120934
Low,2039,res,MEX,1,1.62146083
Low,2039,res,MEX,2,1.94681924
Low,2039,res,MEX,3,1.984923993
Low,2039,res,MEX,4,2.261037728
Low,2039,res,MEX,5,1.80839325
Low,2039,res,MEX,6,2.080039655
Low,2039,res,MEX,7,2.21115784
Low,2039,res,MEX,8,1.98981459
Low,2039,res,MEX,9,2.86658925
High,2039,res,MEX,1,2.330282494
High,2039,res,MEX,2,2.747152356
High,2039,res,MEX,3,2.536018649
High,2039,res,MEX,4,2.808985149
High,2039,res,MEX,5,2.485376067
High,2039,res,MEX,6,2.975849523
High,2039,res,MEX,7,3.060892776
High,2039,res,MEX,8,2.689806124
High,2039,res,MEX,9,3.668413675
Planning,2039,com,MEX,1,1.91285679
Planning,2039,com,MEX,2,2.232972813
Planning,2039,com,MEX,3,2.211576421
Planning,2039,com,MEX,4,2.558845655
Planning,2039,com,MEX,5,2.043862329
Planning,2039,com,MEX,6,2.471977748
Planning,2039,com,MEX,7,2.535223064
Planning,2039,com,MEX,8,2.300649707
Planning,2039,com,MEX,9,3.25120934
Low,2039,com,MEX,1,1.62146083
Low,2039,com,MEX,2,1.94681924
Low,2039,com,MEX,3,1.984923993
Low,2039,com,MEX,4,2.261037728
Low,2039,com,MEX,5,1.80839325
Low,2039,com,MEX,6,2.080039655
Low,2039,com,MEX,7,2.21115784
Low,2039,com,MEX,8,1.98981459
Low,2039,com,MEX,9,2.86658925
High,2039,com,MEX,1,2.330282494
High,2039,com,MEX,2,2.747152356
High,2039,com,MEX,3,2.536018649
High,2039,com,MEX,4,2.808985149
High,2039,com,MEX,5,2.485376067
High,2039,com,MEX,6,2.975849523
High,2039,com,MEX,7,3.060892776
High,2039,com,MEX,8,2.689806124
High,2039,com,MEX,9,3.668413675
Planning,2039,ind,MEX,1,1.91285679
Planning,2039,ind,MEX,2,2.232972813
Planning,2039,ind,MEX,3,2.211576421
Planning,2039,ind,MEX,4,2.558845655
Planning,2039,ind,MEX,5,2.043862329
Planning,2039,ind,MEX,6,2.471977748
Planning,2039,ind,MEX,7,2.535223064
Planning,2039,ind,MEX,8,2.300649707
Planning,2039,ind,MEX,9,3.25120934
Low,2039,ind,MEX,1,1.62146083
Low,2039,ind,MEX,2,1.94681924
Low,2039,ind,MEX,3,1.984923993
Low,2039,ind,MEX,4,2.261037728
Low,2039,ind,MEX,5,1.80839325
Low,2039,ind,MEX,6,2.080039655
Low,2039,ind,MEX,7,2.21115784
Low,2039,ind,MEX,8,1.98981459
Low,2039,ind,MEX,9,2.86658925
High,2039,ind,MEX,1,2.330282494
High,2039,ind,MEX,2,2.747152356
High,2039,ind,MEX,3,2.536018649
High,2039,ind,MEX,4,2.808985149
High,2039,ind,MEX,5,2.485376067
High,2039,ind,MEX,6,2.975849523
High,2039,ind,MEX,7,3.060892776
High,2039,ind,MEX,8,2.689806124
High,2039,ind,MEX,9,3.668413675
Planning,2040,res,MEX,1,1.963651236
Planning,2040,res,MEX,2,2.311496752
Planning,2040,res,MEX,3,2.286940171
Planning,2040,res,MEX,4,2.658520539
Planning,2040,res,MEX,5,2.104406204
Planning,2040,res,MEX,6,2.568260708
Planning,2040,res,MEX,7,2.640561144
Planning,2040,res,MEX,8,2.384750141
Planning,2040,res,MEX,9,3.410761909
Low,2040,res,MEX,1,1.654017111
Low,2040,res,MEX,2,2.003757744
Low,2040,res,MEX,3,2.043322528
Low,2040,res,MEX,4,2.336893965
Low,2040,res,MEX,5,1.852334352
Low,2040,res,MEX,6,2.145291639
Low,2040,res,MEX,7,2.28882321
Low,2040,res,MEX,8,2.049758255
Low,2040,res,MEX,9,2.991071371
High,2040,res,MEX,1,2.411902158
High,2040,res,MEX,2,2.868304557
High,2040,res,MEX,3,2.637535912
High,2040,res,MEX,4,2.929166975
High,2040,res,MEX,5,2.581409601
High,2040,res,MEX,6,3.11589256
High,2040,res,MEX,7,3.212525702
High,2040,res,MEX,8,2.804718946
High,2040,res,MEX,9,3.866636144
Planning,2040,com,MEX,1,1.963651236
Planning,2040,com,MEX,2,2.311496752
Planning,2040,com,MEX,3,2.286940171
Planning,2040,com,MEX,4,2.658520539
Planning,2040,com,MEX,5,2.104406204
Planning,2040,com,MEX,6,2.568260708
Planning,2040,com,MEX,7,2.640561144
Planning,2040,com,MEX,8,2.384750141
Planning,2040,com,MEX,9,3.410761909
Low,2040,com,MEX,1,1.654017111
Low,2040,com,MEX,2,2.003757744
Low,2040,com,MEX,3,2.043322528
Low,2040,com,MEX,4,2.336893965
Low,2040,com,MEX,5,1.852334352
