,micro_id,county_id,bin_id,year,state_abbr,census_division_abbr,utility_type,pca_reg,reeds_reg,incentive_array_id,elec_rate_cents_per_kwh,carbon_price_cents_per_kwh,fixed_om_dollars_per_kw_per_yr,variable_om_dollars_per_kwh,installed_costs_dollars_per_kw,inverter_cost_dollars_per_kw,ann_cons_kwh,customers_in_bin,initial_customers_in_bin,load_kwh_in_bin,initial_load_kwh_in_bin,load_kwh_per_customer_in_bin,nem_system_limit_kw,excess_generation_factor,naep,aep,system_size_kw,npanels,tilt,azimuth,derate,pct_shaded,solar_re_9809_gid,density_w_per_sqft,inverter_lifetime_yrs,available_rooftop_space_sqm
333,14639,327,4,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2473.807041224709,190.1177097360299,2083.0,18.4321829652277,18.0707676129683,13264504.5828882,13004416.2577336,719638.2874406003,1000.0,0.595,1392.637876503817,48308.41868800745,34.6884279848,133.282851297,0,S,0.825,0.35,54284,14.872099940511603,20,1000.0
334,14645,327,5,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2473.807041224709,190.1177097360299,28665.0,5.7566176698279,5.64374281355676,57009118.2565218,55891292.4083547,9903231.641615367,1000.0,0.604,1574.5856877893925,252062.50572324335,160.08179655,615.08,25,S,0.825,0.35,53311,14.872099940511603,20,1000.0
335,14654,327,6,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2473.807041224709,190.1177097360299,225469.0,6.40194955064082,6.27642112807924,498682442.0214,488904354.922942,77895403.27937816,1000.0,0.614,1531.245444319222,245124.52168562406,160.08179655,615.08,25,SE,0.825,0.35,55248,14.872099940511603,20,1000.0
336,14655,327,7,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2473.807041224709,190.1177097360299,18411.0,13.2962846015378,13.0355731387626,84573182.1900105,82914884.5000103,6360662.750873208,1000.0,0.616,1527.3419253249763,244499.63935215815,160.08179655,615.08,25,SE,0.825,0.35,53797,14.872099940511603,20,1000.0
337,14662,327,8,2016,CA,PAC,IOU,p9,26,195,7.135710223745145,0.0,0.0,0.0,2473.807041224709,190.1177097360299,5658.0,13.6917385463593,13.423273084666,26763723.3432071,26238944.4541246,1954735.2041953513,1000.0,0.616,1534.282275457388,124414.98627663823,81.0900238286,311.571040128,25,SE,0.825,0.35,54286,14.872099940511603,20,1000.0
338,14666,327,9,2016,CA,PAC,IOU,p9,26,195,7.135710223745145,0.0,0.0,0.0,2473.807041224709,190.1177097360299,17985.0,12.2377205459204,11.9977652410984,76038924.4461512,74547965.1432855,6213487.565827747,1000.0,0.616,1533.1709137181763,245432.7542862107,160.08179655,615.08,25,SE,0.825,0.35,54285,14.872099940511603,20,1000.0
339,14667,327,10,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2473.807041224709,190.1177097360299,101935.0,0.810383538569116,0.794493665263839,28539011.682143,27979423.2177872,35216672.50612462,1000.0,0.6,1549.9152594140678,248113.21922726327,160.08179655,615.08,25,SW,0.825,0.35,55247,14.872099940511603,20,1000.0
340,14671,328,1,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,45445.0,207.926894962315,203.849897021878,347119530.35978,340313265.058608,1669430.6449518795,1000.0,0.591,1422.5157010254577,113173.62492494952,79.5587878878,305.687594147,0,S,0.825,0.35,56673,14.872099940511603,20,1000.0
341,14676,328,2,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,8917.0,190.076817871458,186.349821442606,62263021.5970959,61042178.0363685,327567.67655486654,1000.0,0.596,1425.119486871038,21934.91432513659,15.3916317384,59.139046748,0,S,0.825,0.35,56676,14.872099940511603,20,1000.0
342,14680,328,3,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,5645.0,190.076817871458,186.349821442606,39416256.2426384,38643388.4731749,207370.13952587434,1000.0,0.593,1438.7260771562483,13989.241454946907,9.72335295583,37.3599001572,0,S,0.825,0.35,56672,14.872099940511603,20,1000.0
343,14682,328,4,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,40960.0,133.632054508436,131.011818145525,201072587.673825,197129987.915515,1504673.324177115,1000.0,0.594,1432.5016103735554,101256.23901380465,70.6849041429,271.591597404,0,S,0.825,0.35,56674,14.872099940511603,20,1000.0
344,14687,328,5,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,66800.0,67.5726157596431,66.247662509454,165817157.88275,162565841.06152,2453910.597046662,1000.0,0.603,1608.9829081492157,161474.06554007172,100.357850119,385.603533828,25,S,0.825,0.35,56197,14.872099940511603,20,1000.0
345,14687,328,6,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,5416.0,89.4120407699829,87.6588634999832,17789221.2568015,17440412.9968642,198957.78134138804,1000.0,0.603,1608.9829081492157,13091.969146162442,8.13679814736,31.2639032816,25,S,0.825,0.35,56197,14.872099940511603,20,1000.0
346,14700,328,7,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,64945.0,207.926894962315,203.849897021878,496065087.451115,486338321.030505,2385766.822233465,1000.0,0.616,1544.530551201655,151849.28670145024,98.3142007669,377.751249118,25,SE,0.825,0.35,56675,14.872099940511603,20,1000.0
347,14702,328,8,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,126131.0,28.1974048945368,27.6445146024871,130651154.909714,128089367.558543,4633446.070600187,1000.0,0.618,1497.7190195385235,239757.55137483138,160.08179655,615.08,25,SE,0.825,0.35,56198,14.872099940511603,20,1000.0
348,14706,328,9,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,148375.0,206.518481696829,202.469099702773,1125646250.53671,1103574755.42815,5450583.605341295,1000.0,0.598,1562.1087560970047,250065.1760824943,160.08179655,615.08,25,SW,0.825,0.35,57148,14.872099940511603,20,1000.0
349,14712,328,10,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2533.5776736180783,194.7112190723425,205531.0,60.3064521490805,59.123972695177,455326983.782623,446399003.708454,7550220.0437364895,1000.0,0.599,1586.903161546808,254034.3090512879,160.08179655,615.08,25,SW,0.825,0.35,57149,14.872099940511603,20,1000.0
350,14736,329,1,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,122401.0,13.0586639487742,12.8026117144845,262985974.643001,257829386.904903,20138811.724892236,1000.0,0.592,1395.029808126382,223318.87792567303,160.08179655,615.08,0,S,0.825,0.35,59059,14.872099940511603,20,1000.0
351,14739,329,2,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,480000.0,2.64887481559439,2.59693609371999,209195119.101566,205093254.021143,78975087.03318006,1000.0,0.599,1602.9700890646657,256606.3316733852,160.08179655,615.08,25,S,0.825,0.35,60934,14.872099940511603,20,1000.0
352,14767,329,3,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,2083.0,17.9801566663959,17.6276045748979,6162140.79899657,6041314.50882017,342718.97143773764,1000.0,0.599,1581.611160664894,22779.073475764122,14.4024486184,55.3383225774,25,S,0.825,0.35,60000,14.872099940511603,20,1000.0
353,14791,329,4,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,271223.0,3.82609925495077,3.75107770093213,170738563.548883,167390748.577337,44624708.39666708,1000.0,0.601,1564.9571680128684,250521.15497930016,160.08179655,615.08,25,S,0.825,0.35,59530,14.872099940511603,20,1000.0
354,14797,329,5,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,829060.0,0.577130610329617,0.565814323852566,78724325.303905,77180711.0822598,136406428.4494339,1000.0,0.593,1689.0735254732335,270389.9244627974,160.08179655,615.08,25,S,0.825,0.35,62341,14.872099940511603,20,1000.0
355,14807,329,6,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,18411.0,12.9702098046466,12.7158919653398,39289206.258509,38518829.6652049,3029188.1820164127,1000.0,0.611,1519.3517175624381,195312.20911436185,128.549701071,493.924680002,25,SE,0.825,0.35,60939,14.872099940511603,20,1000.0
356,14812,329,7,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,14945.0,11.9376057122653,11.7035350120248,29353644.1909456,28778082.5401428,2458922.241064325,1000.0,0.597,1600.851976678654,164249.24366641688,102.601143678,394.222908625,25,SW,0.825,0.35,62340,14.872099940511603,20,1000.0
357,14819,329,8,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,95943.0,8.39264248584199,8.22808086847254,132483225.503145,129885515.199161,15785639.115050822,1000.0,0.597,1585.9616478472626,253883.58984678824,160.08179655,615.08,25,SW,0.825,0.35,61401,14.872099940511603,20,1000.0
358,14825,329,9,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,205140.0,4.11507850808071,4.03439069419678,138892038.535613,136168665.230993,33751977.820805326,1000.0,0.603,1491.4577162345054,238755.23069317974,160.08179655,615.08,25,SW,0.825,0.35,59060,14.872099940511603,20,1000.0
359,14828,329,10,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2413.8673082486666,185.5112046345032,41447.0,10.7343243378408,10.52384739004,73200945.4346495,71765632.7790681,6819334.2338837795,1000.0,0.603,1490.7793101417901,238646.6302270674,160.08179655,615.08,25,SW,0.825,0.35,59999,14.872099940511603,20,1000.0
360,14842,330,1,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,6420.0,1.46613111209401,1.43738344322942,1486910.21259136,1457755.11038368,1014172.7437102599,1000.0,0.595,1411.9159673443858,68080.14856937563,48.2182722938,185.268378802,0,S,0.825,0.35,59058,14.872099940511603,20,1000.0
361,14845,330,2,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,16017.0,2.82280615580474,2.76745701549484,7142317.26573258,7002271.82914958,2530218.82180798,1000.0,0.59,1434.6375547602754,171947.34558308296,119.85420639,460.514105009,0,S,0.825,0.35,57171,14.872099940511603,20,1000.0
362,14855,330,3,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,16017.0,2.82280615580474,2.76745701549484,7142317.26573258,7002271.82914958,2530218.82180798,1000.0,0.595,1406.6309192684453,169850.42673385012,120.749817459,463.955298627,0,S,0.825,0.35,59057,14.872099940511603,20,1000.0
363,14856,330,4,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,205140.0,1.45620012886267,1.42764718515948,47189820.2186274,46264529.6261053,32406136.549022228,1000.0,0.594,1410.7060720897628,225828.36242412304,160.08179655,615.08,0,S,0.825,0.35,58587,14.872099940511603,20,1000.0
364,14856,330,5,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,18411.0,1.45620012886267,1.42764718515948,4235213.90292068,4152170.49305949,2908400.994462554,1000.0,0.605,1509.8717922385745,190416.6486088453,126.114448649,484.567744409,25,SW,0.825,0.35,58587,14.872099940511603,20,1000.0
365,14856,330,6,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,176572.0,1.71235589880175,1.6787802929429,47763129.7529517,46826597.7970115,27893225.810343925,1000.0,0.605,1509.8717922385745,241702.98906171936,160.08179655,615.08,25,SW,0.825,0.35,58587,14.872099940511603,20,1000.0
366,14860,330,7,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,755819.0,0.1788115113738,0.175305403307647,21349621.7767183,20931001.7418807,119397356.53868301,1000.0,0.605,1489.3670915275034,238420.55973417102,160.08179655,615.08,25,SW,0.825,0.35,57640,14.872099940511603,20,1000.0
367,14865,330,8,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,428775.0,0.155867515632421,0.152811289835707,10557521.5195312,10350511.293658,67733943.64242472,1000.0,0.605,1528.2095786263185,244638.53485141954,160.08179655,615.08,25,SW,0.825,0.35,56696,14.872099940511603,20,1000.0
368,14867,330,9,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,3629305.0,0.0662538452719589,0.0649547502666264,37984941.5641058,37240138.7883391,573324331.7151659,1000.0,0.611,1524.147382446101,243988.25118895178,160.08179655,615.08,25,SW,0.825,0.35,57173,14.872099940511603,20,1000.0
369,14879,330,10,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2425.4462383966293,186.401071808555,13874.0,1.08906684434082,1.067712592491,2386894.00216749,2340092.15898773,2191687.328074166,1000.0,0.604,1513.5791583999214,143855.78115285005,95.043447417,365.184080247,25,SW,0.825,0.35,58112,14.872099940511603,20,1000.0
370,14895,331,1,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,160817.0,0.182864237361466,0.179278664079869,1899784.39252916,1862533.71816584,10389042.821827808,1000.0,0.595,1444.4167469329418,231224.82781593202,160.08179655,615.08,0,S,0.825,0.35,56219,14.872099940511603,20,1000.0
371,14895,331,2,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,28023.0,0.220953592391825,0.216621169011593,399999.33924603,392156.214947089,1810331.9114029033,1000.0,0.595,1444.4167469329418,121525.31829752156,84.1345259639,323.268887189,0,S,0.825,0.35,56219,14.872099940511603,20,1000.0
372,14901,331,3,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,50619.0,0.165247363217769,0.16200721884095,540370.559514826,529775.058347868,3270070.6927632145,1000.0,0.595,1432.3963729692534,219515.75801628525,153.250707806,588.833005309,0,S,0.825,0.35,55740,14.872099940511603,20,1000.0
373,14906,331,4,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,45000.0,0.203362698553822,0.19937519466061,591190.423050519,579598.453971097,2907074.046787662,1000.0,0.595,1439.5808486905582,195148.24691899057,135.559074085,520.856693797,0,S,0.825,0.35,56694,14.872099940511603,20,1000.0
374,14906,331,5,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,17242.0,0.222460450122061,0.218098480511825,247790.146555778,242931.516231155,1113861.5714380636,1000.0,0.601,1643.1633826550433,73664.39963082854,44.8308429998,172.252907618,25,S,0.825,0.35,56694,14.872099940511603,20,1000.0
375,14912,331,6,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,18179.0,0.033121920581717,0.032472471158546,38898.1620533889,38135.4529935185,1174393.3132567313,1000.0,0.601,1625.01943037534,77667.62097726736,47.7948875721,183.641613734,25,S,0.825,0.35,56217,14.872099940511603,20,1000.0
376,14912,331,7,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,1102414.0,0.220953592391825,0.216621169011593,15735819.5616306,15427274.08003,71217758.40478608,1000.0,0.601,1625.01943037534,260136.02984314208,160.08179655,615.08,25,S,0.825,0.35,56217,14.872099940511603,20,1000.0
377,14913,331,8,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,1076336.0,0.033000926586629,0.0323538495947343,2294655.95931618,2249662.70521195,69533076.69384988,1000.0,0.617,1549.233371236406,248004.06134273697,160.08179655,615.08,25,SE,0.825,0.35,55738,14.872099940511603,20,1000.0
378,14914,331,9,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,5140.0,0.222460450122061,0.218098480511825,73868.5392237966,72420.1364939182,332052.45778863516,1000.0,0.605,1557.017874817217,21739.88947706885,13.9625175977,53.6479819009,25,SW,0.825,0.35,56218,14.872099940511603,20,1000.0
379,14914,331,10,2016,CA,PAC,IOU,p9,27,241,6.576277152769895,0.0,0.0,0.0,2434.3046088217798,187.0818577668605,160628.0,0.138970139744679,0.136245235043803,1442069.94751943,1413794.06619552,10376833.110831302,1000.0,0.605,1557.017874817217,249250.2186612031,160.08179655,615.08,25,SW,0.825,0.35,56218,14.872099940511603,20,1000.0
380,14916,332,1,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,6093.0,66.7865670196737,65.4770264898761,3446816.17488608,3379231.54400596,51609.422803102534,1000.0,0.594,1383.7994282669702,3473.030302820419,2.50977868026,9.64328676919,0,S,0.825,0.35,57166,14.872099940511603,20,1000.0
381,14924,332,2,2016,CA,PAC,All Other,p9,26,126,7.622980609428666,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,13202.0,86.1308331973146,84.4419933307006,9631550.38105608,9442696.45201577,111824.65121394381,0.0,0.592,1400.6830230024475,7562.253862990759,5.39897588448,20.7444079127,0,S,0.825,0.35,56689,14.872099940511603,20,1000.0
382,14927,332,3,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,26722.0,42.9229040621313,42.0812784922856,9715292.51385602,9524796.58221179,226342.851820861,1000.0,0.599,1590.7772063066586,15044.047403411803,9.4570423462,36.3366587062,25,S,0.825,0.35,57161,14.872099940511603,20,1000.0
383,14930,332,4,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,16017.0,128.587089485427,126.06577400532,17445216.5904055,17103153.5200054,135668.49253853492,1000.0,0.608,1570.0003488097386,8814.924634202409,5.61460043043,21.5728990253,25,SE,0.825,0.35,58104,14.872099940511603,20,1000.0
384,14931,332,5,2016,CA,PAC,Muni,p9,26,257,8.613629282801824,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,257766.0,19.3705624705418,18.990747520139,42292726.8794503,41463457.7249513,2183350.480594868,1000.0,0.598,1518.2964164210885,145479.917547711,95.8178626876,368.159604978,25,SE,0.825,0.35,56209,14.872099940511603,20,1000.0
385,14936,332,6,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,34900.0,17.4179512976869,17.0764228408696,5148969.54041153,5048009.35334464,295612.8107382699,1000.0,0.615,1530.0184355286165,18864.162001240624,12.3293690868,47.3729587084,25,SE,0.825,0.35,58107,14.872099940511603,20,1000.0
386,14943,332,7,2016,CA,PAC,All Other,p9,26,126,7.622980609428666,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,456456.0,61.0530837675384,59.8559644779789,236050187.029478,231421751.989684,3866310.6343366113,0.0,0.605,1492.9592833741442,238995.60425853354,160.08179655,615.08,25,SW,0.825,0.35,56688,14.872099940511603,20,1000.0
387,14954,332,8,2016,CA,PAC,All Other,p9,26,126,7.622980609428666,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,43997.0,66.7865670196737,65.4770264898761,24889146.766201,24401124.2805893,372666.9579957496,0.0,0.603,1500.5284209696547,24522.510670198724,16.342583271,62.7928742368,25,SW,0.825,0.35,57165,14.872099940511603,20,1000.0
388,14975,332,9,2016,CA,PAC,All Other,p9,26,126,7.622980609428666,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,105745.0,5.03975138942157,4.94093273472703,4514054.29693452,4425543.42836718,895689.8759747378,0.0,0.604,1493.8497415996098,58790.39638941316,39.3549597073,151.212999469,25,SW,0.825,0.35,56687,14.872099940511603,20,1000.0
389,14981,332,10,2016,CA,PAC,All Other,p9,26,126,7.622980609428666,0.0,0.0,0.0,2463.9051308088137,189.3567253508657,12039.0,50.7574165470531,49.7621730853461,5175922.29271434,5074433.62030818,101973.71428303815,0.0,0.603,1503.1295244029307,6710.15082754366,4.46412016969,17.1524251548,25,SW,0.825,0.35,56211,14.872099940511603,20,1000.0
390,14997,333,1,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,14411.0,17.6606590848528,17.3143716518165,2058055.10012721,2017701.07855609,116533.3122755515,1000.0,0.578,1467.2041724220107,8151.097327084875,5.55553036196,21.345934945,0,S,0.825,0.35,51864,14.872099940511603,20,1000.0
391,14997,333,2,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,6942.0,19.3191681532926,18.9403609346006,1084498.62196743,1063233.94310533,56135.88604655323,1000.0,0.583,1690.2888392056707,3879.9861377977973,2.29545746727,8.81980343423,25,S,0.825,0.35,51864,14.872099940511603,20,1000.0
392,14998,333,3,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,153804.0,5.60326979349033,5.49340175832385,6968914.50963948,6832269.12709753,1243722.8201532804,1000.0,0.577,1847.8180369242473,87200.20529734448,47.190904924,181.320939834,25,S,0.825,0.35,55273,14.872099940511603,20,1000.0
393,15007,333,4,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,47927.0,19.3191681532926,18.9403609346006,7487289.75151731,7340480.14854638,387557.5641822467,1000.0,0.577,1782.4784916708052,27172.532829268424,15.2442416311,58.5727318444,25,S,0.825,0.35,55272,14.872099940511603,20,1000.0
394,15007,333,5,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,118343.0,22.7701408083708,22.3236674591871,21790352.8750701,21363091.0539903,956970.4930001798,1000.0,0.592,1708.2991823793282,64716.08655967943,37.8833445729,145.558633662,25,SE,0.825,0.35,55272,14.872099940511603,20,1000.0
395,15012,333,6,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,16017.0,37.1960367925432,36.4667027377875,4817634.15104016,4723170.73631389,129520.09317309753,1000.0,0.591,1698.4360521458657,8780.393776364352,5.16969347493,19.863439386,25,SE,0.825,0.35,54307,14.872099940511603,20,1000.0
396,15013,333,7,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,40534.0,11.0325534249891,10.8162288480285,3616191.94888293,3545286.22439503,327774.7054178894,1000.0,0.591,1740.8044968609133,22220.420885931344,12.7644551275,49.0446835872,25,SE,0.825,0.35,53335,14.872099940511603,20,1000.0
397,15019,333,8,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,5658.0,19.7590005294572,19.3715691465267,904032.17717789,886306.056056755,45752.93045972315,1000.0,0.591,1728.878528755635,3101.6712234845204,1.79403652246,6.89320090117,25,SW,0.825,0.35,52357,14.872099940511603,20,1000.0
398,15025,333,9,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,56817.0,9.92049885643912,9.72597927101874,4557931.38188306,4468560.17831673,459445.7847172306,1000.0,0.586,1647.020186181517,31527.399470200722,19.1420844351,73.5493575666,25,SW,0.825,0.35,54790,14.872099940511603,20,1000.0
399,15030,333,10,2016,CA,PAC,IOU,p10,28,24,6.0835547259911635,0.0,0.0,0.0,2406.07319052305,184.912208921938,3024.0,19.3191681532926,18.9403609346006,472417.722965934,463154.630358759,24453.31596150633,1000.0,0.591,1653.2905308039951,1657.7330823334598,1.0026870967,3.85261030755,25,SW,0.825,0.35,55271,14.872099940511603,20,1000.0
400,15032,334,1,2016,CA,PAC,IOU,p9,26,195,7.135710223745145,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,45121.0,85.8398712962151,84.1567365649168,44340938.1158259,43471507.9566921,516554.1076222584,1000.0,0.597,1391.001175482835,34504.39386538176,24.8054383228,95.3095813043,0,S,0.825,0.35,54288,14.872099940511603,20,1000.0
401,15037,334,2,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,74294.0,263.631421511003,258.462177951963,224227056.604404,219830447.651376,850532.3656764714,1000.0,0.59,1427.3615142363856,57800.05324050407,40.4943335406,155.590799272,0,S,0.825,0.35,56206,14.872099940511603,20,1000.0
402,15038,334,3,2016,CA,PAC,IOU,p9,26,195,7.135710223745145,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,28023.0,326.91087013364,320.500853072196,104877201.807216,102820786.085506,320812.8312293289,1000.0,0.594,1400.9585685655466,21588.939071162717,15.4101195821,59.2100823257,0,S,0.825,0.35,54772,14.872099940511603,20,1000.0
403,15041,334,4,2016,CA,PAC,All Other,p9,26,233,7.695143294720395,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,48299.0,104.426795321511,102.379211099521,57741384.4606755,56609200.4516427,552936.4784478948,0.0,0.599,1613.391413958153,36751.33774234292,22.7789347485,87.5231755709,25,S,0.825,0.35,54770,14.872099940511603,20,1000.0
404,15043,334,5,2016,CA,PAC,IOU,p9,26,195,7.135710223745145,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,25416.0,300.884344161561,294.984651138785,87547529.6127695,85830911.3850681,290967.3810271785,1000.0,0.604,1590.3409987984526,19098.225988535516,12.008887404,46.1415765167,25,S,0.825,0.35,54773,14.872099940511603,20,1000.0
405,15063,334,6,2016,CA,PAC,Muni,p9,26,257,8.613629282801824,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,89369.0,211.53443923353,207.386705130912,216423833.369974,212180228.794093,1023113.939054844,1000.0,0.583,1588.3242434344234,70715.33346107809,44.5219757574,171.066151425,25,S,0.825,0.35,55732,14.872099940511603,20,1000.0
406,15068,334,7,2016,CA,PAC,All Other,p9,26,233,7.695143294720395,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,11414.0,300.884344161561,294.984651138785,39316473.9927664,38545562.7380063,130669.72328628482,0.0,0.603,1537.348358836558,8598.427133982872,5.59302456373,21.4899983809,25,SW,0.825,0.35,55251,14.872099940511603,20,1000.0
407,15068,334,8,2016,CA,PAC,All Other,p9,26,233,7.695143294720395,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,110845.0,50.1245103116589,49.1416767761362,63606771.6734125,62359580.0719731,1268975.4229602455,0.0,0.603,1537.348358836558,83502.07251318307,54.3156481309,208.696238876,25,SW,0.825,0.35,55251,14.872099940511603,20,1000.0
408,15069,334,9,2016,CA,PAC,IOU,p9,26,241,6.576277152769895,0.0,0.0,0.0,2479.3032774601775,190.5401080184514,41276.0,329.140334549342,322.686602499355,155530587.756395,152480968.388623,472535.7892381893,1000.0,0.602,1528.4143514240927,31172.477212302867,20.3953052281,78.3645899166,25,SW,0.825,0.35,55729,14.872099940511603,20,1000.0
