,micro_id,county_id,bin_id,year,state_abbr,census_division_abbr,utility_type,pca_reg,reeds_reg,incentive_array_id,elec_rate_cents_per_kwh,carbon_price_cents_per_kwh,fixed_om_dollars_per_kw_per_yr,variable_om_dollars_per_kwh,installed_costs_dollars_per_kw,inverter_cost_dollars_per_kw,ann_cons_kwh,customers_in_bin,initial_customers_in_bin,load_kwh_in_bin,initial_load_kwh_in_bin,load_kwh_per_customer_in_bin,nem_system_limit_kw,excess_generation_factor,naep,aep,system_size_kw,npanels,tilt,azimuth,derate,pct_shaded,solar_re_9809_gid,density_w_per_sqft,inverter_lifetime_yrs,available_rooftop_space_sqm,business_model,metric,sector,loan_term_yrs,loan_rate,down_payment,discount_rate,tax_rate,length_of_irr_analysis_yrs,market_share_last_year,number_of_adopters_last_year,installed_capacity_last_year,market_value_last_year,value_of_increment,value_of_pbi_fit,value_of_ptc,pbi_fit_length,ptc_length,value_of_rebate,value_of_tax_credit_or_deduction,ic,metric_value_precise,lcoe,metric_value_bounded,metric_value_as_factor,metric_value,max_market_share,source,diffusion_market_share,market_share,new_market_share,new_adopters,new_capacity,new_market_value,number_of_adopters,installed_capacity,market_value
148,19194,358,4,2016,CA,PAC,Coop,p8,21,277,7.166827447266143,0.0,0.0,0.0,3534.897792969834,278.2507675665406,20058.0,696.293321024137,682.640510807977,14620377.7499032,14333703.6763757,20997.440745803688,1000.0,0.612,1626.062602038506,5401.4656472091865,3.3218067007,12.7633304317,25,S,0.825,0.35,36955,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0438815723876926,29.9553389897917,151.564286650832,609241.483221264,0.0,0.0,0.0,10,10,0.0,0.0,11742.247174976836,-29.265855847323344,17.414646759900084,0.0,0,0.0,0.04245283,NREL,0.0438815723876926,0.0438815723876926,0.0,0.0,0.0,0.0,29.9553389897917,151.564286650832,609241.483221264
149,19162,358,1,2016,CA,PAC,Coop,p8,21,277,7.166827447266143,0.0,0.0,0.0,3534.897792969834,278.2507675665406,7888.0,230.138902728161,225.626375223688,1900359.11126218,1863097.1679041,8257.444042421952,1000.0,0.604,1396.3275226757132,2167.9754184499448,1.55262671776,5.96563545727,0,S,0.825,0.35,36946,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0438815723876926,9.90084011695094,50.0950354820219,201366.52501390126,0.0,0.0,0.0,10,10,0.0,0.0,5488.376757915821,-15.648104877734708,20.279845067954763,0.0,0,0.0,0.04245283,NREL,0.0438815723876926,0.0438815723876926,0.0,0.0,0.0,0.0,9.90084011695094,50.0950354820219,201366.52501390126
150,19134,357,10,2016,CA,PAC,Coop,p8,21,277,7.166827447266143,0.0,0.0,0.0,3562.217969619538,280.4012852244916,11483.0,546.858287324366,536.135575808202,6279543.90883693,6156415.59689895,11482.945498661249,1000.0,0.612,1513.4015618604878,2953.9188318648658,1.95184074492,7.49952981075,25,SW,0.825,0.35,38048,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0457693869281505,24.5385966151124,124.157329437983,502931.1998730718,0.0,0.0,0.0,10,10,0.0,0.0,6952.882175389609,-18.67840500759958,18.855644530440006,0.0,0,0.0,0.04245283,NREL,0.0457693869281505,0.0457693869281505,0.0,0.0,0.0,0.0,24.5385966151124,124.157329437983,502931.1998730718
151,19105,357,6,2016,CA,PAC,Muni,p8,21,9,14.19633045379182,0.0,0.0,0.0,3562.217969619538,280.4012852244916,5251.0,529.244455691079,518.867113422627,2779049.44667152,2724558.28105051,5250.975077372656,1000.0,0.614,1599.9758854889549,1343.8190398504196,0.839899558511,3.2271340751,25,SE,0.825,0.35,41793,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0457693869281505,23.7482296785328,120.15832942747,486732.2216678879,0.0,0.0,0.0,10,10,0.0,0.0,2991.9053000034005,-0.35972921492784354,17.835369983425334,0.0,0,0.0,0.04245283,NREL,0.0457693869281505,0.0457693869281505,0.0,0.0,0.0,0.0,23.7482296785328,120.15832942747,486732.2216678879
152,19092,357,5,2016,CA,PAC,Muni,p8,21,9,14.19633045379182,0.0,0.0,0.0,3562.217969619538,280.4012852244916,7147.0,584.993181020647,573.522726490831,4180926.42088374,4098947.47145465,7146.966078457889,1000.0,0.628,1411.3385397873158,1762.6991257232773,1.24895556667,4.7988441316,25,E,0.825,0.35,41270,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0457693869281505,26.2497835808467,132.815379740005,538002.8597313195,0.0,0.0,0.0,10,10,0.0,0.0,4449.051962848227,-3.111256447735146,20.219218194491017,0.0,0,0.0,0.04245283,NREL,0.0457693869281505,0.0457693869281505,0.0,0.0,0.0,0.0,26.2497835808467,132.815379740005,538002.8597313195
153,19079,357,4,2016,CA,PAC,Muni,p8,21,9,14.19633045379182,0.0,0.0,0.0,3562.217969619538,280.4012852244916,4525.0,264.291326456997,259.109143585291,1195912.57607528,1172463.30987773,4524.978523159641,1000.0,0.619,1308.4180809460772,1143.0231498855944,0.873591680313,3.35658883339,25,W,0.825,0.35,41792,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0457693869281505,11.8592666493769,60.0040376951619,243061.78952029382,0.0,0.0,0.0,10,10,0.0,0.0,3111.9239817210955,-3.159380950361583,21.809666419177304,0.0,0,0.0,0.04245283,NREL,0.0457693869281505,0.0457693869281505,0.0,0.0,0.0,0.0,11.8592666493769,60.0040376951619,243061.78952029382
154,18168,342,9,2016,CA,PAC,Muni,p9,24,277,15.10105430814,0.0,0.0,0.0,3617.853256318957,284.780637085438,7893.0,2234.38013633909,2190.56876111676,12571175.7089834,12324682.0676308,5626.247523655758,1000.0,0.604,1491.9840312528152,1477.1600348411512,0.990064239227,3.80410968261,25,SE,0.825,0.35,49380,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.04138144174460327,90.64889357570092,417.77711195742165,1718744.4805686446,0.0,0.0,0.0,10,10,0.0,0.0,3581.907131852353,-0.8409640319650749,19.425036454246396,0.0,0,0.0,0.04245283,NREL,0.04196611096542053,0.04196611096542053,0.0005846692208172563,1.3063732933229306,1.2933934808002379,4679.307816214851,91.95526686902386,419.0705054382219,1723423.7883848595
155,18164,342,7,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3617.853256318957,284.780637085438,21293.0,5666.12331894465,5555.02286171045,86000229.1565044,84313950.1534357,15177.966365285956,1000.0,0.618,1307.4383922097372,3844.0628294640615,2.94014834838,11.2968899969,25,E,0.825,0.35,49380,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.04866425304625667,270.33103822001794,1224.514446877359,5037680.109104501,0.0,172.98282732588277,0.0,10,10,0.0,0.0,10637.025276247387,0.020363871023134077,22.16689089820624,0.020363871023134077,0,0.0,0.04245283,NREL,0.04866425304625667,0.04866425304625667,0.0,0.0,0.0,0.0,270.33103822001794,1224.514446877359,5037680.109104501
156,18151,342,5,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3617.853256318957,284.780637085438,9541.0,3860.86503801485,3785.16180197534,26257613.3143396,25742758.1513134,6800.966378208487,1000.0,0.619,1271.7029784543427,1717.9445100290645,1.35090075209,5.19054666119,25,W,0.825,0.35,49381,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.04291030384844105,162.4224430382742,735.6670831580913,3026551.0065636844,0.0,77.3075029513079,0.0,10,10,0.0,0.0,4887.360684912534,-0.6630626598813478,22.78979029479401,0.0,0,0.0,0.04245283,NREL,0.04291030384844105,0.04291030384844105,0.0,0.0,0.0,0.0,162.4224430382742,735.6670831580913,3026551.0065636844
157,18136,342,4,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3617.853256318957,284.780637085438,7674.0,2926.64809608324,2869.26283929729,16009177.9593257,15695272.5091429,5470.141073930608,1000.0,0.62,1265.432166773015,1378.1473421664211,1.08907247528,4.18452761359,25,W,0.825,0.35,48385,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.04205088956571797,120.65505479030891,550.5370045116895,2264921.6789781866,0.0,62.01663039748895,0.0,10,10,0.0,0.0,3940.104401059095,-0.6296752904399076,22.902724426664584,0.0,0,0.0,0.04245283,NREL,0.04227182503894719,0.04227182503894719,0.00022093547322922513,0.6466003820835614,0.704194678632738,2547.6730111739325,121.30165517239247,551.2411991903222,2267469.3519893605
158,15282,291,8,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3567.40616235875,280.8096757060608,10151.0,714.711732340214,700.697776804131,6470872.98411632,6343993.12168267,9053.822249326231,1000.0,0.607,1501.987851956924,2359.054871459094,1.57062180522,6.03477772475,25,SE,0.825,0.35,42808,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.06442645946114993,45.143476911789236,197.91405074777853,802869.4106073776,0.0,106.15746921565923,0.0,10,10,0.0,0.0,5603.045906676853,4.665739195288916,19.026600874978328,4.665739195288916,47,4.7,0.066301113,NREL,0.06544803482414102,0.06544803482414102,0.0010215753629910923,0.7301318973994465,1.1467610787422224,4090.962539058172,45.87360880918868,199.06081182652076,806960.3731464358
159,16897,311,10,2016,CA,PAC,IOU,p9,25,243,15.64870118157309,0.0,0.0,0.0,3834.168396195027,301.807962126203,26712.0,13985.8659721262,13711.6333060061,221899690.517212,217548716.193345,15865.995781702562,1000.0,0.605,1507.5490822257202,4155.066305285431,2.75617315169,10.5900047269,25,SW,0.825,0.35,54275,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0514868498259431,705.968804894737,3571.97287428712,15573816.777198665,0.0,186.97798373784437,0.0,10,10,0.0,0.0,10567.63199265104,4.701483085825157,20.373929188871198,4.701483085825157,47,4.7,0.066301113,NREL,0.05873481811116003,0.05873481811116003,0.007247968285216927,101.3691130072653,279.39082768125417,1071231.4816822354,807.3379179020023,3851.363701968374,16645048.2588809
160,18032,339,4,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3643.7025154859825,286.8153709378724,11293.0,549.050009226915,538.284322771485,5245377.63423771,5142527.09238992,9553.551673049637,1000.0,0.621,1533.140212864416,2400.5878037454922,1.5657979509,6.01624309821,25,SE,0.825,0.35,52831,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.035456131847632,19.0854799196991,96.5663299755595,400114.56824386015,0.0,108.02645116854714,0.0,10,10,0.0,0.0,5705.301932437127,4.729717273805795,19.038648132796126,4.729717273805795,47,4.7,0.066301113,NREL,0.04773216371490297,0.04773216371490297,0.01227603186727097,6.740155409995029,10.553721529717764,38454.62168557119,25.82563532969413,107.12005150527726,438569.18992943136
161,15271,291,4,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3567.40616235875,280.8096757060608,11382.0,702.15930555424,688.391476033568,7128158.91367201,6988391.0918353,10151.76877567049,1000.0,0.59,1595.587447143253,2759.555306292974,1.7294917375,6.64520139597,25,S,0.825,0.35,44338,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.06977447032046447,48.03215061336497,202.00623842280493,819470.0122035233,0.0,124.1799887831838,0.0,10,10,0.0,0.0,6169.799482106042,7.3924950796483095,17.910471425064237,7.3924950796483095,74,7.4,0.081479319,NREL,0.07578595085556335,0.07578595085556335,0.0060114805350988815,4.221016997877862,7.300214021676817,26042.828487467632,52.25316761124283,209.30645244448175,845512.8406909909
162,15270,291,3,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3567.40616235875,280.8096757060608,5044.0,1072.35983101862,1051.33316766531,4824349.37640471,4729754.29059285,4498.815823623437,1000.0,0.585,1333.671904717729,1237.8266797903632,0.928134330049,3.56615727729,0,S,0.825,0.35,42295,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.052357787219219624,55.04547828912842,277.2179314809668,1124578.050001932,0.0,55.702200590566335,0.0,10,10,0.0,0.0,3311.032128513513,0.5811702340943119,21.427851390705335,0.5811702340943119,6,0.6,0.045497292,NREL,0.052357787219219624,0.052357787219219624,0.0,0.0,0.0,0.0,55.04547828912842,277.2179314809668,1124578.050001932
163,14960,288,3,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3633.200729290531,285.9887190116086,1938.0,1015.64653072193,995.73189286464,1092522.78002284,1071100.76472827,1075.6919331435724,1000.0,0.608,1572.7439417660219,279.5680306569208,0.177758135468,0.682997544505,25,S,0.825,0.35,47361,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0478113851167406,47.6073210027724,240.877582777525,995179.6866937474,0.0,12.580561379561436,0.0,10,10,0.0,0.0,645.8309874196626,0.6443952690644731,18.505739381912655,0.6443952690644731,6,0.6,0.045497292,NREL,0.0478113851167406,0.0478113851167406,0.0,0.0,0.0,0.0,47.6073210027724,240.877582777525,995179.6866937474
164,17250,323,1,2016,CA,PAC,IOU,p9,25,243,15.64870118157309,0.0,0.0,0.0,3707.9776152486347,291.8748088316476,6779.0,9830.30968880171,9637.55851843305,49154311.6026615,48190501.5712367,5000.281085615852,1000.0,0.601,1385.8800759807227,1322.7593575462085,0.954454415264,3.6672865647,0,S,0.825,0.35,52815,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0473655837938812,456.48858557327395,2088.139656962017,8804655.556212218,0.0,59.52417108957938,0.0,10,10,0.0,0.0,3539.0956065741366,0.6166231611583991,21.43317561431973,0.6166231611583991,6,0.6,0.045497292,NREL,0.0473655837938812,0.0473655837938812,0.0,0.0,0.0,0.0,456.48858557327395,2088.139656962017,8804655.556212218
165,16878,311,4,2016,CA,PAC,IOU,p9,25,243,15.64870118157309,0.0,0.0,0.0,3834.168396195027,301.807962126203,2234.0,11395.9645471668,11172.5142619282,15121510.894694,14825010.6810725,1326.9180359510156,1000.0,0.602,1596.9818782365867,350.13916981807114,0.219250559189,0.842423291422,25,S,0.825,0.35,55720,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0514868498259431,575.237563982107,2910.51525303792,12689858.762463566,0.0,15.756262641813203,0.0,10,10,0.0,0.0,840.6435648905509,0.6471190008127441,19.232966052144718,0.6471190008127441,6,0.6,0.045497292,NREL,0.0514868498259431,0.0514868498259431,0.0,0.0,0.0,0.0,575.237563982107,2910.51525303792,12689858.762463566
166,16874,311,2,2016,CA,PAC,IOU,p9,25,243,15.64870118157309,0.0,0.0,0.0,3834.168396195027,301.807962126203,9644.0,30777.7794424391,30174.2935710188,176301258.825431,172844371.397482,5728.199435412531,1000.0,0.597,1423.008146135121,1530.511878953162,1.07554681476,4.13255816139,0,S,0.825,0.35,55721,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0514868498259431,1553.57932169496,7860.60680963831,34272278.79924458,0.0,68.87303455289229,0.0,10,10,0.0,0.0,4123.827605781019,0.5681426118008858,21.584344638810016,0.5681426118008858,6,0.6,0.045497292,NREL,0.0514868498259431,0.0514868498259431,0.0,0.0,0.0,0.0,1553.57932169496,7860.60680963831,34272278.79924458
167,16726,309,1,2016,CA,PAC,IOU,p10,30,23,14.719040173188679,0.0,0.0,0.0,3570.4014889889067,281.0454539329762,7525.0,4356.71074441517,4271.28504354428,30858060.7951407,30253000.7795497,7082.880320824016,1000.0,0.5750000000000001,1393.1275454501717,1995.7786023991791,1.43258857304,5.50441460864,0,S,0.825,0.35,61412,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.046075005138442,196.799480329053,995.741455621392,4042773.116723223,0.0,89.81003710796305,0.0,10,10,0.0,0.0,5114.916374290509,0.6326744817110693,20.53058127302661,0.6326744817110693,6,0.6,0.045497292,NREL,0.046075005138442,0.046075005138442,0.0,0.0,0.0,0.0,196.799480329053,995.741455621392,4042773.116723223
168,17724,331,6,2016,CA,PAC,IOU,p9,27,243,15.64870118157309,0.0,0.0,0.0,3634.9345105066823,286.125194231669,1293.0,202.508519533872,198.537764248894,152524.25382457,149533.582180951,753.1745043400931,1000.0,0.613,1690.2969115947328,193.25026749761003,0.114329184519,0.439285392404,25,SE,0.825,0.35,55744,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0462520964684957,9.18278782467931,46.4619240859789,192047.8755412404,0.0,8.69626203739245,0.0,10,10,0.0,0.0,415.5790983661994,0.6006612157663421,17.226960689231067,0.6006612157663421,6,0.6,0.045497292,NREL,0.0462520964684957,0.0462520964684957,0.0,0.0,0.0,0.0,9.18278782467931,46.4619240859789,192047.8755412404
169,17695,330,9,2016,CA,PAC,IOU,p9,27,243,15.64870118157309,0.0,0.0,0.0,3621.7070794577726,285.08399217779,8221.0,2835.26305104639,2779.66965788862,31618833.295561,30998856.1721187,11151.992857908437,1000.0,0.63,1327.882404748302,2735.69536797414,2.06019400377,7.91585398934,25,E,0.825,0.35,57640,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0435532172682273,121.063556543922,612.542278130961,2522697.1534065497,0.0,123.1062915588363,0.0,10,10,0.0,0.0,7461.419208510262,0.5609862182731149,21.84885968867396,0.5609862182731149,6,0.6,0.045497292,NREL,0.04460542126700323,0.04460542126700323,0.0010522039987759316,2.9832751198926597,6.1461255135990855,22259.466283837846,124.04683166381466,618.68840364456,2544956.6196903875
170,17286,324,1,2016,CA,PAC,IOU,p9,25,243,15.64870118157309,0.0,0.0,0.0,3752.1167583511806,295.3492375612246,2033.0,4401.13013412457,4314.83346482801,5426916.21123699,5320506.08944803,1233.0733347689238,1000.0,0.609,1560.6366008019156,319.653299791934,0.204822378014,0.78698609701,25,S,0.825,0.35,50849,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.045489080264152,196.277805808011,993.101951969883,4237267.729232112,0.0,14.384398490637029,0.0,10,10,0.0,0.0,768.5174770316697,0.5854070438885335,19.259704798679593,0.5854070438885335,6,0.6,0.045497292,NREL,0.0454936129167752,0.0454936129167752,4.532652623200073e-06,0.01994879404748462,0.0040859594353173274,15.330996871197272,196.2977546020585,993.1060379293183,4237283.060228983
171,15259,291,1,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3567.40616235875,280.8096757060608,9362.0,648.269706149902,635.55853544108,5413118.07382456,5306978.50374957,8350.101851856189,1000.0,0.602,1335.0231736886628,2203.374776053902,1.65043934778,6.34145952828,0,S,0.825,0.35,42293,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0520611145179929,33.0878856964859,167.413955625111,679140.9875768572,0.0,99.1518649224256,0.0,10,10,0.0,0.0,5887.787499869728,1.0645203787961008,21.406162785392176,1.0645203787961008,11,1.1,0.048034343,NREL,0.0520611145179929,0.0520611145179929,0.0,0.0,0.0,0.0,33.0878856964859,167.413955625111,679140.9875768572
172,16936,312,6,2016,CA,PAC,IOU,p9,25,243,15.64870118157309,0.0,0.0,0.0,3808.3484014552682,299.7755318338222,4848.0,9816.64121822716,9624.15805708545,23621519.6531071,23158352.6010854,2406.2730956538935,1000.0,0.61,1582.9999718674467,622.190034343568,0.393044880228,1.51019072837,25,SE,0.825,0.35,53793,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.04594383736944558,442.170752592573,1991.5374012815462,8624637.789426638,0.0,27.998551545460554,0.0,10,10,0.0,0.0,1496.851841316481,1.1345917809045205,19.272179638973842,1.1345917809045205,11,1.1,0.048034343,NREL,0.04707486734491125,0.04707486734491125,0.0011310299754656722,11.102915476206771,4.363944083527298,16619.419474541362,453.2736680687798,1995.9013453650734,8641257.20890118
173,16861,310,8,2016,CA,PAC,IOU,p10,31,23,14.719040173188679,0.0,0.0,0.0,3584.7172277753166,282.1723225268922,14357.0,32563.3153987125,31924.8190183456,359928387.451309,352870968.089519,11053.186171133559,1000.0,0.607,1406.3523553129735,2880.007135564055,2.04785601893,7.86844792645,25,E,0.825,0.35,71098,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.05174021138089764,1651.7968843061008,7405.545249695355,30187536.184184443,0.0,129.60032110038247,0.0,10,10,0.0,0.0,7340.9847510617465,1.1147168002462422,20.41906389320964,1.1147168002462422,11,1.1,0.048034343,NREL,0.05174021138089764,0.05174021138089764,0.0,0.0,0.0,0.0,1651.7968843061008,7405.545249695355,30187536.184184443
174,18079,340,8,2016,CA,PAC,IOU,p9,24,277,15.10105430814,0.0,0.0,0.0,3623.1251768448965,285.1956182302422,19242.0,2234.95952378928,2191.13678802871,32264957.0532289,31632310.836499,14436.483842233085,1000.0,0.602,1605.8048123828255,3809.412737381039,2.372276324,9.11496343005,25,SW,0.825,0.35,49393,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0358262265071325,78.5001628760272,397.185329544552,1636410.5231286637,0.0,0.0,0.0,10,10,0.0,0.0,8595.05407591746,1.062881267879478,18.074473431460298,1.062881267879478,11,1.1,0.048034343,NREL,0.04167668452721773,0.04167668452721773,0.005850458020085235,13.07553687051887,31.01878654152097,112384.94647376226,91.57569974654608,428.204116086073,1748795.4696024258
175,15118,289,9,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3554.8802177869898,279.823691415788,18877.0,2884.191944225,2827.63916100491,55539923.8770081,54450905.7617727,19256.667014903534,1000.0,0.594,1446.3797692313133,5183.471113736292,3.58375526539,13.7698116597,25,SW,0.825,0.35,40198,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.06689170020927408,189.1455910579442,859.6916214638484,3475228.7107900986,0.0,233.2562001181331,0.0,10,10,0.0,0.0,12739.820698324875,8.096056571962102,19.688729984027177,8.096056571962102,81,8.1,0.085462312,NREL,0.07601387838609594,0.07601387838609594,0.009122178176821857,26.310112811374697,94.28900532076898,335186.11976961384,215.45570386931888,953.9806267846174,3810414.8305597124
176,15096,289,7,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3554.8802177869898,279.823691415788,11017.0,2469.27799299545,2420.86077744652,27751181.6470362,27207040.8304276,11238.581369030684,1000.0,0.592,1461.4319108825453,3040.081214646115,2.08020722143,7.99275048966,25,SW,0.825,0.35,40726,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0446313707283121,108.046334839846,546.679363929709,2209903.846556082,0.0,136.80365465907516,0.0,10,10,0.0,0.0,7394.8875003591465,5.135530062311985,19.48594424324404,5.135530062311985,51,5.1,0.068392343,NREL,0.055233651696518046,0.055233651696518046,0.010602280968205945,26.179979070345432,54.45978151901882,193597.99998696148,134.22631391019144,601.1391454487278,2403501.8465430434
177,17684,330,5,2016,CA,PAC,IOU,p9,27,243,15.64870118157309,0.0,0.0,0.0,3621.7070794577726,285.08399217779,5586.0,1469.03750401995,1440.23284707838,11131703.9867789,10913435.2811558,7577.54921594411,1000.0,0.601,1597.9437815934955,2004.5421369404128,1.25445097633,4.81995906562,25,S,0.825,0.35,58587,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0435532172682273,62.7267741056425,317.377105112029,1307087.442299533,0.0,90.20439616231857,0.0,10,10,0.0,0.0,4543.253981807075,5.060410678907821,18.15628101476303,5.060410678907821,51,5.1,0.068392343,NREL,0.05448755411039368,0.05448755411039368,0.010934336842166381,16.062950902729483,20.150184442669854,72978.06564839729,78.78972500837199,337.5272895546989,1380065.5079479301
178,15037,288,10,2016,CA,PAC,IOU,p9,20,243,15.64870118157309,0.0,0.0,0.0,3633.200729290531,285.9887190116086,14357.0,3100.05976976197,3039.27428408036,24704035.7211852,24219642.863907,7968.8901362963215,1000.0,0.61,1477.9225455109236,2060.5159225491752,1.39419750298,5.35690514857,25,SW,0.825,0.35,48863,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.057998860894213855,176.27444642173802,777.5525452584371,3212438.8224740066,0.0,92.72321651471289,0.0,10,10,0.0,0.0,5065.399384601973,3.212737257220548,19.693041146985397,3.212737257220548,32,3.2,0.058689959,NREL,0.05837834077842398,0.05837834077842398,0.0003794798842101238,1.1764103224737354,1.6401483340727785,5958.988123497868,177.45085674421176,779.19269359251,3218397.8105975045
179,17711,331,1,2016,CA,PAC,IOU,p9,27,243,15.64870118157309,0.0,0.0,0.0,3634.9345105066823,286.125194231669,15941.0,386.976648720083,379.388871294199,3593332.50863508,3522875.00846576,9285.6572108936,1000.0,0.595,1446.2803591949933,2493.3382459885156,1.7239660555,6.62397014695,0,S,0.825,0.35,55741,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.05797399253325976,21.99468759161175,96.30122546057244,398055.9592731574,0.0,112.2002210694832,0.0,10,10,0.0,0.0,6266.503710079029,3.1977797608032383,20.133495047515378,3.1977797608032383,32,3.2,0.058689959,NREL,0.05836705182216376,0.05836705182216376,0.0003930592889039991,0.15210476636836848,0.26222345409882525,953.1650827680849,22.146792357980118,96.56344891467127,399009.1243559255
180,18206,343,7,2016,CA,PAC,IOU,p9,27,243,15.64870118157309,0.0,0.0,0.0,3633.2882291518895,285.9956065950724,5494.0,853.783089809855,837.042244911622,4968440.0749872,4871019.68136,5819.323589664577,1000.0,0.618,1558.5182192335685,1473.8368082601116,0.945665434046,3.63351678773,25,SE,0.825,0.35,53806,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.05215578541040769,43.6565957050565,183.26448376996524,757170.8491747432,0.0,66.32265637170502,0.0,10,10,0.0,0.0,3435.8750902351444,3.240355244167953,18.675104393508065,3.240355244167953,32,3.2,0.058689959,NREL,0.055571842685689744,0.055571842685689744,0.0034160572752820542,2.9165719354577466,2.758101265271032,10020.976861918174,46.57316764051425,186.02258503523626,767191.8260366614
181,18175,342,10,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3617.853256318957,284.780637085438,9814.0,2154.40204107596,2112.15886379996,15071259.1465847,14775744.2613575,6995.564829235729,1000.0,0.61,1497.9353501521302,1808.8431979003437,1.20755758766,4.63978126823,25,SW,0.825,0.35,48388,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.049434130751917084,104.41273744190794,425.01445116190274,1748519.0576234371,0.0,81.39794390551546,0.0,10,10,0.0,0.0,4368.766150708395,3.2125203036897876,19.347860502321428,3.2125203036897876,32,3.2,0.058689959,NREL,0.05414972241208641,0.05414972241208641,0.004715591660169327,10.159280297549573,12.26791600847073,44383.51987949329,114.57201773945751,437.28236717037345,1792902.5775029305
